"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.557541666E-3,-2.179168396E0,-1.704954529E-1,9.136700134E0
4.950764583E-1,-2.144590302E0,-1.904040527E-1,9.285341034E0
9.927092083E-1,-2.166295166E0,-1.785786438E-1,9.029073944E0
1.490341208E0,-2.209704895E0,-1.926493835E-1,8.820707245E0
1.987973500E0,-2.224075012E0,-1.682501221E-1,8.640332336E0
2.485603500E0,-2.222129059E0,-1.369651794E-1,8.843010864E0
2.983232583E0,-2.085463257E0,1.448986816E-1,1.002719833E1
3.480861583E0,-2.220482483E0,-7.514373779E-1,9.317973175E0
3.978488708E0,-2.022893372E0,1.127156067E-1,9.431437225E0
4.476114708E0,-2.305954742E0,2.514770508E-2,9.116941223E0
4.973739708E0,-1.957329712E0,8.831634521E-3,9.533375244E0
5.471363708E0,-1.732347565E0,-8.547225952E-2,9.907147980E0
5.968987833E0,-2.057471466E0,-1.681004333E-1,9.406738586E0
6.466609833E0,-2.309846649E0,1.263372803E-1,9.129215698E0
6.964230500E0,-2.790646820E0,-2.341131592E-1,9.462123413E0
7.461851500E0,-2.198178864E0,-9.026229858E-2,9.654473419E0
7.959470500E0,-2.398612061E0,1.230441284E-1,9.231752472E0
8.457089500E0,-2.601140900E0,2.383044434E-1,9.035510559E0
8.954706500E0,-2.891087952E0,-1.600172424E-1,9.660460968E0
9.452323500E0,-2.202669525E0,1.100212097E-1,1.009261230E1
9.949939583E0,-2.328857117E0,-6.086343384E-1,8.857680359E0
1.044755558E1,-2.204016724E0,5.116360474E-1,9.682016144E0
1.094516921E1,-2.150877228E0,-4.430786133E-1,9.635013885E0
1.144278321E1,-2.071093140E0,3.692820740E-1,9.933343506E0
1.194039675E1,-2.198478241E0,8.644523621E-1,9.480086060E0
1.243800975E1,-2.363285522E0,3.888912964E-1,8.910969543E0
1.293562125E1,-3.012335815E0,5.680686951E-1,9.225315857E0
1.343323325E1,-2.544708252E0,3.427871704E-2,9.897268524E0
1.393084483E1,-2.674937439E0,1.344204712E-1,8.921148376E0
1.442845583E1,-2.368225250E0,4.378395081E-1,9.646988983E0
1.492606521E1,-2.558778992E0,7.596702576E-1,9.515412598E0
1.542367521E1,-2.749632111E0,2.528242493E-1,9.362131348E0
1.592128558E1,-3.169209595E0,-5.051994324E-1,8.694968719E0
1.641889458E1,-2.537223816E0,5.797444153E-1,8.155191193E0
1.691650258E1,-1.776356049E0,-2.987786865E-1,1.008647507E1
1.741411033E1,-2.930007019E0,-6.150709534E-1,8.843759308E0
1.791171733E1,-3.074606323E0,-2.433938599E-1,7.568561096E0
1.840932483E1,-2.415975952E0,-3.869453430E-1,1.138577316E1
1.890693083E1,-2.740800476E0,-1.444496155E-1,8.864865417E0
1.940453671E1,-2.559976501E0,-5.134323120E-2,8.489446106E0
1.990214171E1,-2.708168335E0,-4.340972900E-3,1.174023605E1
2.039974513E1,-3.169658661E0,-5.357359314E-1,8.356971588E0
2.089734913E1,-2.780318298E0,-1.736389160E-1,1.032058823E1
2.139495271E1,-2.324965210E0,-1.460961914E-1,8.170908508E0
2.189255471E1,-2.125579834E0,-8.812174988E-1,1.091275681E1
2.239015625E1,-2.355352020E0,-6.162684631E-1,1.038675064E1
2.288775725E1,-2.385439453E0,4.864883423E-2,1.010219238E1
2.338535800E1,-1.836231537E0,-3.046165466E-1,1.076785812E1
2.388295800E1,-1.901495819E0,-9.470805359E-1,9.131161652E0
2.438055700E1,-2.251168671E0,8.967851257E-1,8.158933411E0
2.487815600E1,-1.885778503E0,3.697311401E-2,1.082653610E1
2.537575596E1,-1.530716858E0,-1.678010559E-1,1.058344162E1
2.587335496E1,-1.853894806E0,-6.014492798E-1,8.625363464E0
2.637095250E1,-1.937870178E0,3.411405945E-1,8.737929382E0
2.686855050E1,-2.271077271E0,-1.153052216E0,8.994495850E0
2.736614825E1,-2.503992920E0,-2.029180298E0,8.859925690E0
2.786374725E1,-1.964065704E0,-3.275488586E0,1.118369339E1
2.836134575E1,-2.340233459E0,-2.361040192E0,7.758965149E0
2.885894375E1,-2.331401825E0,-2.563119965E0,1.013916550E1
2.935654246E1,-2.256108398E0,-1.520987091E0,8.302634583E0
2.985414146E1,-2.352807312E0,-1.588197327E0,1.177346695E1
3.035174221E1,-2.721340942E0,-1.128652954E0,7.627837830E0
3.084934421E1,-2.383194122E0,1.172062683E-1,9.716145172E0
3.134694700E1,-2.784210205E0,-4.026626587E-1,8.980125732E0
3.184455100E1,-2.136656799E0,-5.301974487E-1,1.188318878E1
3.234215721E1,-2.232457581E0,-7.499404907E-1,9.585616608E0
3.283976421E1,-2.063758392E0,-6.271957397E-2,1.062984512E1
3.333737558E1,-2.296973419E0,-7.324269104E-1,9.996362457E0
3.383498658E1,-1.865271149E0,-8.801696777E-2,9.622739410E0
3.433259758E1,-1.651216278E0,-5.209167480E-1,1.011012589E1
3.483021058E1,-1.563498688E0,-1.425036621E-1,1.095916031E1
3.532782258E1,-1.869013367E0,-1.333726501E-1,8.253237305E0
3.582543658E1,-1.198108521E0,-2.550695801E-1,1.035232224E1
3.632304925E1,-1.465901642E0,2.333647156E-1,8.742569733E0
3.682066125E1,-1.572480011E0,1.577719116E-1,9.870773621E0
3.731827433E1,-1.631607056E0,-4.822970581E-1,6.108796692E0
3.781588733E1,-1.997296600E0,-4.457730103E-1,8.581953735E0
3.831349958E1,-1.488953705E0,8.568182373E-1,1.261681320E1
3.881111158E1,-3.686084747E0,1.743424530E0,1.059826080E1
3.930872221E1,-3.417393494E0,4.450245667E-1,8.331374817E0
3.980633321E1,-3.309617615E0,-2.180964661E-1,9.705666962E0
4.030394446E1,-3.201392670E0,-5.275030518E-1,6.853647766E0
4.080155446E1,-2.908302155E0,-5.748046875E-2,1.142514130E1
4.129916496E1,-2.649640045E0,5.878276062E-1,8.618926849E0
4.179677396E1,-2.563868408E0,-1.228944397E-1,9.762099609E0
4.229438246E1,-2.421215057E0,-8.936416626E-1,1.004800507E1
4.279199146E1,-2.577639771E0,1.273851013E-1,8.475075989E0
4.328959958E1,-2.009421387E0,-1.153950348E0,1.027508286E1
4.378720658E1,-2.104473724E0,2.369572449E-1,1.045291306E1
4.428481396E1,-1.992356873E0,6.113287354E-1,8.365803223E0
4.478242096E1,-1.561103668E0,-1.157692566E0,1.011671219E1
4.528002796E1,-1.564097443E0,-5.023553467E-1,1.092907288E1
4.577763396E1,-2.100731506E0,-5.008584595E-1,8.485554199E0
4.627523896E1,-9.969268799E-1,2.597099304E-1,1.088835754E1
4.677284496E1,-1.792672119E0,2.857557678E-1,8.989256744E0
4.727044871E1,-1.356628876E0,-2.914439392E-1,8.849896545E0
4.776805371E1,-2.286644897E0,-4.715194702E-2,7.769293671E0
4.826565758E1,-2.201621704E0,-2.722837830E-1,6.881789246E0
4.876326158E1,-1.634451141E0,-9.864486694E-1,6.786138153E0
4.926086521E1,-2.995271301E0,-4.486170959E-1,7.179220734E0
4.975846821E1,-2.953358459E0,1.118174744E-1,9.945617981E0
5.025607258E1,-2.949466553E0,2.667453003E-1,1.050665131E1
5.075367458E1,-3.058439941E0,8.607101440E-1,6.753655701E0
5.125127787E1,-2.017055511E0,2.818638611E-1,9.979447632E0
5.174887987E1,-1.819915466E0,1.881587219E-1,7.935747528E0
5.224648162E1,-4.305197296E0,-3.242407379E0,1.038435562E1
5.274408262E1,-2.253114624E0,2.278262329E-1,1.039633072E1
5.324168321E1,-2.026336212E0,-5.619314575E-1,8.667126617E0
5.373928321E1,-2.039209442E0,-3.294648743E-1,9.537416840E0
5.423688308E1,-1.556014252E0,9.607022095E-1,1.087323898E1
5.473448308E1,-1.828447723E0,-1.028361511E-1,8.461304626E0
5.523208246E1,-1.895208893E0,-1.197509766E-3,1.039648041E1
5.572968146E1,-1.607956238E0,5.110372925E-1,1.176718002E1
5.622728025E1,-1.554217987E0,5.508544922E-2,8.579558716E0
5.672487825E1,-1.228495331E0,-7.559280396E-2,1.277413605E1
5.722247688E1,-1.694326630E0,2.285746765E-1,8.540789337E0
5.772007387E1,-1.389859772E0,1.118174744E-1,1.036160294E1
5.821767096E1,-2.128274231E0,7.776329041E-1,9.783505096E0
5.871526696E1,-2.598745880E0,-6.324348450E-1,7.405101013E0
5.921286346E1,-2.004781036E0,-7.999365234E-1,5.862708435E0
5.971045846E1,-2.833906860E0,4.939727783E-3,8.362360382E0
6.020805396E1,-3.964356079E0,-4.170327759E-1,6.547983398E0
6.070564896E1,-3.193908234E0,-4.504133606E-1,8.003855896E0
6.120324200E1,-2.681823120E0,4.176315308E-2,1.057700500E1
6.170083500E1,-2.948568420E0,1.145118713E-1,9.472002869E0
6.219842825E1,-2.675835571E0,5.013075256E-1,1.014500336E1
6.269602125E1,-2.672243042E0,-6.340814209E-1,8.761879578E0
6.319361363E1,-2.373464355E0,-1.065783691E-1,1.081935104E1
6.369120563E1,-2.590513000E0,1.546284485E0,7.742050323E0
6.418879621E1,-1.903741150E0,7.786807251E-1,1.201072357E1
6.468638721E1,-1.868863678E0,8.566685486E-1,8.126600647E0
6.518397783E1,-1.979483643E0,9.382489014E-1,8.656947784E0
6.568156783E1,-1.737886047E0,2.111209717E0,7.964038696E0
6.617915646E1,-2.592908020E0,8.225395203E-1,8.628806305E0
6.667674546E1,-2.318977661E0,-1.785786438E-1,1.024514511E1
6.717433396E1,-2.124082947E0,2.862048340E-1,9.159452820E0
