"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.566137500E-2,7.476074517E-2,-2.438151518E-1,-1.474200595E0
5.233710000E-1,1.944760537E-1,6.160182023E-1,2.067014122E-1
1.011081000E0,1.500722980E-1,5.710737985E-3,-6.203349093E-1
1.498793375E0,5.575904846E-3,-5.578848554E-2,1.443385184E-2
1.986505375E0,8.627391279E-2,-4.624380134E-2,3.303910732E-2
2.474216875E0,-6.305169582E-2,-5.779775329E-2,1.324894282E-1
2.961928875E0,-3.196614325E-2,-1.695820447E-2,2.741759419E-3
3.449639750E0,-2.725738049E-2,8.058557695E-2,8.760883212E-3
3.937351750E0,9.153231382E-3,-1.655273661E-2,1.174442500E-2
4.425062875E0,-4.130707026E-2,-4.743703533E-2,3.193135232E-2
4.912773875E0,2.344265699E-2,-6.339980615E-2,2.210627586E-2
5.400483500E0,-2.986933172E-2,-1.366421208E-2,-1.518609613E-2
5.888193500E0,-4.321092367E-4,1.053242510E-2,1.884440660E-2
6.375903750E0,-2.275385499E-2,6.847224746E-2,-1.388567537E-2
6.863612750E0,6.412407517E-2,-4.432781495E-2,-1.458646417E-2
7.351322375E0,-1.105065286E-2,-1.545883220E-2,-2.340231121E-2
7.839030375E0,-1.869062483E-2,4.507569211E-2,-4.771327972E-3
8.326738000E0,-2.200307250E-3,-2.824588884E-3,4.855206281E-2
8.814445000E0,-2.068452537E-2,3.038770566E-2,2.206914604E-2
9.302151625E0,6.887084484E-2,1.173785602E-1,-4.439498484E-3
9.789857625E0,5.626015484E-2,3.128500841E-1,-6.946784556E-3
1.027756412E1,-3.886117995E-2,-1.013498035E0,7.578225374E-2
1.076526912E1,8.566170931E-3,-1.673606144E-1,-2.124410391E-2
1.125297225E1,7.340477586E-2,3.816205761E-1,-5.145549774E-4
1.174067525E1,2.848997355E-2,5.090372524E-1,7.592463344E-2
1.222837817E1,5.952348590E-2,-3.229466175E-1,2.190133095E-2
1.271608017E1,8.418002486E-2,3.263775809E-1,-2.189633158E-1
1.320378054E1,-7.618746579E-2,-5.927572841E-1,-9.636445284E-2
1.369148054E1,-5.597773433E-2,-4.184306990E-1,-6.016054004E-2
1.417918054E1,2.162651181E-2,2.932339546E-1,-2.018476385E-1
1.466687954E1,4.475341916E-2,4.951213907E-2,-1.590232158E-1
1.515457825E1,1.472434151E-1,1.619853787E-1,-2.744569007E-1
1.564227625E1,1.051475555E-1,5.340904335E-2,-3.134972978E-1
1.612997237E1,3.494699532E-1,-1.048771766E-1,-2.097299775E-1
1.661766938E1,5.479074955E-2,-4.387514544E-1,-2.662593967E-1
1.710536437E1,1.874512088E-1,-6.951013281E-2,-6.316203278E-1
1.759305854E1,1.089190096E-1,6.589310459E-2,2.667909086E-2
1.808075354E1,2.461549151E-1,5.552482362E-1,-4.161972088E-1
1.856844662E1,1.476293314E-1,4.053376137E-1,-6.859339446E-2
1.905614063E1,-2.575569856E-1,1.588034884E-1,2.345177865E-1
1.954383338E1,5.775411844E-2,-6.677449012E-2,-1.188399804E-1
2.003152538E1,-1.818396360E-1,-3.440336506E-1,-1.061883599E-2
2.051921617E1,-8.956180215E-3,-3.300760910E-1,1.939316779E-2
2.100690717E1,-1.102165067E-1,-4.082156132E-1,4.673270166E-2
2.149459704E1,3.882024944E-2,-4.637188460E-1,4.706219226E-2
2.198228704E1,-4.419325590E-3,-5.337740809E-1,3.939602476E-1
2.246997600E1,-1.301666218E-1,2.111502297E-1,8.697148561E-3
2.295766500E1,-1.586045551E-1,2.862718942E-1,2.087885758E-1
2.344535312E1,-1.752995253E-1,2.700586250E-1,5.416714400E-1
2.393304113E1,-3.231767786E-1,-2.619599390E-1,1.739640212E-1
2.442072817E1,-1.145894639E0,1.051774037E-1,5.165634960E-1
2.490841417E1,1.862045825E-1,4.494218555E-1,1.384397303E0
2.539610125E1,-8.233645624E-1,2.759850705E-1,1.207401208E0
2.588378725E1,-6.096166706E-1,2.091951218E-1,1.675355338E0
2.637147050E1,-7.245787776E-1,2.945272126E-1,1.154737383E0
2.685915550E1,-4.508308518E-1,-4.851521804E-1,5.131229943E-1
2.734683950E1,-3.420036435E-2,5.054068989E-1,4.401368791E-1
2.783452350E1,1.155058980E-2,5.632135326E-1,3.270376951E-1
2.832220800E1,-4.143758011E-1,1.720579385E-1,4.806346947E-1
2.880989100E1,-1.762672395E-1,-9.395214748E-2,3.312599695E-1
2.929757500E1,-2.765300310E-1,-2.988204210E-1,6.127192032E-1
2.978525800E1,-1.163601762E-1,-2.932931212E-1,2.353036523E-1
3.027293950E1,-6.323149770E-1,-9.711026520E-1,7.089363062E-1
3.076062250E1,-2.196021241E-1,-6.368193796E-1,5.024079716E-1
3.124830525E1,1.120080936E-1,-9.413379854E-1,3.793246669E-1
3.173598725E1,1.470457792E-1,-6.549195088E-1,-2.924859130E-1
3.222366862E1,1.302531606E-1,-6.961944924E-1,7.572436631E-2
3.271135063E1,-5.071524024E-2,-5.403684245E-1,-2.946563995E-1
3.319903275E1,3.074822670E-1,-5.561085809E-1,-9.433371484E-2
3.368671475E1,2.865562516E-1,-4.252867055E-1,-3.811489981E-1
3.417439804E1,9.384722650E-2,1.895732730E-1,-8.207502723E-2
3.466208104E1,9.316544116E-2,1.607723007E-1,5.291145444E-3
3.514976500E1,2.316783786E-1,2.215108015E-3,-2.515518951E-1
3.563744800E1,3.194474244E-1,7.039353289E-3,-4.973559773E-1
3.612513100E1,1.103492385E-1,2.359680422E-2,4.376348555E-3
3.661281450E1,1.947333312E-1,-1.457784318E-1,1.536940634E-2
3.710049750E1,3.607439697E-2,-4.488158647E-1,9.142530978E-2
3.758818075E1,2.497182083E-1,-1.221201953E-2,-4.435247558E-1
3.807586375E1,7.962796748E-2,-1.208719974E-2,-3.785855788E-1
3.856354738E1,5.232030094E-1,3.778188261E-1,-1.358430988E-1
3.905123038E1,3.078319305E-1,8.021651897E-1,-1.084384269E0
3.953891300E1,7.061167789E-1,7.445973781E-1,-7.694143501E-1
4.002659500E1,6.816900355E-1,7.770060825E-1,-1.106338810E0
4.051427750E1,4.814158827E-1,8.517631732E-1,-1.532075166E0
4.100195950E1,9.029714799E-1,1.069482713E0,-1.436907638E0
4.148964162E1,5.975538647E-1,1.212278371E0,-1.018365696E0
4.197732363E1,7.525945419E-1,1.149871403E0,-7.987577248E-1
4.246500629E1,-8.114473522E-2,6.736142997E-1,2.630884516E-1
4.295268829E1,-1.919611663E-1,7.025235917E-1,-5.465860248E-2
4.344036904E1,-2.652782339E-1,3.240207510E-1,3.550686622E-1
4.392805104E1,-2.012962461E-1,6.218543082E-2,1.985194033E-1
4.441573288E1,-1.197790432E-1,-4.895321104E-1,3.849356550E-1
4.490341387E1,-1.866478014E-1,-9.420382626E-1,2.080588433E-1
4.539109588E1,-2.963444906E-1,-3.757092238E-1,6.315700418E-1
4.587877788E1,-2.222655308E-1,1.074603120E-1,2.342043757E-1
4.636645925E1,-1.942965442E-1,1.182343550E-1,2.842167807E-1
4.685414125E1,-6.257280886E-2,5.496872418E-2,-1.798135757E-1
4.734182154E1,5.037961006E-3,3.642992961E-1,5.497213018E-1
4.782950354E1,-3.099813670E-1,5.753769837E-2,2.721890581E-1
4.831718462E1,8.547225952E-2,-3.786180308E-1,-2.523775220E-2
4.880486662E1,4.119655788E-2,-7.392032486E-1,-1.696160316E-1
4.929254754E1,-4.334424019E-2,-2.911401764E-1,-2.559911013E-2
4.978022954E1,1.032670909E-1,-7.592715506E-2,1.044324410E-1
5.026791100E1,-2.033708382E-1,1.916623735E-1,3.212518752E-2
5.075559300E1,6.451349974E-2,9.949468665E-2,-7.227977157E-2
