"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.566137500E-2,-2.598530579E1,-7.810668945E0,3.932183838E1
5.233710000E-1,-1.624694252E1,2.339208984E1,4.225329590E1
1.011081000E0,-1.069461536E1,3.041909790E1,4.147509766E1
1.498793375E0,-1.675869751E1,3.056842041E1,3.884680176E1
1.986505375E0,-1.687039185E1,3.058926392E1,3.865118408E1
2.474216875E0,-1.705879211E1,3.002175903E1,3.913006592E1
2.961928875E0,-1.724024010E1,2.976687622E1,3.803900146E1
3.449639750E0,-1.729056549E1,2.963690186E1,3.843872070E1
3.937351750E0,-1.730177116E1,3.004595947E1,3.822241211E1
4.425062875E0,-1.714248466E1,2.951333618E1,3.852740479E1
4.912773875E0,-1.900427055E1,3.039736938E1,3.305267334E1
5.400483500E0,-1.957642746E1,2.961535645E1,3.058721924E1
5.888193500E0,-1.952222061E1,2.941656494E1,3.045391846E1
6.375903750E0,-1.929320145E1,2.961392212E1,3.082232666E1
6.863612750E0,-1.938933563E1,2.993887329E1,3.085961914E1
7.351322375E0,-2.239525795E1,2.876837158E1,2.931384277E1
7.839030375E0,-1.964394188E1,3.004360962E1,3.077404785E1
8.326738000E0,-1.936091232E1,2.976452637E1,3.112451172E1
8.814445000E0,-2.189089966E1,2.898483276E1,2.939318848E1
9.302151625E0,-1.946658325E1,2.973760986E1,3.117254639E1
9.789857625E0,-1.920418549E1,2.931365967E1,3.093835449E1
1.027756412E1,-2.152609634E1,2.832672119E1,2.932867432E1
1.076526912E1,-2.234996796E1,2.828036499E1,2.859375000E1
1.125297225E1,-1.906411743E1,2.913269043E1,2.989636230E1
1.174067525E1,-2.110163498E1,2.822741699E1,2.873687744E1
1.222837817E1,-2.138438797E1,2.818188477E1,2.800451660E1
1.271608017E1,-1.871827698E1,2.916708374E1,2.928698730E1
1.320378054E1,-1.852217102E1,2.901757812E1,2.861511230E1
1.369148054E1,-1.744856644E1,2.685360718E1,2.554980469E1
1.417918054E1,-1.163588333E1,2.779016113E1,2.526525879E1
