"Time (s)","X (hPa)"
-5.075267500E-1,1.017820206E3
5.313742500E-1,1.017822647E3
1.570327250E0,1.017825089E3
2.609240250E0,1.017827759E3
3.648146250E0,1.017830505E3
4.687113250E0,1.017830505E3
5.198316250E0,1.017830734E3
6.237300250E0,1.017830734E3
7.276233250E0,1.017830734E3
8.315218250E0,1.017828598E3
9.354234250E0,1.017824478E3
1.039316725E1,1.017818069E3
1.143215425E1,1.017810059E3
1.247107325E1,1.017803268E3
1.351003125E1,1.017797775E3
1.454898125E1,1.017791290E3
1.558800425E1,1.017789230E3
1.662701925E1,1.017789230E3
1.766597225E1,1.017793961E3
1.870495225E1,1.017794266E3
1.974393725E1,1.017794266E3
2.078292125E1,1.017785721E3
2.182188425E1,1.017779465E3
2.286082925E1,1.017774582E3
2.389975125E1,1.017774582E3
2.493873725E1,1.017788849E3
2.597777525E1,1.017820969E3
2.701666825E1,1.017859802E3
2.805570125E1,1.017894287E3
2.909471225E1,1.017925568E3
3.013363425E1,1.017953568E3
3.117261725E1,1.017973404E3
3.221156325E1,1.017986069E3
3.325050525E1,1.017994919E3
3.428945825E1,1.018005524E3
3.532841825E1,1.018014145E3
3.636736025E1,1.018021088E3
3.740632825E1,1.018022079E3
3.844528725E1,1.018022079E3
3.948422325E1,1.018015366E3
4.052314125E1,1.018001938E3
4.156211225E1,1.017983551E3
4.260116425E1,1.017961349E3
4.364023425E1,1.017944565E3
4.467933025E1,1.017924881E3
4.571838925E1,1.017901688E3
4.675743525E1,1.017870789E3
4.779650325E1,1.017842407E3
4.883561525E1,1.017812805E3
4.987470225E1,1.017790909E3
5.091377125E1,1.017776871E3
5.195284825E1,1.017776642E3
5.299180925E1,1.017775345E3
5.403084025E1,1.017769547E3
5.506988425E1,1.017758408E3
5.610894825E1,1.017750092E3
5.714798825E1,1.017745590E3
5.818702425E1,1.017745590E3
5.922610425E1,1.017753296E3
6.026522425E1,1.017764740E3
6.130435025E1,1.017777023E3
6.234347325E1,1.017786331E3
6.338260825E1,1.017796555E3
6.442169825E1,1.017802887E3
6.546077525E1,1.017806396E3
6.649982825E1,1.017806396E3
6.753889025E1,1.017804260E3
6.857791225E1,1.017798538E3
6.961695625E1,1.017791519E3
7.065595025E1,1.017781754E3
7.169500825E1,1.017779541E3
7.273403825E1,1.017779007E3
7.377310925E1,1.017777481E3
7.481212825E1,1.017773438E3
7.585116925E1,1.017772064E3
7.689019825E1,1.017767410E3
7.792929225E1,1.017755127E3
7.896841425E1,1.017743454E3
8.000757025E1,1.017739029E3
8.104669325E1,1.017731705E3
8.208582725E1,1.017727203E3
8.312496425E1,1.017724228E3
8.416409725E1,1.017715836E3
8.520326825E1,1.017703629E3
8.624238925E1,1.017694397E3
8.728160525E1,1.017684097E3
8.832086125E1,1.017676697E3
8.936009025E1,1.017676697E3
9.039930825E1,1.017680817E3
9.143853525E1,1.017683182E3
9.247773925E1,1.017690582E3
9.351694025E1,1.017697372E3
9.455613325E1,1.017701187E3
9.559533925E1,1.017701263E3
9.663456525E1,1.017701187E3
9.767370525E1,1.017693558E3
9.871278125E1,1.017685318E3
9.975183025E1,1.017679062E3
1.007909652E2,1.017670059E3
1.018300952E2,1.017661057E3
1.028692252E2,1.017652817E3
1.039083612E2,1.017643967E3
1.049474452E2,1.017627792E3
1.059865392E2,1.017616272E3
1.070255842E2,1.017604752E3
1.080646312E2,1.017595978E3
1.091036182E2,1.017595978E3
1.101426012E2,1.017602768E3
1.111815722E2,1.017612610E3
1.122205012E2,1.017629852E3
1.132594472E2,1.017654953E3
1.142984382E2,1.017681274E3
1.153374262E2,1.017705841E3
1.163764182E2,1.017732086E3
1.174153662E2,1.017764359E3
1.184543612E2,1.017793198E3
1.194933472E2,1.017827454E3
1.205322882E2,1.017865067E3
1.215712952E2,1.017902756E3
1.226102792E2,1.017932663E3
1.236492922E2,1.017960358E3
1.246882552E2,1.017979202E3
1.257272302E2,1.017990723E3
1.267661452E2,1.018000107E3
1.278050482E2,1.018007965E3
1.288440442E2,1.018011246E3
1.298830182E2,1.018011246E3
1.309219682E2,1.018010101E3
1.319608712E2,1.018010101E3
1.329997882E2,1.018010406E3
1.340387402E2,1.018014526E3
1.350777132E2,1.018022919E3
1.361166692E2,1.018032608E3
1.371556662E2,1.018041000E3
1.381946122E2,1.018047180E3
1.392335972E2,1.018050385E3
1.402726262E2,1.018053284E3
1.413116372E2,1.018055420E3
1.423506342E2,1.018056870E3
1.433896642E2,1.018056870E3
1.444286892E2,1.018053894E3
1.454676932E2,1.018045502E3
1.465066902E2,1.018036728E3
1.475456842E2,1.018027725E3
1.485846692E2,1.018020859E3
1.496237032E2,1.018018265E3
1.506627072E2,1.018018265E3
1.517016522E2,1.018018112E3
1.527406182E2,1.018018112E3
1.537796602E2,1.018017883E3
1.548186822E2,1.018017578E3
1.558577202E2,1.018017502E3
1.568967222E2,1.018017578E3
1.579356892E2,1.018017883E3
1.589746522E2,1.018018951E3
1.600135582E2,1.018018951E3
1.610525242E2,1.018017731E3
1.620914802E2,1.018016052E3
1.631304332E2,1.018013077E3
1.641694492E2,1.018010712E3
1.652084782E2,1.018007660E3
1.662474932E2,1.018007507E3
1.672865052E2,1.018007507E3
1.683254763E2,1.018008804E3
1.693644492E2,1.018009949E3
1.704034162E2,1.018009949E3
1.714423582E2,1.018009491E3
1.724813132E2,1.018008270E3
1.735203272E2,1.018006058E3
1.745593582E2,1.018003464E3
1.755983822E2,1.018002625E3
1.766374152E2,1.018002625E3
1.776764892E2,1.018003006E3
1.787155312E2,1.018004837E3
1.797545422E2,1.018006973E3
1.807935042E2,1.018006973E3
1.818324602E2,1.018007278E3
1.828714352E2,1.018007507E3
1.839104092E2,1.018007889E3
1.849494142E2,1.018008499E3
1.859884572E2,1.018011398E3
1.870274512E2,1.018013458E3
1.880664172E2,1.018013611E3
1.891053972E2,1.018014374E3
1.901443912E2,1.018014374E3
1.911834142E2,1.018014374E3
1.922224482E2,1.018014374E3
1.932614752E2,1.018014374E3
1.943005252E2,1.018010330E3
1.953395922E2,1.018007050E3
1.963786762E2,1.018004684E3
1.974177652E2,1.017999039E3
1.984567972E2,1.017993011E3
1.994957812E2,1.017990189E3
2.005346832E2,1.017988815E3
2.015736582E2,1.017988815E3
2.026126782E2,1.017989120E3
2.036516942E2,1.017993240E3
2.046907462E2,1.018003159E3
2.057297482E2,1.018013916E3
2.067687912E2,1.018022842E3
2.078078212E2,1.018030090E3
2.088468182E2,1.018036270E3
2.098858432E2,1.018036270E3
2.109248002E2,1.018034363E3
2.119637772E2,1.018034363E3
2.130027082E2,1.018034363E3
2.140416262E2,1.018034515E3
2.150805212E2,1.018038788E3
2.161194382E2,1.018042297E3
2.171583182E2,1.018044128E3
2.181972732E2,1.018045731E3
2.192361992E2,1.018048401E3
2.202751392E2,1.018050690E3
2.213140962E2,1.018050766E3
2.223529732E2,1.018052292E3
2.233918652E2,1.018053207E3
2.244307832E2,1.018053207E3
2.254697602E2,1.018052216E3
2.265087122E2,1.018051834E3
2.275476382E2,1.018050385E3
2.285864962E2,1.018049316E3
2.296253652E2,1.018044891E3
2.306642072E2,1.018040390E3
2.317030932E2,1.018034058E3
2.327419832E2,1.018027420E3
2.337808132E2,1.018019638E3
2.348197412E2,1.018011169E3
2.358586632E2,1.017999725E3
2.368975342E2,1.017980957E3
2.379364102E2,1.017952576E3
2.389753202E2,1.017913361E3
2.400142242E2,1.017866058E3
2.410532182E2,1.017815018E3
2.420921832E2,1.017756500E3
2.431311652E2,1.017698288E3
2.441701502E2,1.017642822E3
2.452091082E2,1.017596588E3
2.462481152E2,1.017553635E3
2.472870572E2,1.017515411E3
2.483259912E2,1.017483139E3
2.493649392E2,1.017451477E3
2.504038202E2,1.017413177E3
2.514426982E2,1.017375946E3
2.524816772E2,1.017341843E3
2.535207002E2,1.017309189E3
2.545596782E2,1.017283783E3
