"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.203201294E-2,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
2.320489883E-1,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
1.037943959E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
1.236452937E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
2.038111925E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
2.242241979E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
3.040187001E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
3.242463946E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
4.043452024E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
4.243520975E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
5.044646025E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
5.245002985E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
6.046561003E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
6.247264981E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
7.051954985E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
7.249760032E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
8.054147005E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
8.254143000E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
9.053341985E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
9.256351948E0,5.203801017E1,4.355414067E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
1.005636895E1,5.203800665E1,4.355415167E0,-9.000000000E0,4.115555556E-1,1.696000000E2,1.000000000E1,1.900000000E1
1.025659001E1,5.203800665E1,4.355415167E0,-9.000000000E0,4.115555556E-1,1.696000000E2,1.000000000E1,1.900000000E1
1.106031895E1,5.203800665E1,4.355415167E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
1.126056397E1,5.203800665E1,4.355415167E0,-9.000000000E0,0.000000000E0,1.696000000E2,1.000000000E1,1.900000000E1
1.206151593E1,5.203800303E1,4.355416250E0,-9.000000000E0,4.115555556E-1,1.696000000E2,1.000000000E1,1.900000000E1
1.226207900E1,5.203800303E1,4.355416250E0,-9.000000000E0,4.115555556E-1,1.697000000E2,1.000000000E1,1.900000000E1
1.306385303E1,5.203800303E1,4.355416250E0,-9.000000000E0,0.000000000E0,1.701000000E2,1.000000000E1,1.900000000E1
1.326362097E1,5.203799943E1,4.355417167E0,-9.000000000E0,4.115555556E-1,1.711000000E2,1.000000000E1,1.900000000E1
1.406772602E1,5.203799583E1,4.355417850E0,-8.000000000E0,8.231111111E-1,1.756000000E2,1.000000000E1,1.900000000E1
1.426790893E1,5.203799223E1,4.355418100E0,-8.000000000E0,8.231111111E-1,1.781000000E2,1.000000000E1,1.900000000E1
1.507002199E1,5.203798853E1,4.355417600E0,-8.000000000E0,8.231111111E-1,1.859000000E2,1.000000000E1,1.900000000E1
1.526884699E1,5.203798853E1,4.355417600E0,-8.000000000E0,4.115555556E-1,1.901000000E2,1.000000000E1,1.900000000E1
1.607138693E1,5.203798158E1,4.355414400E0,-8.000000000E0,8.231111111E-1,2.020000000E2,1.000000000E1,1.900000000E1
1.627197599E1,5.203797832E1,4.355411900E0,-8.000000000E0,1.234666667E0,2.080000000E2,1.000000000E1,1.900000000E1
1.707449102E1,5.203797228E1,4.355405350E0,-8.000000000E0,1.234666667E0,2.212000000E2,1.000000000E1,1.900000000E1
1.727505898E1,5.203796960E1,4.355401417E0,-8.000000000E0,1.234666667E0,2.266000000E2,1.000000000E1,1.900000000E1
1.807700396E1,5.203796507E1,4.355392117E0,-8.000000000E0,1.234666667E0,2.373000000E2,1.000000000E1,1.900000000E1
1.827786899E1,5.203796315E1,4.355387167E0,-8.000000000E0,1.234666667E0,2.415000000E2,1.000000000E1,1.900000000E1
1.907860696E1,5.203795735E1,4.355365550E0,-8.000000000E0,2.006333333E0,2.511000000E2,1.000000000E1,1.900000000E1
1.927892494E1,5.203795627E1,4.355359933E0,-8.000000000E0,2.006333333E0,2.540000000E2,1.000000000E1,1.900000000E1
2.008105803E1,5.203795275E1,4.355337050E0,-8.000000000E0,2.006333333E0,2.579000000E2,1.000000000E1,1.900000000E1
2.028099895E1,5.203795123E1,4.355325483E0,-8.000000000E0,2.417888889E0,2.591000000E2,1.000000000E1,1.900000000E1
2.108286500E1,5.203794882E1,4.355302267E0,-7.000000000E0,2.417888889E0,2.610000000E2,1.000000000E1,1.900000000E1
2.128356993E1,5.203794822E1,4.355296467E0,-7.000000000E0,2.006333333E0,2.614000000E2,1.000000000E1,1.900000000E1
2.208763492E1,5.203794613E1,4.355273167E0,-7.000000000E0,2.006333333E0,2.615000000E2,1.000000000E1,1.900000000E1
2.228722203E1,5.203794503E1,4.355261433E0,-7.000000000E0,2.417888889E0,2.615000000E2,1.000000000E1,1.900000000E1
2.309045804E1,5.203794337E1,4.355244000E0,-7.000000000E0,2.006333333E0,2.606000000E2,1.000000000E1,1.900000000E1
2.329056096E1,5.203794268E1,4.355238217E0,-7.000000000E0,1.594777778E0,2.589000000E2,1.000000000E1,1.900000000E1
2.409187293E1,5.203793917E1,4.355215333E0,-7.000000000E0,2.006333333E0,2.510000000E2,1.000000000E1,1.900000000E1
2.429509902E1,5.203793657E1,4.355204350E0,-7.000000000E0,2.417888889E0,2.462000000E2,1.000000000E1,1.900000000E1
2.509677804E1,5.203792727E1,4.355179050E0,-7.000000000E0,2.829444444E0,2.327000000E2,1.000000000E1,1.900000000E1
2.529542196E1,5.203792248E1,4.355170250E0,-7.000000000E0,2.829444444E0,2.262000000E2,1.000000000E1,1.900000000E1
2.609735703E1,5.203790513E1,4.355149033E0,-7.000000000E0,3.241000000E0,2.091000000E2,1.000000000E1,1.900000000E1
2.629723597E1,5.203789852E1,4.355144000E0,-7.000000000E0,3.241000000E0,2.014000000E2,1.000000000E1,1.900000000E1
2.709900999E1,5.203787387E1,4.355134617E0,-6.000000000E0,3.652555556E0,1.859000000E2,1.000000000E1,1.900000000E1
2.730024493E1,5.203785937E1,4.355132950E0,-6.000000000E0,4.475666667E0,1.817000000E2,1.000000000E1,1.900000000E1
2.810528493E1,5.203783390E1,4.355133783E0,-6.000000000E0,4.475666667E0,1.764000000E2,1.000000000E1,1.900000000E1
2.830405092E1,5.203781940E1,4.355135717E0,-6.000000000E0,4.424222222E0,1.743000000E2,1.000000000E1,1.900000000E1
2.910374498E1,5.203778703E1,4.355143583E0,-6.000000000E0,5.247333333E0,1.684000000E2,1.000000000E1,1.900000000E1
2.930418193E1,5.203777287E1,4.355148867E0,-6.000000000E0,5.247333333E0,1.655000000E2,1.000000000E1,1.900000000E1
3.001127195E1,5.203773833E1,4.355166883E0,-6.000000000E0,5.658888889E0,1.588000000E2,1.000000000E1,1.900000000E1
3.031274402E1,5.203772148E1,4.355178117E0,-6.000000000E0,6.070444444E0,1.561000000E2,1.000000000E1,1.900000000E1
3.101178896E1,5.203768281E1,4.355178062E0,-6.000000000E0,5.658888889E0,1.471983948E2,1.000000000E1,1.900000000E1
3.121712494E1,5.203767058E1,4.355190845E0,-6.000000000E0,5.247333333E0,1.471983948E2,1.000000000E1,1.900000000E1
3.201549494E1,5.203765033E1,4.355248533E0,-6.000000000E0,5.658888889E0,1.413985443E2,1.000000000E1,1.900000000E1
3.221832502E1,5.203763902E1,4.355263367E0,-6.000000000E0,5.658888889E0,1.413985443E2,1.000000000E1,1.900000000E1
3.301903296E1,5.203760635E1,4.355272575E0,-6.000000000E0,4.835777778E0,1.413985443E2,1.000000000E1,1.900000000E1
3.322058594E1,5.203759786E1,4.355283571E0,-6.000000000E0,4.475666667E0,1.413985443E2,1.000000000E1,1.900000000E1
3.402275896E1,5.203758780E1,4.355338467E0,-5.000000000E0,4.475666667E0,1.398985596E2,1.000000000E1,1.900000000E1
3.422061002E1,5.203757983E1,4.355350617E0,-5.000000000E0,4.475666667E0,1.398985596E2,1.000000000E1,1.900000000E1
3.502270997E1,5.203756148E1,4.355379200E0,-5.000000000E0,4.012666667E0,1.360080261E2,1.000000000E1,1.900000000E1
3.522306001E1,5.203755368E1,4.355391533E0,-5.000000000E0,4.012666667E0,1.360080261E2,1.000000000E1,1.900000000E1
3.602552295E1,5.203753802E1,4.355416167E0,-5.000000000E0,3.652555556E0,1.360080261E2,1.000000000E1,1.900000000E1
3.622583604E1,5.203753013E1,4.355428317E0,-5.000000000E0,3.652555556E0,1.360080261E2,1.000000000E1,1.900000000E1
3.702755404E1,5.203751152E1,4.355456483E0,-5.000000000E0,4.064111111E0,1.384313812E2,1.000000000E1,1.900000000E1
3.722640193E1,5.203750617E1,4.355464450E0,-5.000000000E0,3.652555556E0,1.384313812E2,1.000000000E1,1.900000000E1
3.803066301E1,5.203748973E1,4.355487667E0,-5.000000000E0,3.241000000E0,1.384313812E2,1.000000000E1,1.900000000E1
3.823095596E1,5.203748395E1,4.355494967E0,-5.000000000E0,3.241000000E0,1.439030609E2,1.000000000E1,1.900000000E1
3.903449392E1,5.203746560E1,4.355513817E0,-5.000000000E0,3.241000000E0,1.447974091E2,1.000000000E1,1.900000000E1
3.923442197E1,5.203745905E1,4.355518933E0,-5.000000000E0,3.241000000E0,1.447974091E2,1.000000000E1,1.900000000E1
4.004059696E1,5.203743442E1,4.355529150E0,-5.000000000E0,3.652555556E0,1.447974091E2,1.000000000E1,1.900000000E1
4.023759997E1,5.203741992E1,4.355530667E0,-5.000000000E0,4.475666667E0,1.795000000E2,1.000000000E1,1.900000000E1
4.103947794E1,5.203738755E1,4.355524217E0,-5.000000000E0,5.247333333E0,2.180126038E2,1.000000000E1,1.900000000E1
4.124097598E1,5.203737357E1,4.355517583E0,-5.000000000E0,5.247333333E0,2.180126038E2,1.000000000E1,1.900000000E1
4.203995097E1,5.203733383E1,4.355488750E0,-5.000000000E0,6.482000000E0,2.156634369E2,1.000000000E1,1.900000000E1
4.224241793E1,5.203731480E1,4.355471317E0,-5.000000000E0,7.305111111E0,2.156634369E2,1.000000000E1,1.900000000E1
4.304235792E1,5.203726845E1,4.355424717E0,-5.000000000E0,8.488333333E0,2.156634369E2,1.000000000E1,1.900000000E1
4.324212193E1,5.203724993E1,4.355406033E0,-5.000000000E0,8.488333333E0,2.156634369E2,1.000000000E1,1.900000000E1
4.404382503E1,5.203719728E1,4.355353633E0,-5.000000000E0,9.311444444E0,2.143827667E2,1.000000000E1,1.900000000E1
4.424402893E1,5.203717232E1,4.355329417E0,-5.000000000E0,1.013455556E1,2.143827667E2,1.000000000E1,1.900000000E1
4.504709601E1,5.203711582E1,4.355275850E0,-5.000000000E0,1.049466667E1,2.117985077E2,1.000000000E1,1.900000000E1
4.525076997E1,5.203709368E1,4.355255567E0,-5.000000000E0,1.008311111E1,2.117985077E2,1.000000000E1,1.900000000E1
4.604765904E1,5.203703267E1,4.355202933E0,-5.000000000E0,1.054611111E1,2.098073730E2,1.000000000E1,1.900000000E1
4.624972296E1,5.203700660E1,4.355182067E0,-5.000000000E0,1.090622222E1,2.070388031E2,1.000000000E1,1.900000000E1
4.705019796E1,5.203694440E1,4.355133367E0,-5.000000000E0,1.095766667E1,2.070388031E2,1.000000000E1,1.900000000E1
4.725311100E1,5.203691473E1,4.355111067E0,-5.000000000E0,1.131777778E1,2.046966095E2,1.000000000E1,1.900000000E1
4.805312800E1,5.203684810E1,4.355063967E0,-5.000000000E0,1.172933333E1,2.046966095E2,1.000000000E1,1.900000000E1
4.825197697E1,5.203681775E1,4.355044017E0,-5.000000000E0,1.172933333E1,2.027452850E2,1.000000000E1,1.900000000E1
4.905664694E1,5.203673905E1,4.354972683E0,-5.000000000E0,1.255244444E1,2.009460144E2,1.000000000E1,1.900000000E1
4.925526702E1,5.203670820E1,4.354955000E0,-5.000000000E0,1.255244444E1,2.009460144E2,1.000000000E1,1.900000000E1
5.005864000E1,5.203663210E1,4.354915017E0,-4.000000000E0,1.250100000E1,1.970896301E2,1.000000000E1,1.900000000E1
5.025807393E1,5.203660075E1,4.354899767E0,-4.000000000E0,1.250100000E1,1.970896301E2,1.000000000E1,1.900000000E1
5.105934298E1,5.203652540E1,4.354851233E0,-4.000000000E0,1.255244444E1,1.948622284E2,1.000000000E1,1.900000000E1
5.126065302E1,5.203649027E1,4.354836133E0,-4.000000000E0,1.296400000E1,1.948622284E2,1.000000000E1,1.900000000E1
5.206137097E1,5.203640587E1,4.354799933E0,-4.000000000E0,1.378711111E1,1.943400726E2,1.000000000E1,1.900000000E1
5.226245797E1,5.203637075E1,4.354784850E0,-4.000000000E0,1.373566667E1,1.943400726E2,1.000000000E1,1.900000000E1
5.306490993E1,5.203628802E1,4.354736150E0,-4.000000000E0,1.378711111E1,1.948293457E2,1.000000000E1,1.900000000E1
5.326392794E1,5.203625290E1,4.354720967E0,-4.000000000E0,1.373566667E1,1.948293457E2,1.000000000E1,1.900000000E1
5.407440794E1,5.203616858E1,4.354684433E0,-4.000000000E0,1.368422222E1,1.948293457E2,1.000000000E1,1.900000000E1
5.427121198E1,5.203612985E1,4.354667833E0,-4.000000000E0,1.419866667E1,1.948293457E2,1.000000000E1,1.900000000E1
5.507262397E1,5.203604603E1,4.354624250E0,-4.000000000E0,1.419866667E1,1.948293457E2,1.000000000E1,1.900000000E1
5.527655101E1,5.203600722E1,4.354608233E0,-4.000000000E0,1.409577778E1,1.934810791E2,1.000000000E1,1.900000000E1
5.607559395E1,5.203592257E1,4.354573950E0,-4.000000000E0,1.419866667E1,1.934810791E2,1.000000000E1,1.900000000E1
5.627582800E1,5.203588368E1,4.354558533E0,-4.000000000E0,1.414722222E1,1.920407257E2,1.000000000E1,1.900000000E1
5.707678795E1,5.203579860E1,4.354526767E0,-4.000000000E0,1.419866667E1,1.917972412E2,1.000000000E1,1.900000000E1
5.727686894E1,5.203575627E1,4.354542040E0,-4.000000000E0,1.419866667E1,1.902004547E2,1.000000000E1,1.900000000E1
5.807841694E1,5.203567038E1,4.354516982E0,-4.000000000E0,1.414722222E1,1.902004547E2,1.000000000E1,1.900000000E1
5.827997196E1,5.203563133E1,4.354505705E0,-4.000000000E0,1.409577778E1,1.890193329E2,1.000000000E1,1.900000000E1
5.908188295E1,5.203554514E1,4.354483523E0,-4.000000000E0,1.414722222E1,1.890193329E2,1.000000000E1,1.900000000E1
5.928146601E1,5.203550635E1,4.354476076E0,-4.000000000E0,1.419866667E1,1.859890900E2,1.000000000E1,1.900000000E1
6.008325493E1,5.203541993E1,4.354463081E0,-4.000000000E0,1.419866667E1,1.846380615E2,1.000000000E1,1.900000000E1
6.028663599E1,5.203538376E1,4.354458323E0,-4.000000000E0,1.373566667E1,1.846380615E2,1.000000000E1,1.900000000E1
6.108710992E1,5.203529665E1,4.354446720E0,-4.000000000E0,1.373566667E1,1.848424072E2,1.000000000E1,1.900000000E1
6.129120100E1,5.203526056E1,4.354441780E0,-4.000000000E0,1.373566667E1,1.845490417E2,1.000000000E1,1.900000000E1
6.208998096E1,5.203517718E1,4.354431023E0,-4.000000000E0,1.337555556E1,1.845490417E2,1.000000000E1,1.900000000E1
6.229116702E1,5.203514146E1,4.354427021E0,-4.000000000E0,1.337555556E1,1.833101196E2,1.000000000E1,1.900000000E1
6.309261000E1,5.203505435E1,4.354418852E0,-4.000000000E0,1.373566667E1,1.833101196E2,1.000000000E1,1.900000000E1
6.329234099E1,5.203501799E1,4.354415420E0,-4.000000000E0,1.373566667E1,1.833747253E2,1.000000000E1,1.900000000E1
6.409483302E1,5.203493383E1,4.354405732E0,-4.000000000E0,1.337555556E1,1.855859833E2,1.000000000E1,1.900000000E1
6.429599893E1,5.203489838E1,4.354401903E0,-4.000000000E0,1.337555556E1,1.833102264E2,1.000000000E1,1.900000000E1
6.509860003E1,5.203481163E1,4.354389633E0,-4.000000000E0,1.337555556E1,1.800000000E2,1.000000000E1,1.900000000E1
6.529808092E1,5.203477533E1,4.354391900E0,-4.000000000E0,1.332411111E1,1.800000000E2,1.000000000E1,1.900000000E1
6.609937394E1,5.203469545E1,4.354400367E0,-3.000000000E0,1.291255556E1,1.761118927E2,1.000000000E1,1.900000000E1
