"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.073137500E-2,8.530610504E0,1.318757629E0,3.841461639E0
5.183940000E-1,8.946595459E0,-4.852908325E-1,3.749702454E0
1.016058000E0,9.448801117E0,-2.633024597E-1,2.381098480E0
1.513723375E0,8.642877045E0,-2.148033142E-1,4.592899017E0
2.011388375E0,8.699309692E0,-2.420466614E-1,4.565655670E0
2.509052875E0,8.674161987E0,-1.971400452E-1,4.530778198E0
3.006718875E0,8.674311676E0,-2.130070496E-1,4.528981934E0
3.504383750E0,8.649014282E0,-2.436932373E-1,4.486620026E0
4.002047750E0,8.682245178E0,-1.993853760E-1,4.544399872E0
4.499712875E0,8.616382141E0,-2.085163879E-1,4.551884308E0
4.997376875E0,8.715925140E0,-2.564167786E-1,4.554429016E0
5.495039500E0,8.652906189E0,-2.712359619E-1,4.527335358E0
5.992702500E0,8.684789886E0,-2.701881409E-1,4.502936096E0
6.490365750E0,8.671617279E0,-2.839595032E-1,4.545298004E0
6.988027750E0,8.653804321E0,-2.061213684E-1,4.555177460E0
7.485690375E0,8.697962494E0,-1.978884888E-1,4.537364502E0
7.983352375E0,8.664282532E0,-2.679428101E-1,4.554728394E0
8.481013000E0,8.701105957E0,-3.100053406E-1,4.555327148E0
8.978673000E0,8.678952026E0,-3.233276367E-1,4.552782440E0
9.476332625E0,8.744964752E0,4.710704041E-1,4.575684814E0
9.973991625E0,8.765322418E0,-7.918533325E-2,4.637955322E0
1.047165113E1,8.600215759E0,-7.640112305E-1,4.519102478E0
1.096930913E1,8.691226501E0,-1.345701599E-1,4.544699249E0
1.146696425E1,8.768316193E0,6.855743408E-2,4.555476837E0
1.196462125E1,8.596772919E0,2.315684509E-1,4.484075317E0
1.246227617E1,8.800499268E0,-2.885998535E-1,4.465813293E0
1.295993017E1,8.968599701E0,1.332229614E-2,4.332889709E0
1.345758354E1,8.770262146E0,-7.357200623E-1,4.373904419E0
1.395523654E1,8.630752258E0,-4.664300537E-1,4.364923096E0
1.445288954E1,8.845106506E0,-2.411485291E-1,4.236041107E0
1.495054054E1,8.788973236E0,3.353027344E-2,4.017495575E0
1.544819225E1,9.123826904E0,-1.098715210E-1,4.078418884E0
1.594584225E1,8.924740906E0,-1.502874756E-1,4.028871918E0
1.644349237E1,8.724756775E0,-6.718029785E-1,4.031865692E0
1.694114038E1,8.903784485E0,-1.227447510E-1,4.218976593E0
1.743878754E1,8.839568024E0,2.577639771E-1,4.513264618E0
1.793643554E1,8.917256470E0,2.306703186E-1,4.035458221E0
1.843408262E1,8.843310242E0,3.614982605E-1,4.084256744E0
1.893172863E1,8.714727631E0,2.409988403E-1,4.351750488E0
1.942937538E1,8.708740082E0,2.947370911E-1,4.459526367E0
1.992702038E1,8.882079620E0,-3.894900513E-1,4.362528076E0
2.042466417E1,8.746012573E0,-2.555186462E-1,4.498445435E0
2.092230817E1,8.865015106E0,-5.709127808E-1,4.424499207E0
2.141995104E1,8.795709229E0,-6.164181519E-1,4.489164734E0
2.191759404E1,9.000483398E0,-8.126600647E-1,4.711003418E0
2.241523600E1,8.781339111E0,-4.411326599E-1,4.450245667E0
2.291287700E1,7.539820862E0,-8.981323242E-4,4.308789825E0
2.341051812E1,8.000413055E0,-3.899391174E-1,5.113965454E0
2.390815913E1,8.620274048E0,-8.851094055E-1,4.826413422E0
2.440579917E1,7.301815796E0,1.097218323E-1,5.212310944E0
2.490343817E1,8.659791870E0,6.869215393E-1,6.002817078E0
2.540107825E1,7.853119354E0,5.192701721E-1,5.704637146E0
2.589871625E1,8.224646759E0,3.147953796E-1,6.085295563E0
2.639635250E1,7.921527100E0,3.951782227E-1,5.858816528E0
2.689398950E1,8.004005585E0,1.559756470E-1,5.379812622E0
2.739162650E1,8.250542908E0,2.372566223E-1,4.981640625E0
2.788926350E1,8.030949554E0,9.900411987E-1,5.151537323E0
2.838690100E1,8.145012360E0,5.466632080E-1,5.537883911E0
2.888453700E1,8.101902008E0,2.320175171E-1,5.763913879E0
2.938217300E1,8.059091034E0,-3.128494263E-2,5.844446411E0
2.987980800E1,8.391998749E0,-2.692900085E-1,5.571713562E0
3.037744350E1,7.877219238E0,-2.981799316E-1,5.783373413E0
3.087507850E1,7.952812042E0,-5.218148804E-1,5.636379089E0
3.137271425E1,7.946974182E0,-4.917274475E-1,5.813161469E0
3.187034825E1,8.538843384E0,-7.264393616E-1,5.139113159E0
3.236798263E1,8.477321320E0,-9.000782776E-1,5.121000824E0
3.286561663E1,8.715625763E0,-9.207353210E-1,4.794080658E0
3.336325175E1,8.367449799E0,-1.025367737E0,4.766537933E0
3.386088775E1,8.439899139E0,-3.338058472E-1,4.508474579E0
3.435852304E1,8.414152679E0,-3.935316467E-1,4.916825409E0
3.485615904E1,8.477471008E0,-3.031196594E-1,5.031636658E0
3.535379500E1,9.029822388E0,-4.535568237E-1,4.929399261E0
3.585143200E1,8.390352173E0,-2.064207458E-1,4.555626526E0
3.634906750E1,8.019423523E0,-3.582051086E-1,4.554578705E0
3.684670350E1,8.723708954E0,-6.384223938E-1,4.606820068E0
3.734433975E1,8.524473267E0,-4.327500916E-1,4.808001709E0
3.784197575E1,8.724008331E0,-1.636097717E-1,4.114793243E0
3.833961138E1,8.683742065E0,-3.689826965E-1,4.038451996E0
3.883724737E1,8.986712036E0,4.085005188E-1,3.710633698E0
3.933488200E1,9.237290955E0,8.898994446E-1,3.500171356E0
3.983251800E1,9.321865082E0,9.380992126E-1,3.397634583E0
4.033015250E1,9.905950470E0,1.080902252E0,3.278781738E0
4.082778750E1,9.679621124E0,1.111588440E0,2.750679932E0
4.132542162E1,9.479786682E0,1.625320129E0,3.083437958E0
4.182305662E1,9.318422241E0,1.476379852E0,3.538341980E0
4.232069229E1,8.693920898E0,1.434017944E0,4.298910370E0
4.281832629E1,8.399782562E0,1.227447510E0,5.121000824E0
4.331596104E1,8.530011749E0,1.063837738E0,4.772824860E0
4.381359504E1,8.239465942E0,1.094823303E0,4.948709106E0
4.431122987E1,8.439150696E0,4.628375244E-1,4.937632141E0
4.480886387E1,8.377179565E0,-7.918533325E-2,5.183421021E0
4.530649787E1,8.169561310E0,5.388793945E-3,5.214705963E0
4.580413187E1,8.313561859E0,7.143145752E-1,5.063819733E0
4.630176725E1,8.500523071E0,6.755451965E-1,5.422623596E0
4.679940125E1,8.365952911E0,6.276448059E-1,4.810696106E0
4.729703454E1,8.450826416E0,8.428971863E-1,5.238955536E0
4.779466854E1,8.354277191E0,6.759942627E-1,5.618117065E0
4.829230262E1,8.001460876E0,1.761836243E-1,5.157824249E0
4.878993762E1,8.317154388E0,-3.680845642E-1,5.303770752E0
4.928757154E1,8.212971039E0,1.155596924E-1,5.238656158E0
4.978520554E1,8.353079681E0,3.439846802E-1,5.353617096E0
5.028284000E1,8.423882446E0,6.042933655E-1,5.373675385E0
5.078047400E1,8.625363464E0,6.427633667E-1,4.876559143E0
5.127810787E1,8.723259888E0,4.282594299E-1,4.515659637E0
5.177574288E1,8.650062103E0,6.948550415E-1,4.792583771E0
5.227337713E1,8.636889496E0,2.516267395E-1,4.771178284E0
5.277101213E1,8.680448914E0,-8.681945801E-2,4.475393372E0
5.326864725E1,8.527916107E0,-3.125500488E-1,4.639152832E0
5.376628225E1,8.912765808E0,1.134640503E-1,4.778363342E0
5.426391800E1,8.587641907E0,-8.382568359E-3,4.860392761E0
5.476155400E1,8.431815948E0,-1.074765015E-1,4.854105835E0
5.525919100E1,8.812174988E0,-2.412982178E-1,5.021757202E0
5.575682700E1,8.610993347E0,-2.779719543E-1,4.972210236E0
5.625446404E1,8.333171082E0,-2.739303589E-1,5.218448181E0
5.675210104E1,8.677455139E0,-2.959346008E-1,5.325325928E0
5.724973750E1,8.278834076E0,-1.172062683E-1,5.409450989E0
5.774737550E1,8.436306610E0,-2.311193848E-1,5.278173981E0
5.824501267E1,8.066425781E0,-1.758842468E-1,5.071304169E0
5.874264967E1,8.266110535E0,-2.511776733E-1,5.358407135E0
5.924028712E1,8.441545715E0,-5.686674500E-1,5.273683319E0
5.973792412E1,8.650660858E0,-4.107458496E-1,4.926255798E0
6.023556075E1,8.115224304E0,-5.641767883E-1,5.113217010E0
6.073319675E1,8.193960571E0,-4.616400146E-1,5.235662384E0
6.123083367E1,7.980504456E0,-0.000000000E0,5.283712463E0
6.172846967E1,8.408464508E0,-6.945556641E-2,5.488636322E0
6.222610492E1,8.007897491E0,-2.932402039E-1,4.920867004E0
6.272374092E1,8.120014343E0,-2.059716797E-1,4.944517822E0
6.322137562E1,8.583750000E0,-1.930984497E-1,5.475763092E0
6.371900962E1,8.201145630E0,-4.457730103E-1,5.478307800E0
6.421664463E1,8.270451508E0,-5.816903687E-1,5.504203949E0
6.471427863E1,7.943381653E0,-4.671784973E-1,5.152884521E0
6.521191192E1,8.160579987E0,-5.613327026E-1,5.454956360E0
6.570954592E1,8.194110260E0,-3.070115662E-1,5.822591858E0
6.620717912E1,7.867788849E0,2.215393066E-2,6.225703583E0
6.670481213E1,7.614665222E0,2.401007080E-1,6.190826111E0
