"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.460995981E2,5.233901877E1,4.885305080E0,-2.580709561E-1,5.989999771E0,1.089000015E2,3.840691328E0,4.527035713E0
1.470998384E2,5.233900126E1,4.885386600E0,-5.687789125E-1,6.010000229E0,1.093000031E2,3.868763685E0,4.683392525E0
1.480997080E2,5.233898504E1,4.885469450E0,-7.046329143E-2,6.079999924E0,1.098000031E2,3.790092468E0,4.390675068E0
1.490999786E2,5.233896215E1,4.885551700E0,-6.025529316E-1,6.099999905E0,1.100999985E2,3.806167126E0,4.526113510E0
1.500999506E2,5.233894358E1,4.885623810E0,-1.546263384E0,6.190000057E0,1.104000015E2,3.790092468E0,4.065679550E0
1.510996948E2,5.233892393E1,4.885718090E0,-2.088107185E0,6.239999771E0,1.106999969E2,3.790092468E0,4.022087574E0
1.520998969E2,5.233891028E1,4.885807690E0,-2.300904678E0,6.239999771E0,1.110000000E2,3.790092468E0,3.684734344E0
1.530999176E2,5.233888981E1,4.885893430E0,-2.201824356E0,6.179999828E0,1.113000031E2,4.482306004E0,4.118925095E0
1.541001414E2,5.233887129E1,4.885976440E0,-2.102803883E0,5.929999828E0,1.116999969E2,4.487336636E0,4.241543293E0
1.550997620E2,5.233885147E1,4.886062960E0,-2.278197296E0,5.969999790E0,1.121999969E2,5.203071117E0,4.582872868E0
1.560995125E2,5.233883351E1,4.886132810E0,-2.952682113E0,5.769999981E0,1.126999969E2,4.176071644E0,4.256453991E0
1.570999258E2,5.233882210E1,4.886212850E0,-3.771866204E0,5.840000153E0,1.128000031E2,4.155130863E0,4.441763878E0
1.580999260E2,5.233880296E1,4.886282640E0,-3.943606139E0,5.739999771E0,1.133000031E2,4.852610111E0,5.072999001E0
1.591003095E2,5.233878945E1,4.886354620E0,-2.955546837E0,5.809999943E0,1.131999969E2,4.108423710E0,4.959031105E0
1.600995171E2,5.233877196E1,4.886429300E0,-2.277428126E0,5.699999809E0,1.131999969E2,3.790092468E0,4.608880520E0
1.610996758E2,5.233875405E1,4.886482070E0,-2.149188288E0,5.000000000E0,1.138000031E2,4.246479034E0,4.668683529E0
1.620996028E2,5.233873989E1,4.886554620E0,-2.306210144E0,5.650000095E0,1.135000000E2,4.005994797E0,4.484354019E0
1.630998093E2,5.233872752E1,4.886634770E0,-2.260649436E0,5.769999981E0,1.131999969E2,3.827212811E0,4.248744488E0
1.640999516E2,5.233871081E1,4.886717770E0,-1.994084917E0,5.739999771E0,1.133000031E2,3.829095602E0,4.191692829E0
1.650998913E2,5.233869202E1,4.886796990E0,-2.525132922E0,5.809999943E0,1.131999969E2,4.522464752E0,4.376649857E0
1.661001077E2,5.233866990E1,4.886879580E0,-2.321991800E0,5.929999828E0,1.130999985E2,6.123903275E0,4.686538696E0
1.671002834E2,5.233864750E1,4.886961820E0,-2.254288285E0,5.989999771E0,1.133000031E2,8.683458328E0,5.050084114E0
1.801796076E2,5.233906150E1,4.881563200E0,NaN,NaN,NaN,3.000000000E2,0.000000000E0
1.830996785E2,5.233839701E1,4.888372940E0,-1.171374597E0,2.009999990E0,9.619999695E1,1.262593269E1,8.741113663E0
1.840998598E2,5.233841666E1,4.888390140E0,-3.643810155E0,2.710000038E0,9.359999847E1,9.842513084E0,8.092391968E0
1.850997044E2,5.233837471E1,4.888477920E0,-5.641499720E0,3.089999914E0,9.319999695E1,7.283410549E0,7.383699894E0
1.861001725E2,5.233837580E1,4.888512040E0,-7.227721306E0,1.720000029E0,9.130000305E1,6.341785908E0,7.023629665E0
1.870999257E2,5.233836491E1,4.888545890E0,-5.327082512E0,6.499999762E-1,8.990000153E1,4.942300797E0,6.126584053E0
1.880999138E2,5.233835459E1,4.888585230E0,-3.503954416E0,1.129999995E0,8.880000305E1,5.055045605E0,6.391436577E0
1.890998352E2,5.233834698E1,4.888616910E0,8.379109077E-1,1.019999981E0,8.740000153E1,4.604504108E0,6.098208904E0
1.901000765E2,5.233834075E1,4.888630300E0,2.209919066E0,0.000000000E0,NaN,4.617687702E0,6.231299877E0
1.911001731E2,5.233833734E1,4.888661620E0,3.654939524E0,1.529999971E0,8.409999847E1,4.542175770E0,6.187281132E0
1.921003262E2,5.233833790E1,4.888726780E0,2.169931266E0,3.380000114E0,8.259999847E1,4.800999165E0,6.660172462E0
1.930995255E2,5.233834347E1,4.888785690E0,8.690085282E-1,2.170000076E0,8.059999847E1,5.214977264E0,7.249398708E0
1.941004625E2,5.233834969E1,4.888827800E0,4.070640558E0,1.149999976E0,7.880000305E1,5.896294117E0,7.956072330E0
1.950995592E2,5.233835866E1,4.888860370E0,4.875786627E0,1.049999952E0,7.650000000E1,6.310053825E0,8.537268639E0
1.960996288E2,5.233836521E1,4.888890130E0,4.390766537E0,8.399999738E-1,7.509999847E1,6.757362366E0,9.152974129E0
1.970995604E2,5.233836688E1,4.888911820E0,4.187900464E0,2.300000042E-1,7.369999695E1,7.628861904E0,9.621410370E0
1.980998117E2,5.233836883E1,4.888932250E0,4.023364142E0,0.000000000E0,NaN,7.479341984E0,9.560765266E0
1.991001462E2,5.233837356E1,4.888954150E0,4.616706121E0,8.299999833E-1,7.159999847E1,8.013171196E0,9.969132423E0
2.001000532E2,5.233837637E1,4.888968870E0,4.570514908E0,3.499999940E-1,6.930000305E1,9.089456558E0,1.042048550E1
2.010997659E2,5.233837882E1,4.888980670E0,4.464507061E0,3.799999952E-1,6.750000000E1,1.099258423E1,1.074874115E1
2.020996594E2,5.233838098E1,4.888989550E0,4.467444886E0,3.600000143E-1,6.609999847E1,1.391314602E1,1.097792339E1
2.031002945E2,5.233838287E1,4.888997020E0,4.481673025E0,3.700000048E-1,6.390000153E1,1.783437157E1,1.135138035E1
2.041000854E2,5.233838468E1,4.889004290E0,4.479726621E0,4.000000060E-1,6.220000076E1,2.231116867E1,1.164846706E1
2.051004384E2,5.233838643E1,4.889009740E0,4.544856725E0,3.700000048E-1,6.070000076E1,2.813168716E1,1.221108150E1
2.061004864E2,5.233838795E1,4.889015030E0,4.545167078E0,3.799999952E-1,5.859999847E1,3.459464264E1,1.268283272E1
2.071004753E2,5.233838941E1,4.889020050E0,4.545477191E0,3.600000143E-1,5.759999847E1,4.229283905E1,1.331209183E1
2.081003222E2,5.233839807E1,4.889045820E0,4.475618926E0,9.399999976E-1,5.359999847E1,4.612133026E1,1.391493702E1
2.091001632E2,5.233840556E1,4.889066840E0,4.476862246E0,9.100000262E-1,5.229999924E1,5.449229813E1,1.455372429E1
2.100998787E2,5.233840300E1,4.889062980E0,4.515308569E0,3.499999940E-1,5.079999924E1,5.375630951E1,1.393189049E1
2.111001359E2,5.233840299E1,4.889067770E0,4.598013937E0,4.900000095E-1,4.929999924E1,5.767652893E1,1.355430794E1
2.121001761E2,5.233838484E1,4.889033860E0,4.547920061E0,7.699999809E-1,4.779999924E1,5.876297379E1,1.328261852E1
2.130999044E2,5.233837156E1,4.889009900E0,4.547155166E0,7.699999809E-1,4.690000153E1,6.321966171E1,1.298671341E1
2.140998175E2,5.233836115E1,4.888991930E0,4.545604298E0,7.699999809E-1,4.509999847E1,6.785224915E1,1.268913555E1
2.402086076E2,5.234185260E1,4.886617600E0,NaN,NaN,NaN,8.999990234E2,0.000000000E0
2.602256076E2,5.234087690E1,4.886030400E0,NaN,NaN,NaN,8.000000000E2,0.000000000E0
