"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.366221475E1,1.728505595E-3,-4.600724205E-4,-1.195310149E-3
6.416328442E1,5.297224270E-4,1.320837997E-3,1.609725878E-4
6.466435242E1,1.140745590E-3,1.196302939E-3,-1.522202045E-3
6.516541975E1,2.226234647E-4,-4.538516514E-4,1.031364314E-3
6.566648875E1,3.392819781E-4,-1.491082832E-3,8.605299518E-4
6.616755663E1,-3.192427102E-4,-6.695617922E-4,1.757703722E-4
6.666862463E1,7.193475030E-4,3.032991663E-5,1.696646214E-4
6.716969412E1,-1.419387991E-3,3.684861585E-4,1.642590389E-3
6.767076213E1,3.726684954E-4,1.501611434E-3,-4.481663927E-4
6.817183000E1,5.971074570E-4,-6.730193272E-4,1.745020039E-3
6.867289800E1,-3.914022818E-4,9.894701652E-4,-1.046476420E-3
6.917396638E1,-8.611523081E-4,-8.414341137E-4,3.708545119E-4
6.967503438E1,1.025427016E-3,-2.608555369E-4,-1.453981735E-3
7.017610179E1,8.805154357E-4,1.009635627E-3,-1.081498340E-4
7.067717079E1,-1.958925277E-4,-2.061137930E-4,-7.207971066E-5
7.117823942E1,8.681084728E-4,-1.570237800E-4,-5.267607048E-4
7.167930742E1,1.614470268E-3,-2.092742361E-3,-1.380551141E-3
7.218037529E1,1.634638873E-3,-5.442355759E-4,-8.456408978E-6
7.268144329E1,-7.126035634E-4,-7.149344310E-4,2.382504754E-3
7.318251079E1,2.199260052E-4,4.621916451E-4,1.447079703E-3
7.368357879E1,4.786967766E-4,-9.657419287E-4,-5.092322826E-4
7.418464692E1,-6.092109252E-4,8.122837171E-4,-4.444486927E-3
7.468571492E1,-7.948456332E-4,4.413845018E-4,1.675390638E-3
7.518678338E1,1.028080005E-4,6.381003186E-5,6.742607802E-4
7.568785137E1,6.168263499E-4,-1.023533754E-3,1.310199499E-3
7.618891900E1,1.492684241E-4,1.026061364E-3,7.912106812E-4
7.668998700E1,4.769744119E-4,5.840584636E-4,-5.012294278E-4
7.719105479E1,5.979090929E-5,-1.527267508E-3,7.686112076E-5
7.769212279E1,-9.051116649E-4,-5.695652217E-4,-9.339721873E-4
7.819319050E1,6.977275480E-4,-8.383430541E-4,-6.924318150E-4
7.869425850E1,-6.992472336E-4,1.264370047E-3,6.536887959E-4
7.919532679E1,1.871783752E-4,4.260158166E-4,1.310810447E-3
7.969639479E1,-5.148213822E-4,-1.658671536E-4,6.157066673E-5
8.019746254E1,1.936304616E-4,9.086867794E-5,-5.957884714E-4
8.069853154E1,2.302821260E-3,-1.397682820E-3,3.132866696E-4
8.119959938E1,-5.566345062E-4,-9.456062689E-4,-1.334880479E-3
8.170066738E1,-1.423766371E-3,1.949328464E-3,8.845608681E-5
8.220173592E1,-5.282238126E-4,7.366901264E-4,-1.144332811E-3
8.270280392E1,8.848449215E-4,1.426838338E-3,-9.815548547E-4
8.320387304E1,2.149497159E-4,-5.365731195E-4,2.752542496E-4
8.370494104E1,6.088339724E-4,-2.463427372E-4,2.111606300E-4
8.420600792E1,6.052048411E-4,-4.909732379E-4,3.406759351E-4
8.470707592E1,-3.478551051E-3,-6.775404327E-4,-1.696967054E-3
8.520814429E1,-9.492035024E-4,-4.791934043E-4,-9.132274427E-4
8.570921229E1,3.334358335E-4,-1.053330023E-3,1.025358438E-1
8.621028017E1,3.203749657E-6,-1.266757492E-3,-4.619145766E-4
8.671134817E1,-9.768849704E-4,3.278264776E-4,-8.873916231E-4
8.721241492E1,4.362325417E-4,2.414509654E-4,-5.133710802E-4
8.771348292E1,2.845306881E-5,7.160101086E-4,2.222629264E-4
8.821455129E1,1.956649125E-3,4.842835478E-4,-4.582690541E-3
8.871561929E1,5.035775248E-4,3.589452244E-4,-1.462837681E-4
8.921668762E1,7.453567814E-4,-5.293684080E-5,-1.596951857E-3
8.971775563E1,-1.820083708E-5,1.160500105E-3,2.485428005E-3
9.021882300E1,1.307666767E-3,-1.262247562E-3,-3.603427205E-3
9.071989100E1,2.512084786E-3,-9.326729923E-5,-4.308441654E-3
9.122095887E1,-2.021137625E-4,-1.420344226E-3,-1.093875617E-3
9.172202688E1,-3.234765027E-4,4.782658070E-4,7.414584979E-4
9.222309350E1,-1.018317882E-3,-1.306724735E-4,2.698848024E-3
9.272416150E1,7.695052773E-7,3.871009685E-4,7.680235431E-4
9.322523000E1,9.855207754E-4,-4.668110050E-4,-1.568058506E-3
9.372629800E1,9.480959270E-4,1.019829884E-3,-7.220329717E-4
9.422736554E1,1.019254909E-3,6.897221319E-4,-8.676345460E-4
9.472843354E1,-1.015357906E-3,-6.489297375E-4,-6.553828716E-4
9.522950162E1,1.460038126E-3,-7.138713263E-4,-1.034518238E-3
9.573056962E1,1.207226887E-6,-1.170375384E-3,6.065219641E-4
9.623163725E1,-1.140788663E-4,-7.288334891E-4,-1.558480784E-3
9.673270525E1,1.668897457E-4,1.128544100E-4,-5.498435348E-5
9.723377462E1,-8.399535436E-4,-3.667455167E-5,1.507626846E-3
9.773484263E1,2.272325568E-3,7.666358724E-4,-4.629828036E-4
9.823591112E1,-9.102460463E-4,2.333535813E-4,5.501518026E-4
9.873698013E1,3.672334133E-4,-4.299525172E-4,-6.049741060E-4
9.923804929E1,2.562733134E-4,3.619631752E-5,-2.274093218E-3
9.973911729E1,-1.424368471E-3,-1.000566408E-5,-4.646116868E-4
