"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.034416667E-2,-3.508703613E-1,3.203188934E0,9.168583832E0
5.214051667E-1,4.490661621E-2,2.165696411E0,1.098580490E1
1.022467125E0,-3.762425995E0,7.967930603E-1,1.081411194E1
1.523528125E0,1.182540894E-2,5.388793945E-3,9.849068756E0
2.024589917E0,-1.332229614E-2,2.245330811E-2,9.872569885E0
2.525652917E0,2.724334717E-2,1.766326904E-2,9.843679962E0
3.026714875E0,2.933898926E-2,8.681945801E-3,9.851763153E0
3.527777875E0,3.442840576E-2,1.526824951E-2,9.841584320E0
4.028841917E0,5.239105225E-2,2.020797729E-2,9.835746460E0
4.529904917E0,-1.242416382E-2,9.280700684E-3,9.847422180E0
5.030968750E0,9.849517822E-2,4.430786133E-2,9.827064514E0
5.532032750E0,-6.586303711E-3,1.272354126E-2,9.845176849E0
6.033097292E0,7.394622803E-2,3.158432007E-2,9.848619690E0
6.534161292E0,5.433700562E-2,2.829116821E-2,9.841883698E0
7.035226250E0,3.712280273E-2,-5.837860107E-3,9.823022919E0
7.536290250E0,3.502716064E-2,1.541793823E-2,9.835447083E0
8.037354667E0,4.640350342E-2,1.377136230E-2,9.851164398E0
8.538419667E0,-2.125579834E-2,-1.496887207E-3,9.841883698E0
9.039485625E0,5.418731689E-2,1.781295776E-2,9.849368134E0
9.540550625E0,2.918930054E-2,1.167572021E-2,9.847422180E0
1.004161650E1,5.598358154E-2,2.574645996E-2,9.858050079E0
1.053266050E1,5.403762817E-2,1.811233521E-2,9.855056305E0
1.103372788E1,5.478607178E-2,4.340972900E-2,9.842931519E0
1.153479388E1,8.427474976E-2,4.266128540E-2,9.843530273E0
1.203586063E1,3.427871704E-2,1.811233521E-2,9.853409729E0
1.253692762E1,5.403762817E-2,1.916015625E-2,9.837542725E0
1.303799525E1,5.328918457E-2,3.068618774E-2,9.842931519E0
1.353906225E1,5.448669434E-2,1.347198486E-2,9.845476227E0
1.404012875E1,4.101470947E-2,2.784210205E-2,9.848020935E0
1.454119575E1,4.610412598E-2,1.796264648E-2,9.851164398E0
1.504226425E1,4.311035156E-2,1.826202393E-2,9.837692413E0
1.554333125E1,7.409591675E-2,2.275268555E-2,9.843380585E0
1.604439938E1,3.517684937E-2,1.571731567E-2,9.852511597E0
1.654546738E1,7.214996338E-2,4.221221924E-2,9.829908600E0
1.704653379E1,7.484436035E-4,1.886077881E-2,9.847871246E0
1.754760179E1,4.849914551E-2,2.290237427E-2,9.850715332E0
1.804867025E1,5.403762817E-2,2.724334717E-2,9.851763153E0
1.854973825E1,2.080673218E-2,-6.885681152E-3,9.839189301E0
1.905080667E1,4.655319214E-2,4.116439819E-2,9.842033386E0
1.955187467E1,2.275268555E-2,1.347198486E-3,9.846673737E0
2.005294275E1,2.604583740E-2,1.377136230E-2,9.864935760E0
2.055401175E1,5.388793945E-2,2.814147949E-2,9.846823425E0
2.105508025E1,1.073268127E-1,6.391708374E-2,9.831704865E0
2.155614925E1,4.580474854E-2,1.736389160E-2,9.846673737E0
2.205721725E1,4.849914551E-2,2.005828857E-2,9.842183075E0
2.255828625E1,4.625381470E-2,1.541793823E-2,9.842033386E0
2.305935550E1,4.101470947E-2,2.305206299E-2,9.838590546E0
2.356042450E1,4.805007935E-2,1.930984497E-2,9.848619690E0
2.406149375E1,2.888992310E-2,2.035766602E-2,9.842033386E0
2.456256275E1,3.712280273E-2,1.871109009E-2,9.843679962E0
2.506363192E1,5.119354248E-2,2.604583740E-2,9.844727783E0
2.556470092E1,4.355941772E-2,2.469863892E-2,9.847122803E0
2.606577092E1,4.191284180E-2,2.230361938E-2,9.849966888E0
2.656683992E1,3.817062378E-2,3.412902832E-2,9.844129028E0
2.706790904E1,5.792953491E-2,3.787124634E-2,9.852062531E0
2.756897804E1,4.565505981E-2,2.993774414E-2,9.839638367E0
2.807004854E1,5.493576050E-2,2.215393066E-2,9.851014709E0
2.857111754E1,2.859054565E-2,8.981323242E-3,9.839488678E0
2.907218554E1,6.541397095E-2,2.499801636E-2,9.838291168E0
2.957325454E1,6.930587769E-2,3.532653809E-2,9.832153931E0
3.007432537E1,5.119354248E-2,1.811233521E-2,9.848919067E0
3.057539438E1,4.939727783E-2,1.960922241E-2,9.849517822E0
3.107646304E1,5.373825073E-2,2.125579834E-2,9.849368134E0
3.157753204E1,5.239105225E-2,2.724334717E-2,9.843979340E0
3.207860250E1,3.143463135E-2,2.095642090E-3,9.852361908E0
3.257967150E1,4.206253052E-2,1.571731567E-2,9.847422180E0
3.308073988E1,3.802093506E-2,1.631607056E-2,9.858648834E0
3.358180888E1,3.712280273E-2,2.170486450E-2,9.847871246E0
3.408287929E1,4.999603271E-2,2.275268555E-2,9.839338989E0
3.458394829E1,5.194198608E-2,2.215393066E-2,9.848020935E0
3.508501654E1,4.445755005E-2,2.634521484E-2,9.860295410E0
3.558608554E1,5.089416504E-2,2.110610962E-2,9.852361908E0
3.608715492E1,4.954696655E-2,1.871109009E-2,9.833650818E0
3.658822392E1,4.760101318E-2,2.080673218E-2,9.844578094E0
3.708929275E1,4.370910645E-2,-2.993774414E-4,9.833501129E0
3.759036175E1,3.832031250E-2,1.422042847E-2,9.843979340E0
3.809143088E1,3.712280273E-2,5.688171387E-3,9.849667511E0
3.859249987E1,6.855743408E-2,2.245330811E-2,9.853260040E0
3.909356875E1,3.697311401E-2,2.484832764E-2,9.840835876E0
3.959463775E1,4.161346436E-2,2.559677124E-2,9.856253815E0
4.009570742E1,4.086502075E-2,1.826202393E-2,9.842332764E0
4.059677642E1,3.502716064E-2,3.592529297E-3,9.848619690E0
4.109784512E1,1.706451416E-2,1.721420288E-2,9.846374359E0
4.159891413E1,5.733078003E-2,1.930984497E-2,9.850116577E0
4.209998300E1,4.894821167E-2,2.649490356E-2,9.836045837E0
4.260105200E1,4.805007935E-2,2.469863892E-2,9.840985565E0
4.310212125E1,4.610412598E-2,3.158432007E-2,9.834698639E0
4.360318925E1,5.628295898E-2,1.287322998E-2,9.831555176E0
4.410425850E1,5.104385376E-2,2.574645996E-2,9.851912842E0
4.460532750E1,3.532653809E-2,2.245330811E-2,9.844278717E0
4.510639613E1,5.403762817E-2,1.811233521E-2,9.850865021E0
4.560746413E1,4.954696655E-2,5.837860107E-3,9.841734009E0
4.610853313E1,4.805007935E-2,1.781295776E-2,9.843380585E0
4.660960113E1,7.484436035E-4,1.332229614E-2,9.864187317E0
4.711067004E1,2.903961182E-2,1.886077881E-2,9.844877472E0
4.761173904E1,2.230361938E-2,5.987548828E-4,9.839189301E0
4.811280750E1,4.041595459E-2,2.200424194E-2,9.858050079E0
4.861387650E1,3.188369751E-2,1.691482544E-2,9.842482452E0
4.911494375E1,4.700225830E-2,2.005828857E-2,9.844877472E0
4.961601275E1,5.583389282E-2,2.409988403E-2,9.828411713E0
5.011708150E1,-3.128494263E-2,-9.430389404E-3,9.853858795E0
5.061815050E1,2.918930054E-2,1.317260742E-2,9.843979340E0
5.111921788E1,7.439529419E-2,3.068618774E-2,9.848020935E0
5.162028687E1,-1.646575928E-2,4.790039062E-3,9.844877472E0
5.212135442E1,9.220825195E-2,1.945953369E-2,9.843230896E0
5.262242342E1,5.418731689E-2,1.960922241E-2,9.832153931E0
5.312349167E1,3.607498169E-2,1.796264648E-2,9.846224670E0
5.362455967E1,4.116439819E-2,2.155517578E-2,9.843829651E0
5.412562913E1,-2.230361938E-2,7.185058594E-3,9.842183075E0
5.462669713E1,-2.320175171E-2,4.041595459E-3,9.833950195E0
5.512776442E1,4.296066284E-2,1.451980591E-2,9.848470001E0
5.562883242E1,3.861968994E-2,2.050735474E-2,9.853110352E0
5.612990204E1,4.191284180E-2,8.532257080E-3,9.837243347E0
5.663097004E1,3.353027344E-2,2.050735474E-2,9.841284943E0
5.713203792E1,3.742218018E-2,1.826202393E-2,9.842482452E0
5.763310592E1,4.670288086E-2,2.589614868E-2,9.842033386E0
5.813417462E1,5.224136353E-2,2.469863892E-2,9.837692413E0
5.863524263E1,5.313949585E-2,1.960922241E-2,9.851164398E0
5.913631217E1,4.625381470E-2,3.323089600E-2,9.861792297E0
5.963738117E1,3.787124634E-2,2.215393066E-2,9.852810974E0
6.013844987E1,3.981719971E-2,2.395019531E-2,9.852361908E0
6.063951888E1,3.083587646E-2,1.377136230E-2,9.841584320E0
6.114058763E1,5.014572144E-2,1.481918335E-2,9.837243347E0
6.164165563E1,4.311035156E-2,1.422042847E-2,9.821825409E0
6.214272487E1,3.562591553E-2,1.781295776E-2,9.864187317E0
6.264379288E1,5.433700562E-2,2.963836670E-2,9.848769379E0
6.314486175E1,5.313949585E-2,2.559677124E-2,9.841135254E0
6.364592975E1,5.194198608E-2,8.382568359E-3,9.846673737E0
6.414699942E1,3.847000122E-2,1.661544800E-2,9.841584320E0
6.464806742E1,5.284011841E-2,1.945953369E-2,9.837692413E0
6.514913475E1,5.987548828E-2,2.365081787E-2,9.839788055E0
6.565020375E1,2.544708252E-2,1.871109009E-2,9.832602997E0
6.615127162E1,3.817062378E-2,1.377136230E-2,9.825417938E0
6.665233962E1,4.595443726E-2,2.020797729E-2,9.843380585E0
6.715340812E1,4.939727783E-2,2.230361938E-2,9.841734009E0
6.765447713E1,3.981719971E-2,1.317260742E-2,9.857301636E0
6.815554500E1,3.622467041E-2,3.038681030E-2,9.838889923E0
6.865661300E1,1.721420288E-2,1.137634277E-2,9.847571869E0
6.915768137E1,3.652404785E-2,2.739303589E-2,9.843530273E0
6.965874937E1,4.565505981E-2,1.272354126E-2,9.847871246E0
7.015981679E1,4.101470947E-2,2.499801636E-2,9.849817200E0
7.066088479E1,4.505630493E-2,2.559677124E-2,9.842931519E0
7.116195442E1,5.358856201E-2,2.589614868E-2,9.834249573E0
7.166302242E1,3.996688843E-2,2.230361938E-2,9.848470001E0
7.216409029E1,3.652404785E-2,1.930984497E-2,9.845326538E0
7.266515829E1,4.954696655E-2,2.050735474E-2,9.841734009E0
7.316622579E1,5.912704468E-2,2.469863892E-2,9.858349457E0
7.366729379E1,3.757186890E-2,2.230361938E-2,9.839338989E0
7.416836192E1,3.637435913E-2,2.095642090E-3,1.007629623E1
7.466942992E1,-4.221221924E-2,4.939727783E-3,9.853110352E0
7.517049838E1,4.266128540E-2,2.589614868E-2,9.841135254E0
7.567156638E1,3.772155762E-2,2.170486450E-2,9.846074982E0
7.617263400E1,4.640350342E-2,1.901046753E-2,9.852661285E0
7.667370200E1,3.083587646E-2,2.604583740E-2,9.838590546E0
7.717476979E1,-0.000000000E0,1.107696533E-2,9.841434631E0
7.767583779E1,5.179229736E-2,2.469863892E-2,9.849517822E0
7.817690550E1,5.194198608E-2,2.484832764E-2,9.853559418E0
7.867797350E1,3.682342529E-2,2.170486450E-2,9.846374359E0
7.917904179E1,4.730163574E-2,2.529739380E-2,9.843230896E0
7.968010979E1,3.248245239E-2,1.975891113E-2,9.837393036E0
8.018117754E1,4.610412598E-2,1.811233521E-2,9.849368134E0
8.068224654E1,4.984634399E-2,1.556762695E-2,9.836195526E0
8.118331437E1,5.209167480E-2,1.122665405E-2,9.834848328E0
8.168438238E1,5.254074097E-2,1.886077881E-2,9.838440857E0
8.218545092E1,4.790039063E-2,9.879455566E-3,9.842931519E0
8.268651892E1,3.981719971E-2,8.681945801E-3,9.848320312E0
8.318758804E1,4.849914551E-2,2.424957275E-2,9.848470001E0
8.368865604E1,3.951782227E-2,1.302291870E-2,9.867779846E0
8.418972292E1,-1.646575928E-3,-8.981323242E-3,9.788444824E0
8.469079092E1,-1.302291870E-2,1.841171265E-2,9.846823425E0
8.519185929E1,3.921844482E-2,2.634521484E-2,9.845027161E0
8.569292729E1,3.802093506E-2,-1.957928467E-1,9.840686188E0
8.619399517E1,2.035766602E-2,1.901046753E-2,9.858648834E0
8.669506217E1,5.733078003E-2,2.933898926E-2,9.851763153E0
8.719612992E1,4.730163574E-2,2.649490356E-2,9.854457550E0
8.769719792E1,4.775070190E-2,2.020797729E-2,9.848919067E0
8.819826629E1,1.032852173E-1,-4.221221924E-2,9.827513580E0
8.869933429E1,-3.742218018E-2,-1.631607056E-2,9.809850311E0
8.920040263E1,-2.754272461E-2,1.691482544E-2,9.833950195E0
8.970147063E1,2.035766602E-2,2.065704346E-2,9.827214203E0
9.020253800E1,-3.787124634E-2,-7.035369873E-2,9.845625916E0
9.070360600E1,1.332229614E-2,-1.017883301E-1,9.774074707E0
9.120467388E1,-3.068618774E-2,-4.535568237E-2,9.838291168E0
9.170574188E1,-4.041595459E-3,3.038681030E-2,9.901459808E0
9.220680850E1,-1.682501221E-1,5.328918457E-2,9.851463776E0
9.270787650E1,-2.604583740E-2,3.487747192E-2,9.841734009E0
9.320894500E1,1.080752563E-1,-1.601669312E-2,9.840087433E0
9.371001300E1,5.313949585E-2,1.197509766E-3,9.856553192E0
9.421108054E1,-1.077758789E-2,-3.293151855E-3,9.849517822E0
9.471214854E1,5.029541016E-2,1.990859985E-2,9.847122803E0
9.521321663E1,2.948867798E-2,7.185058594E-3,9.851912842E0
9.571428463E1,4.700225830E-2,2.424957275E-2,9.848170624E0
9.621535225E1,3.906875610E-2,-0.000000000E0,9.836644592E0
9.671642025E1,2.694396973E-2,1.227447510E-2,9.846374359E0
9.721748963E1,5.209167480E-2,3.502716064E-2,9.853110352E0
9.771855763E1,5.194198608E-2,2.380050659E-2,9.842183075E0
9.821962613E1,2.679428101E-2,3.667373657E-2,9.852960663E0
9.872069512E1,3.188369751E-2,2.649490356E-2,9.854607239E0
9.922176329E1,4.430786133E-2,-3.667373657E-2,9.841584320E0
9.972283229E1,8.831634521E-3,-2.424957275E-2,9.852212219E0
1.002239014E2,-2.245330811E-2,-5.688171387E-3,9.843081207E0
1.007249714E2,1.691482544E-2,1.437011719E-2,9.866582336E0
1.012260405E2,5.403762817E-2,2.005828857E-2,9.843829651E0
1.017271085E2,4.415817261E-2,8.382568359E-3,9.842183075E0
1.022281785E2,4.760101318E-2,1.451980591E-2,9.857750702E0
1.027292475E2,5.493576050E-2,2.544708252E-2,9.842033386E0
1.032303139E2,2.844085693E-2,2.320175171E-2,9.840835876E0
1.037313829E2,5.568420410E-2,3.188369751E-2,9.845027161E0
1.042324511E2,3.832031250E-2,1.616638184E-2,9.836195526E0
1.047335191E2,3.098556519E-2,2.529739380E-2,9.858499146E0
1.052345879E2,3.652404785E-2,1.945953369E-2,9.847721558E0
1.057356559E2,3.727249146E-2,2.619552612E-2,9.850116577E0
1.062367238E2,3.697311401E-2,1.407073975E-2,9.834249573E0
1.067377917E2,3.263214111E-2,9.729766846E-3,9.852960663E0
1.072388605E2,5.538482666E-2,2.200424194E-2,9.837393036E0
1.077399295E2,4.834945679E-2,2.110610962E-2,9.854906616E0
1.082409995E2,3.772155762E-2,9.430389404E-3,9.850715332E0
1.087420675E2,4.655319214E-2,2.649490356E-2,9.845476227E0
1.092431359E2,3.652404785E-2,2.140548706E-2,9.849368134E0
1.097442059E2,5.134323120E-2,1.047821045E-2,9.841135254E0
1.102452758E2,6.990463257E-2,2.829116821E-2,9.839189301E0
1.107463448E2,5.403762817E-2,1.062789917E-2,9.856253815E0
1.112474136E2,2.469863892E-2,1.871109009E-2,9.837093658E0
1.117484826E2,5.284011841E-2,1.646575928E-2,9.855505371E0
1.122495521E2,6.137237549E-2,1.002914429E-2,9.849218445E0
1.127506211E2,5.089416504E-2,2.649490356E-2,9.850116577E0
1.132516896E2,5.179229736E-2,1.841171265E-2,9.840835876E0
1.137527586E2,5.194198608E-2,2.095642090E-2,9.836195526E0
1.142538277E2,6.676116943E-2,2.439926147E-2,9.840686188E0
1.147548968E2,2.005828857E-2,2.170486450E-2,9.839039612E0
1.152559653E2,4.790039063E-2,1.871109009E-2,9.855056305E0
1.157570342E2,4.954696655E-2,1.960922241E-2,9.852960663E0
1.162581015E2,5.478607178E-2,2.484832764E-2,9.834698639E0
1.167591705E2,4.206253052E-2,9.729766846E-3,9.837692413E0
1.172602387E2,4.056564331E-2,1.990859985E-2,9.847721558E0
1.177613067E2,5.089416504E-2,2.185455322E-2,9.857601013E0
1.182623745E2,5.658233643E-2,2.649490356E-2,9.846524048E0
1.187634435E2,5.119354248E-2,2.424957275E-2,9.843230896E0
1.192645120E2,3.921844482E-2,2.649490356E-2,9.832153931E0
1.197655800E2,4.939727783E-2,2.020797729E-2,9.857750702E0
1.202666478E2,4.490661621E-2,-2.544708252E-3,9.842033386E0
1.207677168E2,4.326004028E-2,2.634521484E-2,9.858349457E0
1.212687857E2,1.811233521E-2,1.481918335E-2,9.843530273E0
1.217698537E2,5.688171387E-2,2.589614868E-2,9.841883698E0
1.222709224E2,4.311035156E-2,9.280700684E-3,9.833950195E0
1.227719914E2,4.640350342E-2,1.287322998E-2,9.839937744E0
1.232730615E2,4.924758911E-2,1.841171265E-2,9.849068756E0
