"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.660716667E-2,-1.597842126E-1,-2.385687375E-1,-2.904136598E-2
5.276681667E-1,1.887127310E0,5.992280687E-1,1.508885694E0
1.028730125E0,-1.519359665E0,8.287586919E-1,1.836442037E0
1.529792125E0,2.406542657E-2,-2.501437486E-2,3.881732583E-2
2.030853917E0,-1.173677794E-2,2.861775805E-3,5.827276647E-2
2.531915917E0,3.314144045E-2,-1.641898155E-3,3.416761994E-2
3.032978875E0,3.389199910E-2,-1.313044580E-2,4.195026398E-2
3.534041875E0,3.080508722E-2,-1.072593368E-2,3.206963897E-2
4.035104917E0,4.740562482E-2,-2.856862773E-3,2.638205230E-2
4.536168917E0,-2.376322146E-2,-1.535486596E-2,3.072244048E-2
5.037231750E0,9.061611908E-2,1.593522267E-2,2.383851349E-2
5.538295750E0,-2.194913194E-2,-8.557297324E-3,3.177143097E-2
6.039360292E0,5.324112320E-2,1.088104935E-2,3.281983674E-2
6.540425292E0,3.362945912E-2,6.439164011E-3,3.641295075E-2
7.041489250E0,2.916458691E-2,-4.330359290E-2,1.276096344E-2
7.542554250E0,2.033622318E-2,-1.048971759E-2,2.249131501E-2
8.043618667E0,3.209341155E-2,-7.216064825E-3,3.671232820E-2
8.544683667E0,-3.594609170E-2,-3.343165421E-2,3.461727083E-2
9.045748625E0,3.655882965E-2,2.321977301E-3,3.282392979E-2
9.546814625E0,8.653207649E-3,-1.353259262E-2,4.001015782E-2
1.004788050E1,4.005138983E-2,1.145837281E-3,4.060949743E-2
1.054894550E1,3.338626063E-2,-2.354897582E-4,2.788712561E-2
1.105001287E1,2.919029411E-2,-1.333119487E-4,3.776892006E-2
1.155107887E1,5.961641551E-2,2.092187893E-2,4.375939250E-2
1.205214562E1,-6.250209867E-3,-1.611974801E-2,3.088850141E-2
1.255321263E1,2.700293524E-2,5.526692304E-3,3.283913255E-2
1.305428025E1,3.351790977E-2,1.496229852E-2,3.808233082E-2
1.355534725E1,7.051193900E-4,7.333093649E-4,3.987859547E-2
1.405641375E1,2.322197714E-2,9.875896988E-3,1.727442920E-2
1.455748075E1,1.123315451E-2,-3.910645237E-3,3.913190603E-2
1.505854925E1,2.639292447E-2,-1.563673373E-4,2.191653371E-2
1.555961625E1,3.129143623E-2,-2.410174327E-3,4.107727468E-2
1.606068437E1,1.449490042E-2,4.279823815E-3,3.972832203E-2
1.656175237E1,4.927085007E-2,-2.394192698E-3,2.146629810E-2
1.706281879E1,-3.649800490E-2,-1.164740233E-2,3.853139699E-2
1.756388679E1,3.004386882E-2,3.665678878E-3,3.733447194E-2
1.806495525E1,1.832677727E-2,3.059048527E-3,3.164747000E-2
1.856602325E1,-2.745142353E-2,-1.979839126E-2,5.769447684E-2
1.906709167E1,1.768513215E-2,2.953931806E-2,2.581370294E-2
1.956815967E1,2.567633449E-3,-4.539830766E-3,3.374778986E-2
2.006922775E1,-2.072854623E-2,3.149175590E-3,2.521494806E-2
2.057029675E1,2.016945419E-2,1.127405990E-2,5.665016413E-2
2.107136525E1,9.499720937E-2,1.740467136E-2,4.108312190E-2
2.157243425E1,-3.837486519E-4,-1.219489358E-3,4.003939390E-2
2.207350225E1,1.466380958E-2,4.629644912E-3,4.887278259E-2
2.257457125E1,8.284570395E-3,-1.188412092E-2,3.585337222E-2
2.307564050E1,4.602252077E-3,-5.049698835E-3,3.615333438E-2
2.357670950E1,1.241696672E-2,3.725393568E-3,3.750228703E-2
2.407777875E1,2.583034923E-3,2.550690228E-3,3.316306829E-2
2.457884775E1,7.883428561E-3,2.644394143E-3,3.002018988E-2
2.507991692E1,1.488059967E-2,1.108380155E-2,2.986991644E-2
2.558098692E1,1.303788392E-2,4.199970493E-3,3.091949165E-2
2.608205592E1,8.641892374E-3,-2.155566914E-4,3.915061712E-2
2.658312492E1,1.288634510E-2,5.596507145E-3,3.870155096E-2
2.708419404E1,2.258999819E-2,1.847168087E-2,3.465937078E-2
2.758526304E1,1.792445457E-2,4.639324795E-3,2.717435002E-2
2.808633354E1,2.067652656E-2,3.262529348E-3,3.316189885E-2
2.858740254E1,-6.751208897E-3,-1.713665875E-2,2.822217107E-2
2.908847054E1,2.110205997E-2,-3.736450744E-4,3.630360782E-2
2.958954054E1,2.658377896E-2,3.053589146E-2,2.508046210E-2
3.009061038E1,1.284675763E-2,2.669802122E-4,3.406353951E-2
3.059167938E1,1.467216927E-2,5.277568940E-4,1.295684516E-2
3.109274804E1,3.108789603E-2,9.459403928E-3,3.540898383E-2
3.159381804E1,1.249959518E-2,1.479611197E-2,3.570719182E-2
3.209488750E1,1.248195989E-2,-1.636784126E-3,3.975054145E-2
3.259595650E1,4.120829799E-3,1.905114222E-3,2.553128242E-2
3.309702488E1,-4.489533291E-3,-1.130581759E-2,3.242047191E-2
3.359809387E1,1.725442990E-2,1.880469122E-3,3.122179270E-2
3.409916429E1,7.752204251E-3,-4.106124965E-3,2.374261916E-2
3.460023329E1,7.715136101E-3,-1.986355117E-2,3.302624345E-2
3.510130154E1,8.496399487E-3,-5.303758071E-3,2.614173174E-2
3.560237054E1,1.405214971E-2,1.515006723E-3,4.230577469E-2
3.610343992E1,-1.062541867E-3,-1.144654134E-2,4.200932086E-2
3.660450892E1,2.647356580E-3,-9.603697679E-3,3.647025347E-2
3.710557775E1,5.881933495E-5,-1.927228575E-3,4.814597368E-2
3.760664675E1,-2.689673519E-3,-1.157108703E-2,3.437227249E-2
3.810771587E1,-1.932175867E-3,2.627195106E-3,3.391969800E-2
3.860878488E1,1.719689649E-2,3.756813216E-3,3.391794384E-2
3.910985375E1,5.184125409E-3,-8.409940638E-4,4.694378614E-2
3.961092275E1,1.006781357E-2,4.987405431E-3,4.215550125E-2
4.011199242E1,9.381135749E-3,8.666761313E-4,3.946578205E-2
4.061306142E1,-1.438314323E-2,-1.397091681E-2,3.752041340E-2
4.111413013E1,2.418554574E-4,-2.542602341E-3,3.782388389E-2
4.161519913E1,1.922624806E-2,-2.929119284E-3,2.136163294E-2
4.211626800E1,-3.219047533E-3,-1.220048498E-2,5.114968836E-2
4.261733700E1,1.056031815E-2,2.889296548E-3,3.483361781E-2
4.311840625E1,1.471202855E-2,-1.214604649E-2,3.722805262E-2
