"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.117823942E1,2.236730957E1,1.356152344E1,-3.915869141E1
7.167930742E1,2.221725464E1,1.354797363E1,-3.910684204E1
7.218037529E1,2.213854980E1,1.363317871E1,-3.906535339E1
7.268144329E1,2.228646851E1,1.361999512E1,-3.898988342E1
7.318251079E1,2.198962402E1,1.348651123E1,-3.920167542E1
7.368357879E1,2.217898560E1,1.370288086E1,-3.922163391E1
7.418464692E1,2.205770874E1,1.368988037E1,-3.919792175E1
7.468571492E1,2.209332275E1,1.340866089E1,-3.953495789E1
7.518678338E1,2.201858521E1,1.342590332E1,-3.900625610E1
7.568785137E1,2.208676147E1,1.358767700E1,-3.907525635E1
7.618891900E1,2.198529053E1,1.356570435E1,-3.912336731E1
7.668998700E1,2.203613281E1,1.359335327E1,-3.913708496E1
7.719105479E1,2.218237305E1,1.344976807E1,-3.926911926E1
7.769212279E1,2.219903564E1,1.358966064E1,-3.929067993E1
7.819319050E1,2.220538330E1,1.349127197E1,-3.923500061E1
7.869425850E1,2.196020508E1,1.331082153E1,-3.905924988E1
7.919532679E1,2.211453247E1,1.332327271E1,-3.928762817E1
7.969639479E1,2.219158936E1,1.349179077E1,-3.916616821E1
8.019746254E1,2.205233765E1,1.341476440E1,-3.900962830E1
8.069853154E1,2.229785156E1,1.352233887E1,-3.906968689E1
8.119959938E1,2.212850952E1,1.354132080E1,-3.907206726E1
8.170066738E1,2.211981201E1,1.343243408E1,-3.877595520E1
8.220173592E1,2.212631226E1,1.344265747E1,-3.902374268E1
8.270280392E1,2.214141846E1,1.343676758E1,-3.915829468E1
8.320387304E1,2.216589355E1,1.341513062E1,-3.901089478E1
8.370494104E1,2.220223999E1,1.345523071E1,-3.879684448E1
8.420600792E1,2.237045288E1,1.336526489E1,-3.913145447E1
8.470707592E1,2.229147339E1,1.355789185E1,-3.888316345E1
8.520814429E1,2.226379395E1,1.343966675E1,-3.880320740E1
8.570921229E1,2.262518311E1,1.154336548E1,-3.884284973E1
8.621028017E1,2.259780884E1,1.079574585E1,-3.914758301E1
8.671134817E1,2.260717773E1,1.072222900E1,-3.921443176E1
8.721241492E1,2.263360596E1,1.052862549E1,-3.916767883E1
8.771348292E1,2.255148315E1,1.079229736E1,-3.907984924E1
8.821455129E1,2.286367798E1,1.092895508E1,-3.925248718E1
8.871561929E1,2.353585815E1,1.109130859E1,-3.888374329E1
8.921668762E1,2.347149658E1,1.122982788E1,-3.879150391E1
8.971775563E1,2.314038086E1,1.098101807E1,-3.897233582E1
9.021882300E1,2.309155273E1,1.105487061E1,-3.929486084E1
9.071989100E1,2.298867798E1,1.107046509E1,-3.950132751E1
9.122095887E1,2.308651733E1,1.119183350E1,-3.925465393E1
9.172202688E1,2.290399170E1,1.106533813E1,-3.909963989E1
9.222309350E1,2.277816772E1,1.100772095E1,-3.888410950E1
9.272416150E1,2.238214111E1,1.104061890E1,-3.927917480E1
9.322523000E1,2.241815186E1,1.114892578E1,-3.933398438E1
9.372629800E1,2.242153931E1,1.088830566E1,-3.944062805E1
9.422736554E1,2.251385498E1,1.115609741E1,-3.895593262E1
9.472843354E1,2.258615112E1,1.107189941E1,-3.908570862E1
9.522950162E1,2.259286499E1,1.123400879E1,-3.925689697E1
9.573056962E1,2.251043701E1,1.107992554E1,-3.894914246E1
9.623163725E1,2.248440552E1,1.123141479E1,-3.906707764E1
9.673270525E1,2.269772339E1,1.118594360E1,-3.899012756E1
9.723377462E1,2.277200317E1,1.123416138E1,-3.920814514E1
9.773484263E1,2.258660889E1,1.103836060E1,-3.926261902E1
9.823591112E1,2.264251709E1,1.131393433E1,-3.920602417E1
9.873698013E1,2.237344360E1,1.110562134E1,-3.927996826E1
9.923804929E1,2.282055664E1,1.103289795E1,-3.907118225E1
9.973911729E1,2.307235718E1,1.089935303E1,-3.928337097E1
1.002401864E2,2.321316528E1,1.099404907E1,-3.885620117E1
1.007412564E2,2.321075439E1,1.104461670E1,-3.891995239E1
1.012423255E2,2.320242310E1,1.111706543E1,-3.905296326E1
1.017433935E2,2.294277954E1,1.099597168E1,-3.941481018E1
1.022444635E2,2.307437134E1,1.085202026E1,-3.878167725E1
1.027455325E2,2.324700928E1,1.101577759E1,-3.905364990E1
1.032465989E2,2.313735962E1,1.095651245E1,-3.916261292E1
1.037476679E2,2.310403442E1,1.115994263E1,-3.946760559E1
1.042487361E2,2.305792236E1,1.112420654E1,-3.896611023E1
1.047498041E2,2.311404419E1,1.106665039E1,-3.922280884E1
1.052508729E2,2.304721069E1,1.079602051E1,-3.880274963E1
1.057519409E2,2.300671387E1,1.089270020E1,-3.915414429E1
1.062530088E2,2.307510376E1,1.093310547E1,-3.922474670E1
1.067540768E2,2.310699463E1,1.110290527E1,-3.904663086E1
1.072551455E2,2.316793823E1,1.105657959E1,-3.907176208E1
1.077562145E2,2.313867188E1,1.093359375E1,-3.897714233E1
1.082572845E2,2.303433228E1,1.098489380E1,-3.883601379E1
1.087583535E2,2.307330322E1,1.104348755E1,-3.905108643E1
1.092594219E2,2.333023071E1,1.113433838E1,-3.911993408E1
1.097604909E2,2.349606323E1,1.126284790E1,-3.885557556E1
1.102615608E2,2.354010010E1,1.128759766E1,-3.860728455E1
1.107626298E2,2.339245605E1,1.143490601E1,-3.905435181E1
1.112636986E2,2.339270020E1,1.124560547E1,-3.895323181E1
1.117647686E2,2.307495117E1,1.123992920E1,-3.891703796E1
1.122658371E2,2.305957031E1,1.100723267E1,-3.920605469E1
1.127669061E2,2.312997437E1,1.117050171E1,-3.897233582E1
1.132679746E2,2.310275269E1,1.093466187E1,-3.879399109E1
1.137690436E2,2.338726807E1,1.106295776E1,-3.871377563E1
1.142701128E2,2.316757202E1,1.119055176E1,-3.879177856E1
1.147711818E2,2.311212158E1,1.099523926E1,-3.886187744E1
1.152722502E2,2.303280640E1,1.109054565E1,-3.863644409E1
1.157733193E2,2.293222046E1,1.112493896E1,-3.900805664E1
1.162743865E2,2.297421265E1,1.127517700E1,-3.916485596E1
1.167754555E2,2.307095337E1,1.116912842E1,-3.906846619E1
1.172765237E2,2.318670654E1,1.098306274E1,-3.895599365E1
1.177775917E2,2.331643677E1,1.120159912E1,-3.918812561E1
1.182786595E2,2.335784912E1,1.118624878E1,-3.912229919E1
1.187797285E2,2.318667603E1,1.126266479E1,-3.906790161E1
1.192807970E2,2.320166016E1,1.133520508E1,-3.933274841E1
1.197818650E2,2.321072388E1,1.128207397E1,-3.905564880E1
1.202829328E2,2.323184204E1,1.129309082E1,-3.904010010E1
1.207840017E2,2.324392700E1,1.122116089E1,-3.914398193E1
1.212850708E2,2.328649902E1,1.123803711E1,-3.895581055E1
1.217861394E2,2.336367798E1,1.141445923E1,-3.928617859E1
1.222872074E2,2.359796143E1,1.142868042E1,-3.925752258E1
1.227882765E2,2.349142456E1,1.157128906E1,-3.889030457E1
1.232893465E2,2.339031982E1,1.135211182E1,-3.864981079E1
1.237904159E2,2.335934448E1,1.152822876E1,-3.888046265E1
1.242914849E2,2.337841797E1,1.126007080E1,-3.924865723E1
1.247925539E2,2.348165894E1,1.135119629E1,-3.854830933E1
1.252936229E2,2.362115479E1,1.157827759E1,-3.875396729E1
1.257946934E2,2.353848267E1,1.150378418E1,-3.831373596E1
1.262957624E2,2.384368896E1,1.155441284E1,-3.848107910E1
1.267968312E2,2.362994385E1,1.164517212E1,-3.844316101E1
1.272979002E2,2.384219360E1,1.168682861E1,-3.823406982E1
1.277989695E2,2.389736938E1,1.146054077E1,-3.831666565E1
1.283000375E2,2.359722900E1,1.148379517E1,-3.855261230E1
1.288011060E2,2.377935791E1,1.148178101E1,-3.842045593E1
1.293021750E2,2.352893066E1,1.155041504E1,-3.886051941E1
1.298032428E2,2.357720947E1,1.135205078E1,-3.841702271E1
1.303043108E2,2.369473267E1,1.143615723E1,-3.825976562E1
1.308053802E2,2.376931763E1,1.156536865E1,-3.825410461E1
1.313064482E2,2.376281738E1,1.137551880E1,-3.831050110E1
1.318075160E2,2.373114014E1,1.147842407E1,-3.850381470E1
1.323085840E2,2.372427368E1,1.149407959E1,-3.841999817E1
1.328096530E2,2.372802734E1,1.136062622E1,-3.880303955E1
1.333107210E2,2.363464355E1,1.149563599E1,-3.857081604E1
1.338117892E2,2.346963501E1,1.126034546E1,-3.843983459E1
1.343128582E2,2.355337524E1,1.117263794E1,-3.863346863E1
1.348139268E2,2.364855957E1,1.131887817E1,-3.856291199E1
1.353149957E2,2.365988159E1,1.144946289E1,-3.880410767E1
1.358160651E2,2.358758545E1,1.141653442E1,-3.878013611E1
1.363171341E2,2.350982666E1,1.142263794E1,-3.846882629E1
1.368182021E2,2.353643799E1,1.125177002E1,-3.854998779E1
1.373192711E2,2.359066772E1,1.144543457E1,-3.859181213E1
1.378203389E2,2.346432495E1,1.123986816E1,-3.850619507E1
1.383214079E2,2.364657593E1,1.137774658E1,-3.835801697E1
1.388224761E2,2.369589233E1,1.130541992E1,-3.846110535E1
1.393235441E2,2.381188965E1,1.150210571E1,-3.820860291E1
1.398246125E2,2.379519653E1,1.163406372E1,-3.837313843E1
1.403256805E2,2.364169312E1,1.165490723E1,-3.861103821E1
1.408267489E2,2.368997192E1,1.153112793E1,-3.848156738E1
1.408660766E2,2.219436646E1,5.742117310E1,-3.942527771E1
1.410648627E2,2.231375122E1,5.741989136E1,-3.939819336E1
1.415659637E2,2.224798584E1,5.747186279E1,-3.956958008E1
1.420670656E2,2.210186768E1,5.750106812E1,-3.941848755E1
1.425681676E2,2.222390747E1,5.751388550E1,-3.952227783E1
1.430692699E2,2.230752563E1,5.733239746E1,-3.951121521E1
1.435703719E2,2.229690552E1,5.735961914E1,-3.975146484E1
1.440714742E2,2.209811401E1,5.750521851E1,-3.959962463E1
1.445725762E2,2.212646484E1,5.741360474E1,-3.966217041E1
1.450736782E2,2.221438599E1,5.733782959E1,-3.965826416E1
1.455747812E2,2.228546143E1,5.750961304E1,-3.976286316E1
1.460758831E2,2.199719238E1,5.761047363E1,-3.967784119E1
1.465769861E2,2.219686890E1,5.750607300E1,-3.966032410E1
1.470780893E2,2.223590088E1,5.750256348E1,-3.967666626E1
1.475791923E2,2.221722412E1,5.754138184E1,-3.981230164E1
1.480802956E2,2.242211914E1,5.747558594E1,-4.006427002E1
1.485813986E2,2.219271851E1,5.742156982E1,-3.957569885E1
1.490825005E2,2.218853760E1,5.742126465E1,-3.998071289E1
1.495836035E2,2.225546265E1,5.757980347E1,-3.975111389E1
1.500847097E2,2.229681396E1,5.744808960E1,-3.974552917E1
1.505858127E2,2.215466309E1,5.757138062E1,-3.988473511E1
1.510869131E2,2.218823242E1,5.738638306E1,-3.967863464E1
1.515880161E2,2.224822998E1,5.754635620E1,-3.982005310E1
1.520891197E2,2.210543823E1,5.754510498E1,-3.997537231E1
1.525902227E2,2.215826416E1,5.740658569E1,-3.969219971E1
1.530913266E2,2.233218384E1,5.777667236E1,-3.970587158E1
1.535924296E2,2.206439209E1,5.744674683E1,-3.978053284E1
1.540935326E2,2.220687866E1,5.745440674E1,-3.960113525E1
1.545946356E2,2.221289062E1,5.737005615E1,-3.988111877E1
1.550957397E2,2.202700806E1,5.766323853E1,-3.993182373E1
1.555968427E2,2.221444702E1,5.748989868E1,-3.950025940E1
1.560979505E2,2.239056396E1,5.746295166E1,-3.932290649E1
1.565990535E2,2.225891113E1,5.744274902E1,-3.959925842E1
1.571001532E2,2.222503662E1,5.747894287E1,-3.968795776E1
1.576012572E2,2.233139038E1,5.760223389E1,-3.975512695E1
1.581023596E2,2.229440308E1,5.764547729E1,-3.967720032E1
1.586034636E2,2.235900879E1,5.775054932E1,-3.980688477E1
1.591045676E2,2.258511353E1,5.792034912E1,-3.946093750E1
1.596056716E2,2.249093628E1,5.777239990E1,-3.977102661E1
