"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.685833362E-4,2.510279846E-1,6.403234406E0,7.866741028E0
4.979356667E-1,-2.226919098E0,4.120331726E0,6.606062622E0
9.955036667E-1,6.969057770E0,1.658551025E0,7.572902069E0
1.493070292E0,9.249864807E0,-5.629792786E0,2.087858276E0
1.990637292E0,7.601642303E0,-6.718778229E0,4.021088104E0
2.488203208E0,5.825435944E0,-5.520370331E0,5.063370667E0
2.985769208E0,8.022866364E0,-6.562503204E0,8.795709229E-1
3.483335292E0,7.243586884E0,-7.189399567E0,4.254153442E-1
3.980900292E0,6.657405853E0,-7.037166138E0,1.577120361E0
4.478465208E0,6.547085266E0,-7.358398132E0,1.999841309E0
4.976030208E0,6.674769745E0,-7.211254120E0,2.150727539E0
5.473593667E0,7.040758667E0,-6.892117767E0,1.705104218E0
5.971157667E0,7.128476257E0,-6.731501770E0,1.590292969E0
6.468722083E0,7.076833649E0,-6.714586945E0,1.255139923E0
6.966286083E0,7.355703735E0,-6.383774872E0,7.339237976E-1
7.463848542E0,7.694149933E0,-6.141578522E0,6.632707214E-1
7.961410542E0,7.232210541E0,-6.407276001E0,8.258326721E-1
8.458973833E0,7.287894745E0,-6.578819275E0,9.774673462E-1
8.956535833E0,7.239545288E0,-6.555168457E0,7.851173401E-1
9.454098583E0,7.411088562E0,-6.280938721E0,6.349795532E-1
9.951660583E0,7.263046417E0,-6.414760437E0,8.229885864E-1
1.044922429E1,7.342980194E0,-6.482270050E0,8.168513489E-1
1.094678729E1,7.445966034E0,-6.305487671E0,4.478686523E-1
1.144435008E1,7.354356537E0,-6.305487671E0,7.905061340E-1
1.194191208E1,7.429949341E0,-6.475833435E0,7.951464844E-1
1.243947379E1,7.430697784E0,-6.411018219E0,6.219566345E-1
1.293703579E1,7.266638947E0,-6.514902191E0,7.134164429E-1
1.343459729E1,7.350015564E0,-6.502178650E0,7.161108398E-1
1.393215929E1,7.363188171E0,-6.346801758E0,7.283853149E-1
1.442971954E1,7.289691010E0,-6.448590088E0,6.999444580E-1
1.492727954E1,7.329358521E0,-6.387217712E0,7.197033691E-1
1.542484029E1,7.308701477E0,-6.432872772E0,7.090754700E-1
