"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.685833362E-4,3.089046022E-1,1.969774926E-1,6.202398920E-1
4.979356667E-1,3.376036137E-2,-1.531672293E0,-9.293441767E-1
9.955036667E-1,1.406817867E0,-2.509706819E0,5.458902061E-1
1.493070292E0,2.563048629E0,1.348888332E0,5.889578730E-1
1.990637292E0,2.124006933E-1,-6.275424796E-1,1.180447883E0
2.488203208E0,-3.776336521E-1,-2.387026387E-1,-3.364680845E-1
2.985769208E0,1.770749153E0,7.407229400E-1,-1.957209259E-3
3.483335292E0,7.884783196E-1,6.542625010E-2,-7.025061963E-1
3.980900292E0,-3.128505957E-1,-2.584019083E-1,3.766582634E-1
4.478465208E0,3.476970774E-1,2.912246686E-1,1.097642758E0
4.976030208E0,1.905788845E-1,4.507560074E-2,7.409707157E-1
5.473593667E0,1.279622215E-1,-1.638272882E-2,3.997957689E-1
5.971157667E0,1.302993536E-1,4.496859670E-2,1.673787408E-1
6.468722083E0,5.037083924E-2,-2.966234028E-2,-3.254988541E-1
6.966286083E0,2.555993378E-1,1.074425876E-1,-1.008529071E0
7.463848542E0,4.648168069E-1,2.596350861E-1,-1.144528729E0
7.961410542E0,-2.274783236E-1,-2.323110473E-1,-6.887083022E-1
8.458973833E0,-3.695323348E-2,-2.147647226E-1,-3.281065661E-1
8.956535833E0,-5.243432164E-2,-1.348590124E-1,-4.331822739E-1
9.454098583E0,1.086342502E-1,1.852345294E-1,-4.745617765E-1
9.951660583E0,-1.041927052E-1,-7.453445792E-3,-2.726596127E-1
1.044922429E1,-1.706509888E-2,-3.923715591E-2,-2.063394696E-1
1.094678729E1,1.028560317E-1,7.254581988E-2,-6.549863863E-1
1.144435008E1,6.382586718E-2,1.659685385E-1,-1.685103232E-1
1.194191208E1,7.847080350E-2,-8.424083591E-3,-1.111671178E-1
1.243947379E1,6.423926532E-2,3.383725226E-2,-2.361392194E-1
1.293703579E1,-8.656334996E-2,-1.074595445E-1,-1.560738802E-1
1.343459729E1,-7.937595248E-3,-6.556190550E-2,-1.068017328E-1
1.393215929E1,3.282100618E-2,6.730963826E-2,-6.765871704E-2
1.442971954E1,-3.826417923E-2,-6.041343212E-3,-8.512201130E-2
1.492727954E1,-1.483789444E-2,5.603913009E-2,-4.442721762E-2
1.542484029E1,-8.427591920E-3,1.472095013E-2,-5.663035668E-2
1.592240029E1,4.890903533E-2,4.297235727E-2,1.367013238E-2
1.641995904E1,-8.763806820E-3,7.825971901E-2,-1.186931422E-1
1.691751804E1,-1.034430921E-2,-2.111429572E-3,-6.837032318E-2
1.741507754E1,-5.999243259E-2,-8.203643560E-4,-1.979574859E-2
1.791263554E1,1.048347294E-2,5.029073238E-2,3.420621157E-4
1.841019308E1,-2.037228405E-2,1.008937061E-2,3.945116401E-2
1.890775108E1,-1.285978138E-2,-3.653574228E-2,5.913764276E-2
1.940530817E1,3.959091246E-2,2.362859845E-3,-7.509403646E-2
1.990286517E1,5.140696585E-2,3.581828892E-2,-5.427743711E-2
2.040042192E1,-2.453491688E-3,-1.584361553E-2,4.933222756E-3
2.089797892E1,-1.006656647E-2,1.841639042E-2,-2.228717409E-2
2.139553483E1,-1.887481213E-3,9.469448805E-2,1.497471929E-2
2.189309083E1,9.954007566E-2,2.514419675E-2,-3.096751191E-2
2.239064708E1,4.882483542E-2,-5.841368437E-2,2.904885042E-1
2.288820208E1,-3.948320675E-1,-3.501546621E-2,2.679814017E-1
2.338575717E1,1.621760345E-1,-1.935311437E-1,-9.756780982E-1
