"Time (s)","Distance (cm)"
1.983416674E-3,5.000000000E0
4.915570792E0,0.000000000E0
3.365460783E1,5.000000000E0
3.827339454E1,0.000000000E0
2.862396624E2,5.000000000E0
3.183148315E2,0.000000000E0
3.433865193E2,5.000000000E0
3.796428058E2,0.000000000E0
3.890688318E2,5.000000000E0
4.320387714E2,0.000000000E0
4.333723661E2,5.000000000E0
4.362396742E2,0.000000000E0
5.462450116E2,5.000000000E0
