"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.943712509E1,5.205385750E1,4.277526583E0,3.000000000E0,1.172933333E1,1.515594330E2,1.000000000E1,1.900000000E1
4.013881898E1,5.205380645E1,4.277571333E0,3.000000000E0,1.131777778E1,1.511753693E2,1.000000000E1,1.900000000E1
4.033886206E1,5.205378097E1,4.277593717E0,3.000000000E0,1.090622222E1,1.511753693E2,1.000000000E1,1.900000000E1
4.115108001E1,5.205372355E1,4.277644100E0,3.000000000E0,1.049466667E1,1.511753693E2,1.000000000E1,1.900000000E1
4.134333909E1,5.205369807E1,4.277666633E0,3.000000000E0,1.049466667E1,1.511753693E2,1.000000000E1,1.900000000E1
4.224615502E1,5.205363763E1,4.277720200E0,3.000000000E0,9.671555556E0,1.511753693E2,1.000000000E1,1.900000000E1
4.245113003E1,5.205361853E1,4.277737133E0,3.000000000E0,9.260000000E0,1.511753693E2,1.000000000E1,1.900000000E1
4.325315404E1,5.205357092E1,4.277779633E0,3.000000000E0,8.436888889E0,1.511753693E2,1.000000000E1,1.900000000E1
4.345409405E1,5.205355498E1,4.277793800E0,3.000000000E0,8.076777778E0,1.513298798E2,1.000000000E1,1.900000000E1
4.425470197E1,5.205351367E1,4.277830417E0,3.000000000E0,7.253666667E0,1.513298798E2,1.000000000E1,1.900000000E1
4.445383799E1,5.205349775E1,4.277844583E0,3.000000000E0,7.253666667E0,1.513298798E2,1.000000000E1,1.900000000E1
4.525522304E1,5.205346607E1,4.277873083E0,3.000000000E0,6.019000000E0,1.513298798E2,1.000000000E1,1.900000000E1
4.545582199E1,5.205345332E1,4.277884483E0,3.000000000E0,5.658888889E0,1.513298798E2,1.000000000E1,1.900000000E1
4.626021302E1,5.205342800E1,4.277907367E0,4.000000000E0,4.835777778E0,1.513298798E2,1.000000000E1,1.900000000E1
4.645747507E1,5.205341853E1,4.277916000E0,4.000000000E0,4.424222222E0,1.513298798E2,1.000000000E1,1.900000000E1
4.706232405E1,5.205340268E1,4.277930250E0,4.000000000E0,3.652555556E0,1.513298798E2,1.000000000E1,1.900000000E1
4.726049101E1,5.205339632E1,4.277936033E0,4.000000000E0,3.241000000E0,1.513298798E2,1.000000000E1,1.900000000E1
4.816526103E1,5.205337730E1,4.277953133E0,5.000000000E0,2.829444444E0,1.513298798E2,1.000000000E1,1.900000000E1
4.836713004E1,5.205337100E1,4.277958917E0,5.000000000E0,2.829444444E0,1.513298798E2,1.000000000E1,1.900000000E1
4.907141399E1,5.205336153E1,4.277967467E0,5.000000000E0,2.417888889E0,1.513298798E2,1.000000000E1,1.900000000E1
4.926961601E1,5.205335517E1,4.277973167E0,5.000000000E0,2.417888889E0,1.513298798E2,1.000000000E1,1.900000000E1
5.017189598E1,5.205334570E1,4.277981800E0,6.000000000E0,1.594777778E0,1.513298798E2,1.000000000E1,1.900000000E1
5.037167609E1,5.205334252E1,4.277984650E0,6.000000000E0,1.234666667E0,1.513298798E2,1.000000000E1,1.900000000E1
5.107317603E1,5.205333932E1,4.277987500E0,7.000000000E0,8.231111111E-1,1.513298798E2,1.000000000E1,1.900000000E1
5.127357006E1,5.205333932E1,4.277987500E0,7.000000000E0,4.115555556E-1,1.513298798E2,1.000000000E1,1.900000000E1
5.217620301E1,5.205333613E1,4.277990350E0,7.000000000E0,4.115555556E-1,1.513298798E2,1.000000000E1,1.900000000E1
5.237548208E1,5.205333613E1,4.277990350E0,7.000000000E0,4.115555556E-1,1.513298798E2,1.000000000E1,1.900000000E1
5.310480797E1,5.205333613E1,4.277990350E0,7.000000000E0,0.000000000E0,1.513298798E2,1.000000000E1,1.900000000E1
5.328755903E1,5.205333295E1,4.277993200E0,7.000000000E0,4.115555556E-1,1.513298798E2,1.000000000E1,1.900000000E1
5.418828499E1,5.205332030E1,4.278004600E0,7.000000000E0,1.594777778E0,1.513298798E2,1.000000000E1,1.900000000E1
5.438695800E1,5.205331393E1,4.278010300E0,7.000000000E0,2.006333333E0,1.513298798E2,1.000000000E1,1.900000000E1
5.519092405E1,5.205329800E1,4.278024383E0,7.000000000E0,2.829444444E0,1.511726379E2,1.000000000E1,1.900000000E1
5.539783406E1,5.205329172E1,4.278030000E0,7.000000000E0,2.829444444E0,1.511726379E2,1.000000000E1,1.900000000E1
5.619195700E1,5.205326933E1,4.278049617E0,7.000000000E0,3.652555556E0,1.511726379E2,1.000000000E1,1.900000000E1
5.639528501E1,5.205325978E1,4.278057983E0,7.000000000E0,4.012666667E0,1.511726379E2,1.000000000E1,1.900000000E1
5.709816599E1,5.205323422E1,4.278080283E0,7.000000000E0,4.835777778E0,1.518688049E2,1.000000000E1,1.900000000E1
5.729515898E1,5.205322467E1,4.278088583E0,7.000000000E0,4.835777778E0,1.518688049E2,1.000000000E1,1.900000000E1
5.820113206E1,5.205318953E1,4.278119100E0,6.000000000E0,5.247333333E0,1.518688049E2,1.000000000E1,1.900000000E1
5.840263307E1,5.205317672E1,4.278130250E0,6.000000000E0,5.247333333E0,1.518688049E2,1.000000000E1,1.900000000E1
5.920306897E1,5.205313842E1,4.278163600E0,6.000000000E0,6.430555556E0,1.516660767E2,1.000000000E1,1.900000000E1
5.940209198E1,5.205312248E1,4.278177600E0,6.000000000E0,6.842111111E0,1.516660767E2,1.000000000E1,1.900000000E1
6.010501206E1,5.205308427E1,4.278211467E0,6.000000000E0,7.665222222E0,1.516660767E2,1.000000000E1,1.900000000E1
6.030327904E1,5.205306523E1,4.278228483E0,6.000000000E0,8.076777778E0,1.516660767E2,1.000000000E1,1.900000000E1
6.110712898E1,5.205301780E1,4.278271650E0,5.000000000E0,8.436888889E0,1.516660767E2,1.000000000E1,1.900000000E1
6.130860806E1,5.205299885E1,4.278289083E0,5.000000000E0,8.436888889E0,1.520443573E2,1.000000000E1,1.900000000E1
6.221272004E1,5.205294218E1,4.278341550E0,5.000000000E0,8.899888889E0,1.520443573E2,1.000000000E1,1.900000000E1
6.241283405E1,5.205292015E1,4.278362000E0,5.000000000E0,8.848444444E0,1.520443573E2,1.000000000E1,1.900000000E1
6.321829700E1,5.205286332E1,4.278413967E0,5.000000000E0,1.008311111E1,1.512006226E2,1.000000000E1,1.900000000E1
6.341466904E1,5.205283792E1,4.278436683E0,5.000000000E0,1.049466667E1,1.512006226E2,1.000000000E1,1.900000000E1
6.422280800E1,5.205277748E1,4.278490333E0,5.000000000E0,1.090622222E1,1.497972717E2,1.000000000E1,1.900000000E1
6.442022598E1,5.205275208E1,4.278512967E0,5.000000000E0,1.090622222E1,1.497972717E2,1.000000000E1,1.900000000E1
6.522210801E1,5.205268913E1,4.278571467E0,4.000000000E0,1.131777778E1,1.480459442E2,1.000000000E1,1.900000000E1
6.542038405E1,5.205266132E1,4.278599050E0,4.000000000E0,1.167788889E1,1.480459442E2,1.000000000E1,1.900000000E1
6.612512505E1,5.205260968E1,4.278653700E0,4.000000000E0,1.172933333E1,1.480459442E2,1.000000000E1,1.900000000E1
6.632178605E1,5.205258597E1,4.278680767E0,4.000000000E0,1.131777778E1,1.480459442E2,1.000000000E1,1.900000000E1
6.712528706E1,5.205252570E1,4.278756117E0,4.000000000E0,1.167788889E1,1.419328766E2,1.000000000E1,1.900000000E1
6.732536006E1,5.205250072E1,4.278790233E0,4.000000000E0,1.214088889E1,1.380243378E2,1.000000000E1,1.900000000E1
6.822780108E1,5.205243802E1,4.278879500E0,4.000000000E0,1.167788889E1,1.381098633E2,1.000000000E1,1.900000000E1
6.842829204E1,5.205241623E1,4.278910600E0,4.000000000E0,1.167788889E1,1.381098633E2,1.000000000E1,1.900000000E1
6.923216200E1,5.205236442E1,4.278984200E0,4.000000000E0,1.090622222E1,1.391182404E2,1.000000000E1,1.900000000E1
6.943240201E1,5.205233978E1,4.279018983E0,4.000000000E0,1.131777778E1,1.391182404E2,1.000000000E1,1.900000000E1
