"Time (s)","X (hPa)"
1.485292923E2,1.014845047E3
1.495682613E2,1.014845047E3
1.506072113E2,1.014846420E3
1.516462113E2,1.014847031E3
1.526851883E2,1.014848022E3
1.537241313E2,1.014849243E3
1.547631463E2,1.014850388E3
1.558020983E2,1.014851685E3
1.568410693E2,1.014853973E3
1.578800853E2,1.014857025E3
1.589190913E2,1.014857025E3
1.599580233E2,1.014856415E3
1.609969563E2,1.014847717E3
1.620358943E2,1.014834518E3
1.630748653E2,1.014816742E3
1.641137963E2,1.014802094E3
1.651526993E2,1.014785309E3
1.661915943E2,1.014777832E3
1.672304873E2,1.014770126E3
1.682693563E2,1.014765091E3
1.693082093E2,1.014758301E3
1.703470663E2,1.014757843E3
1.713859733E2,1.014758301E3
1.724248933E2,1.014764404E3
1.734637633E2,1.014771347E3
1.745026803E2,1.014776459E3
1.755415783E2,1.014778061E3
1.765804763E2,1.014779892E3
1.776194183E2,1.014780350E3
1.786583653E2,1.014782104E3
1.796973143E2,1.014785767E3
1.807362113E2,1.014786301E3
1.817751883E2,1.014786301E3
1.828140703E2,1.014783630E3
1.838530033E2,1.014779510E3
1.848919783E2,1.014775696E3
1.859309593E2,1.014770432E3
1.869699623E2,1.014763031E3
1.880089813E2,1.014752045E3
1.890479103E2,1.014739151E3
1.900868343E2,1.014730835E3
1.911258203E2,1.014721451E3
1.921648073E2,1.014721451E3
1.932037743E2,1.014724884E3
1.942427083E2,1.014734344E3
1.952816203E2,1.014736633E3
1.963205643E2,1.014738617E3
1.973595013E2,1.014738617E3
1.983984973E2,1.014737701E3
1.994374563E2,1.014737701E3
2.004763793E2,1.014742279E3
2.015153343E2,1.014751663E3
2.025543093E2,1.014767303E3
2.035933413E2,1.014783325E3
2.046323433E2,1.014796600E3
2.056713323E2,1.014808960E3
2.067103243E2,1.014818039E3
2.077493573E2,1.014822388E3
2.087883613E2,1.014822388E3
2.098274063E2,1.014818497E3
2.108664473E2,1.014813004E3
2.119054573E2,1.014807053E3
2.129444773E2,1.014799271E3
2.139835303E2,1.014791641E3
2.150225643E2,1.014785843E3
2.160615883E2,1.014781036E3
2.171006023E2,1.014779053E3
2.181396113E2,1.014777069E3
2.191786323E2,1.014774933E3
2.202176233E2,1.014769974E3
2.212566183E2,1.014762726E3
2.222955553E2,1.014750900E3
2.233344883E2,1.014741669E3
2.243734553E2,1.014726105E3
2.254124293E2,1.014708481E3
2.264513833E2,1.014688644E3
2.274903073E2,1.014671097E3
2.285293163E2,1.014645233E3
2.295683123E2,1.014621048E3
2.306072583E2,1.014604340E3
2.316462483E2,1.014589920E3
2.326852433E2,1.014579849E3
2.337242063E2,1.014579544E3
2.347631663E2,1.014577789E3
2.358021433E2,1.014579544E3
2.368410903E2,1.014586563E3
2.378800483E2,1.014599991E3
2.389190323E2,1.014614410E3
2.399579953E2,1.014635162E3
2.409969463E2,1.014664764E3
2.420359053E2,1.014697723E3
2.430748283E2,1.014734344E3
2.441137293E2,1.014771652E3
2.451526903E2,1.014800415E3
2.461916093E2,1.014822159E3
2.472304503E2,1.014822159E3
2.482692953E2,1.014819183E3
2.493081593E2,1.014807739E3
2.503470413E2,1.014798660E3
2.513860323E2,1.014795456E3
2.524250323E2,1.014795456E3
2.534639703E2,1.014798279E3
2.545029393E2,1.014798279E3
2.555419943E2,1.014794388E3
2.565810303E2,1.014789352E3
2.576200333E2,1.014778671E3
2.586590543E2,1.014772873E3
2.596980793E2,1.014765625E3
2.607370183E2,1.014761963E3
2.617760213E2,1.014757538E3
2.628150593E2,1.014756775E3
2.638540373E2,1.014754639E3
2.648931093E2,1.014754639E3
2.659321713E2,1.014757385E3
2.669711853E2,1.014764709E3
2.680102303E2,1.014774475E3
2.690491943E2,1.014786835E3
2.700881173E2,1.014800110E3
2.711270633E2,1.014810944E3
2.721659923E2,1.014816666E3
2.732048933E2,1.014816666E3
2.742437693E2,1.014814377E3
2.752827083E2,1.014810410E3
2.763216303E2,1.014806366E3
2.773605433E2,1.014802933E3
2.783994663E2,1.014802704E3
2.794384273E2,1.014800720E3
2.804773743E2,1.014800720E3
2.815162853E2,1.014801483E3
2.825552113E2,1.014802246E3
2.835941213E2,1.014803543E3
2.846330203E2,1.014806366E3
2.856719033E2,1.014808502E3
2.867107703E2,1.014812622E3
2.877496943E2,1.014817886E3
2.887886483E2,1.014822540E3
2.898275703E2,1.014825439E3
2.908664343E2,1.014830017E3
2.919052903E2,1.014830475E3
2.929441533E2,1.014830475E3
2.939830123E2,1.014830475E3
2.950218423E2,1.014830322E3
2.960607003E2,1.014830322E3
2.970995303E2,1.014830322E3
2.981383853E2,1.014831238E3
2.991772583E2,1.014831619E3
3.002161633E2,1.014832764E3
3.012550453E2,1.014834061E3
3.022940113E2,1.014834061E3
3.033330483E2,1.014831696E3
3.043720543E2,1.014823074E3
3.054110373E2,1.014812775E3
3.064499783E2,1.014803772E3
3.074889123E2,1.014788132E3
3.085278433E2,1.014766083E3
3.095668023E2,1.014744720E3
3.106057593E2,1.014722977E3
3.116446773E2,1.014710617E3
3.126836293E2,1.014706345E3
3.137226163E2,1.014706345E3
3.147616263E2,1.014712830E3
3.158005533E2,1.014723816E3
3.168394473E2,1.014723816E3
3.178783563E2,1.014717636E3
3.189172203E2,1.014709473E3
3.199560023E2,1.014703445E3
3.209948503E2,1.014693451E3
3.220337643E2,1.014682388E3
3.230726633E2,1.014675903E3
3.241115603E2,1.014671173E3
3.251504503E2,1.014669418E3
3.261893633E2,1.014669418E3
3.272282823E2,1.014670181E3
3.282672123E2,1.014671631E3
3.293060733E2,1.014671631E3
3.303449183E2,1.014670868E3
3.313837463E2,1.014670639E3
3.324225933E2,1.014667282E3
3.334614193E2,1.014662552E3
3.345002703E2,1.014659119E3
3.355391353E2,1.014652939E3
3.365779303E2,1.014647751E3
3.376167213E2,1.014647751E3
3.386555293E2,1.014650650E3
3.396943423E2,1.014655838E3
3.407331973E2,1.014664230E3
3.417721013E2,1.014673309E3
3.428109573E2,1.014680939E3
3.438498063E2,1.014693680E3
3.448886663E2,1.014710312E3
3.459274933E2,1.014728470E3
3.469662703E2,1.014750214E3
3.480050423E2,1.014773331E3
3.490438303E2,1.014785919E3
3.500826783E2,1.014791870E3
3.511215373E2,1.014791870E3
3.521604043E2,1.014790726E3
3.531992193E2,1.014790726E3
3.542380603E2,1.014796219E3
3.552768703E2,1.014802475E3
3.563156623E2,1.014805450E3
3.573544753E2,1.014805450E3
3.583932933E2,1.014797974E3
3.594320723E2,1.014785385E3
3.604708643E2,1.014769745E3
3.615096643E2,1.014753723E3
3.625484643E2,1.014742126E3
3.635872873E2,1.014735947E3
3.646261413E2,1.014730530E3
3.656649953E2,1.014727402E3
3.667038603E2,1.014727402E3
3.677426883E2,1.014733734E3
3.687815163E2,1.014735031E3
3.698203363E2,1.014737244E3
3.708591023E2,1.014744644E3
3.718979173E2,1.014752502E3
3.729367093E2,1.014759445E3
3.739755143E2,1.014770660E3
3.750143543E2,1.014784622E3
3.760532773E2,1.014798889E3
3.770921883E2,1.014807358E3
3.781310343E2,1.014807358E3
3.791699223E2,1.014798660E3
3.802088493E2,1.014783249E3
3.812477223E2,1.014761353E3
3.822866583E2,1.014738693E3
3.833255163E2,1.014720383E3
3.843643943E2,1.014705048E3
3.854032903E2,1.014693832E3
3.864421833E2,1.014688568E3
3.874811273E2,1.014682693E3
3.885200483E2,1.014677124E3
3.895589713E2,1.014673004E3
3.905979303E2,1.014666901E3
3.916368813E2,1.014659576E3
3.926757793E2,1.014654541E3
3.937146313E2,1.014651337E3
3.947534943E2,1.014647980E3
3.957923733E2,1.014645844E3
3.968312723E2,1.014643707E3
3.978701163E2,1.014640579E3
3.989090483E2,1.014635544E3
3.999479393E2,1.014629974E3
4.009868003E2,1.014620361E3
4.020256573E2,1.014613800E3
4.030644553E2,1.014613800E3
4.041032043E2,1.014617081E3
4.051419603E2,1.014632874E3
4.061807233E2,1.014656296E3
4.072194793E2,1.014681244E3
4.082582553E2,1.014708405E3
4.092970083E2,1.014740219E3
