"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.528996163E1,-5.926976800E-1,-2.241733521E-1,-1.066233397E0
4.578754458E1,-1.602252603E0,1.838392138E0,1.306990147E0
4.628512758E1,1.931665540E0,-6.446606517E-1,-1.992222309E0
4.678270825E1,-2.411073923E0,9.140060544E-1,3.303210974E0
4.728028925E1,1.956276178E0,-4.656346440E-1,-4.074540138E0
4.777787050E1,-2.279826880E0,1.110785127E0,2.548851967E0
4.827545050E1,2.283327579E0,-1.115322828E0,-4.580255508E0
4.877303088E1,-1.657915473E0,2.115005255E-1,4.040082455E0
4.927060988E1,2.779207468E0,-5.309788585E-1,-4.351488113E0
4.976818746E1,-8.425299525E-1,-9.623744488E-1,5.184203148E0
5.026576646E1,3.411664486E0,-3.249311924E0,-1.861938477E0
5.076334546E1,-1.200270653E0,-5.456531048E-1,3.917870283E0
5.126092346E1,2.190042496E0,-8.987120390E-1,-1.959421992E0
5.175850171E1,-1.071966290E0,9.290673733E-1,2.668666840E0
5.225607971E1,-4.017547145E-2,8.519009948E-1,-3.652162552E-1
5.275365613E1,-1.007223845E0,4.905651510E-1,4.790348411E-1
5.325123413E1,-5.820776820E-1,1.610156059E0,4.555418193E-1
5.374881021E1,-6.635094881E-1,-5.449570417E-1,-1.211670399E0
5.424638721E1,-1.023347139E0,1.732672095E0,5.193605423E-1
5.474396321E1,3.262928128E-1,-2.051139027E-1,-2.716161013E0
5.524153921E1,-1.536034226E0,1.327154279E0,1.304340005E0
5.573911471E1,2.144865990E0,-1.535087377E-1,-2.681939840E0
5.623668971E1,-9.998688102E-1,8.602610230E-2,2.028765202E0
5.673426508E1,2.116732836E0,-3.781277239E-1,-3.384689808E0
5.723183908E1,-2.097357035E0,6.857560873E-1,2.256272793E0
5.772941283E1,2.172410965E0,-1.127590775E0,-3.028747559E0
5.822698583E1,-1.035598397E0,8.814020157E-1,2.919370413E0
5.872455938E1,9.525964856E-1,-1.403605700E0,-3.215236664E0
5.922213138E1,-5.896703601E-1,-1.923571527E-1,3.387871742E0
5.971970483E1,1.712874532E0,-2.461882591E0,-1.700929046E0
6.021727683E1,-2.484672070E-1,6.975721121E-1,2.166456461E0
6.071484808E1,-4.622229934E-1,1.258974195E0,-8.697206974E-1
6.121242008E1,-2.634244859E-1,3.486679196E-1,-3.431132734E-1
6.170999108E1,-8.638114333E-1,1.080356598E0,8.569781184E-1
6.220756208E1,-5.165131092E-1,9.501256347E-1,-2.177084684E0
6.270513408E1,-1.259919286E0,1.372238159E0,2.010760069E0
6.320270408E1,1.694596410E0,-5.469433069E-1,-3.097185850E0
6.370027383E1,-1.178558230E0,1.159095407E0,2.013035536E0
6.419784383E1,1.433840036E0,-4.364022613E-1,-4.479605675E0
6.469541246E1,-2.374578863E-1,1.360640883E0,2.847639561E0
6.519298146E1,1.343067646E0,-3.890864134E0,-2.132251978E0
6.569055000E1,-2.888216376E-1,1.026694417E0,3.088970900E0
6.618811800E1,1.599501014E0,-1.897295117E0,-2.692375183E0
6.668568558E1,-1.512116790E0,5.671180785E-2,3.816812515E0
6.718325258E1,9.261439443E-1,1.048470512E-1,-1.100621462E0
6.768081996E1,-1.029793143E0,1.023695469E0,1.078887105E0
6.817838596E1,-5.805420280E-1,3.555551767E-1,3.410394192E-1
6.867595183E1,-4.474295676E-1,-4.127906859E-1,-5.897059441E-1
6.917351783E1,-4.318075478E-1,7.912657261E-1,1.274381876E0
6.967108246E1,5.939137936E-1,-5.971490145E-1,-2.343750715E0
