"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.454999776E-4,3.644920349E0,7.348668365E0,9.966424713E0
4.973835000E-1,1.659898224E0,4.387077026E0,9.088799744E0
9.950127084E-1,6.732998657E-1,3.199596405E0,3.933220825E0
1.492642708E0,1.112142288E1,-5.633834381E0,4.991819458E0
1.990272750E0,9.789941711E0,-7.423812103E0,3.754193115E0
2.487904750E0,1.162767014E1,-9.402846680E0,2.396366730E0
2.985535583E0,1.292262726E1,-7.754025421E0,3.399430847E-1
3.483167583E0,9.583371277E0,-8.669521637E0,1.023870850E-1
3.980801000E0,1.293310547E1,-7.503296814E0,4.248165894E0
4.478433000E0,6.038143616E0,-9.718989258E0,2.459535370E0
4.976065958E0,1.210128525E1,-5.490282898E0,2.345771942E0
5.473697958E0,3.497327271E0,-9.175319824E0,2.748434601E0
5.971330208E0,1.092113937E1,-4.866979065E0,2.696043549E0
6.468962208E0,4.847070465E0,-7.656727753E0,9.044192505E-1
6.966594583E0,9.730515289E0,-6.049370270E0,3.926335144E-1
7.464226583E0,9.721084900E0,-1.063209045E1,4.665198669E0
7.961857625E0,6.036646729E0,1.762135620E0,6.204597473E0
8.459488625E0,3.112327881E0,2.451302490E0,5.399421844E0
8.957118083E0,1.369756577E1,-7.692203979E0,4.155508575E0
9.454748083E0,1.280182846E1,-6.661896515E0,3.533102875E0
9.952378083E0,7.105124817E0,-1.018721558E1,1.969903564E-1
1.045000708E1,1.180909286E1,-4.341871033E0,2.183060303E0
1.094763658E1,4.335733795E0,-6.943311310E0,-1.444496155E-1
1.144526458E1,9.674681396E0,-5.330864410E0,2.131717072E0
1.194289246E1,7.207062836E0,-8.021219788E0,2.993774414E-4
1.244051946E1,9.029523010E0,-6.635102234E0,1.560055847E0
1.293814508E1,9.932744751E0,-1.031609756E1,2.130968628E0
1.343577208E1,1.224798019E1,-7.779023438E0,-1.148112488E-1
1.393339758E1,1.292861481E1,-1.106528961E1,2.856360168E0
1.443102358E1,9.089099121E0,-1.136047577E1,-4.806504822E-1
1.492864838E1,1.462324081E1,-3.480861511E0,6.580166473E0
1.542627238E1,5.222040710E0,-8.575367432E0,2.569855957E0
1.592389758E1,1.099852844E1,-5.445825348E0,2.195334778E0
1.642152158E1,4.092190247E0,-8.842711487E0,1.655407562E0
1.691914575E1,1.035741165E1,-6.997348938E0,1.805096283E0
1.741676975E1,7.195237427E0,-9.993817749E0,1.676513672E-1
1.791439221E1,9.540560303E0,-5.685177612E0,4.010160828E-1
1.841201421E1,1.283206558E1,-6.794371033E0,3.428171082E0
1.890963625E1,1.284853134E1,-7.739056549E0,1.962119751E0
1.940725725E1,1.416833679E1,-9.917925568E0,3.583997040E0
1.990487833E1,1.242835510E1,-1.250783981E1,-6.167175293E-1
2.040249733E1,1.589170303E1,-7.962841187E0,3.564836884E0
2.090011663E1,3.338058472E0,-8.291258240E0,-1.575324097E0
2.139773463E1,1.259765305E1,-1.495090942E0,4.390819244E0
2.189535046E1,5.358556824E0,-8.808432770E0,1.037342834E-1
