"Time (s)","Pressure (hPa)"
4.284841750E-1,1.011256348E3
9.284811550E-1,1.011285645E3
1.428484800E0,1.011233765E3
1.928641311E0,1.011007446E3
2.428529488E0,1.011282837E3
2.928492873E0,1.011315674E3
3.428513082E0,1.011188477E3
3.928493602E0,1.011222168E3
4.428494071E0,1.011261597E3
4.928494748E0,1.011310547E3
5.428498602E0,1.011291260E3
5.928485738E0,1.011256958E3
6.428485634E0,1.011187500E3
6.928500009E0,1.011234375E3
7.428510061E0,1.011211670E3
7.928507977E0,1.011217529E3
8.428493082E0,1.011228760E3
8.928501467E0,1.011189697E3
9.428512092E0,1.011182007E3
9.928497405E0,1.011161621E3
1.042850584E1,1.011196289E3
1.092848392E1,1.011187866E3
1.142849126E1,1.011211304E3
1.192848381E1,1.011219116E3
1.242848376E1,1.011180176E3
1.292848319E1,1.011203369E3
1.342847881E1,1.011224976E3
1.392847985E1,1.011209351E3
1.442850970E1,1.011207275E3
1.492849230E1,1.011179443E3
1.542854563E1,1.011158203E3
1.592848766E1,1.011164185E3
1.642851522E1,1.011179688E3
1.692851173E1,1.011178833E3
1.742850418E1,1.011185425E3
1.792851100E1,1.011171753E3
1.842849470E1,1.011163696E3
1.892849647E1,1.011154297E3
1.942849813E1,1.011141357E3
1.992851626E1,1.011140991E3
2.019386532E1,1.011148926E3
2.029385366E1,1.011148926E3
2.079385366E1,1.011161865E3
2.129385366E1,1.011173828E3
2.179385366E1,1.011178711E3
2.229385366E1,1.011172852E3
2.279385366E1,1.011184082E3
2.329385366E1,1.011181885E3
2.379385366E1,1.011185913E3
2.429385366E1,1.011173706E3
2.479385366E1,1.011198364E3
2.529385366E1,1.011188477E3
2.579385366E1,1.011217773E3
2.629385366E1,1.011198486E3
2.679385366E1,1.011184814E3
2.729385366E1,1.011160400E3
2.779385366E1,1.011163086E3
2.829385366E1,1.011225464E3
2.879385366E1,1.011239624E3
2.929385366E1,1.011229126E3
2.979385366E1,1.011243042E3
3.029385366E1,1.011246338E3
3.079385366E1,1.011240112E3
3.129385366E1,1.011261108E3
3.179385366E1,1.011248779E3
3.229385366E1,1.011267700E3
3.279385366E1,1.011316895E3
3.329385366E1,1.011362793E3
3.379385366E1,1.011347900E3
3.429385366E1,1.011258667E3
3.479385366E1,1.011227295E3
3.529385366E1,1.011228149E3
3.579385366E1,1.011196289E3
3.629385366E1,1.011214478E3
3.679385366E1,1.011229858E3
3.729385366E1,1.011225464E3
3.779385366E1,1.011241333E3
3.829385366E1,1.011231323E3
3.879385366E1,1.011245972E3
3.929385366E1,1.011242188E3
3.979385366E1,1.011238281E3
4.029385366E1,1.011221924E3
4.079385366E1,1.011253906E3
4.129385366E1,1.011352295E3
4.179385366E1,1.011394531E3
4.229385366E1,1.011399658E3
4.279385366E1,1.011400513E3
4.329385366E1,1.011410156E3
4.379385366E1,1.011386719E3
4.429385366E1,1.011386108E3
4.479385366E1,1.011380371E3
4.529385366E1,1.011391113E3
4.579385366E1,1.011399780E3
4.629385366E1,1.011367676E3
4.679385366E1,1.011365234E3
4.729385366E1,1.011313965E3
4.779385366E1,1.011291748E3
4.829385366E1,1.011299561E3
4.879385366E1,1.011304565E3
4.929385366E1,1.011305176E3
4.979385366E1,1.011343384E3
5.029385366E1,1.011324219E3
5.079385366E1,1.011333496E3
5.129385366E1,1.011333252E3
5.179385366E1,1.011354126E3
5.229385366E1,1.011388672E3
5.279385366E1,1.011351074E3
5.329385366E1,1.011326660E3
5.379385366E1,1.011335571E3
5.429385366E1,1.011307129E3
5.479385366E1,1.011245117E3
5.529385366E1,1.011298218E3
5.579385366E1,1.011247803E3
5.629385366E1,1.011302734E3
5.679385366E1,1.011289062E3
5.729385366E1,1.011269287E3
5.779385366E1,1.011304443E3
5.829385366E1,1.011261108E3
5.879385366E1,1.011295776E3
5.929385366E1,1.011342041E3
5.979385366E1,1.011418091E3
6.029385366E1,1.011238770E3
6.079385366E1,1.011312012E3
6.129385366E1,1.011230225E3
6.179385366E1,1.011229492E3
6.229385366E1,1.011271484E3
6.279385366E1,1.011279785E3
6.329385366E1,1.011195679E3
6.379385366E1,1.011245728E3
6.429385366E1,1.011244019E3
6.479385366E1,1.011259888E3
6.529385366E1,1.011274292E3
6.579385366E1,1.011277588E3
6.629385366E1,1.011270020E3
6.679385366E1,1.011273193E3
6.729385366E1,1.011247803E3
6.779385366E1,1.011215088E3
6.829385366E1,1.011271484E3
6.879385366E1,1.011263916E3
6.929385366E1,1.011347778E3
6.979385366E1,1.011133667E3
7.029385366E1,1.011156372E3
7.079385366E1,1.011160278E3
7.129385366E1,1.011227783E3
7.179385366E1,1.011208374E3
7.229385366E1,1.011262573E3
7.279385366E1,1.011151733E3
7.329385366E1,1.011224243E3
7.379385366E1,1.011225220E3
7.429385366E1,1.011135376E3
7.479385366E1,1.011115356E3
7.529385366E1,1.011182983E3
7.579385366E1,1.011239746E3
7.629385366E1,1.011233887E3
7.679385366E1,1.011230469E3
7.729385366E1,1.011204346E3
7.779385366E1,1.011216064E3
7.829385366E1,1.011248413E3
7.879385366E1,1.011228760E3
7.929385366E1,1.011216797E3
7.979385366E1,1.011201782E3
8.029385366E1,1.011213135E3
8.079385366E1,1.011233398E3
8.129385366E1,1.011235596E3
8.179385366E1,1.011253174E3
8.229385366E1,1.011251221E3
8.279385366E1,1.011229126E3
8.329385366E1,1.011242798E3
8.379385366E1,1.011276978E3
8.429385366E1,1.011274170E3
8.479385366E1,1.011261597E3
8.529385366E1,1.011261230E3
8.579385366E1,1.011284790E3
8.629385366E1,1.011321411E3
8.679385366E1,1.011321655E3
8.729385366E1,1.011345459E3
8.779385366E1,1.011329102E3
8.829385366E1,1.011260864E3
8.879385366E1,1.011458618E3
8.929385366E1,1.011209351E3
8.979385366E1,1.011346191E3
9.029385366E1,1.011319092E3
9.079385366E1,1.011336792E3
9.129385366E1,1.011287231E3
9.179385366E1,1.011277344E3
9.229385366E1,1.011251709E3
9.279385366E1,1.011290039E3
9.329385366E1,1.011338135E3
9.379385366E1,1.011307251E3
9.429385366E1,1.011320312E3
9.479385366E1,1.011330933E3
9.529385366E1,1.011331909E3
9.579385366E1,1.011330444E3
9.629385366E1,1.011321411E3
9.679385366E1,1.011291870E3
9.729385366E1,1.011289307E3
9.779385366E1,1.011363647E3
9.829385366E1,1.011306274E3
9.879385366E1,1.011278320E3
9.929385366E1,1.011291992E3
9.979385366E1,1.011232422E3
1.002938537E2,1.011291016E3
1.007938537E2,1.011260498E3
1.012938537E2,1.011236572E3
1.017938537E2,1.011295898E3
1.022938537E2,1.011269043E3
1.027938537E2,1.011282837E3
1.032938537E2,1.011267334E3
1.037938537E2,1.011252808E3
1.042938537E2,1.011289429E3
1.047938537E2,1.011332886E3
1.052938537E2,1.011332520E3
1.057938537E2,1.011334717E3
1.062938537E2,1.011326904E3
1.067938537E2,1.011305176E3
1.072938537E2,1.011289062E3
1.077938537E2,1.011287964E3
1.082938537E2,1.011264404E3
1.087938537E2,1.011258057E3
1.092938537E2,1.011254150E3
1.097938537E2,1.011281616E3
1.102938537E2,1.011258423E3
1.107938537E2,1.011267334E3
1.112938537E2,1.011187988E3
1.117938537E2,1.011239990E3
1.122938537E2,1.011256958E3
1.127938537E2,1.011159424E3
1.132938537E2,1.011196167E3
1.137938537E2,1.011180054E3
