"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.728430613E1,-3.080625153E1,7.706250191E0,-9.093750000E0
8.778430613E1,-3.082500076E1,9.412500381E0,-8.756250381E0
8.828430613E1,-3.076875114E1,1.141875076E1,-8.550000191E0
8.878430613E1,-3.086250114E1,1.353750038E1,-8.287500381E0
8.928430613E1,-3.090000153E1,1.582500076E1,-7.875000477E0
8.978430613E1,-3.097500038E1,1.848750114E1,-6.600000381E0
9.028430613E1,-3.073125076E1,2.105625153E1,-5.850000381E0
9.078430613E1,-3.046875191E1,2.371875000E1,-4.443750381E0
9.128430613E1,-3.024375153E1,2.617500114E1,-2.268750191E0
9.178430613E1,-2.992500114E1,2.805000114E1,-1.462500095E0
9.228430613E1,-2.973750114E1,2.938125038E1,-1.031250000E0
9.278430613E1,-2.962500191E1,3.048750114E1,-6.937500238E-1
9.328430613E1,-2.936250114E1,3.114375114E1,-1.275000095E0
9.378430613E1,-2.932500076E1,3.142500114E1,-1.837500095E0
9.428430613E1,-2.936250114E1,3.127500153E1,-2.625000000E0
9.478430613E1,-2.941875076E1,3.088125038E1,-3.600000143E0
9.528430613E1,-2.956875038E1,3.045000076E1,-4.350000381E0
9.578430613E1,-2.975625038E1,2.985000038E1,-5.400000095E0
9.628430613E1,-2.996250153E1,2.919375038E1,-6.337500095E0
9.678430613E1,-3.005625153E1,2.835000038E1,-7.350000381E0
9.728430613E1,-3.030000114E1,2.750625038E1,-8.268750191E0
9.778430585E1,-3.050625038E1,2.653125191E1,-8.756250381E0
9.828430585E1,-3.067500114E1,2.602500153E1,-8.906250000E0
9.878430585E1,-3.073125076E1,2.544375038E1,-9.450000763E0
9.928430585E1,-3.050625038E1,2.499375153E1,-1.042500019E1
9.978430585E1,-3.007500076E1,2.480625153E1,-1.106250000E1
1.002843058E2,-2.940000153E1,2.473125076E1,-1.203750038E1
1.007843058E2,-2.881875038E1,2.482500076E1,-1.280625057E1
1.012843058E2,-2.818125153E1,2.503125191E1,-1.286250019E1
1.017843058E2,-2.752500153E1,2.550000191E1,-1.333125019E1
1.022843058E2,-2.700000191E1,2.578125191E1,-1.408125019E1
1.027843058E2,-2.681250191E1,2.581875038E1,-1.445625019E1
1.032843058E2,-2.688750076E1,2.574375153E1,-1.473750019E1
1.037843058E2,-2.703750038E1,2.538750076E1,-1.492500019E1
1.042843058E2,-2.703750038E1,2.488125038E1,-1.522500038E1
1.047843058E2,-2.713125038E1,2.445000076E1,-1.524375057E1
1.052843058E2,-2.724375153E1,2.396250153E1,-1.558125019E1
1.057843058E2,-2.739375114E1,2.325000000E1,-1.605000114E1
1.062843058E2,-2.754375076E1,2.235000038E1,-1.636875153E1
1.067843058E2,-2.758125114E1,2.146875000E1,-1.674375153E1
1.072843058E2,-2.745000076E1,2.032500076E1,-1.771875000E1
1.077843058E2,-2.737500191E1,1.925625038E1,-1.828125000E1
1.082843058E2,-2.758125114E1,1.845000076E1,-1.816875076E1
1.087843058E2,-2.767500114E1,1.732500076E1,-1.830000114E1
1.092843058E2,-2.778750038E1,1.650000000E1,-1.809375000E1
1.097843058E2,-2.782500076E1,1.571250057E1,-1.800000000E1
1.102843058E2,-2.780625153E1,1.507500076E1,-1.756875038E1
1.107843058E2,-2.793750191E1,1.451250076E1,-1.700625038E1
1.112843058E2,-2.821875191E1,1.419375038E1,-1.535625076E1
1.117843058E2,-2.857500076E1,1.402500057E1,-1.430625057E1
1.122843058E2,-2.868750191E1,1.376250076E1,-1.250625038E1
1.127843058E2,-2.904375076E1,1.374375057E1,-1.100625038E1
1.132843058E2,-2.953125191E1,1.359375095E1,-9.843750000E0
