"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.542412499E-2,9.756066836E-3,5.264939740E-3,7.336502895E-4
5.130721250E-1,-5.286197644E-3,-4.746499471E-3,-1.759331208E-3
1.000719000E0,2.374445088E-3,2.393306699E-3,1.188311726E-4
1.488367000E0,-8.712371811E-3,-4.365756176E-3,6.428500637E-4
1.976014000E0,3.696627915E-3,-1.412576996E-3,6.511015818E-4
2.463660750E0,-4.358985461E-3,-5.801463500E-3,6.665559486E-4
2.951307750E0,3.325559665E-3,2.477202797E-3,6.422745064E-4
3.438954125E0,-5.686426070E-3,-2.494330518E-3,1.056669280E-3
3.926600125E0,1.662248629E-3,2.373187570E-3,1.256087795E-3
4.414246500E0,-1.726519084E-3,-9.833122604E-4,-1.381156035E-4
4.901891500E0,-2.649383154E-3,7.048251573E-3,8.172588423E-4
5.389536000E0,2.532772487E-3,6.453110836E-3,-4.234599881E-3
5.877180000E0,5.626708735E-3,6.300627254E-3,2.090344205E-4
6.364824000E0,-3.817553807E-4,-1.094084792E-2,1.024501398E-3
6.852468000E0,-1.551465318E-2,4.639196675E-3,-1.642139629E-3
7.340111167E0,-3.926879726E-3,1.404350251E-2,-1.375894062E-4
7.827754167E0,6.752610789E-4,-4.926127382E-3,1.529730856E-3
8.315396375E0,-2.485590801E-2,-2.082614303E-1,-1.068665266E0
8.803038375E0,-4.804078490E-3,1.355636679E-2,1.228871755E-3
9.290679875E0,1.413967274E-2,9.109281935E-3,-1.553357579E-3
9.778321875E0,-9.040800855E-3,5.601452198E-3,6.413256750E-3
1.026596342E1,9.873712435E-3,1.604215987E-2,5.870464258E-3
1.075360342E1,-1.761386357E-2,-4.453215282E-3,5.261807516E-2
1.124124400E1,-8.905387484E-3,1.648277417E-2,1.262114942E-1
1.172888400E1,-2.825869992E-2,1.986356080E-2,1.782135069E-1
1.221652437E1,-4.508297145E-2,-1.846197248E-2,1.469280124E-1
1.270416337E1,5.463240668E-2,-1.444085501E-2,2.007322013E-1
1.319180175E1,-1.556995511E-1,6.856840849E-2,2.482345849E-1
1.367944075E1,-2.080544829E-2,-1.432910468E-2,2.649132311E-1
1.416707867E1,-2.572961748E-1,-8.440013230E-2,1.075467244E-1
1.465471667E1,-2.432563454E-1,-4.619529843E-2,4.850553721E-2
1.514235550E1,-1.236437783E-1,1.261104792E-1,4.454097152E-2
1.562999350E1,1.328048706E-1,-1.001835335E-3,-6.827045977E-2
1.611763117E1,6.359060109E-2,-6.264294498E-4,-1.726660579E-1
1.660526817E1,7.564731687E-2,1.110010128E-2,-2.908819616E-1
1.709290550E1,6.361506879E-2,1.929458603E-2,-2.760838270E-1
1.758054250E1,5.314177275E-2,-2.299701422E-2,-2.244628072E-1
1.806817929E1,4.019094631E-2,3.147046268E-2,-1.995161474E-1
1.855581629E1,-4.452876002E-2,-1.076837927E-1,-9.188907593E-2
1.904345279E1,-3.573757596E-3,-2.909969538E-2,-6.819736958E-2
1.953108879E1,-6.571713835E-2,-5.296595022E-2,-3.488491103E-2
2.001872563E1,4.119153135E-3,5.561754107E-2,-1.822605543E-2
2.050636162E1,2.800525911E-2,4.166286811E-2,-1.607716456E-2
2.099399762E1,-2.768658847E-2,-6.410673261E-2,-6.905138027E-3
2.148163262E1,-8.060532063E-2,-3.915842250E-2,4.734072834E-3
2.196926862E1,-1.591495052E-2,-1.972802356E-2,-7.387083024E-4
2.245690300E1,-3.083483316E-2,-5.705247074E-2,4.630051553E-4
2.294453700E1,-1.472601481E-2,-3.559145331E-2,6.847991608E-3
2.343217179E1,1.561603975E-3,-8.456081152E-3,1.482086256E-3
2.391980579E1,-1.359590050E-2,-2.153755724E-2,4.251604900E-3
2.440744154E1,-1.656083763E-2,2.307623625E-2,-8.429628797E-3
2.489507554E1,4.821233451E-3,-4.152574576E-3,-3.210728988E-3
2.538270875E1,1.324953884E-2,-2.557497285E-2,-6.475328002E-3
2.587034275E1,4.003528506E-2,5.792835355E-2,2.508923411E-3
2.635797738E1,1.661543176E-2,5.790843442E-2,-4.284869879E-3
2.684561137E1,5.487218872E-2,1.172288805E-1,7.290154696E-3
2.733324400E1,3.999568988E-3,3.163338453E-2,-1.942437328E-2
2.782087800E1,-1.792570390E-2,-2.084020711E-2,-3.489493392E-4
2.830850975E1,9.595756419E-3,9.340618737E-3,-7.896878757E-3
2.879614275E1,1.907054707E-2,7.038851827E-2,-9.425425902E-3
2.928377650E1,-1.302035432E-2,1.519583911E-2,-2.873963211E-3
2.977140850E1,2.588192583E-4,3.853056580E-3,-2.503720112E-3
3.025903950E1,-9.554146789E-3,-9.522594512E-3,-6.792000495E-4
3.074667150E1,1.476632245E-2,-1.033328287E-2,6.494297646E-3
3.123430263E1,8.262366988E-3,2.727339603E-2,-1.771971583E-4
3.172193362E1,1.636517001E-3,4.009491298E-3,2.152196132E-3
3.220956400E1,4.622943234E-3,4.882564303E-3,1.691652462E-3
3.269719400E1,1.193231583E-4,-2.394273877E-3,-3.705034032E-4
3.318482450E1,6.239234353E-4,-1.101996750E-3,-1.221227460E-3
3.367245450E1,-9.403403383E-4,-4.999020137E-3,2.046391368E-3
3.416008442E1,5.119726848E-5,7.149955258E-3,-1.219047699E-3
3.464771342E1,-2.049083123E-3,-6.365902256E-3,-7.188501768E-4
3.513534254E1,1.571406261E-3,1.170581765E-2,-8.791298606E-4
3.562297154E1,3.803288273E-4,-3.652735613E-4,2.555269748E-4
3.611060042E1,1.668361365E-3,5.818840582E-3,2.370984294E-3
3.659822842E1,2.420841483E-4,-3.221746534E-3,3.003710881E-4
3.708585675E1,4.967303947E-3,-3.023492172E-4,1.189451665E-3
3.757348475E1,2.063090680E-3,-2.602012828E-3,1.246220432E-3
3.806111263E1,-6.232656073E-3,-8.305437863E-3,-1.290136948E-3
3.854874063E1,1.422515605E-3,-2.001296729E-3,4.327017814E-4
3.903636712E1,-6.837178953E-3,-7.657516748E-3,-1.867158804E-3
3.952399412E1,6.053422578E-3,8.778953925E-3,-7.845829241E-4
4.001162112E1,-2.951242961E-3,-5.988550372E-3,-5.473578349E-4
4.049924725E1,4.578793887E-3,8.306246251E-3,-5.303849466E-4
4.098687425E1,-7.873550057E-3,-7.684980519E-3,2.094834112E-3
4.147449975E1,9.821802378E-4,8.657299913E-4,-7.839715108E-4
4.196212475E1,-3.238621633E-3,-5.932591390E-3,-2.138763666E-4
