"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.550597176E2,1.512002182E1,-5.439453125E-1,1.844177246E0
2.555473460E2,1.390968323E1,1.222229004E-1,1.202819824E0
2.560349740E2,1.730767822E1,1.013427734E0,1.623901367E0
2.565226030E2,1.804668045E1,1.999877930E0,9.987182617E-1
2.570102320E2,1.790096283E1,1.646362305E0,5.908203125E-2
2.574978609E2,1.747093201E1,3.490692139E0,-4.616699219E-1
2.579854889E2,1.746899033E1,3.808868408E0,-5.166625977E-1
2.584731181E2,1.743138885E1,3.499786377E0,-8.027954102E-1
2.589607471E2,1.708915710E1,3.180206299E0,-4.234008789E-1
2.594483766E2,1.716466522E1,3.263793945E0,-3.956909180E-1
2.599360046E2,1.687849426E1,3.307891846E0,-6.279296875E-1
2.604236330E2,1.679306030E1,3.188018799E0,-6.249389648E-1
2.609112620E2,1.714647675E1,3.407531738E0,-6.889648438E-1
2.613988917E2,1.630639267E1,3.581878662E0,-1.150207520E0
2.618865208E2,1.579064178E1,3.570220947E0,-1.056762695E0
2.623741516E2,1.636637497E1,3.363037109E0,-1.318969727E0
2.628617806E2,1.724393463E1,2.520874023E0,-7.407226562E-1
2.633494099E2,1.737582779E1,3.615783691E0,-1.594848633E0
2.638370409E2,1.730656815E1,3.685028076E0,-1.648986816E0
2.643246713E2,1.771044922E1,3.719177246E0,-1.338989258E0
2.648123023E2,1.684619904E1,3.713806152E0,-1.584777832E0
2.652999333E2,1.737505722E1,4.135955811E0,-1.762939453E0
2.657875653E2,1.748733902E1,3.919738770E0,-1.946472168E0
2.662751970E2,1.657190704E1,3.886169434E0,-1.969604492E0
2.667628290E2,1.643434143E1,4.758026123E0,-1.706359863E0
2.672504610E2,1.716159439E1,4.212036133E0,-1.798217773E0
2.677380940E2,1.699465179E1,4.183105469E0,-1.915466309E0
2.682257263E2,1.665475845E1,4.236602783E0,-1.876220703E0
2.687133583E2,1.661093903E1,4.564147949E0,-1.772399902E0
2.692009912E2,1.706882095E1,4.285949707E0,-1.854309082E0
2.696886228E2,1.693852234E1,4.587097168E0,-1.685058594E0
2.701762558E2,1.700826645E1,4.377258301E0,-1.742675781E0
2.706638882E2,1.736495209E1,5.461151123E0,-2.580322266E0
2.711515202E2,1.733358383E1,4.854461670E0,-2.219421387E0
2.716391536E2,1.750334549E1,5.086547852E0,-2.511657715E0
2.721267856E2,1.754595184E1,4.884460449E0,-2.882873535E0
2.726144169E2,1.801897812E1,5.361389160E0,-3.024536133E0
2.731020499E2,1.782199860E1,4.825225830E0,-3.086059570E0
2.735896817E2,1.817485809E1,4.396057129E0,-2.509399414E0
2.740773137E2,1.749536514E1,3.859436035E0,-2.729553223E0
2.745649452E2,1.694852448E1,3.936462402E0,-2.829284668E0
2.750525772E2,1.697167206E1,4.222045898E0,-3.141906738E0
2.755402093E2,1.751098633E1,4.286254883E0,-2.700500488E0
2.760278403E2,1.776534271E1,4.570404053E0,-2.571105957E0
2.765154723E2,1.822031784E1,4.522125244E0,-2.688781738E0
2.770031033E2,1.789583969E1,4.127380371E0,-2.658386230E0
2.774907341E2,1.737775421E1,4.389251709E0,-2.920776367E0
2.779783651E2,1.687881088E1,3.916381836E0,-3.381042480E0
2.784659962E2,1.737530136E1,4.866119385E0,-3.360534668E0
2.789536272E2,1.797924423E1,4.354583740E0,-3.027709961E0
2.794412580E2,1.756564331E1,3.891967773E0,-3.165832520E0
2.799288890E2,1.757475281E1,4.279418945E0,-3.084655762E0
2.804165206E2,1.664865875E1,4.507751465E0,-3.093139648E0
2.809041506E2,1.779414749E1,4.175384521E0,-3.390136719E0
2.813917814E2,1.766015625E1,4.063171387E0,-3.523437500E0
2.818794114E2,1.795211792E1,4.046875000E0,-2.921630859E0
2.823670417E2,1.747568130E1,3.519195557E0,-2.869262695E0
2.828546717E2,1.793546295E1,2.988403320E0,-2.271423340E0
2.833423019E2,1.724869919E1,2.941284180E0,-2.448730469E0
2.838299319E2,1.491439056E1,4.591125488E0,-8.961181641E-1
2.843175622E2,1.729647064E1,3.774261475E0,-3.251403809E0
2.848051922E2,1.772582626E1,4.115692139E0,-2.674133301E0
2.852928225E2,1.818709183E1,4.562286377E0,-1.792114258E0
2.857804515E2,1.518692017E1,5.908294678E0,-3.205383301E0
2.862680800E2,1.875331879E1,4.458557129E0,-4.329528809E0
2.867557100E2,1.822682571E1,4.250152588E0,-3.459838867E0
2.872433390E2,1.862487411E1,4.618164062E0,-3.397033691E0
2.877309690E2,1.817481232E1,4.456726074E0,-3.714721680E0
2.882185980E2,1.810552216E1,4.296203613E0,-3.322265625E0
2.887062272E2,1.812945175E1,4.483673096E0,-3.518615723E0
2.891938562E2,1.782767487E1,4.559082031E0,-3.438964844E0
2.896814855E2,1.754643631E1,4.191375732E0,-3.070678711E0
2.901691145E2,1.749797440E1,3.962463379E0,-2.997253418E0
2.906567427E2,1.751848221E1,3.740905762E0,-2.745849609E0
2.911443727E2,1.832907486E1,2.937133789E0,-1.649841309E0
2.916320014E2,1.837397385E1,1.772033691E0,-7.098999023E-1
2.921196304E2,1.736711121E1,1.915893555E0,-2.875793457E0
2.926072593E2,1.680882263E1,3.478363037E0,-5.244262695E0
2.930948883E2,1.752146530E1,1.771026611E0,-3.231201172E0
2.935825166E2,1.898497772E1,7.790222168E-1,-3.290222168E0
2.940701456E2,1.877297592E1,4.606628418E-1,-3.978027344E0
2.945577747E2,1.852893066E1,3.652954102E-1,-3.964355469E0
2.950454047E2,1.946303940E1,1.182739258E0,-3.615539551E0
2.955330344E2,1.987768936E1,1.489257812E0,-4.335632324E0
2.960206644E2,1.855659866E1,2.572631836E-2,-4.578857422E0
2.965082931E2,1.772269440E1,1.350646973E0,-5.504821777E0
2.969959231E2,1.984099579E1,1.890716553E0,-5.896179199E0
2.974835527E2,1.990112686E1,2.056793213E0,-6.010009766E0
2.979711818E2,2.103551483E1,1.634155273E0,-5.341247559E0
2.984588119E2,2.054796982E1,1.700592041E0,-6.184509277E0
2.989464409E2,2.052882385E1,1.712677002E0,-5.638977051E0
2.994340702E2,2.077598190E1,2.121215820E0,-5.798095703E0
2.999217002E2,2.115489960E1,1.761199951E0,-5.428955078E0
3.004093296E2,2.075310135E1,1.709594727E0,-6.161560059E0
3.008969586E2,2.112996674E1,2.094451904E0,-5.694091797E0
3.013845868E2,2.140190506E1,2.089904785E0,-6.165527344E0
3.018722167E2,2.112572861E1,2.259643555E0,-5.900085449E0
3.023598464E2,2.089336777E1,2.221221924E0,-5.824157715E0
3.028474754E2,2.076840210E1,2.259490967E0,-6.137695312E0
3.033351037E2,2.103839874E1,2.014099121E0,-5.724670410E0
3.038227328E2,2.095583725E1,2.162658691E0,-5.918823242E0
3.043103617E2,2.130229187E1,1.710876465E0,-5.721679688E0
3.047979907E2,2.131398010E1,1.444030762E0,-5.667907715E0
3.052856198E2,2.099677658E1,1.462860107E0,-5.643432617E0
3.057732488E2,2.099606323E1,1.658813477E0,-5.710510254E0
3.062608770E2,2.084994507E1,-1.209991455E0,-4.957885742E0
3.067485060E2,2.105375671E1,-9.601135254E-1,-5.219116211E0
3.072361350E2,2.067036438E1,-6.902465820E-1,-5.153076172E0
3.077237628E2,2.090502930E1,1.386718750E-1,-5.222534180E0
3.082113918E2,2.085079575E1,7.064819336E-2,-5.004760742E0
3.086990208E2,2.076427841E1,4.702758789E-2,-5.007141113E0
3.091866488E2,2.055255508E1,3.793945312E-1,-5.146789551E0
3.096742780E2,2.073151398E1,7.843322754E-1,-4.700805664E0
3.101619070E2,2.049821472E1,1.227813721E0,-5.420959473E0
3.106495353E2,2.073130035E1,3.076904297E0,-6.274719238E0
3.111371643E2,2.073571396E1,2.910797119E0,-6.320434570E0
3.116247932E2,2.096784210E1,2.186981201E0,-6.217651367E0
3.121124212E2,2.085329056E1,2.628112793E0,-6.288574219E0
3.126000504E2,2.075902176E1,2.552520752E0,-6.130310059E0
3.130876794E2,2.088641357E1,2.258331299E0,-5.884033203E0
3.135753075E2,2.050227356E1,1.954986572E0,-6.451477051E0
3.140629355E2,2.036146164E1,1.674713135E0,-6.316711426E0
3.145505642E2,2.067625809E1,1.918945312E0,-6.673583984E0
3.150381922E2,2.082429886E1,1.979858398E0,-6.236328125E0
3.155258204E2,2.063420868E1,1.578216553E0,-5.712158203E0
3.160134494E2,2.043547440E1,-2.169830322E0,-4.454223633E0
3.165010772E2,2.037482834E1,-2.630462646E0,-4.153808594E0
3.169887052E2,1.980517197E1,-2.950073242E0,-4.461181641E0
3.174763332E2,1.979353714E1,-2.662139893E0,-4.961059570E0
3.179639612E2,1.973594666E1,-2.801910400E0,-4.773498535E0
3.184515891E2,2.013063812E1,-2.683044434E0,-4.660217285E0
3.189392171E2,2.054548264E1,-2.940826416E0,-4.645385742E0
3.194268449E2,1.970754242E1,-2.511840820E0,-5.546936035E0
3.199144729E2,2.315276718E1,-2.664215088E0,-6.365844727E0
3.204021015E2,2.256571960E1,2.411865234E0,-5.096069336E0
3.208897305E2,2.364376068E1,2.071075439E0,-8.875366211E0
3.213773580E2,2.324410629E1,1.609405518E0,-8.684997559E0
3.218649870E2,2.345294189E1,3.934326172E-1,-8.329284668E0
3.223526159E2,2.365781021E1,7.696228027E-1,-9.645874023E0
3.228402459E2,2.297072983E1,1.182861328E0,-9.603515625E0
3.233278753E2,2.322717285E1,1.468170166E0,-9.688049316E0
3.238155053E2,2.321711349E1,1.865081787E0,-9.829772949E0
3.243031356E2,2.323664093E1,2.566223145E0,-1.019635010E1
3.247907656E2,2.318292618E1,1.792510986E0,-9.786254883E0
3.252783954E2,2.310568619E1,7.832031250E-1,-9.459472656E0
3.257660254E2,2.350798798E1,3.940155029E0,-1.064147949E1
3.262536564E2,2.397168732E1,4.296417236E0,-1.020166016E1
3.267412864E2,2.397871017E1,4.436828613E0,-1.008966064E1
3.272289174E2,2.576278305E1,5.074920654E0,-9.984069824E0
3.277165469E2,2.828981400E1,6.063232422E0,-7.934570312E0
3.282041779E2,2.189410782E1,-7.361145020E-1,-8.774902344E0
3.286918090E2,3.787749481E1,-2.005371094E0,-2.357110596E1
3.291794400E2,6.274993134E1,1.927917480E0,-2.749981689E1
3.296670709E2,3.817122650E1,1.848052979E0,-1.368017578E1
3.301547029E2,3.612810135E1,1.110656738E0,-8.741027832E0
3.306423343E2,3.583621597E1,8.681030273E-1,-9.467163086E0
3.311299653E2,3.558686066E1,7.999572754E-1,-9.622924805E0
3.316175959E2,3.595183945E1,8.790588379E-1,-9.659362793E0
3.321052269E2,3.576790237E1,9.544982910E-1,-9.839965820E0
3.325928582E2,3.504053116E1,-2.993774414E-2,-7.300476074E0
3.330804902E2,3.284949493E1,7.005310059E-1,-1.008575439E1
3.335681207E2,3.188450623E1,2.132507324E0,-4.723876953E0
3.340557517E2,3.147687912E1,2.206451416E0,-6.859313965E0
3.345433832E2,3.636824417E1,-7.673034668E-1,-1.372369385E1
3.350310142E2,3.778076553E1,3.336486816E-1,-1.462847900E1
3.355186449E2,3.586382294E1,-1.017669678E0,-9.673522949E0
3.360062759E2,3.610473251E1,-1.482696533E0,-6.192077637E0
3.364939069E2,3.626571655E1,-6.786193848E-1,-3.413574219E0
3.369815389E2,3.529683685E1,-1.627502441E-1,-5.539978027E0
3.374691703E2,3.059960556E1,-1.018371582E0,-6.059814453E0
3.379568013E2,3.447325897E1,-2.289489746E0,-1.168969727E1
3.384444330E2,3.096646500E1,-5.301666260E0,6.313110352E0
3.389320640E2,5.038334656E1,-4.716461182E0,6.991455078E0
3.394196952E2,3.311997223E1,-1.275024414E0,2.249462891E1
3.399073262E2,3.061435318E1,-5.828857422E-2,2.263970947E1
3.403949581E2,3.041608047E1,-1.004333496E-1,2.014428711E1
3.408825891E2,2.951790619E1,1.052947998E0,1.780731201E1
3.413702197E2,2.935103226E1,1.895935059E0,1.572241211E1
3.418578507E2,2.909972000E1,1.906982422E0,1.475524902E1
3.423454820E2,2.976893997E1,2.169799805E0,1.391986084E1
3.428331130E2,2.914067841E1,2.848632812E0,1.349841309E1
3.433207440E2,2.948273468E1,2.502746582E0,1.610803223E1
3.438083750E2,3.417140579E1,-1.423034668E-1,1.229077148E1
3.442960057E2,3.012882614E1,1.911102295E0,1.206762695E1
3.447836367E2,2.991820145E1,2.390991211E0,1.171484375E1
3.452712678E2,2.964766693E1,2.415710449E0,1.148870850E1
3.457588985E2,2.992995834E1,2.451324463E0,1.166131592E1
3.462465295E2,2.942565536E1,1.949127197E0,1.107696533E1
3.467341605E2,3.003748703E1,1.046691895E0,1.106750488E1
3.472217905E2,3.049687195E1,1.386627197E0,1.146392822E1
3.477094207E2,3.000342941E1,1.347534180E0,1.094750977E1
3.481970507E2,3.014355469E1,7.825317383E-1,1.110327148E1
3.486846809E2,3.002185440E1,6.419982910E-1,1.180541992E1
3.491723119E2,2.982800293E1,3.570556641E-1,1.093212891E1
3.496599423E2,2.998823547E1,1.438842773E0,9.403869629E0
3.501475723E2,2.971319962E1,9.356689453E-1,9.013671875E0
3.506352007E2,2.973128891E1,1.350067139E0,8.969360352E0
3.511228307E2,2.950438309E1,1.465698242E0,8.001281738E0
3.516104611E2,2.916090775E1,1.605590820E0,8.267822266E0
3.520980901E2,2.967795944E1,1.301300049E0,9.434692383E0
3.525857196E2,3.008216476E1,9.985656738E-1,8.747131348E0
3.530733486E2,2.982078171E1,-1.396484375E-1,8.912414551E0
3.535609786E2,3.093783951E1,-6.349487305E-1,9.380126953E0
3.540486086E2,3.102341461E1,-8.334045410E-1,9.425842285E0
3.545362374E2,3.067338562E1,-5.093078613E-1,8.472229004E0
3.550238664E2,3.031954575E1,-6.030883789E-1,8.232604980E0
3.555114965E2,2.991691208E1,-8.499755859E-1,9.376281738E0
3.559991255E2,2.961024857E1,-3.336181641E-1,7.217285156E0
3.564867550E2,2.877427673E1,7.785034180E-2,5.151794434E0
3.569743840E2,2.900756073E1,-5.374755859E-1,5.530212402E0
3.574620139E2,2.960776520E1,1.201171875E-1,5.014099121E0
3.579496429E2,2.955685425E1,3.268127441E-1,2.333129883E0
3.584372733E2,2.921475983E1,4.303283691E-1,2.425170898E0
3.589249023E2,2.848381805E1,7.301940918E-1,2.257080078E0
3.594125333E2,2.910055542E1,6.729431152E-1,9.652709961E-1
3.599001623E2,2.927196884E1,-2.296142578E-1,8.610839844E-1
3.603877909E2,2.956288910E1,-2.354736328E-1,5.111694336E-1
3.608754199E2,2.871503448E1,-6.823730469E-1,4.865722656E-1
3.613630500E2,2.894216156E1,-5.812988281E-1,3.633422852E-1
3.618506790E2,2.821353149E1,-6.346740723E-1,-1.295715332E0
3.623383095E2,2.897292709E1,-1.264434814E0,-2.087707520E0
3.628259395E2,2.875143433E1,-7.628479004E-1,-1.538085938E0
3.633135686E2,2.884793854E1,1.684570312E-2,-2.096252441E0
3.638011986E2,2.843710709E1,2.635498047E-1,-1.666076660E0
