"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.097860575E-1,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,1.821000000E2,1.000000000E1,1.900000000E1
3.095220327E-1,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,1.821000000E2,1.000000000E1,1.900000000E1
1.211529970E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,1.821000000E2,1.000000000E1,1.900000000E1
1.311897993E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,1.821000000E2,1.000000000E1,1.900000000E1
2.233128071E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,1.821000000E2,1.000000000E1,1.900000000E1
2.319182038E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,1.821000000E2,1.000000000E1,1.900000000E1
3.220553041E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,2.100000000E0,1.000000000E1,1.900000000E1
3.320070028E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,2.100000000E0,1.000000000E1,1.900000000E1
4.225450993E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,2.100000000E0,1.000000000E1,1.900000000E1
4.322340012E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,2.100000000E0,1.000000000E1,1.900000000E1
5.224645972E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,2.100000000E0,1.000000000E1,1.900000000E1
5.326508045E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,2.100000000E0,1.000000000E1,1.900000000E1
6.228134990E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,2.100000000E0,1.000000000E1,1.900000000E1
6.327784061E0,5.233623408E1,4.861627800E0,9.000000000E0,0.000000000E0,2.100000000E0,1.000000000E1,1.900000000E1
7.230061054E0,5.233623770E1,4.861628050E0,9.000000000E0,4.115555556E-1,2.100000000E0,1.000000000E1,1.900000000E1
7.330088973E0,5.233623770E1,4.861628050E0,9.000000000E0,4.115555556E-1,2.100000000E0,1.000000000E1,1.900000000E1
8.237473965E0,5.233623770E1,4.861628050E0,9.000000000E0,0.000000000E0,2.100000000E0,1.000000000E1,1.900000000E1
8.335191965E0,5.233623770E1,4.861628050E0,9.000000000E0,0.000000000E0,2.100000000E0,1.000000000E1,1.900000000E1
9.235831022E0,5.233623770E1,4.861628050E0,9.000000000E0,0.000000000E0,1.821000000E2,1.000000000E1,1.900000000E1
9.335402966E0,5.233623770E1,4.861628050E0,9.000000000E0,0.000000000E0,1.821000000E2,1.000000000E1,1.900000000E1
1.023651397E1,5.233623770E1,4.861628050E0,9.000000000E0,0.000000000E0,1.819000000E2,1.000000000E1,1.900000000E1
1.033653605E1,5.233623770E1,4.861628050E0,9.000000000E0,0.000000000E0,1.818000000E2,1.000000000E1,1.900000000E1
1.123871303E1,5.233623408E1,4.861628050E0,9.000000000E0,4.115555556E-1,1.801000000E2,1.000000000E1,1.900000000E1
1.133926404E1,5.233623408E1,4.861628050E0,9.000000000E0,4.115555556E-1,1.788000000E2,1.000000000E1,1.900000000E1
1.224178505E1,5.233623408E1,4.861628050E0,9.000000000E0,0.000000000E0,1.711000000E2,1.000000000E1,1.900000000E1
1.234096897E1,5.233623408E1,4.861628050E0,9.000000000E0,0.000000000E0,1.693000000E2,1.000000000E1,1.900000000E1
1.324299407E1,5.233623057E1,4.861629217E0,9.000000000E0,4.115555556E-1,1.609000000E2,1.000000000E1,1.900000000E1
1.334309602E1,5.233622713E1,4.861631400E0,9.000000000E0,8.231111111E-1,1.577000000E2,1.000000000E1,1.900000000E1
1.424707305E1,5.233622085E1,4.861637350E0,9.000000000E0,1.234666667E0,1.456000000E2,1.000000000E1,1.900000000E1
1.425333798E1,5.233621792E1,4.861640883E0,9.000000000E0,1.234666667E0,1.436000000E2,1.000000000E1,1.900000000E1
1.525387096E1,5.233620685E1,4.861656217E0,9.000000000E0,2.006333333E0,1.373000000E2,1.000000000E1,1.900000000E1
1.526248300E1,5.233620417E1,4.861660317E0,9.000000000E0,2.006333333E0,1.365000000E2,1.000000000E1,1.900000000E1
1.625358903E1,5.233619335E1,4.861676167E0,9.000000000E0,2.006333333E0,1.406000000E2,1.000000000E1,1.900000000E1
1.626853704E1,5.233619050E1,4.861679850E0,9.000000000E0,2.006333333E0,1.427000000E2,1.000000000E1,1.900000000E1
1.715642405E1,5.233617182E1,4.861697950E0,9.000000000E0,2.829444444E0,1.555000000E2,1.000000000E1,1.900000000E1
1.727551007E1,5.233616845E1,4.861700217E0,9.000000000E0,2.829444444E0,1.587000000E2,1.000000000E1,1.900000000E1
1.815835106E1,5.233614047E1,4.861712883E0,1.000000000E1,3.652555556E0,1.799425049E2,1.000000000E1,1.900000000E1
1.825940597E1,5.233613325E1,4.861714800E0,1.000000000E1,4.064111111E0,1.799425049E2,1.000000000E1,1.900000000E1
1.916102004E1,5.233610065E1,4.861719583E0,1.000000000E1,4.475666667E0,1.799425049E2,1.000000000E1,1.900000000E1
1.926245499E1,5.233609343E1,4.861720167E0,1.000000000E1,4.424222222E0,1.799425049E2,1.000000000E1,1.900000000E1
2.016294098E1,5.233605707E1,4.861721933E0,1.000000000E1,4.835777778E0,1.799425049E2,1.000000000E1,1.900000000E1
