"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.542412499E-2,-1.631314695E-2,-9.774063159E-2,2.997504938E-1
5.130721250E-1,1.117768362E-2,1.932483760E-2,-2.476061940E-1
1.000719000E0,-6.401911765E-2,-8.219056455E-2,1.665485823E-1
1.488367000E0,2.573564261E-2,3.209497386E-2,-1.667719460E-1
1.976014000E0,7.203038782E-3,1.752189433E-2,1.923149228E-1
2.463660750E0,-5.798903033E-2,3.837637268E-3,-2.354077327E-1
2.951307750E0,6.630903348E-2,2.368797510E-2,1.978756249E-2
3.438954125E0,2.947435230E-3,4.248525680E-2,-1.789598823E-1
3.926600125E0,2.515896097E-2,5.021214215E-3,2.445130169E-2
4.414246500E0,3.081775010E-3,1.263094512E-2,-2.811282814E-2
4.901891500E0,1.494943008E-2,-1.251558138E-2,7.019582391E-3
5.389536000E0,6.979176669E-1,-7.002282855E-2,1.855736679E-1
5.877180000E0,7.031670047E-1,3.408397552E-1,6.661452127E-1
6.364824000E0,1.477532923E-1,-8.724668847E-2,1.866764528E-1
6.852468000E0,-3.280331835E-1,3.465396211E-1,-5.766752118E-1
7.340111167E0,-3.507053237E-1,2.871830914E-1,2.409386140E-1
7.827754167E0,-9.465180337E-2,-1.787879741E-1,-3.724553579E-1
8.315396375E0,-1.831402029E0,2.485545832E0,-2.034345728E-1
8.803038375E0,1.680362602E-1,-1.936752227E-2,3.731973696E-1
9.290679875E0,-3.947002128E-2,-4.228502438E-1,1.944754690E-1
9.778321875E0,-3.197579116E-2,4.667861491E-2,1.869600427E-1
1.026596342E1,1.695857723E-1,6.290661179E-2,7.215405643E-2
1.075360342E1,-4.020482625E-1,-9.923739089E-2,-2.473956943E-2
1.124124400E1,-3.749585509E-1,-1.937699842E-1,1.070864922E-1
1.172888400E1,3.442137448E-1,4.165711747E-3,1.417879629E-1
1.221652437E1,7.849803691E-1,4.725420751E-1,-3.062104976E-1
1.270416337E1,-1.075819999E0,-8.542210503E-1,-1.185669154E-1
1.319180175E1,-1.749203333E-1,5.033603369E-1,-1.047932142E-1
1.367944075E1,-6.655008495E-3,4.915235259E-2,-2.899143076E-1
1.416707867E1,-8.736248893E-1,-1.318062980E0,5.637926263E-1
1.465471667E1,-1.409870405E-1,2.652123065E-1,-1.113447270E0
1.514235550E1,-2.509658580E-1,1.044028029E0,-1.807028203E0
1.562999350E1,1.963641196E-2,5.254101506E-1,-1.308947756E0
1.611763117E1,-4.456358930E-1,4.225709662E-1,-3.483765239E-1
1.660526817E1,-4.941429323E-1,9.173781422E-1,-1.550453550E-1
1.709290550E1,-3.786133531E-1,8.867950116E-1,6.875121081E-1
1.758054250E1,-5.620951796E-1,6.250960046E-1,1.666924238E-2
1.806817929E1,-2.669505376E-1,1.570519293E0,-1.879645944E-2
1.855581629E1,-3.839353426E-1,2.091215017E-1,-8.067514533E-1
1.904345279E1,-1.101963338E-1,4.956105103E-1,3.806771278E-1
1.953108879E1,-3.591756003E-1,-1.232350035E-1,-1.436397761E-1
2.001872563E1,7.965144405E-1,-2.368291178E-1,-2.271233976E-1
2.050636162E1,6.682369079E-1,7.956537303E-1,1.002209839E0
2.099399762E1,-2.848762004E-1,-1.669643742E-1,4.750377399E-1
