"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.441250105E-4,-2.207309875E0,-5.987548828E-3,9.400002594E0
4.981441250E-1,-2.192640381E0,9.714797974E-2,9.565258942E0
9.957430000E-1,-2.245181122E0,5.987548828E-2,9.745184784E0
1.493343000E0,-2.197580109E0,1.065783691E-1,9.547895050E0
1.990941750E0,-2.160906372E0,5.792953491E-2,9.463021545E0
2.488540750E0,-2.159110107E0,1.034349060E-1,9.492959290E0
2.986140125E0,-2.210453339E0,7.903564453E-2,9.696535950E0
3.483738125E0,-2.145338745E0,1.447489929E-1,9.675130463E0
3.981336125E0,-2.224075012E0,4.041595459E-2,9.466165009E0
4.478933500E0,-2.180365906E0,1.890568542E-1,9.263187103E0
4.976530500E0,-2.233655090E0,1.053808594E-1,9.502838745E0
5.474127000E0,-2.109114075E0,1.199006653E-1,9.497449951E0
5.971723000E0,-1.647623749E0,-1.154100037E-1,9.603130188E0
6.469319000E0,-1.742975464E0,5.553451538E-2,9.505533142E0
6.966915000E0,-2.390379181E0,4.201762390E-1,9.098529510E0
7.464510167E0,-2.412084045E0,-1.362167358E-1,9.823022919E0
7.962104167E0,-2.151775360E0,3.141966248E-1,9.945917358E0
8.459699375E0,-1.658700714E0,-4.637356567E-1,9.768835602E0
8.957292375E0,-1.685045929E0,7.240443420E-1,9.661209412E0
9.454885875E0,-1.684896240E0,1.100212097E-1,9.672436066E0
9.952478875E0,-1.767674103E0,1.450483704E-1,9.690099335E0
1.045007242E1,-2.155218201E0,8.891510010E-2,9.154513092E0
1.094766442E1,-2.514321442E0,1.422042847E-1,9.215735779E0
1.144525700E1,-2.359992371E0,-4.505630493E-2,9.708211670E0
1.194284800E1,-1.661395111E0,-4.107458496E-1,9.722132721E0
1.244044038E1,-1.664538574E0,5.647755432E-1,9.363029480E0
1.293803138E1,-2.666704559E0,-9.984237671E-2,8.751251678E0
1.343562175E1,-1.893861694E0,1.411564636E-1,9.115594025E0
1.393321175E1,-2.687810669E0,2.992277527E-1,8.684191132E0
1.443080167E1,-1.546883240E0,2.947819977E0,1.204814575E1
1.492839167E1,-1.658551025E0,1.586700439E-1,1.012554382E1
1.542598150E1,-3.126697998E0,-1.638492737E0,1.432042053E1
1.592357150E1,-2.705773315E0,1.029109955E0,9.717342682E0
1.642116017E1,-2.449057159E0,8.936416626E-1,9.851912842E0
1.691874917E1,-2.586471405E0,1.242117004E0,9.885443115E0
1.741633850E1,-2.882106628E0,8.186476135E-1,1.003034180E1
1.791392750E1,-2.472558289E0,1.684896240E0,9.084608459E0
1.841151529E1,-2.687960358E0,7.161108398E-1,1.020173538E1
1.890910429E1,-2.410287781E0,7.075785828E-1,1.051772827E1
1.940669179E1,-2.698438568E0,2.393522644E-1,9.520951080E0
1.990427979E1,-2.308200073E0,3.351530457E-1,9.787696381E0
2.040186862E1,-2.041754150E0,1.886077881E-1,9.614057465E0
2.089945563E1,-2.257305908E0,3.233276367E-2,1.031939072E1
2.139704363E1,-2.570903778E0,5.221142578E-1,8.668174438E0
2.189463062E1,-2.351609802E0,5.583389282E-2,1.041983185E1
2.239221600E1,-2.420466614E0,3.161425781E-1,8.775950317E0
2.288980300E1,-2.584824829E0,6.771917725E-1,8.534502411E0
2.338738879E1,-2.164349213E0,2.559677124E-2,1.009440857E1
2.388497479E1,-2.277064819E0,9.131011963E-1,9.948462067E0
2.438256154E1,-1.894011383E0,1.401086426E-1,1.007300308E1
2.488014754E1,-1.768721924E0,1.408570862E-1,1.063688049E1
2.537773275E1,-1.278042297E0,3.040177917E-1,1.035905823E1
2.587531875E1,-1.671723633E0,4.484674072E-1,9.499844971E0
2.637290537E1,-1.406325531E0,2.207908630E-1,8.645721130E0
2.687049038E1,-8.997789001E-1,-8.741821289E-2,1.226399689E1
