"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.330019696E1,1.822143968E-4,-7.603760809E-2,-1.067118794E-1
4.379778458E1,1.751682162E-2,-1.665533483E-1,-1.219828501E-1
4.429537258E1,1.749642380E-2,-1.822164804E-1,-1.947722137E-1
4.479296125E1,-2.003620844E-3,-1.480554044E-1,-2.290588915E-1
4.529054925E1,2.119092271E-2,-1.532442123E-1,-2.627036572E-1
4.578813808E1,-4.961019848E-3,-2.180967778E-1,-2.451173067E-1
4.628572608E1,-1.870953664E-2,-2.248502821E-1,-2.229211628E-1
4.678331508E1,-3.341726586E-2,-1.029049531E-1,-2.134092301E-1
4.728090308E1,-5.993595719E-2,-1.249990687E-1,-9.989333153E-2
4.777849208E1,-9.733842686E-3,-6.599697471E-2,-8.305920660E-2
4.827608008E1,4.098970443E-2,-8.544368297E-2,-7.571431994E-2
4.877366871E1,1.552146487E-2,-1.210687589E-2,-8.270531893E-2
4.927125671E1,4.571422003E-3,-3.735519201E-2,-2.893555909E-2
4.976884446E1,-1.171354204E-2,-5.032771453E-2,-2.196622547E-3
5.026643346E1,-2.084652707E-2,-4.069959745E-2,4.663976282E-2
5.076402196E1,4.590132087E-2,2.429985628E-2,-8.721735328E-3
5.126160996E1,1.712861098E-2,4.603075609E-2,-8.583744057E-4
5.175919788E1,1.535592508E-2,-7.172385231E-4,2.789341845E-3
5.225678588E1,-1.263969205E-2,-9.652036242E-4,-9.853515774E-3
5.275437358E1,3.761510830E-3,3.481566161E-2,-1.576455683E-2
5.325196158E1,1.370658982E-3,-7.011631038E-3,1.212545112E-2
5.374954921E1,4.400881007E-2,8.837154135E-3,4.850035533E-3
5.424713721E1,-2.457086183E-2,5.194806680E-2,-7.527108304E-3
5.474472421E1,-2.757865936E-2,-3.942040727E-2,2.183650434E-2
5.524231221E1,-1.126229856E-2,1.857733121E-3,2.982905135E-4
5.573990021E1,6.048872136E-3,1.246806607E-2,-2.248865180E-2
5.623748721E1,-1.132979523E-2,-1.734186523E-2,4.764214158E-3
5.673507508E1,3.509953851E-3,2.189878561E-2,-7.060908247E-3
5.723266408E1,-1.496021636E-2,-1.250769384E-2,1.298991963E-2
5.773025158E1,-3.530960297E-3,4.825839773E-2,-1.872239448E-2
5.822784058E1,-3.365147486E-2,-4.237633571E-2,3.604238480E-2
5.872542983E1,-3.067122959E-2,2.576127090E-2,-8.235217072E-3
5.922301983E1,8.749845438E-3,-1.271315850E-2,1.309494488E-3
5.972060883E1,-2.554476075E-2,2.001598291E-2,-5.503449589E-3
6.021819983E1,-3.634329513E-2,3.665142506E-2,-1.236185990E-2
6.071579021E1,6.723317318E-3,-3.410882503E-2,7.193345577E-3
6.121338021E1,-2.599527314E-2,-5.283351522E-3,2.197467722E-3
6.171097037E1,1.571837254E-2,2.078402322E-3,-4.578810651E-3
6.220856138E1,2.668589540E-2,1.433611149E-3,-3.271431196E-3
6.270615321E1,-4.245847929E-3,-4.021275789E-2,7.927091792E-4
6.320374421E1,-4.933598102E-4,-1.976334676E-2,6.291653961E-3
6.370133575E1,-2.519703284E-2,3.830174729E-2,-6.103594787E-3
6.419892775E1,-4.614307079E-3,-1.908527687E-3,2.170164697E-2
6.469652033E1,1.735437661E-2,2.136989683E-2,-3.280206583E-4
6.519411233E1,-7.379277609E-3,-4.532929510E-3,6.489118561E-3
6.569170358E1,1.711344160E-2,9.078534320E-3,1.189767011E-2
