"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.695500007E-3,-2.544708252E-2,5.913003845E0,7.839647369E0
5.002852083E-1,-1.496887207E-2,5.811664581E0,7.886949005E0
9.978742083E-1,-2.050735474E-2,5.806575165E0,7.920778656E0
1.495462708E0,-4.969665527E-2,5.805078278E0,7.897576904E0
1.993052708E0,-5.927673340E-2,5.816903687E0,7.870034180E0
2.490642125E0,-2.335144043E-2,5.768703918E0,7.942932587E0
2.988232125E0,-1.272354126E-2,5.721551971E0,7.937394104E0
3.485820833E0,-2.933898926E-2,5.843997345E0,7.871680756E0
3.983410833E0,-2.185455322E-2,5.865552521E0,7.912096710E0
4.480999833E0,-3.008743286E-2,5.810018005E0,7.949219513E0
4.978588833E0,-2.215393066E-2,5.803431702E0,7.889344025E0
5.476179250E0,-2.305206299E-2,5.808221741E0,7.928412781E0
5.973767250E0,-3.921844482E-2,5.780379639E0,7.905660095E0
6.471355583E0,-3.547622681E-2,5.667963409E0,7.998018036E0
6.968944583E0,-3.607498169E-2,5.909561005E0,7.825127563E0
7.466533333E0,-6.346801758E-2,5.865253143E0,7.826175385E0
7.964121333E0,-3.727249146E-2,5.695057068E0,7.968080292E0
8.461707958E0,-4.909790039E-2,5.811963959E0,7.878865814E0
8.959295958E0,-4.909790039E-2,5.517526245E0,8.137228546E0
9.456882625E0,-3.891906738E-2,5.729784851E0,7.979007568E0
9.954470625E0,-4.370910645E-2,5.802982635E0,7.935747528E0
1.045205821E1,-4.475692749E-2,5.836961975E0,7.900870056E0
1.094964621E1,-9.056167603E-2,5.830375671E0,7.945327606E0
1.144723271E1,-7.619155884E-2,5.949078827E0,7.710615692E0
1.194482071E1,-1.338217163E-1,5.892945557E0,7.866441650E0
1.244240833E1,-1.143621826E-1,5.904321899E0,7.823031921E0
1.293999533E1,-2.841091919E-1,5.896388397E0,7.896678772E0
1.343758196E1,6.212081909E-2,5.579796753E0,8.000562744E0
1.393516896E1,-3.637435913E-2,5.743556213E0,7.964338074E0
1.443275537E1,-2.320175171E-2,5.836063843E0,7.844437408E0
1.493034138E1,1.071771240E-1,5.750142517E0,7.991282043E0
1.542792875E1,-7.050338745E-2,6.115682373E0,7.836803284E0
1.592551475E1,-4.490661621E-4,5.726641388E0,7.900121613E0
1.642310075E1,1.121168518E-1,5.728437653E0,8.038583679E0
1.692068675E1,9.056167603E-2,5.767955475E0,7.885751495E0
1.741827150E1,1.291813660E-1,5.754932556E0,7.857610016E0
1.791585750E1,9.430389404E-2,5.674699402E0,7.933502197E0
1.841344338E1,-2.694396973E-2,5.556295624E0,8.006250916E0
1.891102838E1,1.317260742E-2,5.757327576E0,7.995473328E0
1.940861308E1,1.275347900E-1,5.991590424E0,7.774233398E0
1.990619808E1,1.059796143E-1,5.856421509E0,7.855664063E0
2.040378246E1,6.586303711E-2,5.743406525E0,7.919581146E0
2.090136646E1,-5.987548828E-3,5.592819672E0,8.156089325E0
2.139895233E1,1.044827271E-1,5.919739838E0,7.914641418E0
2.189653733E1,1.384620667E-1,5.863456879E0,7.891739044E0
2.239412146E1,5.373825073E-2,5.735023956E0,7.873626709E0
2.289170646E1,-1.481918335E-2,5.599256287E0,7.999365234E0
2.338929246E1,4.909790039E-2,5.683231659E0,8.103099518E0
2.388687783E1,1.178050232E-1,5.913901978E0,7.812853088E0
2.438446383E1,5.134323120E-2,5.776787109E0,7.907755737E0
2.488205025E1,1.272354126E-2,5.685327301E0,8.058342590E0
2.537963625E1,-8.457412720E-2,5.450914764E0,8.090974731E0
2.587722208E1,5.358856201E-2,5.797294464E0,7.910150757E0
2.637480808E1,1.571731567E-2,5.783223724E0,7.843988342E0
2.687239250E1,6.152206421E-2,5.767057343E0,7.849676514E0
2.736997850E1,4.101470947E-2,5.720504150E0,7.940387878E0
2.786756388E1,-3.188369751E-2,5.831573181E0,7.984845428E0
2.836514987E1,3.293151855E-3,5.826034698E0,7.971972198E0
2.886273521E1,-2.978805542E-2,5.905070343E0,7.757617950E0
2.936032021E1,-9.699829102E-2,5.857319641E0,7.814649353E0
2.985790483E1,-2.409988403E-2,5.802533569E0,7.796986084E0
3.035548883E1,-3.158432007E-2,5.871839447E0,7.816894684E0
3.085307408E1,-1.462458801E-1,5.901477814E0,7.922425232E0
3.135065908E1,2.179467773E-1,5.425916748E0,8.221203918E0
3.184824383E1,-1.646575928E-3,5.797593842E0,7.985743561E0
3.234582883E1,-1.137634277E-2,5.767955475E0,7.842042389E0
3.284341400E1,5.134323120E-2,5.686973877E0,7.938142548E0
3.334099800E1,-7.484436035E-3,5.798042908E0,7.852819977E0
3.383858308E1,-1.968406677E-1,5.940845947E0,7.873477020E0
3.433616908E1,-1.821711731E-1,5.929619293E0,7.789052582E0
3.483375383E1,-2.248324585E-1,5.587580566E0,8.021070099E0
3.533133883E1,-8.442443848E-2,6.122118988E0,7.647896118E0
3.582892508E1,-1.185534668E-1,6.341562653E0,7.360493774E0
3.632651108E1,4.267625427E-1,6.067482605E0,7.652985535E0
3.682409646E1,3.305126953E-1,5.889802094E0,8.068820801E0
3.732168346E1,4.870870972E-1,6.030808868E0,8.123307495E0
3.781927121E1,5.456153870E-1,5.875581665E0,8.252339172E0
3.831685821E1,2.206411743E-1,5.943540344E0,7.890391846E0
3.881444533E1,7.963439941E-2,5.768254852E0,7.709717560E0
3.931203233E1,2.718347168E-1,5.573509827E0,8.280480652E0
3.980961875E1,-1.646575928E-3,4.883893890E0,8.394543457E0
4.030720675E1,1.752854919E-1,5.698799286E0,7.962841187E0
4.080479375E1,1.799258423E-1,5.836662598E0,7.763306122E0
4.130238175E1,1.799258423E-1,5.844446411E0,7.733967133E0
4.179996838E1,8.726852417E-2,5.628146210E0,8.022117920E0
4.229755638E1,1.911524963E-1,5.427563324E0,8.158484344E0
4.279514496E1,-2.170486450E-2,5.625601501E0,8.014783173E0
4.329273296E1,3.266207886E-1,6.251899109E0,7.700586548E0
4.379032058E1,3.227288818E-1,6.398594055E0,7.667655029E0
4.428790858E1,1.572180634E0,5.971232758E0,8.210426331E0
4.478549725E1,7.071295166E-1,6.246959381E0,7.911348267E0
4.528308525E1,4.107458496E-1,6.148763580E0,7.523654480E0
4.578067408E1,1.600172424E-1,6.188281403E0,7.339986420E0
4.627826208E1,5.035528564E-1,6.087391205E0,7.528444519E0
4.677585108E1,-4.349954224E-1,6.313720551E0,7.732320557E0
4.727343908E1,-9.445358276E-2,6.671326904E0,7.822582855E0
4.777102808E1,-4.001179504E-1,6.202501831E0,7.751181335E0
4.826861608E1,1.321751404E-1,5.776038666E0,7.554340668E0
4.876620471E1,-5.613327026E-2,5.986051941E0,7.980654144E0
4.926379271E1,8.921447754E-2,5.881868591E0,8.374335480E0
4.976138146E1,-2.335144043E-1,6.118526459E0,7.556585999E0
5.025896946E1,-1.592687988E-1,5.900429993E0,7.360493774E0
