"Time (s)","X (hPa)"
-5.330212917E-1,1.018034592E3
5.056907083E-1,1.018035431E3
1.544425708E0,1.018036194E3
2.583145708E0,1.018036270E3
3.621844708E0,1.018036270E3
4.660577708E0,1.018036270E3
5.171830708E0,1.018036728E3
6.210573708E0,1.018036728E3
7.249336708E0,1.018036499E3
8.288052708E0,1.018036346E3
9.326797708E0,1.018035431E3
1.036556971E1,1.018033066E3
1.140435471E1,1.018031921E3
1.244310971E1,1.018031921E3
1.348195171E1,1.018031998E3
1.452067171E1,1.018033295E3
1.555939771E1,1.018034515E3
1.659815371E1,1.018036041E3
1.763692271E1,1.018036499E3
1.867570471E1,1.018036652E3
1.971450071E1,1.018037491E3
2.075323571E1,1.018037491E3
2.179200071E1,1.018036423E3
2.283077671E1,1.018030853E3
2.386956671E1,1.018022919E3
2.490835071E1,1.018011093E3
2.594711271E1,1.017998047E3
2.698589271E1,1.017985001E3
2.802471871E1,1.017974701E3
2.906356871E1,1.017968216E3
3.010239571E1,1.017965851E3
3.114119071E1,1.017962723E3
3.217996971E1,1.017958145E3
3.321879271E1,1.017954330E3
3.425753871E1,1.017948685E3
3.529623871E1,1.017941132E3
3.633493371E1,1.017940292E3
3.737361571E1,1.017940292E3
3.841235471E1,1.017947159E3
3.945118571E1,1.017952042E3
4.049004371E1,1.017958527E3
4.152889271E1,1.017960663E3
4.256775071E1,1.017960663E3
4.360666171E1,1.017956543E3
4.464554171E1,1.017950745E3
4.568437871E1,1.017941437E3
4.672317071E1,1.017932587E3
4.776197371E1,1.017927094E3
4.880079371E1,1.017920303E3
4.983962671E1,1.017920303E3
5.087850871E1,1.017920914E3
5.191736771E1,1.017925873E3
5.295619971E1,1.017931442E3
5.399507171E1,1.017940140E3
5.503395771E1,1.017949600E3
5.607286171E1,1.017954636E3
5.711177871E1,1.017956009E3
5.815071771E1,1.017956009E3
5.918960771E1,1.017953033E3
6.022849571E1,1.017947540E3
6.126736471E1,1.017942047E3
6.230621771E1,1.017938309E3
6.334506471E1,1.017935791E3
6.438392171E1,1.017935181E3
6.542277071E1,1.017934036E3
6.646163871E1,1.017932281E3
6.750051271E1,1.017931519E3
6.853933271E1,1.017930527E3
6.957821171E1,1.017928467E3
7.061702471E1,1.017925949E3
7.165584071E1,1.017922516E3
7.269464671E1,1.017918930E3
7.373345471E1,1.017916260E3
7.477225371E1,1.017916260E3
7.581115871E1,1.017918777E3
7.685008471E1,1.017925034E3
7.788901971E1,1.017931137E3
7.892792571E1,1.017936478E3
7.996682771E1,1.017939758E3
8.100573471E1,1.017939987E3
8.204463571E1,1.017939987E3
8.308354971E1,1.017934952E3
8.412247871E1,1.017930908E3
8.516143471E1,1.017927399E3
8.620038571E1,1.017924500E3
8.723929071E1,1.017921371E3
8.827824971E1,1.017919998E3
8.931717371E1,1.017916336E3
9.035604671E1,1.017912292E3
9.139505371E1,1.017906113E3
9.243402671E1,1.017902679E3
9.347302071E1,1.017902298E3
9.451207671E1,1.017902298E3
9.555111571E1,1.017902298E3
9.659013771E1,1.017899857E3
9.762912471E1,1.017895203E3
9.866808471E1,1.017895203E3
9.970710571E1,1.017897949E3
1.007460907E2,1.017904587E3
1.017850087E2,1.017912216E3
1.028239187E2,1.017918472E3
1.038628847E2,1.017918472E3
1.049018347E2,1.017911530E3
1.059407957E2,1.017903824E3
1.069797627E2,1.017895432E3
1.080188037E2,1.017889099E3
1.090578907E2,1.017882156E3
1.100969117E2,1.017878799E3
1.111360247E2,1.017876587E3
1.121750897E2,1.017876587E3
1.132141877E2,1.017876587E3
1.142532697E2,1.017886124E3
1.152923557E2,1.017903671E3
1.163314317E2,1.017919312E3
1.173704927E2,1.017935333E3
1.184096047E2,1.017945557E3
1.194487067E2,1.017945557E3
1.204877787E2,1.017938461E3
1.215268887E2,1.017924957E3
1.225659737E2,1.017913361E3
1.236049987E2,1.017909088E3
1.246440727E2,1.017909088E3
1.256831077E2,1.017913666E3
1.267221277E2,1.017914581E3
1.277611557E2,1.017922058E3
1.288001597E2,1.017924728E3
1.298391257E2,1.017924728E3
1.308780867E2,1.017922440E3
1.319170247E2,1.017918091E3
1.329559597E2,1.017918091E3
1.339948857E2,1.017924194E3
1.350338517E2,1.017933273E3
1.360728147E2,1.017950363E3
1.371117477E2,1.017970734E3
1.381507067E2,1.017977448E3
1.391896797E2,1.017977448E3
1.402286567E2,1.017965317E3
1.412676177E2,1.017949142E3
1.423065967E2,1.017927780E3
1.433455657E2,1.017906036E3
1.443845897E2,1.017892380E3
1.454236267E2,1.017885208E3
1.464625957E2,1.017885208E3
1.475016327E2,1.017888260E3
1.485406477E2,1.017896500E3
1.495796707E2,1.017906570E3
1.506186687E2,1.017915115E3
1.516576947E2,1.017919617E3
1.526967257E2,1.017919617E3
1.537357227E2,1.017914886E3
1.547746887E2,1.017908249E3
1.558136217E2,1.017898483E3
1.568525987E2,1.017884903E3
1.578916007E2,1.017866821E3
1.589305927E2,1.017855301E3
1.599695547E2,1.017853317E3
1.610085797E2,1.017853317E3
1.620476157E2,1.017866058E3
1.630866467E2,1.017888718E3
1.641256907E2,1.017911530E3
1.651647137E2,1.017931595E3
1.662037357E2,1.017943878E3
1.672427437E2,1.017943878E3
1.682817427E2,1.017942352E3
1.693207647E2,1.017929688E3
1.703598527E2,1.017915115E3
1.713988927E2,1.017895279E3
1.724379147E2,1.017873535E3
1.734769617E2,1.017849884E3
1.745160237E2,1.017826996E3
1.755550547E2,1.017805176E3
1.765941607E2,1.017784882E3
1.776332497E2,1.017771759E3
1.786723597E2,1.017761536E3
1.797114917E2,1.017754211E3
1.807505657E2,1.017754211E3
1.817895927E2,1.017757111E3
1.828286927E2,1.017762909E3
1.838678527E2,1.017775574E3
1.849070207E2,1.017785416E3
1.859462587E2,1.017786102E3
1.869854067E2,1.017786102E3
1.880245977E2,1.017778091E3
1.890637847E2,1.017776184E3
1.901028767E2,1.017776184E3
1.911419097E2,1.017791061E3
1.921809627E2,1.017815247E3
1.932200747E2,1.017853470E3
1.942591647E2,1.017887268E3
1.952982447E2,1.017909241E3
1.963373767E2,1.017924271E3
1.973764697E2,1.017930298E3
1.984155707E2,1.017930298E3
1.994546497E2,1.017922440E3
2.004936827E2,1.017912827E3
2.015327377E2,1.017905350E3
2.025717847E2,1.017895889E3
2.036108947E2,1.017883606E3
2.046500177E2,1.017869415E3
2.056891027E2,1.017862396E3
2.067281527E2,1.017862396E3
2.077672327E2,1.017873383E3
2.088062797E2,1.017901077E3
2.098453577E2,1.017941437E3
2.108844267E2,1.017981339E3
2.119235227E2,1.018011703E3
2.129627147E2,1.018024597E3
2.140020007E2,1.018024597E3
2.150412597E2,1.018018723E3
2.160805127E2,1.018010559E3
2.171198147E2,1.018009491E3
2.181591087E2,1.018009491E3
2.191984587E2,1.018011017E3
2.202378147E2,1.018012543E3
2.212771337E2,1.018013306E3
2.223165387E2,1.018013992E3
2.233559067E2,1.018013992E3
2.243952197E2,1.018013535E3
2.254345537E2,1.018009186E3
2.264738617E2,1.017997055E3
2.275132167E2,1.017981033E3
2.285526197E2,1.017959061E3
2.295920037E2,1.017937164E3
2.306314367E2,1.017915955E3
2.316708597E2,1.017900238E3
2.327102647E2,1.017884445E3
2.337496787E2,1.017873993E3
2.347890667E2,1.017868195E3
2.358284557E2,1.017863617E3
2.368678487E2,1.017863617E3
2.379072117E2,1.017868500E3
2.389465777E2,1.017883911E3
2.399859457E2,1.017903519E3
2.410252987E2,1.017926559E3
2.420646487E2,1.017951202E3
2.431040107E2,1.017972107E3
2.441433927E2,1.017983627E3
2.451827887E2,1.017983627E3
2.462222427E2,1.017980652E3
2.472616497E2,1.017973785E3
2.483010377E2,1.017969284E3
2.493403707E2,1.017965469E3
2.503797517E2,1.017963562E3
2.514192097E2,1.017962646E3
2.524586157E2,1.017961426E3
2.534980057E2,1.017959671E3
2.545373767E2,1.017956924E3
2.555767457E2,1.017953644E3
2.566161207E2,1.017949905E3
2.576554337E2,1.017945709E3
2.586948387E2,1.017941589E3
2.597342407E2,1.017937698E3
2.607736497E2,1.017933960E3
2.618130447E2,1.017931519E3
2.628524687E2,1.017929535E3
2.638918947E2,1.017928238E3
2.649313457E2,1.017928238E3
2.659707277E2,1.017928925E3
2.670100797E2,1.017930145E3
2.680494667E2,1.017931671E3
2.690889017E2,1.017933578E3
2.701281957E2,1.017935944E3
2.711675547E2,1.017938461E3
2.722068827E2,1.017941437E3
2.732461647E2,1.017944260E3
2.742854877E2,1.017946930E3
2.753247987E2,1.017948837E3
2.763641587E2,1.017950745E3
2.774035017E2,1.017951355E3
2.784428137E2,1.017951813E3
2.794821547E2,1.017951813E3
