"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.395208340E-3,2.913840637E0,3.773502960E0,9.174721069E0
5.030332083E-1,2.145189056E0,3.765120392E0,8.621920624E0
1.000672125E0,2.333198090E0,3.714076538E0,8.824150085E0
1.498310125E0,2.107467499E0,3.476969604E0,8.890611877E0
1.995948083E0,2.185155945E0,3.669469299E0,9.036109314E0
2.493586083E0,2.095492401E0,3.434757385E0,8.935817871E0
2.991224625E0,2.142644348E0,3.518882446E0,8.889713745E0
3.488862625E0,1.919009399E0,3.485352173E0,8.841513977E0
3.986500583E0,1.909728699E0,3.471880188E0,8.725205841E0
4.484139583E0,1.873653717E0,3.511098633E0,8.898545380E0
4.981776958E0,1.930834808E0,3.403173065E0,8.992849274E0
5.479414958E0,1.975591736E0,3.945944366E0,8.585995331E0
5.977053833E0,2.009421387E0,4.104764099E0,8.731792145E0
6.474691833E0,1.947599945E0,3.921096039E0,8.793763275E0
6.972328333E0,2.042502594E0,3.956422577E0,8.793912964E0
7.469965333E0,1.947001190E0,3.873495026E0,8.747359772E0
7.967602833E0,1.982627106E0,3.912414093E0,8.747808838E0
8.465238833E0,1.904938660E0,3.925437012E0,8.799451447E0
8.962874125E0,1.967807922E0,3.884422302E0,8.744515686E0
9.460510125E0,1.966909790E0,3.914958801E0,8.778644714E0
9.958145208E0,1.915566559E0,3.892056427E0,8.757089539E0
1.045578021E1,1.980232086E0,3.914809113E0,8.747060394E0
1.095341533E1,1.934277649E0,3.907025299E0,8.788374481E0
1.145104933E1,1.863923950E0,3.881428528E0,8.767717438E0
1.194868362E1,1.992656250E0,3.880680084E0,8.759634247E0
1.244631662E1,1.949396210E0,3.916006622E0,8.719667358E0
1.294394908E1,1.930385742E0,3.897445221E0,8.800499268E0
1.344158208E1,1.892514496E0,3.911216583E0,8.865763550E0
1.393921421E1,1.954934692E0,3.922742615E0,8.772208099E0
1.443684621E1,1.944606171E0,3.892056427E0,8.865763550E0
1.493447783E1,1.924248505E0,3.891906738E0,8.783734131E0
1.543210883E1,1.916764069E0,3.952231293E0,8.723858643E0
1.592973875E1,1.878443756E0,3.946992188E0,8.802445221E0
1.642736875E1,1.861977997E0,3.885170746E0,8.820707245E0
1.692499875E1,1.965412903E0,3.876488800E0,8.868607635E0
1.742262775E1,1.922302551E0,3.955973511E0,8.806037750E0
1.792025625E1,1.865121460E0,3.914958801E0,8.801846466E0
1.841788525E1,1.835183716E0,3.868255920E0,8.797655182E0
1.891551308E1,1.951641541E0,3.909270630E0,8.749605103E0
1.941314108E1,1.895208893E0,3.929328918E0,8.719667358E0
1.991076908E1,1.838925934E0,3.889811096E0,8.846004639E0
2.040839608E1,1.896556091E0,3.963607635E0,8.710536346E0
2.090602321E1,1.887425079E0,4.580774231E0,8.756790161E0
2.140365021E1,1.843715973E0,4.655768280E0,8.493038635E0
2.190127658E1,1.982627106E0,4.836891632E0,8.299491119E0
2.239890258E1,1.916913757E0,5.013674011E0,8.348139954E0
2.289652788E1,2.076032867E0,5.033283234E0,8.114625549E0
2.339415288E1,2.129172363E0,4.550537109E0,8.716074829E0
2.389177696E1,1.838776245E0,4.818629608E0,8.382418671E0
2.438940196E1,1.920356598E0,3.774401093E0,8.783883820E0
2.488702646E1,1.877695312E0,3.894152069E0,9.010213165E0
2.538465046E1,1.660646667E0,3.824397125E0,8.717571716E0
2.588227471E1,1.850302277E0,3.673959961E0,9.030421143E0
2.637989771E1,1.751507721E0,3.473826141E0,8.773555298E0
2.687752171E1,1.612446899E0,3.411256256E0,8.961863708E0
2.737514471E1,1.650318146E0,3.266058197E0,9.108109589E0
2.787276658E1,1.691482544E0,3.065625000E0,9.034163361E0
2.837038858E1,1.634151764E0,2.628533936E0,9.220076752E0
2.886801096E1,1.973047028E0,3.296295319E0,8.847950592E0
2.936563296E1,1.778002625E0,3.532504120E0,8.595725098E0
2.986325463E1,2.050136719E0,2.903063049E0,9.255103912E0
3.036087562E1,1.695524139E0,2.824177094E0,8.601413269E0
3.085849633E1,1.958527222E0,2.927013245E0,8.967102814E0
3.135611633E1,2.158661041E0,3.309617615E0,9.101822662E0
3.185373783E1,2.233206024E0,3.563489685E0,8.622369690E0
3.235135783E1,2.588866425E0,4.040248260E0,8.696315918E0
3.284897721E1,2.764002228E0,3.510050812E0,7.916587372E0
3.334659621E1,2.524799652E0,3.731290741E0,8.619824982E0
3.384421533E1,3.346141663E0,4.173620911E0,8.702602844E0
3.434183433E1,2.887345734E0,4.546944580E0,8.593928833E0
3.483945350E1,2.313738556E0,4.125271454E0,7.164551239E0
3.533707250E1,2.347418518E0,4.016597443E0,8.567733307E0
3.583469133E1,2.437680817E0,4.520299988E0,8.700806580E0
3.633230933E1,2.280208282E0,4.316573639E0,8.399034119E0
3.682992750E1,2.149080963E0,4.074826355E0,7.898624725E0
3.732754550E1,1.923500061E0,4.304598541E0,8.354426880E0
3.782516258E1,1.897154846E0,4.611759796E0,8.729995880E0
3.832277958E1,1.060993652E0,4.588857422E0,8.562643890E0
3.882039696E1,1.357976074E0,4.660857697E0,8.766669617E0
3.931801296E1,1.442999268E0,4.645290070E0,9.193731537E0
3.981563071E1,9.346563721E-1,4.203259277E0,8.627459106E0
4.031324771E1,6.276448059E-1,4.471651154E0,9.225465546E0
4.081086308E1,9.642947388E-1,4.534071350E0,1.051503387E1
4.130847908E1,1.854044495E0,3.898193665E0,7.637417908E0
4.180609500E1,1.263223114E0,3.598516846E0,8.073910217E0
4.230371000E1,1.277892609E0,4.593647461E0,1.028526169E1
4.280132683E1,2.359393616E0,4.105811920E0,9.059760132E0
4.329894183E1,1.899699554E0,4.435725861E0,8.306526489E0
4.379655608E1,2.179767151E0,3.629053345E0,8.076903992E0
4.429417108E1,1.598076782E0,3.262016602E0,8.074958038E0
