"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.198090315E1,5.200579575E1,4.358921514E0,4.065764924E0,1.472082563E0,1.519826001E2,4.770550053E0,3.326618286E0
6.298091269E1,5.200579158E1,4.358922178E0,3.843875835E0,8.069089406E-1,1.533424633E2,4.774810135E0,3.320500746E0
6.398092198E1,5.200579236E1,4.358923757E0,3.773507516E0,5.926521313E-1,NaN,4.772200273E0,3.324250531E0
6.498093164E1,5.200578382E1,4.358928420E0,3.667793418E0,8.466256995E-1,1.530303342E2,4.776784763E0,3.317659470E0
6.598094094E1,5.200576802E1,4.358940848E0,3.473830680E0,1.556405510E0,1.515470706E2,4.778159876E0,3.315678699E0
6.698095012E1,5.200574489E1,4.358962966E0,3.461524862E0,2.539314703E0,1.537044778E2,4.775312784E0,3.319777831E0
6.798095858E1,5.200571168E1,4.359000743E0,3.458304151E0,3.870175870E0,1.521614983E2,4.771855292E0,3.324745721E0
6.898096776E1,5.200566634E1,4.359045417E0,3.626120841E0,5.122450961E0,1.520251800E2,4.771311282E0,3.325526376E0
6.998097610E1,5.200561491E1,4.359088205E0,3.754863746E0,5.731707411E0,1.527724469E2,4.771953773E0,3.324604371E0
7.098098540E1,5.200556996E1,4.359114082E0,3.994536186E0,5.295785357E0,1.579713687E2,4.772021384E0,3.324507323E0
7.198099315E1,5.200551234E1,4.359160473E0,4.340932506E0,6.046656405E0,1.522758230E2,4.771910517E0,3.324666456E0
7.298100162E1,5.200546320E1,4.359212067E0,4.453209093E0,6.125662435E0,1.486719127E2,4.773005361E0,3.323094470E0
7.398101044E1,5.200541895E1,4.359281977E0,4.477665859E0,6.272633701E0,1.407157819E2,4.771947902E0,3.324612797E0
7.498101902E1,5.200538607E1,4.359367519E0,4.377640790E0,6.499496251E0,1.312774091E2,4.770816402E0,3.326236295E0
7.598102701E1,5.200536246E1,4.359465531E0,4.253271663E0,6.997560811E0,1.200131073E2,4.772286421E0,3.324126856E0
7.698103523E1,5.200534789E1,4.359572877E0,3.874269160E0,7.522179071E0,1.090414755E2,4.765638334E0,3.333650897E0
7.798104274E1,5.200535189E1,4.359694930E0,3.607425289E0,7.932309018E0,9.790968330E1,4.768962961E0,3.328893106E0
7.898105109E1,5.200536440E1,4.359817003E0,3.471868858E0,8.417643354E0,8.929054457E1,4.765844371E0,3.333356336E0
7.998106015E1,5.200539354E1,4.359939350E0,3.353436915E0,8.958867912E0,7.883248956E1,4.770497933E0,3.326693028E0
8.098106682E1,5.200543791E1,4.360065321E0,2.837077446E0,9.585237371E0,6.901685629E1,4.768542527E0,3.329495337E0
8.198107517E1,5.200549749E1,4.360191238E0,2.756201335E0,1.013870950E1,6.138142685E1,4.773611504E0,3.322223690E0
8.298108387E1,5.200556755E1,4.360316186E0,2.303639814E0,1.101758283E1,5.464385073E1,4.769633242E0,3.327932656E0
8.398109138E1,5.200564204E1,4.360485888E0,1.564429477E0,1.198268841E1,5.189670808E1,4.739121171E0,3.371241249E0
8.498109925E1,5.200570161E1,4.360624874E0,1.914810288E0,1.167634310E1,5.500335346E1,4.738290767E0,3.372408285E0
8.598110723E1,5.200576497E1,4.360775585E0,2.278333558E0,1.217385382E1,5.671203135E1,4.738663957E0,3.371883885E0
8.698111606E1,5.200582931E1,4.360924199E0,2.792123364E0,1.239251005E1,5.673058671E1,4.739167134E0,3.371176635E0
8.798112190E1,5.200589246E1,4.361074665E0,2.894836747E0,1.243437201E1,5.697331392E1,4.740015834E0,3.369983223E0
8.898113024E1,5.200595394E1,4.361224875E0,3.054326882E0,1.235299365E1,5.741813601E1,4.739799235E0,3.370287858E0
8.998113763E1,5.200601563E1,4.361378773E0,2.732463020E0,1.248843315E1,5.751531233E1,4.740511331E0,3.369286179E0
9.098114514E1,5.200607572E1,4.361537841E0,2.522190736E0,1.273839187E1,5.842434101E1,4.740348264E0,3.369515599E0
9.198115253E1,5.200613832E1,4.361690187E0,2.329414301E0,1.268043979E1,5.777625450E1,4.740443114E0,3.369382156E0
9.298115969E1,5.200619926E1,4.361839530E0,2.128463477E0,1.243556463E1,5.755117749E1,4.740106341E0,3.369855917E0
9.398116744E1,5.200626008E1,4.361984701E0,2.163142403E0,1.209083012E1,5.701344618E1,4.740582249E0,3.369186396E0
9.498117530E1,5.200632180E1,4.362119689E0,2.278492230E0,1.153299723E1,5.502816960E1,4.741557349E0,3.367813970E0
9.598118317E1,5.200638713E1,4.362249086E0,2.242438084E0,1.129463008E1,5.197352494E1,4.740920820E0,3.368709963E0
9.698119068E1,5.200646018E1,4.362366865E0,2.514785632E0,1.129472475E1,4.712432871E1,4.740912230E0,3.368722052E0
9.798119855E1,5.200653342E1,4.362473205E0,2.801794106E0,1.112602800E1,4.312793812E1,4.741277174E0,3.368208396E0
9.898120558E1,5.200660229E1,4.362556313E0,3.397663906E0,1.017113705E1,3.835236798E1,4.741413251E0,3.368016837E0
9.998121285E1,5.200667478E1,4.362632959E0,4.124136649E0,9.760732366E0,3.431503789E1,4.743819571E0,3.364626712E0
1.009812206E2,5.200674030E1,4.362694948E0,4.523786248E0,8.927031797E0,3.077358088E1,4.741450375E0,3.367964575E0
1.019812278E2,5.200680467E1,4.362757643E0,4.380447877E0,8.480419026E0,3.033741592E1,4.742560792E0,3.366400773E0
1.029812351E2,5.200687087E1,4.362808490E0,5.092509211E0,8.079981862E0,2.747312912E1,4.743340550E0,3.365301987E0
1.039812434E2,5.200692452E1,4.362847946E0,4.600670299E0,7.088411289E0,2.554598918E1,4.744076902E0,3.364263870E0
1.049812493E2,5.200697464E1,4.362877860E0,4.575447263E0,6.223825619E0,2.292342577E1,4.743902506E0,3.364509778E0
1.059812568E2,5.200702226E1,4.362906175E0,4.397285921E0,5.851119803E0,2.100936894E1,4.744026359E0,3.364335141E0
1.069812647E2,5.200707261E1,4.362932752E0,4.123012288E0,5.991203536E0,1.898031716E1,4.744476498E0,3.363700312E0
1.079812720E2,5.200713123E1,4.362963866E0,4.022405753E0,6.752155199E0,1.828253119E1,4.745066504E0,3.362867959E0
1.089812801E2,5.200719208E1,4.362996393E0,3.424720942E0,7.111327034E0,1.835204761E1,4.746038121E0,3.361496569E0
1.099812909E2,5.200725844E1,4.363026716E0,3.121446467E0,7.595880288E0,1.662230430E1,4.746065636E0,3.361457722E0
1.109812939E2,5.200733012E1,4.363056065E0,2.718516270E0,8.112835474E0,1.476078063E1,4.745570470E0,3.362156740E0
1.119813011E2,5.200740294E1,4.363079130E0,2.416410744E0,8.309809203E0,1.177481225E1,4.746331842E0,3.361081832E0
1.129813089E2,5.200747975E1,4.363090940E0,2.070358167E0,8.568554863E0,7.274774391E0,4.746690625E0,3.360575121E0
1.139813162E2,5.200755687E1,4.363100244E0,1.896084262E0,8.669854091E0,5.317828852E0,4.746600265E0,3.360702747E0
1.149813273E2,5.200763307E1,4.363107615E0,1.557656327E0,8.542637305E0,4.367599808E0,4.746828814E0,3.360379925E0
1.159813310E2,5.200770840E1,4.363116575E0,1.618882113E0,8.379673505E0,4.542932839E0,4.746591095E0,3.360715699E0
1.169813379E2,5.200777716E1,4.363135492E0,1.552741490E0,7.956822564E0,9.009657978E0,4.746759108E0,3.360478389E0
1.179813454E2,5.200784573E1,4.363166773E0,1.405302661E0,7.928485305E0,1.455137842E1,4.746780676E0,3.360447923E0
1.189813575E2,5.200790630E1,4.363228040E0,3.778146151E-1,7.904205140E0,2.764503636E1,4.746467818E0,3.360889805E0
1.199813595E2,5.200796528E1,4.363290048E0,1.162006624E0,7.908017804E0,3.345440506E1,4.747292538E0,3.359724779E0
1.209813673E2,5.200800834E1,4.363382718E0,1.556544636E0,7.856991093E0,4.748184892E1,4.746215994E0,3.361245419E0
1.219813744E2,5.200802357E1,4.363492160E0,9.083258808E-1,7.608120250E0,6.697779256E1,4.745838621E0,3.361778222E0
1.229813817E2,5.200808737E1,4.363583110E0,1.186826468E0,8.380217144E0,5.278029161E1,4.745188986E0,3.362695127E0
1.239808367E2,5.200813201E1,4.363678880E0,1.618111614E0,8.362047893E0,5.320529079E1,4.743695123E0,3.364802165E0
1.249808396E2,5.200817199E1,4.363773124E0,1.491481132E0,7.985624912E0,5.590849863E1,4.743776571E0,3.364687337E0
1.259808404E2,5.200820936E1,4.363858076E0,1.776035327E0,7.405186975E0,5.649872736E1,4.743821603E0,3.364623847E0
1.269808362E2,5.200824706E1,4.363933385E0,1.413595892E0,6.698565306E0,5.517423965E1,4.742596344E0,3.366350688E0
1.279808326E2,5.200828256E1,4.363981494E0,1.600689010E0,5.467762873E0,5.060173230E1,4.741768789E0,3.367516263E0
1.289808322E2,5.200829777E1,4.364028340E0,2.174107621E0,4.249204565E0,5.614965395E1,4.741700530E0,3.367612377E0
1.299808246E2,5.200832674E1,4.364059117E0,1.994053419E0,3.511042589E0,5.017495608E1,4.739839507E0,3.370231221E0
