"Time (s)","Pressure (hPa)"
4.369568260E-1,1.018078247E3
9.369284930E-1,1.018214844E3
1.436923701E0,1.018199707E3
1.936929795E0,1.018206543E3
2.436959326E0,1.018220703E3
2.936928024E0,1.018224365E3
3.436959170E0,1.018231689E3
3.936931201E0,1.018202026E3
4.436950159E0,1.018242310E3
4.936932607E0,1.018242432E3
5.436963597E0,1.018191040E3
5.936930628E0,1.018210327E3
6.436949118E0,1.018232056E3
6.936939274E0,1.018214111E3
7.436952191E0,1.018256836E3
7.936928441E0,1.018208252E3
8.436949014E0,1.018223267E3
8.936929378E0,1.018227295E3
9.436948857E0,1.018199585E3
9.936929482E0,1.018183350E3
1.043694933E1,1.018236206E3
1.093692886E1,1.018169556E3
1.143694959E1,1.018185913E3
1.193693474E1,1.018229980E3
1.243694959E1,1.018230469E3
1.284683130E1,1.018135986E3
1.294682141E1,1.018135986E3
1.344682141E1,1.018142334E3
1.394682141E1,1.018190918E3
1.444682141E1,1.018140381E3
1.494682141E1,1.018167969E3
1.544682141E1,1.018235107E3
1.594682141E1,1.018193604E3
1.644682141E1,1.018229126E3
1.694682141E1,1.018149780E3
1.744682141E1,1.018165039E3
1.794682141E1,1.018144409E3
1.844682141E1,1.018205688E3
1.894682141E1,1.018170898E3
1.944682141E1,1.018145386E3
1.994682141E1,1.018206909E3
2.044682141E1,1.018195068E3
2.094682141E1,1.018167114E3
2.144682141E1,1.018179932E3
2.194682141E1,1.018141235E3
2.244682141E1,1.018132080E3
2.294682141E1,1.018210938E3
2.344682141E1,1.018110840E3
2.394682141E1,1.018262695E3
2.444682141E1,1.018196533E3
2.494682141E1,1.018149902E3
2.544682141E1,1.018124756E3
2.594682141E1,1.018149658E3
2.644682141E1,1.018099243E3
2.694682141E1,1.018209961E3
2.744682141E1,1.018113403E3
2.794682141E1,1.018146851E3
2.844682141E1,1.018184326E3
2.894682141E1,1.018138672E3
2.944682141E1,1.018112305E3
2.994682141E1,1.018220215E3
3.044682141E1,1.018172852E3
3.094682141E1,1.018172363E3
3.144682141E1,1.018201294E3
3.194682141E1,1.018154297E3
3.244682141E1,1.018170654E3
3.294682141E1,1.018173584E3
3.344682141E1,1.018193115E3
3.394682141E1,1.018194824E3
3.444682141E1,1.018208740E3
3.494682141E1,1.018147705E3
3.544682141E1,1.018135254E3
3.594682141E1,1.018162231E3
3.644682141E1,1.018248169E3
3.694682141E1,1.018142456E3
3.744682141E1,1.018207153E3
3.794682141E1,1.018216187E3
3.844682141E1,1.018179688E3
3.894682141E1,1.018109497E3
3.944682141E1,1.018275635E3
3.994682141E1,1.018156860E3
4.044682141E1,1.018178223E3
4.094682141E1,1.018221680E3
4.144682141E1,1.018185791E3
4.194682141E1,1.018161133E3
4.244682141E1,1.018194214E3
4.294682141E1,1.018159302E3
4.344682141E1,1.018136597E3
4.394682141E1,1.018190308E3
4.444682141E1,1.018190674E3
4.494682141E1,1.018142456E3
4.544682141E1,1.018182983E3
4.594682141E1,1.018155151E3
4.644682141E1,1.018154541E3
4.694682141E1,1.018195435E3
4.744682141E1,1.018130981E3
4.794682141E1,1.018229126E3
4.844682141E1,1.018210815E3
4.894682141E1,1.018144531E3
4.944682141E1,1.018136108E3
4.994682141E1,1.018235229E3
5.044682141E1,1.018162720E3
5.094682141E1,1.018174316E3
5.144682141E1,1.018199585E3
5.194682141E1,1.018161865E3
5.244682141E1,1.018173828E3
5.294682141E1,1.018210205E3
5.344682141E1,1.018181396E3
5.394682141E1,1.018229736E3
5.444682141E1,1.018184570E3
5.494682141E1,1.018099854E3
5.544682141E1,1.018176392E3
5.594682141E1,1.018226440E3
5.644682141E1,1.018216553E3
5.694682141E1,1.018162598E3
5.744682141E1,1.018256714E3
5.794682141E1,1.018138794E3
5.844682141E1,1.018177368E3
5.894682141E1,1.018255615E3
5.944682141E1,1.018174072E3
5.994682141E1,1.018165405E3
6.044682141E1,1.018312866E3
6.094682141E1,1.018249634E3
6.144682141E1,1.018265015E3
6.194682141E1,1.018262939E3
6.244682141E1,1.018262695E3
6.294682141E1,1.018130615E3
6.344682141E1,1.018227417E3
6.394682141E1,1.018391113E3
6.444682141E1,1.018235840E3
6.494682141E1,1.018237183E3
6.544682141E1,1.018157715E3
6.594682141E1,1.018203979E3
6.644682141E1,1.018226562E3
6.694682141E1,1.018216675E3
6.744682141E1,1.018198242E3
6.794682141E1,1.018206299E3
6.844682141E1,1.018216553E3
6.894682141E1,1.018199341E3
6.944682141E1,1.018214722E3
6.994682141E1,1.018220337E3
7.044682141E1,1.018253296E3
7.094682141E1,1.018211182E3
7.144682141E1,1.018216919E3
7.194682141E1,1.018265015E3
7.244682141E1,1.018208984E3
7.294682141E1,1.018231689E3
7.344682141E1,1.018207520E3
7.394682141E1,1.018221680E3
7.444682141E1,1.018201416E3
7.494682141E1,1.018275391E3
7.544682141E1,1.018259766E3
7.594682141E1,1.018212524E3
7.644682141E1,1.018240479E3
7.694682141E1,1.018277344E3
7.744682141E1,1.018258301E3
7.794682141E1,1.018280884E3
7.844682141E1,1.018278564E3
7.894682141E1,1.018280029E3
7.944682141E1,1.018296997E3
7.994682141E1,1.018293701E3
8.044682141E1,1.018269897E3
8.094682141E1,1.018291626E3
8.144682141E1,1.018285889E3
8.194682141E1,1.018283691E3
8.244682141E1,1.018293457E3
8.294682141E1,1.018311401E3
8.344682141E1,1.018298584E3
8.394682141E1,1.018306763E3
8.444682141E1,1.018312378E3
8.494682141E1,1.018289917E3
8.544682141E1,1.018302246E3
8.594682141E1,1.018325562E3
8.644682141E1,1.018340942E3
8.694682141E1,1.018335571E3
8.744682141E1,1.018302246E3
8.794682141E1,1.018298950E3
8.844682141E1,1.018255737E3
8.894682141E1,1.018183472E3
8.944682141E1,1.018171753E3
8.994682141E1,1.018155884E3
9.044682141E1,1.018188232E3
9.094682141E1,1.018217651E3
9.144682141E1,1.018215698E3
9.194682141E1,1.018222778E3
9.244682141E1,1.018253662E3
9.294682141E1,1.018221680E3
9.344682141E1,1.018218750E3
9.394682141E1,1.018217285E3
9.444682141E1,1.018196045E3
9.494682141E1,1.018201904E3
9.544682141E1,1.018238403E3
9.594682141E1,1.018214111E3
9.644682141E1,1.018213623E3
9.694682141E1,1.018229126E3
9.744682141E1,1.018239136E3
9.794682141E1,1.018211914E3
9.844682141E1,1.018211304E3
9.894682141E1,1.018239990E3
9.944682141E1,1.018205811E3
9.994682141E1,1.018219971E3
1.004468214E2,1.018208984E3
1.009468214E2,1.018200806E3
1.014468214E2,1.018208618E3
1.019468214E2,1.018262451E3
1.024468214E2,1.018208252E3
1.029468214E2,1.018264160E3
1.034468214E2,1.018221924E3
1.039468214E2,1.018235474E3
1.044468214E2,1.018197510E3
1.049468214E2,1.018211182E3
1.054468214E2,1.018209473E3
1.059468214E2,1.018216064E3
1.064468214E2,1.018190796E3
1.069468214E2,1.018198486E3
1.074468214E2,1.018198608E3
1.079468214E2,1.018196289E3
1.084468214E2,1.018156128E3
1.089468214E2,1.018142212E3
1.094468214E2,1.018176758E3
1.099468214E2,1.018189453E3
1.104468214E2,1.018172241E3
1.109468214E2,1.018204956E3
1.114468214E2,1.018231323E3
1.119468214E2,1.018201782E3
1.124468214E2,1.018336304E3
1.129468214E2,1.018196777E3
1.134468214E2,1.017377930E3
1.139468214E2,1.018315674E3
1.144468214E2,1.018202393E3
1.149468214E2,1.018186279E3
1.154468214E2,1.018241455E3
1.159468214E2,1.018190674E3
1.164468214E2,1.018202759E3
1.169468214E2,1.018252441E3
1.174468214E2,1.018230591E3
1.179468214E2,1.018088379E3
1.184468214E2,1.018270996E3
1.189468214E2,1.018154541E3
1.194468214E2,1.018091797E3
1.199468214E2,1.018181152E3
1.204468214E2,1.018229492E3
1.209468214E2,1.018204102E3
1.214468214E2,1.018208496E3
1.219468214E2,1.018192871E3
1.224468214E2,1.018159424E3
1.229468214E2,1.018200073E3
1.234468214E2,1.018229492E3
1.239468214E2,1.018237305E3
1.244468214E2,1.018192383E3
1.249468214E2,1.018214478E3
1.254468214E2,1.018169556E3
1.259468214E2,1.018259033E3
1.264468214E2,1.018221558E3
1.269468214E2,1.018188477E3
1.274468214E2,1.018320923E3
1.279468214E2,1.018162598E3
1.284468214E2,1.018175903E3
1.289468214E2,1.018212646E3
1.294468214E2,1.018205811E3
1.299468214E2,1.018148804E3
1.304468214E2,1.018212280E3
1.309468214E2,1.018195923E3
1.314468214E2,1.018164429E3
1.319468214E2,1.018174438E3
1.324468214E2,1.018222168E3
1.329468214E2,1.018145752E3
1.334468214E2,1.018257568E3
1.339468214E2,1.018222656E3
1.344468214E2,1.018229248E3
1.349468214E2,1.018215576E3
1.354468214E2,1.018314331E3
1.359468214E2,1.018214355E3
1.364468214E2,1.018239014E3
1.369468214E2,1.018258667E3
1.374468214E2,1.018289551E3
1.379468214E2,1.018243774E3
1.384468214E2,1.018235229E3
1.389468214E2,1.018232300E3
1.394468214E2,1.018245483E3
1.399468214E2,1.018192017E3
1.404468214E2,1.018259033E3
1.409468214E2,1.018192261E3
1.414468214E2,1.018259644E3
1.419468214E2,1.018272949E3
1.424468214E2,1.018246338E3
1.429468214E2,1.018247314E3
1.434468214E2,1.018269043E3
1.439468214E2,1.018239746E3
1.444468214E2,1.018204346E3
1.449468214E2,1.018296387E3
1.454468214E2,1.018253540E3
1.459468214E2,1.018219238E3
1.464468214E2,1.018256104E3
1.469468214E2,1.018293579E3
1.474468214E2,1.018187134E3
1.479468214E2,1.018221924E3
1.484468214E2,1.018258301E3
1.489468214E2,1.018229980E3
1.494468214E2,1.018224121E3
1.499468214E2,1.018236206E3
1.504468214E2,1.018235962E3
1.509468214E2,1.018269531E3
1.514468214E2,1.018241455E3
1.519468214E2,1.018226440E3
1.524468214E2,1.018245361E3
1.529468214E2,1.018178711E3
1.534468214E2,1.018227295E3
1.539468214E2,1.018222900E3
1.544468214E2,1.018218994E3
1.549468214E2,1.018209961E3
1.554468214E2,1.018219116E3
1.559468214E2,1.018197266E3
1.564468214E2,1.018243530E3
1.569468214E2,1.018255859E3
1.574468214E2,1.018209229E3
1.579468214E2,1.018198242E3
1.584468214E2,1.018211304E3
1.589468214E2,1.018264038E3
1.594468214E2,1.018246948E3
1.599468214E2,1.018243652E3
1.604468214E2,1.018217896E3
1.609468214E2,1.018264771E3
1.614468214E2,1.018268555E3
1.619468214E2,1.018183228E3
1.624468214E2,1.018245117E3
1.629468214E2,1.018186768E3
1.634468214E2,1.018216553E3
1.639468214E2,1.018196899E3
1.644468214E2,1.018255615E3
1.649468214E2,1.018258667E3
1.654468214E2,1.018251221E3
1.659468214E2,1.018223877E3
1.664468214E2,1.018284424E3
1.669468214E2,1.018276611E3
1.674468214E2,1.018144165E3
1.679468214E2,1.018246216E3
1.684468214E2,1.018231567E3
1.689468214E2,1.018245605E3
1.694468214E2,1.018256348E3
1.699468214E2,1.018283447E3
1.704468214E2,1.018277588E3
1.709468214E2,1.018244019E3
1.714468214E2,1.018275757E3
1.719468214E2,1.018297363E3
1.724468214E2,1.018264893E3
1.729468214E2,1.018287354E3
1.734468214E2,1.018289551E3
1.739468214E2,1.018261719E3
1.744468214E2,1.018287842E3
1.749468214E2,1.018286865E3
1.754468214E2,1.018252319E3
1.759468214E2,1.018278809E3
1.764468214E2,1.018276001E3
1.769468214E2,1.018263306E3
1.774468214E2,1.018268677E3
1.779468214E2,1.018263428E3
1.784468214E2,1.018276733E3
1.789468214E2,1.018262207E3
1.794468214E2,1.018221924E3
1.799468214E2,1.018384155E3
1.804468214E2,1.018219604E3
1.809468214E2,1.018263916E3
1.814468214E2,1.018305908E3
1.819468214E2,1.018249512E3
1.824468214E2,1.018271362E3
1.829468214E2,1.018277832E3
1.834468214E2,1.018259766E3
1.839468214E2,1.018274658E3
1.844468214E2,1.018289673E3
1.849468214E2,1.018289429E3
1.854468214E2,1.018254395E3
1.859468214E2,1.018274658E3
1.864468214E2,1.018275024E3
1.869468214E2,1.018243896E3
1.874468214E2,1.018268677E3
1.879468214E2,1.018406372E3
1.884468214E2,1.018236450E3
1.889468214E2,1.018295532E3
1.894468214E2,1.018025391E3
1.899468214E2,1.018184570E3
1.904468214E2,1.018224731E3
1.909468214E2,1.018289185E3
1.914468214E2,1.018259644E3
1.919468214E2,1.018274414E3
1.924468214E2,1.018269775E3
1.929468214E2,1.018265869E3
1.934468214E2,1.018235596E3
1.939468214E2,1.018222168E3
1.944468214E2,1.018245850E3
1.949468214E2,1.018218750E3
1.954468214E2,1.018244019E3
1.959468214E2,1.018270630E3
1.964468214E2,1.018240967E3
1.969468214E2,1.018214478E3
1.974468214E2,1.018267944E3
1.979468214E2,1.018227539E3
1.984468214E2,1.018271729E3
1.989468214E2,1.018260254E3
1.994468214E2,1.018257690E3
1.999468214E2,1.018224731E3
2.004468214E2,1.018310791E3
2.009468214E2,1.018241699E3
2.014468214E2,1.018251099E3
2.019468214E2,1.018310425E3
2.024468214E2,1.018225586E3
2.029468214E2,1.018253296E3
2.034468214E2,1.018284058E3
2.039468214E2,1.018253418E3
2.044468214E2,1.018236816E3
2.049468214E2,1.018280518E3
2.054468214E2,1.018297485E3
2.059468214E2,1.018210083E3
2.064468214E2,1.018275757E3
2.069468214E2,1.018267090E3
2.074468214E2,1.018244873E3
2.079468214E2,1.018300049E3
2.084468214E2,1.018258789E3
2.089468214E2,1.018266846E3
2.094468214E2,1.018295410E3
2.099468214E2,1.018255371E3
2.104468214E2,1.018233765E3
2.109468214E2,1.018296509E3
2.114468214E2,1.018258911E3
2.119468214E2,1.018274170E3
2.124468214E2,1.018324097E3
2.129468214E2,1.018275391E3
2.134468214E2,1.018266602E3
2.139468214E2,1.018703857E3
2.144468214E2,1.018034424E3
2.149468214E2,1.018273438E3
2.154468214E2,1.018239014E3
2.159468214E2,1.018267456E3
2.164468214E2,1.018354004E3
2.169468214E2,1.018282593E3
2.174468214E2,1.018293091E3
2.179468214E2,1.018260010E3
2.184468214E2,1.018280762E3
2.189468214E2,1.018282349E3
2.194468214E2,1.018302979E3
2.199468214E2,1.018281250E3
2.204468214E2,1.018289307E3
2.209468214E2,1.018297852E3
2.214468214E2,1.018286743E3
2.219468214E2,1.018282837E3
2.224468214E2,1.018276733E3
2.229468214E2,1.018259644E3
2.234468214E2,1.018284546E3
2.239468214E2,1.018246826E3
2.244468214E2,1.018249390E3
2.249468214E2,1.018272949E3
2.254468214E2,1.018282837E3
2.259468214E2,1.018269409E3
2.264468214E2,1.018275879E3
2.269468214E2,1.018273682E3
2.274468214E2,1.018259155E3
2.279468214E2,1.018261963E3
2.284468214E2,1.018264771E3
2.289468214E2,1.018268799E3
2.294468214E2,1.018243164E3
2.299468214E2,1.018273560E3
2.304468214E2,1.018201660E3
2.309468214E2,1.018273438E3
2.314468214E2,1.018205322E3
2.319468214E2,1.018262085E3
2.324468214E2,1.018262085E3
2.329468214E2,1.018262817E3
2.334468214E2,1.018323730E3
2.339468214E2,1.018246094E3
2.344468214E2,1.018307617E3
2.349468214E2,1.018197510E3
2.354468214E2,1.018308350E3
2.359468214E2,1.018262451E3
2.364468214E2,1.018245117E3
2.369468214E2,1.018275879E3
2.374468214E2,1.018196045E3
2.379468214E2,1.018293579E3
2.384468214E2,1.018265503E3
2.389468214E2,1.018241211E3
2.394468214E2,1.018292358E3
2.399468214E2,1.018271118E3
2.404468214E2,1.018320557E3
2.409468214E2,1.018387329E3
2.414468214E2,1.018333984E3
2.419468214E2,1.018293701E3
2.424468214E2,1.018356934E3
2.429468214E2,1.018321777E3
2.434468214E2,1.018356323E3
2.439468214E2,1.018356934E3
2.444468214E2,1.018321777E3
2.449468214E2,1.018301636E3
2.454468214E2,1.018361206E3
2.459468214E2,1.018282471E3
2.464468214E2,1.018369873E3
2.469468214E2,1.018311768E3
2.474468214E2,1.018232910E3
2.479468214E2,1.018357910E3
2.484468214E2,1.018254395E3
2.489468214E2,1.018321777E3
2.494468214E2,1.018344238E3
2.499468214E2,1.018348022E3
2.504468214E2,1.018330200E3
2.509468214E2,1.018327271E3
2.514468214E2,1.018319092E3
2.519468214E2,1.018393311E3
2.524468214E2,1.018393311E3
2.529468214E2,1.018390015E3
2.534468214E2,1.018302734E3
2.539468214E2,1.018347168E3
2.544468214E2,1.018331055E3
2.549468214E2,1.018353516E3
2.554468214E2,1.018358276E3
2.559468214E2,1.018394165E3
2.564468214E2,1.018328369E3
2.569468214E2,1.018352539E3
2.574468214E2,1.018386108E3
2.579468214E2,1.018355713E3
2.584468214E2,1.018294922E3
2.589468214E2,1.018414185E3
2.594468214E2,1.018447388E3
2.599468214E2,1.018326538E3
2.604468214E2,1.018285645E3
2.609468214E2,1.018344482E3
2.614468214E2,1.018417114E3
2.619468214E2,1.018407959E3
2.624468214E2,1.018448730E3
2.629468214E2,1.018314331E3
2.634468214E2,1.018379150E3
2.639468214E2,1.018325317E3
2.644468214E2,1.018370728E3
2.649468214E2,1.018449951E3
2.654468214E2,1.018476196E3
2.659468214E2,1.018298096E3
2.664468214E2,1.018344727E3
2.669468214E2,1.018416992E3
2.674468214E2,1.018423462E3
2.679468214E2,1.018460938E3
2.684468214E2,1.018337646E3
2.689468214E2,1.018373535E3
2.694468214E2,1.018390503E3
2.699468214E2,1.018366333E3
2.704468214E2,1.018379761E3
2.709468214E2,1.018410522E3
2.714468214E2,1.018353760E3
2.719468214E2,1.018304565E3
2.724468214E2,1.018304565E3
2.729468214E2,1.018413330E3
2.734468214E2,1.018305420E3
2.739468214E2,1.018376709E3
2.744468214E2,1.018316895E3
2.749468214E2,1.018363037E3
2.754468214E2,1.018367188E3
2.759468214E2,1.018304810E3
2.764468214E2,1.018388428E3
2.769468214E2,1.018265747E3
2.774468214E2,1.018435791E3
2.779468214E2,1.018270752E3
2.784468214E2,1.018381714E3
2.789468214E2,1.018311523E3
2.794468214E2,1.018342285E3
2.799468214E2,1.018301758E3
2.804468214E2,1.018362793E3
2.809468214E2,1.018473633E3
2.814468214E2,1.018413818E3
2.819468214E2,1.018273438E3
2.824468214E2,1.018380371E3
2.829468214E2,1.018302734E3
2.834468214E2,1.018308838E3
2.839468214E2,1.018369141E3
2.844468214E2,1.018339233E3
2.849468214E2,1.018280273E3
2.854468214E2,1.018272339E3
2.859468214E2,1.018326172E3
2.864468214E2,1.018277832E3
2.869468214E2,1.018288452E3
2.874468214E2,1.018228027E3
2.879468214E2,1.018200684E3
2.884468214E2,1.018198730E3
2.889468214E2,1.018158447E3
2.894468214E2,1.018335571E3
2.899468214E2,1.018319824E3
2.904468214E2,1.018402100E3
2.909468214E2,1.018381470E3
2.914468214E2,1.018483521E3
2.919468214E2,1.018477173E3
2.924468214E2,1.018375244E3
2.929468214E2,1.018413574E3
2.934468214E2,1.018381592E3
2.939468214E2,1.018328125E3
2.944468214E2,1.018300049E3
2.949468214E2,1.018270020E3
2.954468214E2,1.018321777E3
2.959468214E2,1.018360962E3
2.964468214E2,1.018285889E3
2.969468214E2,1.018330566E3
2.974468214E2,1.018439087E3
2.979468214E2,1.018430176E3
2.984468214E2,1.018340576E3
2.989468214E2,1.018394043E3
2.994468214E2,1.018552612E3
2.999468214E2,1.018426270E3
3.004468214E2,1.018305420E3
3.009468214E2,1.018505249E3
3.014468214E2,1.018494385E3
3.019468214E2,1.018336914E3
3.024468214E2,1.018417480E3
3.029468214E2,1.018430176E3
3.034468214E2,1.018447144E3
3.039468214E2,1.018409546E3
3.044468214E2,1.018440063E3
3.049468214E2,1.018436890E3
3.054468214E2,1.018439087E3
3.059468214E2,1.018426147E3
3.064468214E2,1.018382935E3
3.069468214E2,1.018373779E3
3.074468214E2,1.018406372E3
3.079468214E2,1.018413208E3
3.084468214E2,1.018397949E3
3.089468214E2,1.018398193E3
3.094468214E2,1.018378296E3
3.099468214E2,1.018384155E3
3.104468214E2,1.018401489E3
3.109468214E2,1.018381348E3
3.114468214E2,1.018387939E3
3.119468214E2,1.018401001E3
3.124468214E2,1.018394531E3
3.129468214E2,1.018366577E3
3.134468214E2,1.018389893E3
3.139468214E2,1.018381348E3
3.144468214E2,1.018383057E3
3.149468214E2,1.018383057E3
3.154468214E2,1.018408691E3
3.159468214E2,1.018374634E3
3.164468214E2,1.018381958E3
3.169468214E2,1.018390503E3
3.174468214E2,1.018390503E3
3.179468214E2,1.018395752E3
3.184468214E2,1.018410278E3
3.189468214E2,1.018393555E3
3.194468214E2,1.018381958E3
3.199468214E2,1.018403809E3
3.204468214E2,1.018392700E3
3.209468214E2,1.018378052E3
3.214468214E2,1.018394775E3
3.219468214E2,1.018434937E3
3.224468214E2,1.018388672E3
3.229468214E2,1.018386353E3
3.234468214E2,1.018398193E3
3.239468214E2,1.018401855E3
3.244468214E2,1.018381714E3
3.249468214E2,1.018404785E3
3.254468214E2,1.018403687E3
3.259468214E2,1.018417236E3
3.264468214E2,1.018402710E3
3.269468214E2,1.018401001E3
3.274468214E2,1.018395386E3
3.279468214E2,1.018409912E3
3.284468214E2,1.018441772E3
3.289468214E2,1.018414062E3
3.294468214E2,1.018432373E3
3.299468214E2,1.018421387E3
3.304468214E2,1.018423828E3
3.309468214E2,1.018432739E3
3.314468214E2,1.018410400E3
3.319468214E2,1.018405151E3
3.324468214E2,1.018405151E3
3.329468214E2,1.018453735E3
3.334468214E2,1.018406006E3
3.339468214E2,1.018422607E3
3.344468214E2,1.018369019E3
3.349468214E2,1.018422607E3
3.354468214E2,1.018433838E3
3.359468214E2,1.018376953E3
3.364468214E2,1.018419067E3
3.369468214E2,1.018425659E3
3.374468214E2,1.018427612E3
3.379468214E2,1.018407959E3
3.384468214E2,1.018429565E3
3.389468214E2,1.018417847E3
3.394468214E2,1.018413086E3
3.399468214E2,1.018402710E3
3.404468214E2,1.018405273E3
3.409468214E2,1.018403687E3
3.414468214E2,1.018402954E3
3.419468214E2,1.018416992E3
3.424468214E2,1.018380371E3
3.429468214E2,1.018412231E3
3.434468214E2,1.018411255E3
3.439468214E2,1.018425537E3
3.444468214E2,1.018387939E3
3.449468214E2,1.018462158E3
3.454468214E2,1.018404297E3
3.459468214E2,1.018400146E3
3.464468214E2,1.018416260E3
3.469468214E2,1.018424438E3
