"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.150227983E2,8.055437088E0,-8.113463402E0,-1.939382792E0
2.155227983E2,5.434698582E0,-8.129016876E0,-3.312862873E0
2.160227983E2,2.965305567E0,-9.044869423E0,4.755735099E-1
2.165227983E2,3.537788391E0,-5.335994720E0,-4.603790760E0
2.170227983E2,2.697907448E0,-8.330014229E0,5.036891699E-1
2.175227983E2,3.193221807E0,-5.186442852E0,-3.568296671E0
2.180227983E2,2.761317253E0,-7.371688366E0,1.370489120E0
2.185227983E2,3.645465374E0,-4.785645485E0,-3.490530014E0
2.190227983E2,1.915454507E0,-8.545966148E0,9.966106415E-1
2.195227983E2,2.271985054E0,-7.301100254E0,-2.180459738E0
2.200227983E2,1.899901152E0,-7.734799385E0,-1.578066587E0
2.205227983E2,2.855235577E0,-7.366902828E0,-1.123430252E0
2.210227983E2,3.104089260E0,-7.768897057E0,-1.490130305E0
2.215227983E2,5.774479389E0,-1.041535854E1,-3.050848842E-2
2.220227983E2,3.875176191E0,-1.077607632E1,-9.744769931E-1
2.225227983E2,7.759325504E0,-1.142154026E1,3.415754437E-1
2.230227983E2,4.098307133E0,-1.052183914E1,-1.597209126E-1
2.235227983E2,9.003593445E0,-1.419242954E1,-2.151745796E0
2.240227983E2,2.696112871E0,-1.139821053E1,-4.480560422E-1
2.245227983E2,1.204247856E1,-8.468797684E0,1.831705689E0
2.250227983E2,2.047059774E0,-1.081675434E1,-1.372283816E0
2.255227983E2,1.007497978E1,-9.132805824E0,-8.937192559E-1
2.260227983E2,5.253442287E0,-1.153340530E1,-3.762713671E-1
2.265227983E2,8.175676346E0,-9.530014038E0,-1.083350420E0
2.270227983E2,5.286343575E0,-9.008378983E0,-1.697707653E0
2.275227983E2,6.893123627E0,-9.421140671E0,1.244267747E-1
2.280227983E2,4.636094093E0,-6.254838467E0,-2.886940479E0
2.285227983E2,2.960519791E0,-7.191030025E0,8.039883971E-1
2.290227983E2,5.727221012E0,-4.287938118E0,-3.698107481E0
2.295227983E2,3.373879910E0,-7.761120319E0,2.791825771E0
2.300227983E2,5.210371494E0,-3.930211306E0,-3.041875839E0
2.305227983E2,3.093321562E0,-6.929614544E0,4.133601189E-1
2.310227983E2,5.584847927E0,-5.056632519E0,-2.107478619E0
2.315227983E2,2.190030813E0,-7.265805721E0,-5.778666735E-1
2.320227983E2,5.090131760E0,-6.777669907E0,-3.320041299E-1
2.325227983E2,3.422932863E0,-9.550353050E0,-2.193022013E0
2.330227983E2,4.975276470E0,-1.234576797E1,-6.017948985E-1
2.335227983E2,5.082355499E0,-1.166261768E1,-1.481755376E0
2.340227983E2,8.883952141E0,-1.174038410E1,-6.047859192E-1
2.345227983E2,4.532006264E0,-1.144128132E1,-2.404786795E-1
2.350227983E2,8.563314438E0,-9.649655342E0,2.871387079E-2
2.355227983E2,5.975476265E0,-1.035015392E1,2.113460541E0
2.360227983E2,9.034101486E0,-8.407182693E0,3.098705411E-1
2.365227983E2,3.233899832E0,-5.980261803E0,-2.968296528E0
2.370227983E2,2.111665964E0,-5.631507874E0,5.868397355E-1
2.375227983E2,2.257628202E0,-6.221338749E0,-2.719442844E0
2.380227983E2,2.127817631E0,-6.044270039E0,-2.002194405E0
2.385227983E2,2.906083107E0,-5.616552830E0,-3.542573929E0
2.390227983E2,2.589034081E0,-7.869395256E0,-1.411765337E0
2.395227983E2,3.504288673E0,-7.722835064E0,1.836491376E-1
2.400227983E2,3.013161898E0,-1.010429192E1,-1.322034478E0
2.405227983E2,4.377668858E0,-8.388039589E0,-4.534398913E-1
2.410227983E2,4.197010994E0,-8.851649284E0,-1.647458434E0
2.415227983E2,8.081160545E0,-9.393025398E0,1.104287624E0
