"Time (s)","X (hPa)"
4.153979038E2,1.017850189E3
4.164696718E2,1.017850418E3
4.175414358E2,1.017851944E3
4.186131848E2,1.017860947E3
4.196849718E2,1.017863235E3
4.207567228E2,1.017864456E3
4.218284808E2,1.017864456E3
4.229002788E2,1.017863846E3
4.239720708E2,1.017851257E3
4.250438918E2,1.017842865E3
4.261156838E2,1.017830658E3
4.271874518E2,1.017810059E3
4.282592018E2,1.017793732E3
4.293309378E2,1.017781372E3
4.304026648E2,1.017774353E3
4.314743598E2,1.017767715E3
4.325460578E2,1.017767639E3
4.336178048E2,1.017767410E3
4.346895008E2,1.017765732E3
4.357611878E2,1.017761841E3
4.368328778E2,1.017761765E3
4.379046158E2,1.017759705E3
4.389763448E2,1.017757645E3
4.400480828E2,1.017755051E3
4.411198028E2,1.017752914E3
4.421914818E2,1.017749329E3
4.432632018E2,1.017746048E3
4.443349248E2,1.017743835E3
4.454066268E2,1.017741547E3
4.464783378E2,1.017739182E3
4.475500478E2,1.017738037E3
4.486217318E2,1.017735291E3
4.496933688E2,1.017733002E3
4.507650418E2,1.017729187E3
4.518367978E2,1.017725983E3
4.529085618E2,1.017722931E3
4.539802698E2,1.017722397E3
4.550519248E2,1.017722397E3
4.561235478E2,1.017722855E3
4.571951848E2,1.017726669E3
4.582668268E2,1.017729340E3
4.593384788E2,1.017729340E3
4.604101158E2,1.017727432E3
4.614817678E2,1.017725601E3
4.625534658E2,1.017723923E3
4.636251508E2,1.017723083E3
4.646968218E2,1.017723083E3
4.657685098E2,1.017727051E3
4.668402048E2,1.017727051E3
4.679118968E2,1.017725143E3
4.689835518E2,1.017723694E3
4.700552328E2,1.017723465E3
4.711268608E2,1.017723694E3
4.721984878E2,1.017725372E3
4.732701138E2,1.017730026E3
4.743417718E2,1.017730026E3
4.754133718E2,1.017728577E3
4.764849578E2,1.017726898E3
4.775566108E2,1.017722626E3
4.786282688E2,1.017718658E3
4.796998768E2,1.017717133E3
4.807714848E2,1.017712173E3
4.818430988E2,1.017707748E3
4.829147148E2,1.017705002E3
4.839862748E2,1.017701416E3
4.850578188E2,1.017701416E3
4.861294098E2,1.017701569E3
4.872009838E2,1.017701569E3
4.882725848E2,1.017701416E3
4.893442078E2,1.017700958E3
4.904157948E2,1.017698898E3
4.914874068E2,1.017698669E3
4.925589778E2,1.017698212E3
4.936305658E2,1.017697372E3
4.947021768E2,1.017695312E3
4.957737628E2,1.017692719E3
4.968453338E2,1.017688293E3
4.979169568E2,1.017684784E3
4.989886258E2,1.017680969E3
5.000602318E2,1.017678146E3
5.011318188E2,1.017675247E3
5.022034078E2,1.017674789E3
5.032749698E2,1.017673111E3
5.043465268E2,1.017670822E3
5.054180938E2,1.017669525E3
5.064896428E2,1.017668381E3
5.075611888E2,1.017667007E3
5.086327528E2,1.017665329E3
5.097043618E2,1.017664566E3
5.107759658E2,1.017664490E3
5.118476188E2,1.017663040E3
5.129192768E2,1.017663040E3
5.139908778E2,1.017663651E3
5.150624058E2,1.017664948E3
5.161339778E2,1.017665405E3
5.172055218E2,1.017667007E3
5.182770978E2,1.017667465E3
5.193486808E2,1.017668991E3
5.204202888E2,1.017670212E3
5.214919688E2,1.017671280E3
5.225636528E2,1.017671890E3
5.236353268E2,1.017671890E3
5.247069918E2,1.017671051E3
5.257786408E2,1.017669601E3
5.268502608E2,1.017668381E3
5.279219128E2,1.017668381E3
5.289935388E2,1.017670059E3
5.300651618E2,1.017673340E3
5.311367918E2,1.017676926E3
5.322084588E2,1.017681351E3
5.332801168E2,1.017685394E3
5.343517838E2,1.017689133E3
5.354234448E2,1.017692566E3
5.364951078E2,1.017695847E3
5.375667868E2,1.017698822E3
5.386384878E2,1.017703705E3
5.397101358E2,1.017708740E3
5.407817618E2,1.017713318E3
5.418534268E2,1.017718658E3
5.429250798E2,1.017723312E3
5.439967798E2,1.017727051E3
5.450684468E2,1.017730408E3
5.461401108E2,1.017733841E3
5.472118008E2,1.017737427E3
5.482834588E2,1.017741547E3
5.493551598E2,1.017744370E3
5.504268428E2,1.017744675E3
5.514985038E2,1.017745132E3
5.525701828E2,1.017745819E3
5.536418758E2,1.017745132E3
5.547135098E2,1.017744141E3
5.557851278E2,1.017744141E3
5.568567708E2,1.017744522E3
5.579283758E2,1.017744751E3
5.589999908E2,1.017745209E3
5.600715948E2,1.017748718E3
5.611432058E2,1.017752075E3
5.622148478E2,1.017753143E3
5.632865118E2,1.017753143E3
5.643581838E2,1.017751617E3
5.654298688E2,1.017747955E3
5.665015168E2,1.017742462E3
5.675731898E2,1.017734680E3
5.686448718E2,1.017732925E3
5.697165528E2,1.017729111E3
5.707882028E2,1.017729111E3
5.718598758E2,1.017731476E3
5.729315488E2,1.017735672E3
5.740032458E2,1.017735748E3
5.750748988E2,1.017737732E3
5.761465098E2,1.017740250E3
5.772181358E2,1.017742462E3
5.782897478E2,1.017747650E3
5.793614028E2,1.017752762E3
5.804330018E2,1.017759247E3
5.815046378E2,1.017766571E3
5.825763308E2,1.017772141E3
5.836480278E2,1.017774353E3
5.847196748E2,1.017779007E3
5.857913398E2,1.017782440E3
5.868630188E2,1.017783279E3
5.879346518E2,1.017783661E3
5.890062528E2,1.017784119E3
5.900778928E2,1.017785416E3
5.911495128E2,1.017785416E3
5.922210978E2,1.017783203E3
5.932927248E2,1.017774658E3
5.943643538E2,1.017759094E3
5.954359718E2,1.017736969E3
5.965076108E2,1.017711868E3
5.975792348E2,1.017690048E3
5.986508388E2,1.017667007E3
5.997224378E2,1.017646027E3
6.007940688E2,1.017632751E3
6.018656818E2,1.017623062E3
6.029373328E2,1.017614899E3
6.040089718E2,1.017614594E3
6.050805968E2,1.017614594E3
6.061522338E2,1.017616272E3
6.072238378E2,1.017616577E3
6.082954398E2,1.017616959E3
6.093670448E2,1.017616959E3
6.104386328E2,1.017616959E3
6.115102608E2,1.017615051E3
6.125818568E2,1.017613831E3
6.136534698E2,1.017611694E3
6.147250428E2,1.017611694E3
6.157965818E2,1.017611694E3
6.168681498E2,1.017614822E3
6.179397938E2,1.017614899E3
6.190114228E2,1.017614899E3
6.200830638E2,1.017614670E3
6.211546418E2,1.017614365E3
6.222262368E2,1.017614365E3
6.232978678E2,1.017615433E3
6.243694538E2,1.017616577E3
6.254410158E2,1.017618637E3
6.265125408E2,1.017619095E3
6.275840428E2,1.017619095E3
6.286555968E2,1.017619476E3
6.297272068E2,1.017619476E3
6.307987978E2,1.017620316E3
6.318704048E2,1.017621307E3
6.329419558E2,1.017622223E3
6.340135448E2,1.017622910E3
6.350851798E2,1.017622910E3
6.361568228E2,1.017622833E3
6.372284438E2,1.017621613E3
6.383000658E2,1.017619247E3
6.393716918E2,1.017617798E3
6.404433418E2,1.017617798E3
6.415149748E2,1.017618179E3
6.425865978E2,1.017619934E3
6.436581598E2,1.017623901E3
6.447297268E2,1.017624588E3
6.458013298E2,1.017626266E3
6.468729018E2,1.017629013E3
6.479444738E2,1.017631912E3
6.490160218E2,1.017633743E3
6.500875758E2,1.017635269E3
6.511591158E2,1.017635880E3
6.522306298E2,1.017635880E3
6.533021888E2,1.017634659E3
6.543737248E2,1.017634583E3
6.554452628E2,1.017634430E3
6.565168208E2,1.017634430E3
6.575883338E2,1.017634811E3
6.586598198E2,1.017634811E3
6.597313438E2,1.017632904E3
6.608028568E2,1.017631073E3
6.618744268E2,1.017628784E3
6.629460108E2,1.017627258E3
6.640175918E2,1.017624969E3
6.650891508E2,1.017624969E3
6.661607398E2,1.017625961E3
6.672323258E2,1.017627716E3
6.683038328E2,1.017629623E3
6.693753808E2,1.017631912E3
6.704469878E2,1.017633743E3
