"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.516041668E-3,2.057401299E-1,-2.573844928E-1,-2.394540060E-1
5.105465833E-1,5.054774675E-1,-2.366640070E-1,2.407941878E-1
1.011578583E0,7.262564899E-1,-4.236360365E-1,5.626132429E-1
1.512610583E0,2.195597318E-1,1.661930716E-1,1.567509878E-1
2.013643583E0,5.926445425E-1,-3.508911189E-1,5.445190340E-1
2.514678667E0,9.480794596E-1,-3.666970199E-1,3.299086779E-1
3.015713667E0,-1.413084181E-1,-1.165247753E-1,-4.501888275E-2
3.516749417E0,2.165588859E-1,-6.828524619E-2,-6.645243645E-2
4.017787417E0,4.644015815E-1,2.682951048E-1,4.064925849E-1
4.518824958E0,-1.877610382E-1,-1.033197159E-1,6.900614941E-1
5.019862958E0,2.702705318E-1,-1.370066947E-1,1.682501221E-1
5.520898542E0,9.465330172E-2,-2.945277607E-1,-1.622035164E-1
6.021934542E0,-1.494347323E-2,-9.788297474E-2,1.554815573E-1
6.522970833E0,1.598419721E-1,-4.350971639E-2,3.060274798E-1
7.024005833E0,-2.484744873E-1,-7.196811497E-2,4.933050263E-1
7.525040458E0,1.140639381E-1,-1.143048799E-1,-5.310148895E-2
8.026076458E0,-8.289232180E-2,-9.992014468E-2,2.166744232E-2
8.527112167E0,-5.972448394E-2,-1.416794971E-1,1.522112095E-1
9.028147167E0,-2.751172706E-1,-2.965011960E-1,1.084301823E-1
9.529182583E0,8.713038370E-2,-1.978417110E-1,-2.554706991E-2
1.003021758E1,-2.507069542E-1,-6.539479208E-1,-3.647376180E-2
1.053125279E1,1.009462360E0,-2.366882730E-1,6.029198545E-1
1.103228879E1,7.725958201E-1,1.049336936E-1,-6.323705256E-2
1.153332471E1,1.050544532E0,3.001925433E-1,-3.727015257E-1
1.203436171E1,-5.761276200E-2,-4.459165594E-1,1.728594822E-1
1.253539733E1,-2.162028453E-1,-7.029070960E-1,-1.153805922E0
1.303643433E1,-7.617741589E-1,-1.506748244E0,2.375736583E0
1.353747058E1,2.748435478E-1,2.020591615E-1,4.573651153E-1
1.403850658E1,3.546405729E-1,4.524031681E-1,1.947830325E-1
1.453954379E1,-5.935055450E-2,-7.093345016E-2,-2.378159085E0
1.504057979E1,4.657772121E-1,2.754430336E-1,4.863585341E-1
1.554161692E1,-8.379513189E-2,-5.061729938E-1,9.416356087E-3
1.604265392E1,1.125928152E-1,-1.302236322E-1,2.505999684E-2
1.654369079E1,2.093601119E0,1.460816611E0,-1.401411531E0
1.704472779E1,3.683780579E-1,-1.396104013E0,-1.423671296E0
1.754576483E1,2.712267818E0,-8.739383000E-1,-1.937960810E0
1.804680183E1,-1.565922651E0,8.442338598E-1,-2.633452029E0
1.854783904E1,-1.815658693E0,-3.645183474E-1,2.426762311E0
1.904887604E1,-1.287658628E0,7.358334982E-1,-1.616241158E0
1.954991354E1,-2.689263702E0,4.260971296E0,3.790669508E-1
2.005095154E1,-9.498763821E-1,1.422304217E0,-1.919417243E0
2.055198954E1,-4.927103645E-1,-8.202579367E-1,2.349121812E-1
2.105302954E1,-9.154693186E-3,-5.024956799E-1,-6.674889028E-3
2.155407142E1,-1.208353427E-1,-1.664637977E-1,2.934062648E-1
2.205511242E1,-1.527231333E-1,-1.324634081E-1,1.525059092E-1
2.255615342E1,3.276621777E-1,-5.887345093E-1,1.007434326E-1
2.305719442E1,-4.038888198E-1,-5.593680382E-2,9.538416713E-1
2.355823542E1,1.010441257E0,-8.808479548E-2,-5.745047253E-1
