"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.081391031E2,5.191201756E1,4.465125049E0,1.228787489E-1,1.222977616E0,2.407452306E2,4.803695254E0,3.278574224E0
3.091381334E2,5.191201370E1,4.465104406E0,7.051094901E-2,1.316313682E0,2.435945031E2,4.807267482E0,3.273334139E0
3.101347235E2,5.191201185E1,4.465091499E0,-6.228511874E-2,1.085848881E0,2.436164546E2,4.816462418E0,3.259789381E0
3.111384608E2,5.191201102E1,4.465069901E0,4.492958020E-1,1.103532853E0,2.453606342E2,4.823219609E0,3.249783013E0
3.121375711E2,5.191200540E1,4.465052493E0,6.948691523E-1,1.204501463E0,2.456277352E2,4.827314706E0,3.243696929E0
3.131387320E2,5.191200212E1,4.465035079E0,9.645860158E-1,1.199108660E0,2.444878629E2,4.830027572E0,3.239655951E0
3.141368153E2,5.191199432E1,4.465017366E0,9.941630233E-1,1.336824675E0,2.425099228E2,4.838149383E0,3.227514149E0
3.151401533E2,5.191198938E1,4.465006236E0,1.000636869E0,1.047987087E0,2.376197214E2,4.837947691E0,3.227816471E0
3.161386849E2,5.191198867E1,4.464992699E0,1.071560589E0,9.105729897E-1,2.404826415E2,4.839912922E0,3.224868980E0
3.171401683E2,5.191198480E1,4.464973696E0,7.440378862E-1,1.039989907E0,2.424404958E2,4.844120232E0,3.218545667E0
3.181398556E2,5.191198330E1,4.464957921E0,1.005313559E0,1.048061763E0,2.455495520E2,4.848858564E0,3.211402756E0
3.191416657E2,5.191197390E1,4.464939848E0,1.211515800E0,1.270299435E0,2.413806752E2,4.849536114E0,3.210379497E0
3.201411095E2,5.191197283E1,4.464912424E0,1.061360548E0,1.432894515E0,2.436701128E2,4.856404167E0,3.199980562E0
3.211418382E2,5.191197936E1,4.464892991E0,1.124426347E0,1.176802712E0,2.512832075E2,4.852717223E0,3.205568996E0
3.221431684E2,5.191197221E1,4.464889056E0,1.018691333E0,8.540090350E-1,2.330373348E2,4.857071154E0,3.198968090E0
3.231409912E2,5.191197153E1,4.464878763E0,1.003835157E0,7.270378590E-1,2.312156700E2,4.856478095E0,3.199868364E0
3.241409628E2,5.191196927E1,4.464870533E0,8.085889407E-1,6.402708938E-1,2.230885723E2,4.851692548E0,3.207119651E0
3.251414639E2,5.191198042E1,4.464841550E0,1.014049006E0,9.743157225E-1,2.309285683E2,4.846446989E0,3.215040998E0
3.261481460E2,5.191197768E1,4.464825500E0,9.179736255E-1,9.717862410E-1,2.350599506E2,4.845232851E0,3.216870475E0
3.271433744E2,5.191197408E1,4.464803330E0,1.004479491E0,1.195414545E0,2.417002223E2,4.839242781E0,3.225874507E0
3.281419665E2,5.191197493E1,4.464788560E0,8.919436391E-1,1.049029125E0,2.422308918E2,4.838803249E0,3.226533768E0
3.291422583E2,5.191197493E1,4.464774641E0,6.181446947E-1,9.109390465E-1,2.459317105E2,4.836791368E0,3.229548931E0
3.302187893E2,5.191198012E1,4.464745930E0,6.595063908E-1,1.305796828E0,2.665920977E2,4.833929045E0,3.233831631E0
3.312188096E2,5.191197706E1,4.464735413E0,6.668963153E-1,9.971970617E-1,2.681723132E2,4.838083037E0,3.227613602E0
3.322188193E2,5.191197074E1,4.464720590E0,8.495105468E-1,1.008739961E0,2.594296285E2,4.838343882E0,3.227222569E0
3.332188568E2,5.191196979E1,4.464698657E0,7.645676322E-1,1.081836066E0,2.555136036E2,4.842171412E0,3.221476843E0
3.342188902E2,5.191196473E1,4.464683359E0,7.179083079E-1,9.821378033E-1,2.442139779E2,4.838722893E0,3.226654273E0
3.352189031E2,5.191195970E1,4.464670214E0,4.871382732E-1,9.325058057E-1,2.441629156E2,4.836786590E0,3.229556087E0
3.362189323E2,5.191196416E1,4.464659927E0,3.809970580E-1,6.072337667E-1,2.574063757E2,4.832942884E0,3.235305258E0
3.372189606E2,5.191195044E1,4.464640614E0,6.376396213E-1,1.020500027E0,2.448585247E2,4.829705238E0,3.240136470E0
3.382189710E2,5.191194578E1,4.464621296E0,6.838137237E-1,1.118410729E0,2.470994421E2,4.826469261E0,3.244954777E0
3.392189955E2,5.191194569E1,4.464628717E0,3.919052184E-1,2.981077403E-1,2.692717937E2,4.823502321E0,3.249363383E0
3.402190255E2,5.191193993E1,4.464619315E0,-1.250807103E-2,4.431911911E-1,2.673001811E2,4.825481689E0,3.246423186E0
3.412190355E2,5.191192476E1,4.464615592E0,-9.566499293E-2,4.143757611E-1,2.346477742E2,4.818535644E0,3.256724011E0
3.422190607E2,5.191192056E1,4.464605112E0,-1.170764789E-1,3.526564212E-1,2.694741344E2,4.817190536E0,3.258713300E0
3.432190853E2,5.191190921E1,4.464603141E0,-3.597538862E-1,3.010643438E-1,2.623347155E2,4.815482852E0,3.261236258E0
3.442190918E2,5.191189948E1,4.464599291E0,-4.952895334E-1,3.358074696E-1,2.514910561E2,4.813643273E0,3.263950899E0
3.452191007E2,5.191188761E1,4.464581337E0,-3.967787679E-1,7.355413391E-1,2.455732285E2,4.813619503E0,3.263985955E0
3.462191091E2,5.191187416E1,4.464572341E0,-5.538683236E-1,7.911977231E-1,2.347820125E2,4.809733989E0,3.269708853E0
3.472191169E2,5.191186415E1,4.464558153E0,-5.663185557E-1,8.973723244E-1,2.385769631E2,4.810458275E0,3.268643176E0
3.482191249E2,5.191185987E1,4.464538845E0,-3.319916548E-1,9.357348869E-1,2.468936564E2,4.807151027E0,3.273505160E0
3.492191328E2,5.191185496E1,4.464518815E0,-2.174930247E-1,9.490893074E-1,2.431083538E2,4.806302922E0,3.274750259E0
3.502191406E2,5.191184798E1,4.464505095E0,2.793978183E-1,9.470301548E-1,2.403736375E2,4.807887882E0,3.272422825E0
3.512191482E2,5.191183780E1,4.464489865E0,1.993151931E-1,9.951953685E-1,2.360923692E2,4.801248087E0,3.282156888E0
3.522191547E2,5.191183437E1,4.464470898E0,2.295797309E-1,9.324507353E-1,2.399719907E2,4.794549729E0,3.291934071E0
3.532191620E2,5.191182538E1,4.464459460E0,5.201568641E-2,8.311563778E-1,2.365729620E2,4.786159717E0,3.304120487E0
3.542191684E2,5.191181782E1,4.464454771E0,-4.962044396E-2,6.073506385E-1,2.294053808E2,4.777504279E0,3.316623267E0
3.552191758E2,5.191180181E1,4.464442941E0,3.352539130E-1,1.039897067E0,2.165906892E2,4.772247030E0,3.324183406E0
3.562191825E2,5.191179872E1,4.464424096E0,1.054088613E-1,9.266695726E-1,2.335897259E2,4.767579893E0,3.330873609E0
3.572191882E2,5.191179443E1,4.464424318E0,-3.066126909E-1,4.357904601E-1,2.252617383E2,4.766093251E0,3.333000474E0
3.582191954E2,5.191178339E1,4.464412275E0,-6.817756183E-1,6.405700238E-1,2.134611510E2,4.761629303E0,3.339374703E0
3.592192019E2,5.191177593E1,4.464403797E0,-4.612026932E-1,6.840271899E-1,2.190866389E2,4.758143910E0,3.344339032E0
3.602192073E2,5.191177238E1,4.464402805E0,-6.259187562E-1,3.835853649E-1,2.012104339E2,4.754540404E0,3.349460043E0
3.612192137E2,5.191176794E1,4.464399864E0,-4.931616727E-1,3.969552015E-1,1.938966448E2,4.753252141E0,3.351287979E0
3.622192203E2,5.191175956E1,4.464389504E0,-6.929011336E-1,6.670986636E-1,2.034938178E2,4.752184644E0,3.352801536E0
3.632192259E2,5.191175640E1,4.464387517E0,-9.793228628E-1,5.247483669E-1,2.007074293E2,4.750053187E0,3.355820578E0
3.642192318E2,5.191175335E1,4.464381991E0,-4.899555193E-1,3.915474749E-1,2.043703726E2,4.748051430E0,3.358652208E0
3.652192378E2,5.191174472E1,4.464372592E0,-1.382166659E-1,6.789036186E-1,2.060598000E2,4.746620860E0,3.360673660E0
3.662192430E2,5.191174203E1,4.464371981E0,-1.130504990E-1,3.853980766E-1,1.917287599E2,4.743959583E0,3.364429299E0
3.672192483E2,5.191172561E1,4.464341831E0,4.269782817E-1,1.206685497E0,2.143543050E2,4.744288479E0,3.363965497E0
3.682192547E2,5.191171573E1,4.464327084E0,3.187483829E-1,1.166536139E0,2.134949277E2,4.739136839E0,3.371219223E0
3.692192606E2,5.191171560E1,4.464320065E0,2.946961951E-1,4.495382534E-1,2.196039814E2,4.739077238E0,3.371303007E0
3.702192661E2,5.191170979E1,4.464315370E0,4.270012677E-2,3.998714677E-1,2.092498962E2,4.740680256E0,3.369048492E0
3.712192708E2,5.191171087E1,4.464319939E0,-2.495159172E-1,1.731955428E-1,1.914004588E2,4.740608323E0,3.369149709E0
3.722192765E2,5.191169940E1,4.464321594E0,-2.756549167E-1,6.612912787E-1,1.709470027E2,4.741700257E0,3.367612760E0
3.732192825E2,5.191169352E1,4.464311615E0,-4.197336538E-1,6.662852693E-1,1.870627909E2,4.741546987E0,3.367828559E0
3.742192878E2,5.191169235E1,4.464309683E0,-5.410251804E-1,4.364005501E-1,1.826264004E2,4.741708932E0,3.367600546E0
3.752192930E2,5.191168491E1,4.464301569E0,-8.855463471E-2,5.885170525E-1,1.858581916E2,4.742288532E0,3.366784299E0
3.762192984E2,5.191168146E1,4.464302092E0,-4.103820678E-2,4.434732958E-1,1.687245970E2,4.741148032E0,3.368390175E0
3.772193041E2,5.191167704E1,4.464302232E0,1.548162196E-2,4.600653968E-1,1.667833908E2,4.741167795E0,3.368362358E0
3.782193081E2,5.191167218E1,4.464294359E0,6.854829565E-2,3.316276001E-1,1.866034762E2,4.737286148E0,3.373819346E0
3.792193141E2,5.191167023E1,4.464294345E0,1.340201134E-1,2.320379257E-1,1.866034762E2,4.738028342E0,3.372776967E0
3.802193183E2,5.191166692E1,4.464293354E0,5.389981624E-2,3.336998927E-1,1.866034755E2,4.736978843E0,3.374250801E0
3.812193239E2,5.191166531E1,4.464283756E0,3.054167740E-1,4.890861051E-2,1.866034685E2,4.737006206E0,3.374212388E0
3.822193289E2,5.191165751E1,4.464267459E0,-1.653813031E-1,4.554459795E-1,2.016965258E2,4.738005357E0,3.372809255E0
3.832193345E2,5.191165268E1,4.464261574E0,2.624384239E-1,3.588538017E-1,1.836475818E2,4.739369614E0,3.370891973E0
3.842193395E2,5.191164606E1,4.464245291E0,1.358970730E-1,5.933856206E-1,1.962349898E2,4.739658505E0,3.370485764E0
3.852193446E2,5.191165075E1,4.464245860E0,-4.900993230E-1,4.421005412E-1,NaN,4.739220455E0,3.371101676E0
3.862193494E2,5.191164344E1,4.464228264E0,-6.670046225E-1,4.603773756E-1,NaN,4.739491523E0,3.370720566E0
3.872193537E2,5.191163929E1,4.464209547E0,-2.601744486E-1,2.730984544E-1,NaN,4.740076228E0,3.369898276E0
3.882193595E2,5.191163362E1,4.464194012E0,-4.479161594E-1,4.507926844E-1,NaN,4.742033149E0,3.367143989E0
