"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.094576038E2,3.819742203E0,-1.598270416E0,5.470117331E-1
1.099576038E2,-3.437810421E0,-1.979273796E0,1.101749778E0
1.104576038E2,-9.346549511E-1,1.800703526E0,4.320640564E-1
1.109576038E2,-3.119524956E0,-3.579422951E0,1.384248018E0
1.114576038E2,-2.968611717E-1,2.041702271E-1,1.188888431E0
1.119576038E2,-2.518489361E0,-3.698993683E0,9.395184517E-1
1.124576038E2,1.168108225E0,-8.224573135E-1,2.337387085E0
1.129576038E2,-1.186814308E0,-3.214003563E0,1.090944648E0
1.134576038E2,2.685000420E0,-1.358552933E0,1.383977413E0
1.139576038E2,-5.969333649E-2,-2.423340797E0,3.070163727E-1
1.144576038E2,5.055743217E0,-1.738771439E0,1.106171370E0
1.149576038E2,-1.753625870E-1,-3.172922134E-1,-1.047875047E0
1.154576038E2,6.560425758E0,-1.388577461E0,4.035735130E-2
1.159576038E2,6.302785873E-2,6.873517036E-1,-2.118235111E0
1.164576038E2,4.876766205E0,-3.163337708E-1,3.714957237E-1
1.169576038E2,-6.342120171E-1,2.223749638E0,-1.626855254E0
1.174576038E2,1.580269337E0,-5.612001419E-1,1.620484114E0
1.179576038E2,-7.874929905E-1,2.032725811E0,-1.803696156E-1
1.184576038E2,-8.017463684E-1,-3.051023483E-1,2.215964317E0
1.189576038E2,-1.470775604E-1,9.411568642E-1,6.968975067E-1
1.194576038E2,-2.905397177E0,-5.191202164E-1,2.824762821E0
1.199576038E2,2.717802525E-1,-5.983972549E-1,9.525769949E-1
1.204576038E2,-3.938607693E0,-9.672899246E-1,2.457628250E0
1.209576038E2,1.754451990E0,-1.661557198E0,1.368503690E0
1.214576038E2,-3.371974468E0,-1.532331944E0,1.545354605E0
1.219576038E2,-8.965170383E-1,1.923024654E0,-6.870491505E-1
1.224576038E2,-3.303100824E0,-2.687325954E0,1.031728029E0
1.229576038E2,-1.480287313E0,1.083263874E0,1.414381027E0
1.234576038E2,-1.753663063E0,-3.402957439E0,8.125851154E-1
1.239576038E2,3.803319931E-1,-7.217292786E-1,2.557943106E0
1.244576038E2,-1.710271835E-2,-3.066127777E0,2.053125620E0
1.249576038E2,1.789689541E0,-5.990629196E-1,1.438370347E0
1.254576038E2,1.237534523E0,-1.726218224E0,1.278441906E0
1.259576038E2,2.706276894E0,-1.532882690E0,1.271486282E0
1.264576038E2,1.338401794E0,-1.160896301E0,1.044946909E-1
1.269576038E2,4.136367321E0,-1.576481819E0,7.413468361E-1
1.274576038E2,9.817278385E-1,-2.817363739E-1,-1.325800061E0
1.279576038E2,4.130723000E0,-1.595553398E0,-6.813359261E-1
1.284576038E2,9.705009460E-1,2.122114182E0,-1.560376883E0
1.289576038E2,2.398211479E0,-1.845739365E0,-1.091476679E0
1.294576038E2,-1.318292618E-1,1.959435463E0,-1.817422867E0
1.299576038E2,3.869011879E0,3.678159714E-1,2.240446806E-1
1.304576038E2,-7.263121605E-1,2.295243263E0,-1.641507387E0
1.309576038E2,2.068911076E0,8.284592628E-1,2.809258699E-1
1.314576038E2,-1.764650345E0,1.654118061E0,-6.509599686E-1
1.319576038E2,-1.213775158E0,6.751394272E-2,2.196702003E0
1.324576038E2,-1.662062407E0,5.964865685E-1,1.453155279E0
1.329576038E2,-1.497776031E0,7.611222267E-1,2.038264513E0
1.334576038E2,8.488416672E-2,-1.814737320E-1,1.363682628E0
1.339576038E2,-2.817903280E0,-2.002139091E-1,2.017313242E0
1.344576038E2,4.385089874E-2,2.044539928E0,-1.487462401E0
1.349576038E2,-3.601596355E0,-7.491397858E-1,2.808469534E-1
1.354576038E2,-1.603518963E0,1.921390057E0,-7.161378860E-1
1.359576038E2,-3.038467646E0,-2.397452831E0,1.403680086E0
1.364576038E2,-2.144054174E0,2.055901527E0,-1.607973456E0
1.369576038E2,-3.323039770E0,-4.384924889E0,1.209447622E0
1.374576038E2,-4.171652794E-1,7.244267464E-1,5.929067135E-1
1.379576038E2,-2.009697914E0,-3.227002144E0,6.414752007E-1
1.384576038E2,-3.680367470E-1,-3.108420372E-1,1.877335668E0
1.389576038E2,-1.642893791E0,-4.287676811E0,1.654116631E0
1.394576038E2,1.964041233E0,-1.534214020E0,2.430063248E0
1.399576038E2,-1.494082928E0,-3.715593815E0,1.295054555E0
1.404576038E2,2.348092794E0,-1.445652962E0,2.802733421E0
1.409576038E2,-2.497497559E0,-3.906755447E0,1.886482954E0
1.414576038E2,7.360234261E-1,-4.399042130E-1,1.389845014E0
1.419576038E2,-2.587126255E0,-3.827893734E0,1.363582611E0
1.424576038E2,3.447041512E-1,1.140440941E0,1.828969836E0
1.429576038E2,-4.353243828E0,-3.933548450E0,1.489346027E-1
1.434576038E2,1.196073294E0,8.302664757E-1,2.556787968E0
1.439576038E2,-3.845508814E0,-5.446161270E0,1.231679082E0
1.444576038E2,1.827457905E0,-6.082344055E-2,1.856740594E0
1.449576038E2,-1.971223354E0,-4.093594551E0,1.516003013E0
1.454576038E2,3.563848257E0,-1.449142456E0,2.285876036E0
1.459576038E2,-1.579700470E0,-3.328871727E0,1.298339605E0
1.464576038E2,5.440226078E0,-1.480577469E0,2.105430603E0
1.469576038E2,-3.494298458E0,-3.542305470E0,1.985503316E0
1.474576038E2,6.991433144E0,-1.628118515E0,3.020282745E0
1.479576038E2,-3.850787401E0,-3.325887203E0,9.171342850E-1
1.484576038E2,7.518144131E0,-1.245111465E0,2.310146809E0
1.489576038E2,-4.060305595E0,-3.856656075E0,1.090488791E0
1.494576038E2,8.027929306E0,-8.447189331E-1,1.858645439E0
1.499576038E2,-3.752419233E0,-3.540636063E0,1.131983757E0
1.504576038E2,6.620574951E0,-6.529846191E-1,1.515257001E0
1.509576038E2,-1.754182339E0,-2.669290066E0,1.248597383E0
1.514576038E2,7.279715061E0,-6.578760147E-1,1.535008550E0
1.519576038E2,-3.659803629E0,-3.910051823E0,1.057987213E-1
1.524576038E2,7.204253197E0,-1.981077194E-1,7.123215199E-1
1.529576038E2,-3.419313431E0,-3.927779198E0,8.575735092E-1
1.534576038E2,7.615716934E0,-4.885005951E-2,1.340013623E0
1.539576038E2,-3.393640757E0,-4.104674339E0,6.574203968E-1
1.544576038E2,4.543056965E0,-5.695505142E-1,9.101192951E-1
1.549576038E2,-2.620780706E0,-3.467786789E0,9.138146639E-1
1.554576038E2,2.387235165E0,1.104048729E0,2.897826433E-1
1.559576038E2,-1.004859209E0,-3.865367889E0,1.723265886E0
1.564576038E2,2.800230265E0,2.908525467E-1,8.076725602E-1
1.569576038E2,1.294866562E0,-2.342981339E0,2.141049862E0
1.574576038E2,2.615305901E0,8.696808815E-1,6.584503651E-1
1.579576038E2,1.364500284E0,-1.850172043E0,1.579751253E0
1.584576038E2,2.484734774E0,5.265312195E-1,3.240960360E0
1.589576038E2,6.306886673E-2,-1.922633171E0,6.433386803E-1
1.594576038E2,4.260392189E0,-9.231710434E-1,6.711823940E-1
1.599576038E2,-3.189253807E-1,-1.877388000E0,5.548464656E-1
1.604576038E2,6.144165516E0,-5.792303085E-1,2.778901577E0
1.609576038E2,1.693831921E0,-5.517215729E-1,1.120517254E-1
1.614576038E2,5.215932846E0,-6.218214035E-1,1.875012875E0
1.619576038E2,8.333678246E-1,1.647977829E-1,-4.573684931E-1
1.624576038E2,5.755147457E0,-5.800943375E-1,1.599304438E0
1.629576038E2,9.288392067E-1,1.046301365E0,-5.502545834E-1
1.634576038E2,4.795777321E0,1.958637238E-1,9.942530394E-1
1.639576038E2,1.354332685E0,1.367219448E0,-7.898124456E-1
1.644576038E2,4.237653732E0,-5.552864075E-1,9.171428680E-1
1.649576038E2,1.369586468E0,2.116197109E0,-7.208523750E-1
1.654576038E2,2.648754120E0,-9.552617073E-1,2.461413860E0
1.659576038E2,1.344149351E0,2.373305798E0,-9.758009911E-1
1.664576038E2,2.113218307E-1,-1.097211838E0,2.421647310E0
1.669576038E2,-2.822225094E-1,1.446983337E0,5.015192032E-1
1.674576038E2,-1.296460152E0,-1.237756729E0,3.135523319E0
1.679576038E2,8.323314190E-1,6.389999390E-2,2.259380341E0
1.684576038E2,-1.004664898E0,-2.280150890E0,4.181311607E0
1.689576038E2,6.466464996E-1,4.439578056E-1,1.320741296E0
1.694576038E2,-4.003924370E0,-2.337324142E0,2.324472427E0
1.699576038E2,2.026569605E0,-1.824355125E0,3.173840284E0
1.704576038E2,-4.482764244E0,-2.520462036E0,-2.319188714E-1
1.709576038E2,1.448753119E0,-2.363892555E0,3.904984474E0
1.714576038E2,-5.223672867E0,-3.051585674E0,-1.692857981E0
1.719576038E2,-1.552591801E0,9.526729584E-2,-1.685053468E0
1.724576038E2,-4.467012405E0,-3.776470184E0,6.646635532E-1
1.729576038E2,-1.281198978E0,1.103309631E0,1.252078533E0
1.734576038E2,-3.545667410E0,-2.370748520E0,1.894247770E0
1.739576038E2,-1.492027283E0,1.550425053E0,6.274917126E-1
1.744576038E2,-4.140264511E0,-4.116442204E0,1.319887757E0
1.749576038E2,-5.725631714E-1,2.071413994E-1,1.929637194E0
