"Time (s)","Pressure (hPa)"
9.880303439E1,1.011041138E3
9.930303439E1,1.011147583E3
9.980303439E1,1.011143921E3
1.003030344E2,1.011109619E3
1.008030344E2,1.011062500E3
1.013030344E2,1.011092529E3
1.018030344E2,1.011145752E3
1.023030344E2,1.011127197E3
1.028030344E2,1.011079956E3
1.033030344E2,1.011126221E3
1.038030344E2,1.011110718E3
1.043030344E2,1.011069702E3
1.048030344E2,1.011127441E3
1.053030344E2,1.011108154E3
1.058030344E2,1.011059082E3
1.063030344E2,1.011138794E3
1.068030344E2,1.011102295E3
1.073030344E2,1.011088989E3
1.078030344E2,1.011112183E3
1.083030344E2,1.011120972E3
1.088030344E2,1.011075439E3
1.093030344E2,1.011142212E3
1.098030344E2,1.011104004E3
1.103030344E2,1.011082031E3
1.108030344E2,1.011124268E3
1.113030344E2,1.011088867E3
1.118030344E2,1.011084473E3
1.123030344E2,1.011123413E3
1.128030344E2,1.011067993E3
1.133030344E2,1.011051392E3
1.138030344E2,1.011102539E3
1.143030344E2,1.011079346E3
1.148030344E2,1.011086670E3
1.153030344E2,1.011122192E3
1.158030344E2,1.011049805E3
1.163030344E2,1.011078979E3
1.168030344E2,1.011117920E3
1.173030344E2,1.011087769E3
1.178030344E2,1.011077271E3
1.183030344E2,1.011115601E3
1.188030344E2,1.011077515E3
1.193030344E2,1.011057251E3
1.198030344E2,1.011148682E3
1.203030344E2,1.011065430E3
1.208030344E2,1.011059326E3
1.213030344E2,1.011097412E3
1.218030344E2,1.011045410E3
1.223030344E2,1.011049316E3
1.228030344E2,1.011126465E3
1.233030344E2,1.011073853E3
1.238030344E2,1.011010254E3
1.243030344E2,1.011111938E3
1.248030344E2,1.011089722E3
1.253030344E2,1.011021362E3
1.258030344E2,1.011088745E3
1.263030344E2,1.011049927E3
1.268030344E2,1.011011963E3
1.273030344E2,1.011103149E3
1.278030344E2,1.011158936E3
1.283030344E2,1.011024292E3
1.288030344E2,1.011066772E3
1.293030344E2,1.011004150E3
1.298030344E2,1.011071777E3
1.303030344E2,1.011056885E3
1.308030344E2,1.011038208E3
1.313030344E2,1.011155396E3
1.318030344E2,1.011142212E3
1.323030344E2,1.011042603E3
1.328030344E2,1.011023926E3
1.333030344E2,1.011084351E3
1.338030344E2,1.011040039E3
1.343030344E2,1.011099365E3
1.348030344E2,1.011098145E3
1.353030344E2,1.011033813E3
1.358030344E2,1.011102783E3
1.363030344E2,1.011086426E3
1.368030344E2,1.011037354E3
1.373030344E2,1.011151367E3
1.378030344E2,1.011104614E3
1.383030344E2,1.011113037E3
1.388030344E2,1.011124146E3
1.393030344E2,1.011078735E3
1.398030344E2,1.011078735E3
1.403030344E2,1.011078369E3
1.408030344E2,1.011118652E3
1.413030344E2,1.010974854E3
1.418030344E2,1.011048096E3
1.423030344E2,1.011010010E3
1.428030344E2,1.010985962E3
1.433030344E2,1.011113647E3
1.438030344E2,1.011020020E3
1.443030344E2,1.011073975E3
1.448030344E2,1.011067383E3
1.453030344E2,1.010970337E3
1.458030344E2,1.011095459E3
1.463030344E2,1.011040771E3
1.468030344E2,1.011024292E3
1.473030344E2,1.011075928E3
1.478030344E2,1.011026001E3
1.483030344E2,1.011033203E3
1.488030344E2,1.011088623E3
1.493030344E2,1.011028809E3
1.498030344E2,1.011055908E3
1.503030344E2,1.011077393E3
1.508030344E2,1.011033691E3
1.513030344E2,1.011151489E3
1.518030344E2,1.011052246E3
1.523030344E2,1.011039062E3
1.528030344E2,1.011071533E3
1.533030344E2,1.011018555E3
1.538030344E2,1.011076904E3
1.543030344E2,1.011079346E3
1.548030344E2,1.011015991E3
1.553030344E2,1.011090698E3
1.558030344E2,1.011059082E3
1.563030344E2,1.011037354E3
1.568030344E2,1.011087524E3
1.573030344E2,1.011064331E3
1.578030344E2,1.011053589E3
1.583030344E2,1.011054932E3
1.588030344E2,1.011064331E3
1.593030344E2,1.011114624E3
1.598030344E2,1.011114624E3
1.603030344E2,1.011046631E3
1.608030344E2,1.011044189E3
1.613030344E2,1.011085693E3
1.618030344E2,1.011050293E3
1.623030344E2,1.011060303E3
1.628030344E2,1.011028076E3
1.633030344E2,1.011017822E3
1.638030344E2,1.011019165E3
1.643030344E2,1.011020264E3
1.648030344E2,1.011117432E3
1.653030344E2,1.011013794E3
1.658030344E2,1.011061890E3
1.663030344E2,1.011061646E3
1.668030344E2,1.011034302E3
1.673030344E2,1.010997192E3
1.678030344E2,1.011093628E3
1.683030344E2,1.010991699E3
1.688030344E2,1.011061768E3
1.693030344E2,1.011031860E3
1.698030344E2,1.011030396E3
1.703030344E2,1.011093994E3
1.708030344E2,1.011042969E3
1.713030344E2,1.011027710E3
1.718030344E2,1.011103271E3
1.723030344E2,1.010997925E3
1.728030344E2,1.011016602E3
1.733030344E2,1.011022705E3
1.738030344E2,1.011007690E3
1.743030344E2,1.011079834E3
1.748030344E2,1.011019775E3
1.753030344E2,1.011032959E3
1.758030344E2,1.011094238E3
1.763030344E2,1.011012451E3
1.768030344E2,1.010972046E3
1.773030344E2,1.011062378E3
1.778030344E2,1.010971680E3
1.783030344E2,1.011004761E3
1.788030344E2,1.010925415E3
1.793030344E2,1.011011719E3
1.798030344E2,1.011011719E3
1.803030344E2,1.010976562E3
1.808030344E2,1.011008789E3
1.813030344E2,1.011150635E3
1.818030344E2,1.011023438E3
1.823030344E2,1.011060303E3
1.828030344E2,1.010941284E3
1.833030344E2,1.010996826E3
1.838030344E2,1.011067505E3
1.843030344E2,1.010983398E3
1.848030344E2,1.011080444E3
1.853030344E2,1.010967773E3
1.858030344E2,1.011108276E3
1.863030344E2,1.011000854E3
1.868030344E2,1.011011475E3
1.873030344E2,1.011058105E3
1.878030344E2,1.010985718E3
1.883030344E2,1.011031616E3
1.888030344E2,1.011079956E3
1.893030344E2,1.010992676E3
1.898030344E2,1.011104980E3
1.903030344E2,1.011027588E3
1.908030344E2,1.011069702E3
1.913030344E2,1.011071045E3
1.918030344E2,1.011071167E3
1.923030344E2,1.011068970E3
1.928030344E2,1.011037476E3
1.933030344E2,1.011043701E3
1.938030344E2,1.011051514E3
1.943030344E2,1.011030884E3
1.948030344E2,1.011056519E3
1.953030344E2,1.010980591E3
1.958030344E2,1.011057861E3
1.963030344E2,1.011014404E3
1.968030344E2,1.010995361E3
1.973030344E2,1.010987793E3
1.978030344E2,1.011046509E3
1.983030344E2,1.011052979E3
1.988030344E2,1.011003784E3
1.993030344E2,1.011033203E3
1.998030344E2,1.011035278E3
2.003030344E2,1.011069824E3
2.008030344E2,1.010998291E3
2.013030344E2,1.011059570E3
2.018030344E2,1.010993652E3
2.023030344E2,1.011025635E3
2.028030344E2,1.011086914E3
2.033030344E2,1.011042114E3
2.038030344E2,1.011078491E3
2.043030344E2,1.011110962E3
2.048030344E2,1.010983276E3
2.053030344E2,1.011066895E3
2.058030344E2,1.011026733E3
2.063030344E2,1.011049927E3
2.068030344E2,1.011109863E3
2.073030344E2,1.011010742E3
2.078030344E2,1.011052368E3
2.083030344E2,1.011015381E3
2.088030344E2,1.011061523E3
2.093030344E2,1.011046509E3
2.098030344E2,1.010997437E3
2.103030344E2,1.011063965E3
2.108030344E2,1.011025146E3
2.113030344E2,1.011058594E3
2.118030344E2,1.011119385E3
2.123030344E2,1.010994873E3
2.128030344E2,1.011084106E3
2.133030344E2,1.011047363E3
2.138030344E2,1.011022827E3
2.143030344E2,1.011052612E3
2.148030344E2,1.010987793E3
2.153030344E2,1.011051636E3
2.158030344E2,1.011018921E3
2.163030344E2,1.011158325E3
2.168030344E2,1.011319702E3
2.173030344E2,1.010979004E3
2.178030344E2,1.011076538E3
2.183030344E2,1.011033813E3
2.188030344E2,1.011008667E3
2.193030344E2,1.011055298E3
2.198030344E2,1.011055298E3
2.203030344E2,1.010989258E3
2.208030344E2,1.011089600E3
2.213030344E2,1.011062988E3
2.218030344E2,1.010979492E3
2.223030344E2,1.010978516E3
2.228030344E2,1.011110107E3
2.233030344E2,1.011039673E3
2.238030344E2,1.011012695E3
2.243030344E2,1.011073486E3
2.248030344E2,1.010967529E3
2.253030344E2,1.011025757E3
2.258030344E2,1.011033325E3
2.263030344E2,1.011039673E3
2.268030344E2,1.011069824E3
2.273030344E2,1.011005981E3
2.278030344E2,1.011060669E3
2.283030344E2,1.011033691E3
2.288030344E2,1.011102661E3
2.293030344E2,1.011058472E3
2.298030344E2,1.011032227E3
2.303030344E2,1.011071411E3
2.308030344E2,1.011040161E3
2.313030344E2,1.011010132E3
2.318030344E2,1.011098633E3
2.323030344E2,1.010996826E3
2.328030344E2,1.011091675E3
2.333030344E2,1.011021362E3
2.338030344E2,1.011079224E3
2.343030344E2,1.011041992E3
2.348030344E2,1.011056396E3
2.353030344E2,1.011130127E3
2.358030344E2,1.011081909E3
2.363030344E2,1.011098389E3
2.368030344E2,1.011074341E3
2.373030344E2,1.011023071E3
2.378030344E2,1.010956909E3
2.383030344E2,1.011020264E3
2.388030344E2,1.011042114E3
2.393030344E2,1.011138428E3
2.398030344E2,1.010985596E3
2.403030344E2,1.011002686E3
2.408030344E2,1.011063232E3
2.413030344E2,1.011077148E3
2.418030344E2,1.011028809E3
2.423030344E2,1.011055664E3
2.428030344E2,1.011105225E3
2.433030344E2,1.011035156E3
2.438030344E2,1.011055420E3
2.443030344E2,1.011059570E3
2.448030344E2,1.011016113E3
2.453030344E2,1.011038452E3
2.458030344E2,1.011072388E3
2.463030344E2,1.011061401E3
2.468030344E2,1.011092285E3
2.473030344E2,1.011059204E3
2.478030344E2,1.011060669E3
2.483030344E2,1.011054321E3
2.488030344E2,1.010994995E3
2.493030344E2,1.011021118E3
2.498030344E2,1.011053101E3
2.503030344E2,1.011037231E3
2.508030344E2,1.011093872E3
2.513030344E2,1.010993652E3
2.518030344E2,1.010992310E3
2.523030344E2,1.011025757E3
2.528030344E2,1.010991333E3
2.533030344E2,1.011063599E3
2.538030344E2,1.010984375E3
2.543030344E2,1.011016357E3
2.548030344E2,1.011061157E3
2.553030344E2,1.010988892E3
2.558030344E2,1.011005493E3
2.563030344E2,1.011046753E3
2.568030344E2,1.010994873E3
2.573030344E2,1.011024536E3
2.578030344E2,1.011036011E3
2.583030344E2,1.010954102E3
2.588030344E2,1.011034180E3
2.593030344E2,1.011008911E3
2.598030344E2,1.011008911E3
2.603030344E2,1.010960327E3
2.608030344E2,1.011070068E3
2.613030344E2,1.011017090E3
2.618030344E2,1.011012451E3
2.623030344E2,1.010988525E3
2.628030344E2,1.010978027E3
2.633030344E2,1.011102295E3
2.638030344E2,1.010951904E3
2.643030344E2,1.011082153E3
2.648030344E2,1.011008911E3
2.653030344E2,1.011015137E3
2.658030344E2,1.011045532E3
2.663030344E2,1.011027466E3
2.668030344E2,1.011000488E3
2.673030344E2,1.011144409E3
2.678030344E2,1.010972046E3
2.683030344E2,1.011085693E3
2.688030344E2,1.011021362E3
2.693030344E2,1.011011597E3
2.698030344E2,1.011083130E3
2.703030344E2,1.010968750E3
2.708030344E2,1.010973877E3
2.713030344E2,1.011096436E3
2.718030344E2,1.010923340E3
2.723030344E2,1.011060913E3
2.728030344E2,1.011030029E3
2.733030344E2,1.011025024E3
2.738030344E2,1.011041016E3
2.743030344E2,1.011006592E3
2.748030344E2,1.011031494E3
2.753030344E2,1.011068359E3
2.758030344E2,1.010998779E3
2.763030344E2,1.011068848E3
2.768030344E2,1.011041748E3
2.773030344E2,1.010979614E3
2.778030344E2,1.011028809E3
2.783030344E2,1.011015503E3
2.788030344E2,1.011008911E3
2.793030344E2,1.011048950E3
2.798030344E2,1.011048950E3
2.803030344E2,1.010989014E3
2.808030344E2,1.011084229E3
2.813030344E2,1.011057617E3
2.818030344E2,1.011041260E3
2.823030344E2,1.011052246E3
2.828030344E2,1.011075317E3
2.833030344E2,1.011044312E3
2.838030344E2,1.010990967E3
2.843030344E2,1.011027832E3
2.848030344E2,1.010982422E3
2.853030344E2,1.011013794E3
2.858030344E2,1.011077148E3
2.863030344E2,1.010995605E3
2.868030344E2,1.011094727E3
2.873030344E2,1.011023926E3
2.878030344E2,1.011021973E3
2.883030344E2,1.011066284E3
2.888030344E2,1.011033813E3
2.893030344E2,1.011045654E3
2.898030344E2,1.011064331E3
2.903030344E2,1.011002563E3
2.908030344E2,1.011083374E3
2.913030344E2,1.010974243E3
2.918030344E2,1.011121216E3
2.923030344E2,1.011014404E3
2.928030344E2,1.011032227E3
2.933030344E2,1.011036133E3
2.938030344E2,1.010923584E3
2.943030344E2,1.011073120E3
2.948030344E2,1.011013184E3
2.953030344E2,1.011006714E3
2.958030344E2,1.011030396E3
2.963030344E2,1.011032959E3
2.968030344E2,1.011111572E3
2.973030344E2,1.011015381E3
2.978030344E2,1.011118408E3
2.983030344E2,1.011072021E3
2.988030344E2,1.010976318E3
2.993030344E2,1.010976318E3
2.998030344E2,1.010976318E3
3.003030344E2,1.011036133E3
3.008030344E2,1.011110596E3
3.013030344E2,1.011050293E3
3.018030344E2,1.011068848E3
3.023030344E2,1.011068848E3
3.028030344E2,1.011068848E3
3.033030344E2,1.011068848E3
3.038030344E2,1.011068848E3
3.043030344E2,1.011068848E3
3.048030344E2,1.011068848E3
3.053030344E2,1.011068848E3
3.058030344E2,1.011068848E3
3.063030344E2,1.011068848E3
3.068030344E2,1.011068848E3
3.073030344E2,1.011068848E3
3.078030344E2,1.011068848E3
3.083030344E2,1.011068848E3
3.088030344E2,1.011068848E3
3.093030344E2,1.011068848E3
3.098030344E2,1.011068848E3
3.103030344E2,1.011068848E3
3.108030344E2,1.011068848E3
3.113030344E2,1.011068848E3
3.118030344E2,1.011068848E3
3.123030344E2,1.011068848E3
3.128030344E2,1.011068848E3
3.133030344E2,1.011068848E3
3.138030344E2,1.011068848E3
3.143030344E2,1.011068848E3
3.148030344E2,1.011068848E3
3.153030344E2,1.011068848E3
3.158030344E2,1.011068848E3
3.163030344E2,1.011068848E3
3.168030344E2,1.011068848E3
3.173030344E2,1.011068848E3
3.178030344E2,1.011068848E3
3.183030344E2,1.011068848E3
3.188030344E2,1.011068848E3
3.193030344E2,1.011068848E3
3.198030344E2,1.011068848E3
3.203030344E2,1.010973022E3
3.208030344E2,1.010951172E3
3.213030344E2,1.010968018E3
3.218030344E2,1.011020508E3
3.223030344E2,1.011020508E3
3.228030344E2,1.011020508E3
3.233030344E2,1.011020508E3
3.238030344E2,1.011020508E3
3.243030344E2,1.011020508E3
3.248030344E2,1.011020508E3
3.253030344E2,1.011020508E3
3.258030344E2,1.011020508E3
3.263030344E2,1.011020508E3
3.268030344E2,1.011020508E3
3.273030344E2,1.011020508E3
3.278030344E2,1.011020508E3
3.283030344E2,1.011020508E3
3.288030344E2,1.011020508E3
3.293030344E2,1.011020508E3
3.298030344E2,1.011020508E3
3.303030344E2,1.011020508E3
3.308030344E2,1.011020508E3
3.313030344E2,1.011020508E3
3.318030344E2,1.011020508E3
3.323030344E2,1.011020508E3
3.328030344E2,1.011020508E3
3.333030344E2,1.011020508E3
3.338030344E2,1.011020508E3
3.343030344E2,1.011020508E3
3.348030344E2,1.011020508E3
3.353030344E2,1.011020508E3
3.358030344E2,1.011020508E3
3.363030344E2,1.011020508E3
3.368030344E2,1.011020508E3
3.373030344E2,1.011020508E3
3.378030344E2,1.011020508E3
3.383030344E2,1.011020508E3
3.388030344E2,1.011020508E3
3.393030344E2,1.011020508E3
3.398030344E2,1.011020508E3
3.403030344E2,1.010959106E3
3.408030344E2,1.011074219E3
3.413030344E2,1.010899902E3
3.418030344E2,1.011010742E3
3.423030344E2,1.011010742E3
3.428030344E2,1.011010742E3
3.433030344E2,1.011010742E3
3.438030344E2,1.011010742E3
3.443030344E2,1.011010742E3
3.448030344E2,1.011010742E3
3.453030344E2,1.011010742E3
3.458030344E2,1.011010742E3
3.463030344E2,1.011010742E3
3.468030344E2,1.011010742E3
3.473030344E2,1.011010742E3
3.478030344E2,1.011010742E3
3.483030344E2,1.011010742E3
3.488030344E2,1.011010742E3
3.493030344E2,1.011010742E3
3.498030344E2,1.011010742E3
3.503030344E2,1.011010742E3
3.508030344E2,1.011010742E3
3.513030344E2,1.011010742E3
3.518030344E2,1.011010742E3
3.523030344E2,1.011010742E3
3.528030344E2,1.011010742E3
3.533030344E2,1.011010742E3
3.538030344E2,1.011010742E3
3.543030344E2,1.011010742E3
3.548030344E2,1.011010742E3
3.553030344E2,1.011010742E3
3.558030344E2,1.011010742E3
3.563030344E2,1.011010742E3
3.568030344E2,1.011010742E3
3.573030344E2,1.011010742E3
3.578030344E2,1.011010742E3
3.583030344E2,1.011010742E3
3.588030344E2,1.011010742E3
3.593030344E2,1.011010742E3
3.598030344E2,1.011010742E3
3.603030344E2,1.011056641E3
3.608030344E2,1.011041260E3
3.613030344E2,1.011038330E3
3.618030344E2,1.010992920E3
3.623030344E2,1.010992920E3
3.628030344E2,1.010992920E3
3.633030344E2,1.010992920E3
3.638030344E2,1.010992920E3
3.643030344E2,1.010992920E3
3.648030344E2,1.010992920E3
3.653030344E2,1.010992920E3
3.658030344E2,1.010992920E3
3.663030344E2,1.010992920E3
3.668030344E2,1.010992920E3
3.673030344E2,1.010992920E3
3.678030344E2,1.010992920E3
3.683030344E2,1.010992920E3
3.688030344E2,1.010992920E3
3.693030344E2,1.010992920E3
3.698030344E2,1.010992920E3
3.703030344E2,1.010992920E3
3.708030344E2,1.010992920E3
3.713030344E2,1.010992920E3
3.718030344E2,1.010992920E3
3.723030344E2,1.010992920E3
3.728030344E2,1.010992920E3
3.733030344E2,1.010992920E3
3.738030344E2,1.010992920E3
3.743030344E2,1.010992920E3
3.748030344E2,1.010992920E3
3.753030344E2,1.010992920E3
3.758030344E2,1.010992920E3
3.763030344E2,1.010992920E3
3.768030344E2,1.010992920E3
3.773030344E2,1.010992920E3
3.778030344E2,1.010992920E3
3.783030344E2,1.010992920E3
3.788030344E2,1.010992920E3
3.793030344E2,1.010992920E3
3.798030344E2,1.010992920E3
3.803030344E2,1.011022339E3
3.808030344E2,1.011024902E3
3.813030344E2,1.011039307E3
3.818030344E2,1.011032227E3
3.823030344E2,1.010993896E3
3.828030344E2,1.010976196E3
3.833030344E2,1.010945312E3
3.838030344E2,1.011032959E3
3.843030344E2,1.010984619E3
3.848030344E2,1.010926025E3
3.853030344E2,1.011078003E3
3.858030344E2,1.011148804E3
3.863030344E2,1.010999390E3
3.868030344E2,1.011037476E3
3.873030344E2,1.010922607E3
3.878030344E2,1.011013916E3
3.883030344E2,1.010966675E3
3.888030344E2,1.010961060E3
3.893030344E2,1.010989990E3
3.898030344E2,1.010992188E3
3.903030344E2,1.010997925E3
3.908030344E2,1.011000366E3
3.913030344E2,1.011003540E3
3.918030344E2,1.010994873E3
3.923030344E2,1.011004272E3
3.928030344E2,1.011010254E3
3.933030344E2,1.011008545E3
3.938030344E2,1.011026733E3
3.943030344E2,1.010994751E3
3.948030344E2,1.010985107E3
3.953030344E2,1.011002930E3
3.958030344E2,1.011004517E3
3.963030344E2,1.011025024E3
3.968030344E2,1.011024658E3
3.973030344E2,1.011021851E3
3.978030344E2,1.011011963E3
3.983030344E2,1.011033203E3
3.988030344E2,1.011014038E3
3.993030344E2,1.011011597E3
3.998030344E2,1.010988403E3
4.003030344E2,1.011027832E3
4.008030344E2,1.011031006E3
4.013030344E2,1.011017578E3
4.018030344E2,1.011031982E3
4.023030344E2,1.011031982E3
4.028030344E2,1.011031982E3
4.033030344E2,1.011031982E3
4.038030344E2,1.011031982E3
4.043030344E2,1.011031982E3
4.048030344E2,1.011031982E3
4.053030344E2,1.011031982E3
4.058030344E2,1.011031982E3
4.063030344E2,1.011031982E3
4.068030344E2,1.011031982E3
4.073030344E2,1.011031982E3
4.078030344E2,1.011031982E3
4.083030344E2,1.011031982E3
4.088030344E2,1.011031982E3
4.093030344E2,1.011031982E3
4.098030344E2,1.011031982E3
4.103030344E2,1.011031982E3
4.108030344E2,1.011031982E3
4.113030344E2,1.011031982E3
4.118030344E2,1.011031982E3
4.123030344E2,1.011031982E3
4.128030344E2,1.011031982E3
4.133030344E2,1.011031982E3
4.138030344E2,1.011031982E3
4.143030344E2,1.011031982E3
4.148030344E2,1.011031982E3
4.153030344E2,1.011031982E3
4.158030344E2,1.011031982E3
4.163030344E2,1.011031982E3
4.168030344E2,1.011031982E3
4.173030344E2,1.011031982E3
4.178030344E2,1.011031982E3
4.183030344E2,1.011031982E3
4.188030344E2,1.011031982E3
4.193030344E2,1.011031982E3
4.198030344E2,1.011031982E3
4.203030344E2,1.011031982E3
4.208030344E2,1.011031982E3
4.213030344E2,1.011031982E3
4.218030344E2,1.011031982E3
4.223030344E2,1.011031982E3
4.228030344E2,1.011031982E3
4.233030344E2,1.011031982E3
4.238030344E2,1.011031982E3
4.243030344E2,1.011031982E3
4.248030344E2,1.011031982E3
4.253030344E2,1.011031982E3
4.258030344E2,1.011031982E3
4.263030344E2,1.011031982E3
4.268030344E2,1.011031982E3
4.273030344E2,1.011031982E3
4.278030344E2,1.011031982E3
4.283030344E2,1.011031982E3
4.288030344E2,1.011031982E3
4.293030344E2,1.011031982E3
4.298030344E2,1.011031982E3
4.303030344E2,1.011031982E3
4.308030344E2,1.011031982E3
4.313030344E2,1.011031982E3
4.318030344E2,1.011031982E3
4.323030344E2,1.011031982E3
4.328030344E2,1.011031982E3
4.333030344E2,1.011031982E3
4.338030344E2,1.011031982E3
4.343030344E2,1.011031982E3
4.348030344E2,1.011031982E3
