"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.432926120E2,-7.657500458E1,3.616875076E1,-3.993750095E0
8.437926120E2,-7.991250610E1,4.020000076E1,-4.125000000E0
8.442926120E2,-8.349375153E1,4.426875305E1,-4.218750000E0
8.447926120E2,-8.686875153E1,4.828125381E1,-4.181250095E0
8.452926120E2,-8.992500305E1,5.205000305E1,-4.218750000E0
8.457926120E2,-9.300000000E1,5.570625305E1,-4.181250095E0
8.462926120E2,-9.581250000E1,5.911875153E1,-3.787500143E0
8.467926120E2,-9.796875763E1,6.170625305E1,-3.318750143E0
8.472926120E2,-9.986250305E1,6.345000076E1,-3.075000048E0
8.477926120E2,-1.013437576E2,6.470625305E1,-2.850000143E0
8.482926120E2,-1.022250061E2,6.534375000E1,-2.756250143E0
8.487926120E2,-1.029562531E2,6.577500153E1,-2.737500191E0
8.492926120E2,-1.037250061E2,6.611250305E1,-2.718750000E0
8.497926120E2,-1.041750031E2,6.626250458E1,-2.868750095E0
8.502926120E2,-1.051312561E2,6.680625153E1,-2.775000095E0
8.507926120E2,-1.060875015E2,6.768750000E1,-2.775000095E0
8.512926120E2,-1.069125061E2,6.864375305E1,-2.775000095E0
8.517926120E2,-1.077187576E2,6.950625610E1,-2.775000095E0
8.522926120E2,-1.085062561E2,7.035000610E1,-2.737500191E0
8.527926120E2,-1.098750076E2,7.183125305E1,-2.793750048E0
8.532926120E2,-1.124437561E2,7.449375153E1,-2.868750095E0
8.537926120E2,-1.154812546E2,7.758750153E1,-2.756250143E0
8.542926120E2,-1.172250061E2,7.951875305E1,-2.587500095E0
8.547926120E2,-1.177500076E2,8.000625610E1,-2.531250000E0
8.552926120E2,-1.177125015E2,8.006250000E1,-2.606250048E0
8.557926120E2,-1.184437561E2,8.060625458E1,-2.587500095E0
8.562926120E2,-1.185562515E2,8.047500610E1,-2.418750048E0
8.567926120E2,-1.172625046E2,7.861875153E1,-2.193750143E0
8.572926120E2,-1.140750046E2,7.477500153E1,-2.025000095E0
8.577926120E2,-1.104562531E2,7.038750458E1,-1.968750119E0
8.582926120E2,-1.076437531E2,6.690000153E1,-2.006250143E0
8.587926120E2,-1.059937515E2,6.450000000E1,-1.987500072E0
8.592926120E2,-1.050000076E2,6.271875381E1,-1.968750119E0
8.597926120E2,-1.032750015E2,6.050625229E1,-2.362500191E0
8.602926120E2,-1.023187561E2,5.925000381E1,-2.550000191E0
8.607926120E2,-1.023000031E2,5.926875305E1,-2.756250143E0
8.612926120E2,-1.042687531E2,6.050625229E1,-3.300000191E0
8.617926120E2,-1.065937576E2,6.277500153E1,-3.675000191E0
8.622926120E2,-1.088625031E2,6.487500000E1,-4.256250381E0
8.627926120E2,-1.108312531E2,6.663750458E1,-5.006250381E0
8.632926120E2,-1.117875061E2,6.740625000E1,-4.893750191E0
8.637926120E2,-1.104937515E2,6.525000000E1,-4.237500191E0
8.642926120E2,-1.080750046E2,6.191250229E1,-4.218750000E0
8.647926120E2,-1.049062576E2,5.801250076E1,-4.012500286E0
8.652926120E2,-1.004812546E2,5.272500229E1,-3.281250238E0
8.657926120E2,-9.551250458E1,4.651875305E1,-2.943750143E0
8.662926120E2,-9.035625458E1,4.072500229E1,-2.587500095E0
8.667926120E2,-8.533125305E1,3.558750153E1,-2.212500095E0
8.672926120E2,-8.171250153E1,3.256875229E1,-2.400000095E0
8.677926120E2,-8.100000000E1,3.266250229E1,-2.325000048E0
8.682926120E2,-8.158125305E1,3.346875000E1,-1.968750119E0
8.687926120E2,-8.257500458E1,3.408750153E1,-1.893750072E0
8.692926120E2,-8.250000000E1,3.480000305E1,-2.156250000E0
8.697926120E2,-8.227500153E1,3.511875153E1,-2.062500000E0
8.702926120E2,-8.216250610E1,3.506250000E1,-1.950000048E0
8.707926120E2,-8.208750153E1,3.485625076E1,-1.706250072E0
8.712926120E2,-8.193750000E1,3.375000000E1,-1.387500048E0
8.717926120E2,-8.266875458E1,3.358125305E1,-1.443750024E0
8.722926120E2,-8.371875000E1,3.420000076E1,-1.593750119E0
8.727926120E2,-8.443125153E1,3.495000076E1,-1.875000119E0
8.732926120E2,-8.651250458E1,3.701250076E1,-1.893750072E0
8.737926120E2,-8.857500458E1,3.950625229E1,-1.987500072E0
8.742926120E2,-9.065625000E1,4.198125076E1,-2.006250143E0
8.747926120E2,-9.286875153E1,4.428750229E1,-1.950000048E0
8.752926120E2,-9.483750153E1,4.665000153E1,-2.193750143E0
8.757926120E2,-9.581250000E1,4.835625076E1,-2.606250048E0
8.762926120E2,-9.641250610E1,4.961250305E1,-2.868750095E0
8.767926120E2,-9.780000305E1,5.154375076E1,-2.868750095E0
8.772926120E2,-9.991875458E1,5.398125076E1,-2.775000095E0
8.777926120E2,-1.022250061E2,5.647500229E1,-2.700000048E0
8.782926120E2,-1.031625061E2,5.760000229E1,-2.887500048E0
8.787926120E2,-1.030312576E2,5.808750153E1,-3.150000095E0
8.792926120E2,-1.023750076E2,5.761875153E1,-3.037500143E0
8.797926120E2,-1.016625061E2,5.660625076E1,-2.850000143E0
8.802926114E2,-1.004812546E2,5.510625076E1,-2.756250143E0
8.807926114E2,-9.815625763E1,5.268750381E1,-2.662500143E0
8.812926114E2,-9.466875458E1,4.906875229E1,-2.550000191E0
8.817926114E2,-9.213750458E1,4.575000000E1,-2.381250143E0
8.822926114E2,-9.045000458E1,4.280625153E1,-2.250000000E0
8.827926114E2,-8.906250000E1,4.023750305E1,-2.250000000E0
8.832926114E2,-8.745000458E1,3.798750305E1,-2.343750000E0
8.837926114E2,-8.484375000E1,3.558750153E1,-2.343750000E0
8.842926114E2,-8.163750458E1,3.303750229E1,-2.343750000E0
8.847926114E2,-7.850625610E1,3.046875191E1,-2.306250095E0
8.852926114E2,-7.537500000E1,2.778750038E1,-2.381250143E0
8.857926114E2,-7.155000305E1,2.469375038E1,-2.550000191E0
8.862926114E2,-6.862500000E1,2.280000114E1,-2.381250143E0
8.867926114E2,-6.684375000E1,2.156250000E1,-2.156250000E0
8.872926114E2,-6.658125305E1,2.158125114E1,-2.043750048E0
8.877926114E2,-6.669375610E1,2.176875114E1,-1.950000048E0
8.882926114E2,-6.650625610E1,2.145000076E1,-1.987500072E0
8.887926114E2,-6.622500610E1,2.071875000E1,-1.743750095E0
8.892926114E2,-6.395625305E1,1.775625038E1,-1.537500024E0
8.897926114E2,-6.116250229E1,1.430625057E1,-1.275000095E0
8.902926114E2,-5.840625381E1,1.093125057E1,-1.143750072E0
8.907926114E2,-5.557500076E1,7.781250477E0,-1.031250000E0
8.912926114E2,-5.229375076E1,4.350000381E0,-1.012500048E0
8.917926114E2,-4.976250076E1,1.500000000E0,-1.012500048E0
8.922926114E2,-4.878750229E1,2.812500000E-1,-9.375000596E-1
8.927926114E2,-4.920000076E1,6.750000119E-1,-1.106250048E0
8.932926114E2,-5.175000381E1,3.731250048E0,-1.443750024E0
8.937926114E2,-5.446875381E1,7.200000286E0,-1.631250024E0
8.942926114E2,-5.685000229E1,1.029375076E1,-1.687500119E0
8.947926114E2,-5.891250229E1,1.273125076E1,-1.762500048E0
8.952926114E2,-6.026250076E1,1.445625019E1,-1.725000024E0
8.957926114E2,-6.112500381E1,1.573125076E1,-1.837500095E0
8.962926114E2,-6.176250076E1,1.666875076E1,-2.100000143E0
8.967926114E2,-6.228750229E1,1.755000114E1,-2.493750095E0
8.972926114E2,-6.326250076E1,1.880625153E1,-2.343750000E0
8.977926114E2,-6.465000153E1,2.040000153E1,-2.362500191E0
8.982926114E2,-6.622500610E1,2.210625076E1,-2.362500191E0
8.987926114E2,-6.772500610E1,2.396250153E1,-2.306250095E0
8.992926114E2,-6.937500000E1,2.580000114E1,-2.268750191E0
8.997926114E2,-7.098750305E1,2.752500153E1,-2.231250048E0
9.002926114E2,-7.260000610E1,2.926875114E1,-2.025000095E0
9.007926114E2,-7.486875153E1,3.161250114E1,-1.593750119E0
9.012926114E2,-7.728750610E1,3.410625076E1,-1.593750119E0
9.017926114E2,-7.961250305E1,3.656250000E1,-1.443750024E0
9.022926114E2,-8.193750000E1,3.896250153E1,-1.743750095E0
9.027926114E2,-8.435625458E1,4.134375000E1,-1.987500072E0
9.032926114E2,-8.675625610E1,4.385625076E1,-2.062500000E0
9.037926114E2,-8.913750458E1,4.640625000E1,-1.950000048E0
9.042926114E2,-9.120000458E1,4.860000229E1,-2.437500000E0
9.047926114E2,-9.234375000E1,4.983750153E1,-2.456250191E0
9.052926114E2,-9.286875153E1,5.049375153E1,-2.362500191E0
9.057926114E2,-9.331875610E1,5.085000229E1,-2.381250143E0
9.062926114E2,-9.361875153E1,5.135625076E1,-2.062500000E0
9.067926114E2,-9.382500458E1,5.173125076E1,-1.781250119E0
9.072926114E2,-9.395625305E1,5.184375381E1,-1.837500095E0
9.077926114E2,-9.397500610E1,5.186250305E1,-1.950000048E0
9.082926114E2,-9.414375305E1,5.203125381E1,-1.275000095E0
9.087926114E2,-9.408750153E1,5.216250229E1,-1.481250048E0
9.092926114E2,-9.386250305E1,5.220000076E1,-1.462500095E0
9.097926114E2,-9.253125000E1,5.145000076E1,-1.687500119E0
9.102926114E2,-8.966250610E1,4.880625153E1,-1.875000119E0
9.107926114E2,-8.471250153E1,4.531875229E1,-2.025000095E0
9.112926114E2,-7.818750000E1,4.121250153E1,-2.025000095E0
9.117926114E2,-7.023750305E1,3.641250229E1,-1.950000048E0
9.122926114E2,-6.020625305E1,3.035625076E1,-1.968750119E0
9.127926114E2,-4.833750153E1,2.313750076E1,-1.743750095E0
9.132926114E2,-3.474375153E1,1.509375095E1,-1.856250048E0
9.137926114E2,-2.060625076E1,6.731250286E0,-1.687500119E0
9.142926114E2,-6.262500286E0,-1.500000060E-1,-2.100000143E0
9.147926114E2,8.362500191E0,-4.706250191E0,-3.000000000E0
9.152926114E2,2.334375000E1,-7.537500381E0,-3.300000191E0
9.157926114E2,3.838125229E1,-1.021875000E1,-3.262500048E0
9.162926114E2,5.383125305E1,-1.235625076E1,-2.775000095E0
9.167926114E2,6.976875305E1,-1.546875095E1,-1.875000119E0
9.172926114E2,8.465625000E1,-1.845000076E1,-1.350000024E0
9.177926114E2,9.845625305E1,-2.026875114E1,-1.143750072E0
9.182926114E2,1.109812546E2,-2.143125153E1,-3.750000000E-1
9.187926114E2,1.218562546E2,-2.385000038E1,8.250000477E-1
9.192926114E2,1.314000092E2,-2.701875114E1,1.200000048E0
9.197926114E2,1.401937561E2,-2.925000191E1,1.162500024E0
9.202926114E2,1.473187561E2,-3.065625191E1,6.000000238E-1
9.207926114E2,1.526812592E2,-2.956875038E1,-5.062500238E-1
9.212926114E2,1.578562622E2,-2.709375191E1,-1.200000048E0
9.217926114E2,1.627500000E2,-2.358750153E1,-1.743750095E0
9.222926114E2,1.647937622E2,-2.040000153E1,-2.306250095E0
9.227926114E2,1.576312561E2,-1.456875038E1,-2.700000048E0
9.232926114E2,1.489687500E2,-6.675000191E0,-2.868750095E0
9.237926114E2,1.354500122E2,1.800000072E0,-3.168750048E0
9.242926114E2,1.154062576E2,1.273125076E1,-3.356250048E0
9.247926114E2,9.322500610E1,2.542500114E1,-3.337500095E0
9.252926114E2,7.061250305E1,3.817500305E1,-3.506250143E0
9.257926114E2,4.783125305E1,5.036250305E1,-3.562500238E0
9.262926114E2,2.386875153E1,6.318750381E1,-3.525000095E0
9.267926114E2,2.812500000E0,7.537500000E1,-3.637500048E0
9.272926114E2,-2.043750000E1,8.681250000E1,-4.200000286E0
9.277926114E2,-4.383750153E1,9.470625305E1,-3.900000095E0
9.282926114E2,-5.765625381E1,9.455625153E1,-3.487500191E0
9.287926114E2,-6.832500458E1,9.013125610E1,-3.187500238E0
9.292926114E2,-7.882500458E1,8.460000610E1,-2.850000143E0
9.297926114E2,-8.866875458E1,7.777500153E1,-2.362500191E0
9.302926114E2,-9.427500153E1,6.946875000E1,-1.893750072E0
9.307926114E2,-9.395625305E1,5.846250153E1,-1.443750024E0
9.312926114E2,-9.030000305E1,4.575000000E1,-6.375000477E-1
9.317926114E2,-8.296875000E1,3.620625305E1,-6.000000238E-1
9.322926114E2,-7.978125000E1,3.245625305E1,-8.250000477E-1
9.327926114E2,-7.820625305E1,3.076875114E1,-8.625000119E-1
9.332926114E2,-7.614375305E1,2.850000191E1,-8.437500596E-1
9.337926114E2,-7.483125305E1,2.705625153E1,-9.562500119E-1
9.342926114E2,-7.458750153E1,2.673750114E1,-1.143750072E0
9.347926114E2,-7.500000000E1,2.746875191E1,-1.256250024E0
9.352926114E2,-7.582500458E1,2.850000191E1,-1.275000095E0
9.357926114E2,-7.651875305E1,2.938125038E1,-1.331250072E0
9.362926114E2,-7.725000000E1,3.028125191E1,-1.312500000E0
9.367926114E2,-7.820625305E1,3.142500114E1,-1.331250072E0
