"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.219501772E1,2.038955688E-3,-2.251923084E-2,3.898501396E-2
4.269501772E1,-5.070018768E-2,2.430880070E-2,4.184961319E-3
4.319501772E1,-3.494358063E-2,1.101362705E-2,2.024102211E-2
4.369501772E1,4.031276703E-2,6.025588512E-2,8.986949921E-3
4.419501772E1,8.469581604E-3,-5.999994278E-2,6.565332413E-3
4.469501772E1,-2.047538757E-2,6.471979618E-2,3.477025032E-2
4.519501772E1,2.404975891E-2,6.785774231E-2,-2.751779556E-2
4.569501772E1,4.333591461E-2,5.352735519E-3,1.551651955E-2
4.619501772E1,4.061603546E-2,-3.476822376E-2,-2.012872696E-2
4.669501772E1,3.863811493E-2,9.748232365E-2,3.057241440E-3
4.719501772E1,-8.200645447E-3,-6.659913063E-2,-1.730298996E-2
4.769501772E1,5.700111389E-3,5.077123642E-3,9.732484818E-3
4.819501772E1,1.914024353E-3,-8.377683163E-2,1.720261574E-2
4.869501772E1,-4.643917084E-2,-6.309390068E-3,3.862261772E-2
4.919501772E1,-3.682041168E-2,-1.600639820E-1,1.298856735E-2
4.969501772E1,1.042451859E-1,1.498517990E-1,-2.368378639E-2
5.019501772E1,-4.337787628E-2,-1.231169701E-1,-3.387975693E-2
5.069501772E1,2.070932388E-1,-9.743058681E-2,-4.818296432E-2
5.119501772E1,-2.326679230E-1,1.457977295E-1,2.773094177E-2
5.169501772E1,-1.441621780E-1,-1.560968161E-1,3.799724579E-2
5.219501772E1,-1.415691376E-1,1.561276913E-1,-8.302378654E-2
5.269501772E1,-1.441669464E-2,-3.281390667E-2,-1.762907505E-1
5.319501772E1,-1.424894333E-1,-1.147458553E-1,2.425837517E-2
5.369501772E1,-3.345117569E-1,-1.541761160E-1,4.345178604E-3
5.419501772E1,3.226575851E-1,6.765854359E-2,-1.164796352E-1
5.469501772E1,1.357183456E-1,1.334515810E-1,1.578569412E-2
5.519501772E1,1.633310318E-1,6.313216686E-2,-1.662707329E-2
5.569501772E1,1.131124496E-1,-1.236894131E-1,-1.738810539E-2
5.619501772E1,4.017734528E-2,9.114718437E-2,1.604743004E-1
5.669501772E1,2.987384796E-2,3.605699539E-2,-1.907229424E-2
