"Time (s)","Pressure (hPa)"
2.748036314E2,1.013059570E3
2.753036314E2,1.013059570E3
2.758036314E2,1.013059570E3
2.763036314E2,1.013059570E3
2.768036314E2,1.013059570E3
2.773036314E2,1.013059570E3
2.778036314E2,1.013059570E3
2.783036314E2,1.013059570E3
2.788036314E2,1.013059570E3
2.793036314E2,1.013059570E3
2.798036314E2,1.013059570E3
2.803036314E2,1.012895874E3
2.808036314E2,1.012829102E3
2.813036314E2,1.012854492E3
2.818036314E2,1.012843262E3
2.823036314E2,1.012830078E3
2.828036314E2,1.012826782E3
2.833036314E2,1.012821167E3
2.838036314E2,1.012810791E3
2.843036314E2,1.012804932E3
2.848036314E2,1.012795532E3
2.853036314E2,1.012773071E3
2.858036314E2,1.012770264E3
2.863036314E2,1.012765503E3
2.868036314E2,1.012764404E3
2.873036314E2,1.012763184E3
2.878036314E2,1.012809082E3
2.883036314E2,1.012713013E3
2.888036314E2,1.012763794E3
2.893036314E2,1.012801270E3
2.898036314E2,1.012845947E3
2.903036314E2,1.012854614E3
2.908036314E2,1.012885132E3
2.913036314E2,1.012901367E3
2.918036314E2,1.012923706E3
2.923036314E2,1.012918823E3
2.928036314E2,1.012987427E3
2.933036314E2,1.013012817E3
2.938036314E2,1.013063721E3
2.943036314E2,1.013108765E3
2.948036314E2,1.013134277E3
2.953036314E2,1.013270630E3
2.958036314E2,1.013560425E3
2.963036314E2,1.013586548E3
2.968036314E2,1.013364624E3
2.973036314E2,1.013258301E3
2.978036314E2,1.013047852E3
2.983036314E2,1.012863037E3
2.988036314E2,1.012945312E3
2.993036314E2,1.013046509E3
2.998036314E2,1.013046509E3
3.003036314E2,1.012831787E3
3.008036314E2,1.012746338E3
3.013036314E2,1.012993164E3
3.018036314E2,1.013352051E3
3.023036314E2,1.013615967E3
3.028036314E2,1.013615967E3
3.033036314E2,1.013615967E3
3.038036314E2,1.013615967E3
3.043036314E2,1.013615967E3
3.048036314E2,1.013615967E3
3.053036314E2,1.013615967E3
3.058036314E2,1.013615967E3
3.063036314E2,1.013615967E3
3.068036314E2,1.013615967E3
3.073036314E2,1.013615967E3
3.078036314E2,1.013601685E3
3.083036314E2,1.013458252E3
3.088036314E2,1.012942017E3
3.093036314E2,1.012913574E3
3.098036314E2,1.012913574E3
3.103036314E2,1.012568359E3
3.108036314E2,1.012568359E3
3.113036314E2,1.012941528E3
3.118036314E2,1.012941528E3
3.123036314E2,1.012941528E3
3.128036314E2,1.012941528E3
3.133036314E2,1.012941528E3
3.138036314E2,1.013338379E3
3.143036314E2,1.013254883E3
3.148036314E2,1.013254883E3
3.153036314E2,1.013254883E3
3.158036314E2,1.013254883E3
3.163036314E2,1.013254883E3
3.168036314E2,1.013254883E3
3.173036314E2,1.013254883E3
3.178036314E2,1.012927856E3
3.183036314E2,1.013285278E3
3.188036314E2,1.013546631E3
3.193036314E2,1.013546631E3
3.198036314E2,1.013546631E3
3.203036314E2,1.013140747E3
3.208036314E2,1.012357910E3
3.213036314E2,1.012199951E3
3.218036314E2,1.012382568E3
3.223036314E2,1.012382568E3
3.228036314E2,1.012382568E3
3.233036314E2,1.012382568E3
3.238036314E2,1.012382568E3
3.243036314E2,1.012382568E3
3.248036314E2,1.012382568E3
3.253036314E2,1.012382568E3
3.258036314E2,1.012382568E3
3.263036314E2,1.012382568E3
3.268036314E2,1.012382568E3
3.273036314E2,1.012382568E3
3.278036314E2,1.012382568E3
3.283036314E2,1.012382568E3
3.288036314E2,1.012382568E3
3.293036314E2,1.012382568E3
3.298036314E2,1.012382568E3
3.303036314E2,1.012382568E3
3.308036314E2,1.012382568E3
3.313036314E2,1.012382568E3
3.318036314E2,1.012382568E3
3.323036314E2,1.012382568E3
3.328036314E2,1.012382568E3
3.333036314E2,1.012382568E3
3.338036314E2,1.012382568E3
3.343036314E2,1.012382568E3
3.348036314E2,1.012382568E3
3.353036314E2,1.012382568E3
3.358036314E2,1.012382568E3
3.363036314E2,1.012382568E3
3.368036314E2,1.012382568E3
3.373036314E2,1.012382568E3
3.378036314E2,1.012382568E3
3.383036314E2,1.012382568E3
3.388036314E2,1.012382568E3
3.393036314E2,1.012382568E3
3.398036314E2,1.012382568E3
3.403036314E2,1.013726440E3
3.408036314E2,1.013902100E3
3.413036314E2,1.014031982E3
3.418036314E2,1.014114258E3
3.423036314E2,1.014114258E3
3.428036314E2,1.014114258E3
3.433036314E2,1.014114258E3
3.438036314E2,1.014114258E3
3.443036314E2,1.014114258E3
3.448036314E2,1.014114258E3
3.453036314E2,1.014114258E3
3.458036314E2,1.014114258E3
3.463036314E2,1.014114258E3
3.468036314E2,1.014114258E3
3.473036314E2,1.014114258E3
3.478036314E2,1.014114258E3
3.483036314E2,1.014114258E3
3.488036314E2,1.014114258E3
3.493036314E2,1.014114258E3
3.498036314E2,1.014114258E3
3.503036314E2,1.014114258E3
3.508036314E2,1.014114258E3
3.513036314E2,1.014114258E3
3.518036314E2,1.014114258E3
3.523036314E2,1.014114258E3
3.528036314E2,1.014114258E3
3.533036314E2,1.014114258E3
3.538036314E2,1.014114258E3
3.543036314E2,1.014114258E3
3.548036314E2,1.014114258E3
3.553036314E2,1.014114258E3
3.558036314E2,1.014114258E3
3.563036314E2,1.014114258E3
3.568036314E2,1.014114258E3
3.573036314E2,1.014114258E3
3.578036314E2,1.014114258E3
3.583036314E2,1.014114258E3
3.588036314E2,1.014114258E3
3.593036314E2,1.014114258E3
3.598036314E2,1.014114258E3
3.603036314E2,1.014269043E3
3.608036314E2,1.014300781E3
3.613036314E2,1.014258545E3
3.618036314E2,1.014187988E3
3.623036314E2,1.014187988E3
