"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.194990436E1,-2.061668597E-2,-5.467239767E-2,-2.031125315E-2
8.245406785E1,-5.177079141E-2,7.727439702E-2,-4.123337194E-2
8.295823337E1,-2.046396956E-2,0.000000000E0,-3.130681813E-2
8.346240108E1,-3.375028074E-2,6.108647678E-3,-2.443459118E-3
8.396657092E1,-2.871064469E-2,-1.832594350E-2,-2.046396956E-2
8.447074285E1,-1.282816008E-2,-5.345067009E-3,3.649916872E-2
8.497491655E1,-3.680460155E-2,-7.635809598E-4,-2.290742844E-2
8.547909196E1,-2.596175298E-2,5.650499370E-3,1.038470119E-2
8.598326879E1,-2.809977904E-2,-9.162971983E-4,-1.695149764E-2
8.648744676E1,-2.794706449E-2,5.192350596E-3,1.145371422E-2
8.699162561E1,-2.046396956E-2,3.512472380E-3,-1.634063199E-2
8.749580514E1,-1.771507785E-2,2.000582218E-2,-1.160643063E-2
8.799998519E1,-1.588248461E-2,-5.039634649E-3,1.435532235E-2
8.850416556E1,-1.404988952E-2,-2.138026757E-3,-3.176496923E-2
8.900834644E1,-1.023198478E-2,4.276053514E-3,4.581485991E-4
8.951252821E1,-2.901607659E-3,-9.162971983E-4,-2.458730713E-2
9.001671071E1,-3.359756200E-3,2.138026757E-3,2.138026757E-3
9.052089379E1,-3.512472380E-3,-1.679878100E-3,-1.007926930E-2
9.102507717E1,-2.290742937E-3,1.069013379E-3,6.719512399E-3
9.152926087E1,-2.748891478E-3,-2.641990222E-2,4.581485991E-4
9.203344504E1,-2.299905866E-1,7.024945319E-2,-2.429714650E-1
9.253762946E1,6.612611562E-2,1.278234571E-1,-6.322450191E-2
9.304181374E1,5.894844979E-2,7.910698652E-2,-7.177661173E-3
9.354599769E1,9.621120244E-2,1.003345400E-1,-8.491020650E-2
9.405018124E1,5.879573524E-2,-7.330377586E-3,-8.704823442E-3
9.455436452E1,-7.696896046E-2,-2.953531146E-1,3.097084463E-1
9.505854764E1,-1.664606482E-2,1.559232324E-1,-3.130681813E-2
