"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.540574999E-2,5.227559897E-1,1.495402014E-1,2.817884320E-1
5.129909167E-1,8.884832489E-1,-1.410465360E-2,2.660073817E-2
1.010576917E0,2.024611284E0,2.570946463E0,1.297398043E0
1.508162000E0,-1.906278841E0,-4.883870794E-1,-6.743345305E-1
2.005747000E0,-3.289737082E-1,7.400923178E-2,-8.981457728E-1
2.503331000E0,-5.010531718E-1,1.832684031E-1,-5.368428093E-1
3.000915000E0,7.073025942E-2,4.961406335E-2,-1.576736784E-1
3.498498542E0,2.408778030E-1,-1.985638422E-1,-2.505923671E-1
3.996080542E0,4.257995063E-1,1.846044919E-1,-1.084749135E-1
4.493662375E0,2.771270317E-1,-1.536829537E-1,2.894976935E-1
4.991244375E0,1.986638296E-1,3.185738504E-1,-8.110321999E-2
5.488825625E0,4.786296844E-2,5.948385639E-1,2.504973498E-1
5.986405625E0,3.966254085E-1,7.157927513E-1,2.454193354E-1
6.483983875E0,4.836389941E-1,6.509290034E-1,4.227402431E-1
6.981562875E0,2.791045600E-1,1.364632983E0,5.123324507E-1
7.479142375E0,7.837678027E-1,1.242923335E0,6.120113978E-1
7.976720375E0,5.084686106E-1,2.118084142E0,3.158958256E-2
8.474297000E0,9.739175016E-1,2.155305032E0,1.824506700E-1
8.971874000E0,-8.144294322E-2,2.455957459E0,2.601683521E-1
9.469449792E0,2.345277268E-1,2.277474124E0,3.472284231E-1
9.967024792E0,1.170973347E0,1.870331329E0,4.586351305E-2
1.046460000E1,3.041084236E-1,1.829951189E0,-1.089137471E-1
1.096217500E1,4.457724255E-1,1.503964969E0,-1.584534046E-1
1.145974913E1,-9.770697355E-3,8.904473287E-1,-1.012506786E-1
1.195732212E1,1.975119281E-1,3.480229135E-1,-2.698349690E-1
1.245489575E1,3.474474013E-1,3.686209001E-2,-2.784885558E-1
1.295246775E1,-2.902587086E-1,5.858186491E-2,-1.660916224E-1
1.345003975E1,9.808166313E-1,-5.084556006E-2,-1.218299541E-1
1.394761004E1,1.451366633E-1,-2.200317483E-1,3.591973811E-1
1.444518104E1,-3.988543671E-1,-6.086739533E-2,4.036938152E-1
1.494275162E1,1.848070979E-1,-1.570990433E-1,4.170254669E-1
1.544032162E1,6.529948246E-1,-6.871051419E-1,6.572521824E-1
1.593789150E1,6.618942869E-1,-4.029791392E-1,2.423963249E-1
1.643546050E1,-3.320867658E-2,-4.076281142E-1,4.112709296E-1
1.693302950E1,-3.560381305E-1,-5.339591087E-1,6.410536408E-1
1.743059750E1,-7.287150979E-2,-7.179766864E-1,1.389107235E0
1.792816638E1,2.266567898E-1,-7.968237582E-1,1.248496024E0
1.842573437E1,2.958346134E-1,-5.287868080E-1,6.360028160E-1
1.892330237E1,-1.556558043E-1,-1.153600100E-1,3.947092760E-1
1.942086937E1,4.332985604E-1,-1.089242721E-1,3.748885305E-1
1.991843604E1,4.078210723E-1,-3.119596262E-1,5.757753253E-1
2.041600304E1,3.684038222E-2,-2.074267593E-1,7.274463983E-1
2.091357042E1,3.376258332E-1,-1.847063796E-1,3.432992403E-1
2.141113642E1,4.890231103E-1,-1.255579926E-1,3.418750048E-1
2.190870104E1,4.794430321E-1,-1.198712830E-1,2.055508263E-1
2.240626604E1,2.262375444E-1,-6.060916767E-2,3.274660036E-2
2.290383125E1,1.051528180E-1,-5.992855176E-2,2.217486370E-1
2.340139525E1,-1.055831730E-1,3.032056135E-1,-6.220830806E-1
2.389895954E1,-1.533987790E-1,6.579019542E-1,-1.162608905E0
2.439652254E1,8.536934853E-4,3.782492177E-1,-7.201569669E-1
2.489408542E1,2.217381120E-2,3.162453429E-1,-6.034022498E-1
2.539164742E1,5.066320002E-2,2.342179705E-1,-4.952039096E-1
2.588920950E1,5.603211343E-2,2.103978758E-1,-3.964461914E-1
2.638677050E1,5.224896491E-2,1.400530940E-1,-3.485944788E-1
2.688433250E1,4.438036680E-4,1.130816424E-1,-3.006185129E-1
2.738189350E1,-2.145752728E-2,8.327370644E-2,-2.598596191E-1
2.787945379E1,4.687888205E-2,7.434880883E-2,-2.663321945E-1
2.837701479E1,9.393435001E-2,2.387900546E-2,-2.057199571E-1
2.887457450E1,1.157052881E-1,3.880139217E-2,-1.480313274E-1
2.937213450E1,9.640947640E-2,2.535922810E-2,-8.856397480E-2
2.986969450E1,4.097377896E-2,5.298995331E-2,-1.648417801E-2
3.036725350E1,-1.113309860E-3,4.816585422E-2,-4.868157864E-2
3.086481254E1,3.541775465E-2,3.651673883E-2,-8.476416171E-3
3.136237054E1,-2.881157041E-2,6.158974573E-2,8.452120990E-2
3.185992875E1,-1.380381435E-1,1.435564533E-2,4.563781053E-2
3.235748675E1,-6.390772820E-2,-1.893810824E-2,-3.810718149E-2
3.285504375E1,6.580514967E-2,1.128951162E-3,-1.518276322E-1
3.335260075E1,1.864729697E-1,1.739239678E-2,-1.011144385E-1
3.385015600E1,6.199802756E-3,5.001094311E-2,7.966802090E-2
3.434771200E1,-5.882182002E-2,3.430049792E-2,7.770569533E-2
3.484526879E1,-6.163374603E-2,2.850181416E-2,4.821643263E-2
3.534282379E1,-4.503467023E-2,-1.019111216E-2,-3.187492669E-2
3.584037800E1,-5.388209224E-2,-2.020052209E-2,-1.813250810E-2
3.633793200E1,1.713175714E-1,-6.783837274E-2,-2.867766917E-3
3.683548642E1,1.198503792E-2,2.890322551E-2,5.139088601E-2
3.733304042E1,-1.261846679E-1,1.043346463E-1,-3.119401842E-1
3.783059287E1,3.784317970E-3,2.287259732E-1,-1.711816236E-1
3.832814487E1,-2.038807154E-1,1.715669551E-1,-2.950741830E-1
3.882569712E1,-5.784942806E-2,3.410004075E-1,-8.055121359E-1
3.932324813E1,5.180633068E-3,4.158216713E-1,-5.841874221E-1
3.982080075E1,-2.464449370E-1,3.370026661E-1,-7.442219138E-1
4.031835175E1,1.850842559E-1,1.846809442E-1,-2.359866071E-1
4.081590225E1,-2.589030147E-2,-3.648428679E-2,-1.962807968E-1
4.131345225E1,1.509113735E-1,9.683339953E-2,-4.352503610E-1
4.181100312E1,-1.653943419E-1,2.314024631E-1,-4.534863648E-1
4.230855312E1,-1.506102419E-1,5.879628231E-1,-5.071047476E-1
4.280610312E1,-7.799326140E-1,2.700423259E-1,-4.606781477E-1
4.330365312E1,-3.375498194E-1,-6.968265764E-2,2.962971282E-1
4.380120337E1,5.029277891E-1,-5.092595197E-1,-3.562904379E-1
4.429875337E1,2.538013190E-1,-9.560833476E-2,3.132303724E-1
4.479630250E1,2.748238134E-1,2.465612966E-1,-1.375990176E-1
4.529385250E1,-7.469443774E-1,1.875396480E-1,4.198879713E-1
4.579140129E1,6.891007966E-1,3.073713161E-2,2.782353714E-1
4.628895129E1,-1.363301718E-1,-2.206180047E-1,1.132240221E-1
4.678650154E1,-1.276651829E-1,-9.188738599E-2,1.539954874E-1
4.728405054E1,-1.446308792E-2,-2.374294075E-1,-2.402328551E-3
4.778159992E1,1.138324249E-1,-3.532206497E-1,-1.985802144E-2
4.827914992E1,1.129500800E-1,-2.712219286E-1,2.515939951E-1
4.877669817E1,6.509307575E-1,-2.569532606E-1,-1.586150801E-1
4.927424717E1,6.656008369E-1,-2.018550937E-1,4.010461959E-1
4.977179737E1,8.586560172E-1,-1.348642749E-1,2.012143850E-2
5.026934637E1,-1.952104640E-1,-4.607994774E-1,9.130044249E-1
5.076689542E1,1.165674600E0,4.273191977E-1,1.012219395E0
5.126444542E1,7.785146642E-1,-2.187862913E-1,3.842977238E-1
5.176199413E1,-2.284711808E-1,-8.320953324E-2,1.019080518E0
5.225954413E1,1.651025659E-1,-2.081790036E-1,1.083733474E0
5.275709329E1,6.618562800E-1,3.130151948E-1,1.391169548E-2
5.325464329E1,-5.352131903E-2,-1.155466823E-1,4.658353919E-1
5.375219229E1,5.979128838E-2,-2.614141014E-1,8.492332292E-1
5.424974129E1,7.918708742E-2,-2.239001200E-1,8.525564942E-1
5.474729142E1,2.215153331E-1,-4.266767348E-1,1.049341029E0
5.524484142E1,4.209240979E-1,-2.682964204E-1,6.707712373E-1
5.574239013E1,3.706093919E-1,-1.037620577E-1,5.806723684E-2
5.623994112E1,-2.437522942E-1,5.954687476E-2,5.020229325E-1
5.673749150E1,8.355437279E-2,-2.916578011E-1,3.441555651E-1
5.723504250E1,-7.548170686E-2,-1.360733329E-1,3.555387783E-1
5.773259325E1,5.089007199E-2,-1.225360054E-1,6.824723929E-3
5.823014425E1,-1.362664372E-1,-6.335560486E-2,1.174543364E-1
5.872769512E1,2.287214416E-1,-2.395727044E-1,2.811635108E-1
5.922524613E1,3.910208523E-2,-2.101768510E-1,1.890463293E-1
5.972279812E1,8.336550772E-2,-8.156602710E-2,-2.404620659E-1
6.022034912E1,2.547772193E-1,-1.082521346E-1,1.213194922E-2
6.071790000E1,1.320558572E-1,-1.692214908E-1,-7.047415137E-2
6.121545100E1,9.586568534E-2,-1.506406474E-1,-1.630700737E-2
6.171300350E1,6.458249688E-3,2.232062016E-1,-7.065389478E-1
6.221055450E1,2.087455988E-4,3.245026347E-1,-8.691008985E-1
6.270810525E1,1.890404820E-3,2.595853847E-1,-6.909900320E-1
6.320565725E1,5.215716362E-4,1.917522745E-1,-3.847893284E-1
6.370320875E1,-5.725008845E-2,3.059190139E-2,-1.294689028E-1
6.420076075E1,-1.002657151E-1,5.028156687E-1,-8.254444170E-1
6.469831137E1,-6.122794926E-2,-1.212754919E-1,-1.728903262E-1
6.519586237E1,1.645464957E-2,1.370691137E-1,-3.816477656E-1
6.569341417E1,1.535250789E-1,5.201376066E-2,-1.510186699E-1
6.619096517E1,-1.173811001E-1,4.392443016E-2,-7.477273196E-2
6.668851750E1,-7.628277540E-2,5.761758596E-2,-1.589624047E-1
6.718606850E1,4.988318145E-2,-2.472933680E-3,-1.522053623E-1
6.768362000E1,9.119025171E-2,6.569931507E-3,-1.672058094E-1
6.818117100E1,-2.333916128E-2,1.449714795E-2,-1.279373708E-1
6.867872354E1,-6.676175416E-2,-8.409904093E-3,-1.036515453E-1
6.917627454E1,-2.985822201E-2,-1.032165125E-2,-4.063200921E-2
6.967382525E1,-1.900520504E-2,3.692662865E-3,1.624765813E-2
7.017137625E1,-3.866763711E-3,4.054678604E-2,-3.959442079E-3
7.066892717E1,-9.810750782E-2,8.764172271E-2,-6.635975808E-2
7.116647917E1,-2.721171373E-1,5.580568001E-2,-3.661175609E-2
7.166403025E1,1.549161315E-2,7.968278512E-2,-2.547549999E-1
7.216158125E1,-1.139166248E-1,8.770092577E-3,1.846547779E-1
7.265913125E1,1.772945952E-1,-1.314283048E-1,1.413947377E-1
7.315668225E1,2.708360124E-1,-1.086539845E-1,6.485819310E-2
7.365423300E1,-1.900754392E-2,-1.856344789E-2,1.245603114E-2
7.415178400E1,5.331959009E-2,-4.280746579E-2,-1.973084450E-2
7.464933392E1,-3.619309545E-2,5.870823786E-2,1.795358330E-2
7.514688492E1,-2.057699507E-1,2.451445162E-2,3.374135792E-3
7.564443550E1,5.168587804E-2,6.301968232E-2,-1.196685308E-1
7.614198650E1,-1.186984777E-2,3.531162769E-2,3.026401877E-2
7.663953612E1,-1.060521197E-1,1.161651716E-2,5.552632928E-2
7.713708612E1,-1.023660350E-1,5.146587655E-2,8.896538615E-2
7.763463588E1,-1.139411831E-1,7.899032861E-2,9.322654456E-2
7.813218588E1,-3.030202568E-2,6.270188615E-2,7.404270709E-2
7.862973662E1,1.807152164E-1,-4.533857927E-2,-4.459934503E-2
7.912728662E1,1.667701918E-1,-7.216238871E-2,-4.656634837E-2
7.962483512E1,-1.789996433E-1,3.938883269E-1,-7.505684817E-1
8.012238512E1,-1.664713991E-1,4.838424772E-1,-9.240270111E-1
8.061993437E1,-1.754562306E-1,5.189228475E-1,-8.676855800E-1
8.111748337E1,-2.898640215E-2,4.184153500E-1,-7.607671952E-1
8.161503188E1,4.924466550E-2,1.423408902E-1,-2.222476968E-1
8.211258087E1,-1.754837126E-1,6.511510514E-2,1.496138763E-1
8.261013042E1,1.920582300E-1,-6.816070050E-2,3.256478119E-1
8.310767842E1,4.648132986E-1,-5.916932005E-1,8.777185249E-1
8.360522600E1,3.253232914E-1,-3.267972283E-1,8.113061419E-1
8.410277400E1,-2.325560457E-1,-6.700485215E-2,4.899612960E-1
8.460032250E1,3.519240296E-1,-1.955789848E-1,3.902569136E-1
8.509786950E1,2.249400473E-1,-5.263988051E-1,7.131112182E-1
8.559541725E1,-9.502894878E-2,-1.858324072E-1,2.976747322E-1
8.609296425E1,2.260048252E-1,-6.547500126E-1,-3.726611799E-1
8.659051150E1,-3.926539797E-1,5.478665650E-2,-5.067954299E-1
8.708805850E1,-2.212194639E-1,-5.273419610E-1,-6.464082286E-1
8.758560525E1,-6.724426639E-1,-1.066188319E0,-5.582953665E-1
8.808315225E1,-3.936708105E-1,-1.085294827E0,-1.038939709E0
8.858069975E1,-7.548901588E-1,-1.027629440E0,-7.878514981E-1
8.907824675E1,-2.426079941E-1,-1.350100313E0,-1.373990136E0
8.957579367E1,-6.034139442E-1,-1.047056668E0,-9.244813398E-1
9.007333967E1,-2.085058630E-2,-5.398571952E-1,-7.344322130E-1
9.057088600E1,-5.203296876E-1,-8.333168158E-1,-7.271673399E-1
9.106843200E1,-6.310081244E-1,1.223674594E-1,-3.308386776E-1
9.156597792E1,5.384350061E-2,-3.794038966E-2,-5.750143102E-1
9.206352392E1,-9.526330519E-1,-6.520322268E-1,7.937098235E-2
9.256107063E1,-1.434483383E0,-7.415953445E-1,9.520144165E-3
9.305861662E1,1.973376811E-2,-8.308792578E-1,1.009995407E-1
9.355616225E1,1.299941289E-1,-8.698167439E-1,-3.348364189E-1
9.405370725E1,1.427283706E0,-5.614157331E-1,-2.298332897E-1
9.455125329E1,2.674229926E-1,-1.495435490E0,4.289251354E-1
9.504879829E1,2.713511521E-1,-1.093235346E0,1.199915895E-1
9.554634300E1,-5.053450280E-1,-3.707848084E-1,5.137977630E-2
9.604388800E1,2.825988561E-1,-4.946814609E-1,1.364152488E-1
9.654143379E1,-9.097940111E-1,-4.015290298E-1,7.335536689E-2
9.703897879E1,6.769420964E-1,4.017716892E-1,-7.032914042E-2
9.753652262E1,7.901172942E-1,-1.133055907E-1,4.719346225E-2
9.803406762E1,-9.709418535E-2,8.078641784E-1,1.313237858E-1
9.853161175E1,-6.398900449E-1,5.081109072E-1,7.224363577E-1
9.902915575E1,-4.006921470E-1,4.379614225E-1,2.383728558E-1
9.952670075E1,6.167420876E-1,4.409702535E-1,-2.848023793E-1
1.000242444E2,4.337680918E-1,5.062672801E-1,-1.463791966E-2
1.005217874E2,-3.710116804E-1,1.258348583E-1,2.755821973E-1
1.010193309E2,4.374331266E-1,5.259690347E-1,-3.551382440E-1
1.015168739E2,-8.394496679E-2,5.337092865E-1,7.177340269E-2
1.020144176E2,-1.315002548E0,-1.458108473E-1,6.598968780E-1
1.025119606E2,9.804704762E-1,4.276650605E-1,7.314475018E-1
1.030095025E2,7.185619926E-1,-7.385398820E-2,-4.999027321E-1
1.035070455E2,-5.250834739E-1,5.149164815E-1,2.149173349E-2
1.040045869E2,9.812300295E-1,7.938090800E-1,-2.140732893E-1
1.045021289E2,-1.342371610E0,-6.837241356E-1,1.160476133E0
1.049996706E2,-5.968527836E-1,4.419870843E-1,-2.403971618E-1
1.054972116E2,1.271605682E0,6.610063872E-1,-3.040537521E-1
1.059947519E2,-1.978001958E-1,2.559849617E-1,-2.342570007E-2
1.064922929E2,2.167241246E-1,-2.192055367E-1,-4.530627340E-2
1.069898338E2,2.672446525E-1,5.537456480E-1,-2.364801121E-1
