"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.178309150E2,5.248264191E1,4.948326180E0,7.712350190E0,1.729999924E1,1.878000031E2,9.984123230E0,2.759356499E0
4.188309150E2,5.248248132E1,4.948286400E0,7.726379859E0,1.751000023E1,1.885000000E2,9.966499329E0,2.951555967E0
4.198309150E2,5.248232455E1,4.948247090E0,7.844968474E0,1.779000092E1,1.883999939E2,9.991506577E0,2.938353062E0
4.208309150E2,5.248217023E1,4.948210540E0,7.967956773E0,1.801000023E1,1.881000061E2,9.973985672E0,2.802614927E0
4.218309150E2,5.248200850E1,4.948171570E0,8.127676232E0,1.823999977E1,1.885000000E2,9.979722023E0,2.752194166E0
4.228309150E2,5.248184520E1,4.948130130E0,8.289528202E0,1.846999931E1,1.885000000E2,9.982628822E0,2.642279625E0
4.238309150E2,5.248167906E1,4.948089890E0,8.277609766E0,1.870999908E1,1.886999969E2,1.001801872E1,2.500000000E0
4.248309150E2,5.248151250E1,4.948046870E0,8.274722263E0,1.893000031E1,1.891000061E2,9.974521637E0,2.500000000E0
4.258309150E2,5.248134308E1,4.948003870E0,8.425273087E0,1.918000031E1,1.890000000E2,1.002625942E1,2.626311541E0
4.268309150E2,5.248116604E1,4.947957930E0,8.407781512E0,1.940999985E1,1.891999969E2,9.990115166E0,2.646895647E0
4.278309150E2,5.248099184E1,4.947913510E0,8.377294410E0,1.963999939E1,1.891000061E2,9.991697311E0,2.501811266E0
4.288309150E2,5.248082138E1,4.947873380E0,8.157056917E0,1.982999992E1,1.891999969E2,1.002011585E1,2.500000000E0
4.298309150E2,5.248064344E1,4.947831410E0,7.961954156E0,2.006999969E1,1.885000000E2,9.981200218E0,2.500000000E0
4.308309150E2,5.248046426E1,4.947785300E0,8.054872044E0,2.028000069E1,1.888000031E2,9.972186089E0,2.500000000E0
4.318309150E2,5.248028275E1,4.947739780E0,7.721944688E0,2.053000069E1,1.888999939E2,9.972683907E0,2.500000000E0
4.328309150E2,5.248009918E1,4.947692710E0,7.785009565E0,2.071999931E1,1.888999939E2,1.002634811E1,2.500000000E0
4.338309150E2,5.247991483E1,4.947647070E0,8.083730934E0,2.082999992E1,1.890000000E2,1.002856445E1,2.548666477E0
4.348309150E2,5.247972045E1,4.947610790E0,7.720456359E0,2.105999947E1,1.873000031E2,9.973097801E0,2.500000000E0
4.358309150E2,5.247953065E1,4.947574350E0,7.030772194E0,2.125000000E1,1.861000061E2,9.972106934E0,2.500000000E0
4.368309150E2,5.247934499E1,4.947540840E0,7.760163070E0,2.142000008E1,1.848000031E2,9.959593773E0,2.500000000E0
4.378309150E2,5.247915774E1,4.947523730E0,8.013304230E0,2.162000084E1,1.836999969E2,9.952650070E0,2.500000000E0
