"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.560144082E2,4.383651257E0,-7.429714203E-1,9.263215065E0
3.565144082E2,3.528815269E0,-1.169492126E0,8.498109818E0
3.570144082E2,3.413361549E0,-1.727617979E0,9.610772133E0
3.575144082E2,2.930011272E0,-1.461416483E0,8.763712883E0
3.580144082E2,2.520240545E0,-2.114058733E0,9.646664619E0
3.585144082E2,2.204986095E0,-2.070389748E0,9.383454323E0
3.590144082E2,2.445464849E0,-2.169692039E0,9.388239861E0
3.595144082E2,2.166102648E0,-2.151745796E0,8.711071014E0
3.600144082E2,2.362314224E0,-2.048256159E0,9.351150513E0
3.605144082E2,2.743969440E0,-1.757528186E0,9.341579437E0
3.610144082E2,3.901497364E0,-1.994417667E0,9.159725189E0
3.615144082E2,2.821736097E0,-1.874776483E0,9.072386742E0
3.620144082E2,4.133002758E0,-1.567897081E0,8.807381630E0
3.625144082E2,4.798207760E0,-1.600200176E0,8.567501068E0
3.630144082E2,4.520640373E0,-1.553540111E0,8.543573380E0
3.635144082E2,4.112065792E0,-1.533201098E0,8.759525299E0
3.640144082E2,4.581656933E0,-1.499701619E0,8.732007980E0
3.645144082E2,4.445864677E0,-1.435693622E0,8.912068367E0
3.650144082E2,4.227519512E0,-1.247856975E0,8.633303642E0
3.655144082E2,4.591228485E0,-1.842473388E0,9.044869423E0
3.660144082E2,4.905286312E0,-1.868196249E0,8.863015175E0
3.665144082E2,4.208376884E0,-1.718046665E0,8.513663292E0
3.670144082E2,4.326223373E0,-1.695314884E0,8.495717049E0
3.675144082E2,4.393222332E0,-1.223928809E0,8.413164139E0
3.680144082E2,5.024927616E0,-2.171486616E0,9.881160736E0
3.685144082E2,3.591028690E0,-1.477568030E0,7.698308468E0
3.690144082E2,4.164707661E0,-1.764706731E0,8.522037506E0
3.695144082E2,4.186243057E0,-1.836491346E0,7.728816986E0
3.700144082E2,5.057230473E0,-1.798206210E0,8.052446365E0
3.705144082E2,4.016951084E0,-1.692323804E0,8.468797684E0
3.710144082E2,4.340580463E0,-1.754537225E0,7.923832417E0
3.715144082E2,4.040280819E0,-2.035095692E0,9.180064201E0
3.720144082E2,4.664807796E0,-2.067398787E0,9.592227936E0
3.725144082E2,4.788636208E0,-1.770688772E0,8.558527946E0
3.730144082E2,4.924428940E0,-2.603390932E0,9.742377281E0
3.735144082E2,4.509274483E0,-2.970689297E0,8.497511864E0
3.740144082E2,4.758726120E0,-2.848655462E0,8.967103004E0
3.745144082E2,4.463810444E0,-2.743371248E0,8.532805443E0
3.750144082E2,4.557728767E0,-2.627319336E0,8.414958954E0
3.755144082E2,3.965505362E0,-2.681756020E0,7.801798344E0
3.760144082E2,4.035495281E0,-2.829512835E0,9.271589279E0
3.765144082E2,4.162314892E0,-2.563909531E0,8.524430275E0
3.770144082E2,4.364508629E0,-2.695514679E0,8.912068367E0
3.775144082E2,4.465006828E0,-2.495115757E0,8.435895920E0
3.780144082E2,4.905286312E0,-2.673381090E0,8.590232849E0
3.785144082E2,4.089931965E0,-2.392822742E0,7.871190071E0
3.790144082E2,4.321437836E0,-2.700898647E0,8.270791054E0
3.795144082E2,4.289732933E0,-2.806182861E0,8.638090134E0
3.800144082E2,4.039084435E0,-3.480958700E0,8.684749603E0
3.805144082E2,3.793820381E0,-3.537788391E0,8.126026154E0
3.810144082E2,4.019941807E0,-3.276372433E0,8.210372925E0
3.815144082E2,5.233701229E0,-3.286541939E0,9.128020287E0
3.820144082E2,3.812962770E0,-3.239881754E0,8.280961037E0
3.825144082E2,3.920639992E0,-3.602394581E0,8.389236450E0
3.830144082E2,3.889533281E0,-3.871587038E0,7.888537884E0
3.835144082E2,3.957728624E0,-4.388436794E0,8.300103188E0
3.840144082E2,4.247858524E0,-4.173082829E0,8.029116631E0
3.845144082E2,4.142574310E0,-4.188635826E0,8.435895920E0
3.850144082E2,3.863212109E0,-4.425525665E0,7.786244869E0
3.855144082E2,4.064807415E0,-4.382454872E0,8.366504669E0
3.860144082E2,4.171288013E0,-3.783650875E0,8.151748657E0
3.865144082E2,4.033102512E0,-3.137588739E0,8.210372925E0
3.870144082E2,4.276572227E0,-3.094517946E0,8.392825127E0
3.875144082E2,4.317848682E0,-2.820539713E0,8.123034477E0
3.880144082E2,4.122235298E0,-2.909672260E0,8.285746574E0
3.885144082E2,4.150351048E0,-3.075375319E0,8.266604424E0
3.890144082E2,4.332803726E0,-3.179463148E0,8.560322762E0
3.895144082E2,4.194019794E0,-2.986242771E0,8.389236450E0
3.900144082E2,4.317848682E0,-2.940180779E0,8.366504669E0
3.905144082E2,4.465006828E0,-2.300698996E0,8.276175499E0
3.910144082E2,4.409373760E0,-1.572682738E0,8.445467949E0
3.915144082E2,4.498506546E0,-9.320043921E-1,8.370093346E0
3.920144082E2,5.157729149E0,-1.327418327E0,9.224929810E0
3.925144082E2,4.544568539E0,-8.841479421E-1,8.344968796E0
3.930144082E2,4.752145767E0,-9.014959335E-1,8.755936623E0
3.935144082E2,4.629513741E0,-4.576273263E-1,8.495717049E0
3.940144082E2,5.477769375E0,-1.305284739E0,9.544371605E0
3.945144082E2,4.935794830E0,-1.460818172E0,8.033902168E0
3.950144082E2,5.305486202E0,-1.040279627E0,8.491529465E0
3.955144082E2,5.473581791E0,-2.166700840E0,1.041954613E1
3.960144082E2,4.509274483E0,-1.670190215E0,7.554739475E0
3.965144082E2,4.953142643E0,-1.322034478E0,9.171091080E0
3.970144082E2,4.586442947E0,-1.771885157E0,9.851848602E0
3.975144082E2,4.533800602E0,-1.298106313E0,8.373085022E0
3.980144082E2,4.262215137E0,-1.457827210E0,8.856434822E0
3.985144082E2,4.114458561E0,-1.423131227E0,8.679964066E0
3.990144082E2,3.726821184E0,-1.797608018E0,8.323433876E0
3.995144082E2,4.372285366E0,-1.228714466E0,9.239286423E0
4.000144082E2,4.849653244E0,-1.698904037E0,8.967103004E0
4.005144082E2,5.085944653E0,-1.689332843E0,8.649456024E0
4.010144082E2,4.184448719E0,-1.590030670E0,8.212167740E0
4.015144082E2,4.227519512E0,-1.617548108E0,8.599804878E0
4.020144082E2,4.391427994E0,-1.676770449E0,9.084949493E0
4.025144082E2,4.490729809E0,-1.668993831E0,8.342576027E0
4.030144082E2,4.452444553E0,-1.524826288E0,7.506882668E0
4.035144082E2,5.285147190E0,-1.898106575E0,8.510073662E0
4.040144082E2,4.106083870E0,-1.866401672E0,8.044670105E0
4.045144082E2,4.477569580E0,-1.820339799E0,8.438887596E0
4.050144082E2,4.037290096E0,-1.646261930E0,6.683752060E0
4.055144082E2,3.937389612E0,-1.793420553E0,7.966903210E0
4.060144082E2,4.649852753E0,-1.764706731E0,8.768498421E0
4.065144082E2,4.295714855E0,-1.807179332E0,7.933403492E0
4.070144082E2,4.892724037E0,-1.855633974E0,8.569893837E0
4.075144082E2,4.676771641E0,-1.792822361E0,8.988637924E0
4.080144082E2,4.031308174E0,-1.807179332E0,7.942376614E0
4.085144082E2,4.435096741E0,-1.832902193E0,7.674978733E0
4.090144082E2,4.717449665E0,-1.929811478E0,9.054440498E0
4.095144082E2,4.079164505E0,-1.537388563E0,7.679165840E0
4.100144082E2,4.502095699E0,-1.923829436E0,7.813762188E0
4.105144082E2,4.234099865E0,-1.539781332E0,7.703692436E0
4.110144082E2,4.497310162E0,-1.942971945E0,8.708678246E0
4.115144082E2,4.962714195E0,-1.919043779E0,8.927022934E0
4.120144082E2,4.399204254E0,-1.724028707E0,7.870592117E0
4.125144082E2,4.727021217E0,-2.252244234E0,9.187242508E0
4.130144082E2,4.522434711E0,-1.840678811E0,8.617751122E0
4.135144082E2,4.404588223E0,-2.053041935E0,8.458029747E0
4.140144082E2,4.016352654E0,-2.042274237E0,8.199604988E0
4.145144082E2,4.597210407E0,-2.218744755E0,9.248857498E0
4.150144082E2,4.345366001E0,-1.644467354E0,7.883154392E0
4.155144082E2,4.998008251E0,-2.219342947E0,9.376275063E0
4.160144082E2,4.867001057E0,-2.027917147E0,9.334999084E0
4.165144082E2,4.905286312E0,-2.155334949E0,8.910871506E0
4.170144082E2,4.251447678E0,-2.033899307E0,8.669795036E0
4.175144082E2,4.448855400E0,-2.270190477E0,8.376673698E0
4.180144082E2,4.450650215E0,-1.929811478E0,8.175078392E0
4.185144082E2,4.830510616E0,-2.109273195E0,8.470592499E0
4.190144082E2,4.073780537E0,-2.005185366E0,8.116454124E0
4.195144082E2,4.275375843E0,-2.051247120E0,8.075178146E0
4.200144082E2,4.794020176E0,-2.264806747E0,8.508877754E0
4.205144082E2,3.946960926E0,-1.883749604E0,7.898109436E0
4.210144082E2,4.698307037E0,-2.250449657E0,8.367102623E0
4.215144082E2,4.863411903E0,-2.265404940E0,9.348159790E0
4.220144082E2,4.720440865E0,-2.024327993E0,8.669795036E0
4.225144082E2,4.719842434E0,-1.963909149E0,8.526823044E0
4.230144082E2,4.568496704E0,-2.035095692E0,8.545966148E0
4.235144082E2,4.616353035E0,-2.240878344E0,9.098708153E0
4.240144082E2,4.135993958E0,-1.786840320E0,7.558328629E0
4.245144082E2,4.822135925E0,-2.480160713E0,9.531210899E0
4.250144082E2,4.377070904E0,-1.779063582E0,8.115258217E0
4.255144082E2,4.625924587E0,-2.111665964E0,8.574680328E0
4.260144082E2,4.463810444E0,-2.177468538E0,8.550153732E0
4.265144082E2,4.427918434E0,-2.251047850E0,8.717651367E0
4.270144082E2,4.318446636E0,-1.949552298E0,7.953742504E0
4.275144082E2,4.521238327E0,-2.139183521E0,8.641678810E0
4.280144082E2,4.354937077E0,-1.745564103E0,7.972885132E0
4.285144082E2,4.780859470E0,-2.327019930E0,8.958727837E0
4.290144082E2,4.517649174E0,-1.867598057E0,8.056035995E0
4.295144082E2,4.791627407E0,-2.293520451E0,8.716454506E0
4.300144082E2,4.413561344E0,-2.149951220E0,8.354539871E0
