"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.357895648E2,5.673750305E1,3.444375229E1,-4.526250076E1
6.362895648E2,5.776875305E1,3.513750076E1,-4.395000076E1
6.367895648E2,5.812500381E1,3.525000000E1,-4.445625305E1
6.372895648E2,5.827500153E1,3.504375076E1,-4.543125153E1
6.377895648E2,5.846250153E1,3.485625076E1,-4.621875000E1
6.382895648E2,5.863125229E1,3.485625076E1,-4.659375000E1
6.387895648E2,5.855625153E1,3.468750000E1,-4.670625305E1
6.392895648E2,5.853750229E1,3.455625153E1,-4.680000305E1
6.397895648E2,5.842500305E1,3.438750076E1,-4.693125153E1
6.402895648E2,5.823750305E1,3.421875000E1,-4.680000305E1
6.407895648E2,5.801250076E1,3.425625229E1,-4.601250076E1
6.412895648E2,5.767500305E1,3.453750229E1,-4.456875229E1
6.417895648E2,5.703750229E1,3.463125229E1,-4.325625229E1
6.422895648E2,5.606250381E1,3.465000153E1,-4.222500229E1
6.427895648E2,5.523750305E1,3.472500229E1,-4.147500229E1
6.432895648E2,5.390625381E1,3.483750153E1,-4.038750076E1
6.437895648E2,5.246250153E1,3.480000305E1,-3.928125000E1
6.442895648E2,5.103750229E1,3.485625076E1,-3.815625000E1
6.447895648E2,4.957500076E1,3.504375076E1,-3.688125229E1
6.452895648E2,4.809375381E1,3.517500305E1,-3.573750305E1
6.457895648E2,4.674375153E1,3.538125229E1,-3.457500076E1
6.462895648E2,4.569375229E1,3.545625305E1,-3.371250153E1
6.467895648E2,4.486875153E1,3.570000076E1,-3.296250153E1
6.472895648E2,4.438125229E1,3.585000229E1,-3.236250305E1
6.477895648E2,4.408125305E1,3.630000305E1,-3.187500191E1
6.482895648E2,4.395000076E1,3.645000076E1,-3.172500038E1
6.487895648E2,4.402500153E1,3.660000229E1,-3.181875038E1
6.492895648E2,4.464375305E1,3.690000153E1,-3.225000000E1
6.497895648E2,4.543125153E1,3.716250229E1,-3.260625076E1
6.502895648E2,4.610625076E1,3.738750076E1,-3.315000153E1
6.507895648E2,4.665000153E1,3.763125229E1,-3.354375076E1
