"Time (s)","Pressure (hPa)"
9.881317433E1,1.018469849E3
9.931317433E1,1.018501465E3
9.981317433E1,1.018504150E3
1.003131743E2,1.018508545E3
1.008131743E2,1.018508545E3
1.013131743E2,1.018523438E3
1.018131743E2,1.018493652E3
1.023131743E2,1.018495117E3
1.028131743E2,1.018500000E3
1.033131743E2,1.018504150E3
1.038131743E2,1.018523560E3
1.043131743E2,1.018543823E3
1.048131743E2,1.018525635E3
1.053131743E2,1.018475708E3
1.058131743E2,1.018458008E3
1.063131743E2,1.018438965E3
1.068131743E2,1.018339233E3
1.073131743E2,1.018100708E3
1.078131743E2,1.017966187E3
1.083131743E2,1.017979614E3
1.088131743E2,1.017985352E3
1.093131743E2,1.017978882E3
1.098131743E2,1.017986450E3
1.103131743E2,1.017986328E3
1.108131743E2,1.017984131E3
1.113131743E2,1.017986084E3
1.118131743E2,1.017981934E3
1.123131743E2,1.017985962E3
1.128131743E2,1.017978638E3
1.133131743E2,1.017975098E3
1.138131743E2,1.017971558E3
1.143131743E2,1.017979858E3
1.148131743E2,1.017982788E3
1.153131743E2,1.017978027E3
1.158131743E2,1.017978882E3
1.163131743E2,1.017973633E3
1.168131743E2,1.017979370E3
1.173131743E2,1.017995605E3
1.178131743E2,1.017984985E3
1.183131743E2,1.018058472E3
1.188131743E2,1.018349609E3
1.193131743E2,1.018477539E3
1.198131743E2,1.018448120E3
1.203131743E2,1.018463379E3
1.208131743E2,1.018475830E3
1.213131743E2,1.018421875E3
1.218131743E2,1.018418457E3
1.223131743E2,1.018406982E3
1.228131743E2,1.018412354E3
1.233131743E2,1.018409668E3
1.238131743E2,1.018403442E3
1.243131743E2,1.018391724E3
1.248131743E2,1.018403198E3
1.253131743E2,1.018397461E3
1.258131743E2,1.018378540E3
1.263131743E2,1.018392456E3
1.268131743E2,1.018398315E3
1.273131743E2,1.018393433E3
1.278131743E2,1.018381714E3
1.283131743E2,1.018370850E3
1.288131743E2,1.018387939E3
1.293131743E2,1.018367065E3
1.298131743E2,1.018375122E3
1.303131743E2,1.018402222E3
1.308131743E2,1.018424194E3
1.313131743E2,1.018447998E3
1.318131743E2,1.018429565E3
1.323131743E2,1.018401611E3
1.328131743E2,1.018403076E3
1.333131743E2,1.018424561E3
1.338131743E2,1.018452393E3
1.343131743E2,1.018459595E3
1.348131743E2,1.018462524E3
1.353131743E2,1.018473389E3
1.358131743E2,1.018436768E3
1.363131743E2,1.018444336E3
1.368131743E2,1.018422119E3
1.373131743E2,1.018422363E3
1.378131743E2,1.018447632E3
1.383131743E2,1.018431274E3
1.388131743E2,1.018436157E3
1.393131743E2,1.018433350E3
1.398131743E2,1.018436401E3
1.403131743E2,1.018415527E3
1.408131743E2,1.018395264E3
1.413131743E2,1.018396729E3
1.418131743E2,1.018382080E3
1.423131743E2,1.018380127E3
1.428131743E2,1.018383911E3
1.433131743E2,1.018386597E3
1.438131743E2,1.018409424E3
1.443131743E2,1.018416016E3
1.448131743E2,1.018435913E3
1.453131743E2,1.018430542E3
1.458131743E2,1.018422852E3
1.463131743E2,1.018410400E3
1.468131743E2,1.018393555E3
1.473131743E2,1.018374878E3
1.478131743E2,1.018369507E3
1.483131743E2,1.018370972E3
1.488131743E2,1.018351685E3
1.493131743E2,1.018352661E3
1.498131743E2,1.018352539E3
1.503131743E2,1.018341309E3
1.508131743E2,1.018352173E3
1.513131743E2,1.018352539E3
1.518131743E2,1.018356079E3
1.523131743E2,1.018352905E3
1.528131743E2,1.018357910E3
1.533131743E2,1.018334595E3
1.538131743E2,1.018340088E3
1.543131743E2,1.018311646E3
1.548131743E2,1.018312256E3
1.553131743E2,1.018340698E3
1.558131743E2,1.018344238E3
1.563131743E2,1.018344360E3
1.568131743E2,1.018347656E3
1.573131743E2,1.018324463E3
1.578131743E2,1.018316528E3
1.583131743E2,1.018332031E3
1.588131743E2,1.018320312E3
1.593131743E2,1.018308472E3
1.598131743E2,1.018321411E3
1.603131743E2,1.018319580E3
1.608131743E2,1.018290283E3
1.613131743E2,1.018292236E3
1.618131743E2,1.018287842E3
1.623131743E2,1.018310303E3
1.628131743E2,1.018285278E3
1.633131743E2,1.018287720E3
1.638131743E2,1.018297485E3
1.643131743E2,1.018304688E3
1.648131743E2,1.018322754E3
1.653131743E2,1.018328247E3
1.658131743E2,1.018333984E3
1.663131743E2,1.018344238E3
1.668131743E2,1.018349365E3
1.673131743E2,1.018361084E3
1.678131743E2,1.018374390E3
1.683131743E2,1.018365234E3
1.688131743E2,1.018355347E3
1.693131743E2,1.018346069E3
1.698131743E2,1.018345703E3
1.703131743E2,1.018349609E3
1.708131743E2,1.018355835E3
1.713131743E2,1.018339111E3
1.718131743E2,1.018324097E3
1.723131743E2,1.018325928E3
1.728131743E2,1.018315308E3
1.733131743E2,1.018325928E3
1.738131743E2,1.018318604E3
1.743131743E2,1.018337769E3
1.748131743E2,1.018396240E3
1.753131743E2,1.018384155E3
1.758131743E2,1.018365356E3
1.763131743E2,1.018367676E3
1.768131743E2,1.018300903E3
1.773131743E2,1.018320557E3
1.778131743E2,1.018338623E3
1.783131743E2,1.018451660E3
1.788131743E2,1.018485596E3
1.793131743E2,1.018357910E3
1.798131743E2,1.018366333E3
1.803131743E2,1.018324707E3
1.808131743E2,1.018414795E3
1.813131743E2,1.018441895E3
1.818131743E2,1.018445068E3
1.823131743E2,1.018465332E3
1.828131743E2,1.018445190E3
1.833131743E2,1.018459473E3
1.838131743E2,1.018466797E3
1.843131743E2,1.018494629E3
1.848131743E2,1.018515869E3
1.853131743E2,1.018444214E3
1.858131743E2,1.018398438E3
1.863131743E2,1.018336060E3
1.868131743E2,1.017958496E3
1.873131743E2,1.017914062E3
1.878131743E2,1.017912109E3
1.883131743E2,1.017909180E3
1.888131743E2,1.017924805E3
1.893131743E2,1.017913574E3
1.898131743E2,1.017929688E3
1.903131743E2,1.017927368E3
1.908131743E2,1.017914307E3
1.913131743E2,1.017913940E3
1.918131743E2,1.017908569E3
1.923131743E2,1.017915405E3
1.928131743E2,1.017907959E3
1.933131743E2,1.017903198E3
1.938131743E2,1.017905029E3
1.943131743E2,1.017897827E3
1.948131743E2,1.017921753E3
1.953131743E2,1.017926880E3
1.958131743E2,1.017944092E3
1.963131743E2,1.017926880E3
1.968131743E2,1.017907104E3
1.973131743E2,1.017907227E3
1.978131743E2,1.017917603E3
1.983131743E2,1.017908325E3
1.988131743E2,1.017929565E3
1.993131743E2,1.017939941E3
1.998131743E2,1.018049438E3
2.003131743E2,1.018355713E3
2.008131743E2,1.018421875E3
2.013131743E2,1.018399414E3
2.018131743E2,1.018380859E3
2.023131743E2,1.018402100E3
2.028131743E2,1.018385132E3
2.033131743E2,1.018359253E3
2.038131743E2,1.018354614E3
2.043131743E2,1.018366211E3
2.048131743E2,1.018354736E3
2.053131743E2,1.018339233E3
2.058131743E2,1.018337646E3
2.063131743E2,1.018323120E3
2.068131743E2,1.018325684E3
2.073131743E2,1.018323853E3
2.078131743E2,1.018310913E3
2.083131743E2,1.018305054E3
2.088131743E2,1.018302246E3
2.093131743E2,1.018284180E3
2.098131743E2,1.018273682E3
2.103131743E2,1.018261963E3
2.108131743E2,1.018276855E3
2.113131743E2,1.018256470E3
2.118131743E2,1.018221680E3
2.123131743E2,1.018225220E3
2.128131743E2,1.018223022E3
2.133131743E2,1.018227173E3
2.138131743E2,1.018231201E3
2.143131743E2,1.018191650E3
2.148131743E2,1.018202271E3
2.153131743E2,1.018217651E3
2.158131743E2,1.018225952E3
2.163131743E2,1.018242554E3
2.168131743E2,1.018276123E3
2.173131743E2,1.018264282E3
2.178131743E2,1.018230225E3
2.183131743E2,1.018242920E3
2.188131743E2,1.018258789E3
2.193131743E2,1.018275024E3
2.198131743E2,1.018275024E3
2.203131743E2,1.018271484E3
2.208131743E2,1.018265625E3
2.213131743E2,1.018255127E3
2.218131743E2,1.018282959E3
2.223131743E2,1.018306885E3
2.228131743E2,1.018319824E3
2.233131743E2,1.018331055E3
2.238131743E2,1.018348755E3
2.243131743E2,1.018340332E3
2.248131743E2,1.018308105E3
2.253131743E2,1.018313721E3
2.258131743E2,1.018305176E3
2.263131743E2,1.018315918E3
2.268131743E2,1.018307983E3
2.273131743E2,1.018298462E3
2.278131743E2,1.018316040E3
2.283131743E2,1.018327515E3
2.288131743E2,1.018332642E3
2.293131743E2,1.018359863E3
2.298131743E2,1.018354126E3
2.303131743E2,1.018341064E3
2.308131743E2,1.018369141E3
2.313131743E2,1.018376099E3
2.318131743E2,1.018364990E3
2.323131743E2,1.018357788E3
2.328131743E2,1.018354980E3
2.333131743E2,1.018380127E3
2.338131743E2,1.018366455E3
2.343131743E2,1.018345215E3
2.348131743E2,1.018345581E3
2.353131743E2,1.018351562E3
2.358131743E2,1.018359741E3
2.363131743E2,1.018356323E3
2.368131743E2,1.018341919E3
2.373131743E2,1.018332520E3
2.378131743E2,1.018345337E3
2.383131743E2,1.018326904E3
2.388131743E2,1.018320312E3
2.393131743E2,1.018322021E3
2.398131743E2,1.018322021E3
2.403131743E2,1.018323853E3
2.408131743E2,1.018312256E3
2.413131743E2,1.018292480E3
2.418131743E2,1.018289062E3
2.423131743E2,1.018321289E3
2.428131743E2,1.018311157E3
2.433131743E2,1.018298828E3
2.438131743E2,1.018283691E3
2.443131743E2,1.018297363E3
2.448131743E2,1.018274170E3
2.453131743E2,1.018292358E3
2.458131743E2,1.018291748E3
2.463131743E2,1.018288330E3
2.468131743E2,1.018296021E3
2.473131743E2,1.018322021E3
2.478131743E2,1.018310547E3
2.483131743E2,1.018311035E3
2.488131743E2,1.018317017E3
2.493131743E2,1.018297729E3
2.498131743E2,1.018315918E3
2.503131743E2,1.018318359E3
2.508131743E2,1.018311890E3
2.513131743E2,1.018301880E3
2.518131743E2,1.018300171E3
2.523131743E2,1.018290405E3
2.528131743E2,1.018287720E3
2.533131743E2,1.018286743E3
2.538131743E2,1.018288208E3
2.543131743E2,1.018294922E3
2.548131743E2,1.018315796E3
2.553131743E2,1.018323730E3
2.558131743E2,1.018321899E3
2.563131743E2,1.018323120E3
2.568131743E2,1.018338745E3
2.573131743E2,1.018352295E3
2.578131743E2,1.018387207E3
2.583131743E2,1.018411133E3
2.588131743E2,1.018436279E3
2.593131743E2,1.018442505E3
2.598131743E2,1.018442505E3
2.603131743E2,1.018455078E3
2.608131743E2,1.018445801E3
2.613131743E2,1.018470947E3
2.618131743E2,1.018474854E3
2.623131743E2,1.018464111E3
2.628131743E2,1.018455322E3
2.633131743E2,1.018457764E3
2.638131743E2,1.018465454E3
2.643131743E2,1.018474609E3
2.648131743E2,1.018479736E3
2.653131743E2,1.018466919E3
2.658131743E2,1.018419189E3
2.663131743E2,1.018368530E3
2.668131743E2,1.018296753E3
2.673131743E2,1.018219971E3
2.678131743E2,1.017964844E3
2.683131743E2,1.017904541E3
2.688131743E2,1.017908691E3
2.693131743E2,1.017904297E3
2.698131743E2,1.017904907E3
2.703131743E2,1.017902344E3
2.708131743E2,1.017897827E3
2.713131743E2,1.017906128E3
2.718131743E2,1.017911011E3
2.723131743E2,1.017913086E3
2.728131743E2,1.017905029E3
2.733131743E2,1.017911621E3
2.738131743E2,1.017895264E3
2.743131743E2,1.017907349E3
2.748131743E2,1.017902832E3
2.753131743E2,1.017918701E3
2.758131743E2,1.017909180E3
2.763131743E2,1.017902710E3
2.768131743E2,1.017917114E3
2.773131743E2,1.017919678E3
2.778131743E2,1.017917358E3
2.783131743E2,1.017966797E3
2.788131743E2,1.018200928E3
2.793131743E2,1.018406372E3
2.798131743E2,1.018406372E3
2.803131743E2,1.018404907E3
2.808131743E2,1.018393311E3
2.813131743E2,1.018379883E3
2.818131743E2,1.018396484E3
2.823131743E2,1.018394043E3
2.828131743E2,1.018392578E3
2.833131743E2,1.018389893E3
2.838131743E2,1.018367798E3
2.843131743E2,1.018349854E3
2.848131743E2,1.018348633E3
2.853131743E2,1.018341431E3
2.858131743E2,1.018331543E3
2.863131743E2,1.018323364E3
2.868131743E2,1.018320435E3
2.873131743E2,1.018313232E3
2.878131743E2,1.018315308E3
2.883131743E2,1.018312988E3
2.888131743E2,1.018301880E3
2.893131743E2,1.018296265E3
2.898131743E2,1.018282471E3
2.903131743E2,1.018286743E3
2.908131743E2,1.018283936E3
2.913131743E2,1.018265503E3
2.918131743E2,1.018273315E3
2.923131743E2,1.018258301E3
2.928131743E2,1.018258789E3
2.933131743E2,1.018263916E3
2.938131743E2,1.018277222E3
2.943131743E2,1.018295898E3
2.948131743E2,1.018291138E3
2.953131743E2,1.018310181E3
2.958131743E2,1.018285400E3
2.963131743E2,1.018276367E3
2.968131743E2,1.018281860E3
2.973131743E2,1.018265503E3
2.978131743E2,1.018279419E3
2.983131743E2,1.018284668E3
2.988131743E2,1.018304810E3
2.993131743E2,1.018316650E3
2.998131743E2,1.018316650E3
3.003131743E2,1.018320312E3
3.008131743E2,1.018320312E3
3.013131743E2,1.018320312E3
3.018131743E2,1.018320312E3
3.023131743E2,1.018320312E3
3.028131743E2,1.018320312E3
3.033131743E2,1.018320312E3
3.038131743E2,1.018320312E3
3.043131743E2,1.018320312E3
3.048131743E2,1.018320312E3
3.053131743E2,1.018320312E3
3.058131743E2,1.018320312E3
3.063131743E2,1.018320312E3
3.068131743E2,1.018320312E3
3.073131743E2,1.018320312E3
3.078131743E2,1.018320312E3
3.083131743E2,1.018320312E3
3.088131743E2,1.018320312E3
3.093131743E2,1.018320312E3
3.098131743E2,1.018320312E3
3.103131743E2,1.018320312E3
3.108131743E2,1.018320312E3
3.113131743E2,1.018320312E3
3.118131743E2,1.018320312E3
3.123131743E2,1.018320312E3
3.128131743E2,1.018320312E3
3.133131743E2,1.018320312E3
3.138131743E2,1.018320312E3
3.143131743E2,1.018320312E3
3.148131743E2,1.018320312E3
3.153131743E2,1.018320312E3
3.158131743E2,1.018320312E3
3.163131743E2,1.018320312E3
3.168131743E2,1.018320312E3
3.173131743E2,1.018320312E3
3.178131743E2,1.018320312E3
3.183131743E2,1.018320312E3
3.188131743E2,1.018320312E3
3.193131743E2,1.018320312E3
3.198131743E2,1.018320312E3
3.203131743E2,1.018494507E3
3.208131743E2,1.017585938E3
3.213131743E2,1.018700684E3
3.218131743E2,1.018050781E3
3.223131743E2,1.018050781E3
3.228131743E2,1.018050781E3
3.233131743E2,1.018050781E3
3.238131743E2,1.018050781E3
3.243131743E2,1.018050781E3
3.248131743E2,1.018050781E3
3.253131743E2,1.018050781E3
3.258131743E2,1.018050781E3
3.263131743E2,1.018050781E3
3.268131743E2,1.018050781E3
3.273131743E2,1.018050781E3
3.278131743E2,1.018050781E3
3.283131743E2,1.018050781E3
3.288131743E2,1.018050781E3
3.293131743E2,1.018050781E3
3.298131743E2,1.018050781E3
3.303131743E2,1.018050781E3
3.308131743E2,1.018050781E3
3.313131743E2,1.018050781E3
3.318131743E2,1.018050781E3
3.323131743E2,1.018050781E3
3.328131743E2,1.018050781E3
3.333131743E2,1.018050781E3
3.338131743E2,1.018050781E3
3.343131743E2,1.018050781E3
3.348131743E2,1.018050781E3
3.353131743E2,1.018050781E3
3.358131743E2,1.018050781E3
3.363131743E2,1.018050781E3
3.368131743E2,1.018050781E3
3.373131743E2,1.018050781E3
3.378131743E2,1.018050781E3
3.383131743E2,1.018050781E3
3.388131743E2,1.018050781E3
3.393131743E2,1.018050781E3
3.398131743E2,1.018050781E3
3.403131743E2,1.018266968E3
3.408131743E2,1.018247314E3
3.413131743E2,1.018267578E3
3.418131743E2,1.018275879E3
3.423131743E2,1.018275879E3
3.428131743E2,1.018275879E3
3.433131743E2,1.018275879E3
3.438131743E2,1.018275879E3
3.443131743E2,1.018275879E3
3.448131743E2,1.018275879E3
3.453131743E2,1.018275879E3
3.458131743E2,1.018275879E3
3.463131743E2,1.018275879E3
3.468131743E2,1.018275879E3
3.473131743E2,1.018275879E3
3.478131743E2,1.018275879E3
3.483131743E2,1.018275879E3
3.488131743E2,1.018275879E3
3.493131743E2,1.018275879E3
3.498131743E2,1.018275879E3
3.503131743E2,1.018275879E3
3.508131743E2,1.018275879E3
3.513131743E2,1.018275879E3
3.518131743E2,1.018275879E3
3.523131743E2,1.018275879E3
3.528131743E2,1.018275879E3
3.533131743E2,1.018275879E3
3.538131743E2,1.018275879E3
3.543131743E2,1.018275879E3
3.548131743E2,1.018275879E3
3.553131743E2,1.018275879E3
3.558131743E2,1.018275879E3
3.563131743E2,1.018275879E3
3.568131743E2,1.018275879E3
3.573131743E2,1.018275879E3
3.578131743E2,1.018275879E3
3.583131743E2,1.018275879E3
3.588131743E2,1.018275879E3
3.593131743E2,1.018275879E3
3.598131743E2,1.018275879E3
3.603131743E2,1.018240234E3
3.608131743E2,1.018204834E3
3.613131743E2,1.018204102E3
3.618131743E2,1.018225098E3
3.623131743E2,1.018225098E3
3.628131743E2,1.018225098E3
3.633131743E2,1.018225098E3
3.638131743E2,1.018225098E3
3.643131743E2,1.018225098E3
3.648131743E2,1.018225098E3
3.653131743E2,1.018225098E3
3.658131743E2,1.018225098E3
3.663131743E2,1.018225098E3
3.668131743E2,1.018225098E3
3.673131743E2,1.018225098E3
3.678131743E2,1.018225098E3
3.683131743E2,1.018225098E3
3.688131743E2,1.018225098E3
3.693131743E2,1.018225098E3
3.698131743E2,1.018225098E3
3.703131743E2,1.018225098E3
3.708131743E2,1.018225098E3
3.713131743E2,1.018225098E3
3.718131743E2,1.018225098E3
3.723131743E2,1.018225098E3
3.728131743E2,1.018225098E3
3.733131743E2,1.018225098E3
3.738131743E2,1.018225098E3
3.743131743E2,1.018225098E3
3.748131743E2,1.018225098E3
3.753131743E2,1.018225098E3
3.758131743E2,1.018225098E3
3.763131743E2,1.018225098E3
3.768131743E2,1.018225098E3
3.773131743E2,1.018225098E3
3.778131743E2,1.018225098E3
3.783131743E2,1.018225098E3
3.788131743E2,1.018225098E3
3.793131743E2,1.018225098E3
3.798131743E2,1.018225098E3
3.803131743E2,1.018256226E3
3.808131743E2,1.018339111E3
3.813131743E2,1.018289307E3
3.818131743E2,1.018323242E3
3.823131743E2,1.018313477E3
3.828131743E2,1.018315430E3
3.833131743E2,1.018346680E3
3.838131743E2,1.018397705E3
3.843131743E2,1.018426392E3
3.848131743E2,1.018439941E3
3.853131743E2,1.018458862E3
3.858131743E2,1.018468018E3
3.863131743E2,1.018469849E3
3.868131743E2,1.018462280E3
3.873131743E2,1.018458252E3
3.878131743E2,1.018445068E3
3.883131743E2,1.018435547E3
3.888131743E2,1.018463501E3
3.893131743E2,1.018433472E3
3.898131743E2,1.018438354E3
3.903131743E2,1.018436035E3
3.908131743E2,1.018433350E3
3.913131743E2,1.018402100E3
3.918131743E2,1.018374146E3
3.923131743E2,1.018332275E3
3.928131743E2,1.018328979E3
3.933131743E2,1.018321777E3
3.938131743E2,1.018305908E3
3.943131743E2,1.018288086E3
3.948131743E2,1.018290283E3
3.953131743E2,1.018298096E3
3.958131743E2,1.018280762E3
3.963131743E2,1.018282593E3
3.968131743E2,1.018280762E3
3.973131743E2,1.018281860E3
3.978131743E2,1.018255859E3
3.983131743E2,1.018263062E3
3.988131743E2,1.018220459E3
3.993131743E2,1.018211304E3
3.998131743E2,1.018209839E3
4.003131743E2,1.018158691E3
4.008131743E2,1.018207764E3
4.013131743E2,1.018174072E3
4.018131743E2,1.018159668E3
4.023131743E2,1.018159668E3
4.028131743E2,1.018159668E3
4.033131743E2,1.018159668E3
4.038131743E2,1.018159668E3
4.043131743E2,1.018159668E3
4.048131743E2,1.018159668E3
4.053131743E2,1.018159668E3
4.058131743E2,1.018159668E3
4.063131743E2,1.018159668E3
4.068131743E2,1.018159668E3
4.073131743E2,1.018159668E3
4.078131743E2,1.018159668E3
4.083131743E2,1.018159668E3
4.088131743E2,1.018159668E3
4.093131743E2,1.018159668E3
4.098131743E2,1.018159668E3
4.103131743E2,1.018159668E3
4.108131743E2,1.018159668E3
4.113131743E2,1.018159668E3
4.118131743E2,1.018159668E3
4.123131743E2,1.018159668E3
4.128131743E2,1.018159668E3
4.133131743E2,1.018159668E3
4.138131743E2,1.018159668E3
4.143131743E2,1.018159668E3
4.148131743E2,1.018159668E3
4.153131743E2,1.018159668E3
4.158131743E2,1.018159668E3
4.163131743E2,1.018159668E3
4.168131743E2,1.018159668E3
4.173131743E2,1.018159668E3
4.178131743E2,1.018159668E3
4.183131743E2,1.018159668E3
4.188131743E2,1.018159668E3
4.193131743E2,1.018159668E3
4.198131743E2,1.018159668E3
4.203131743E2,1.018002808E3
4.208131743E2,1.017992920E3
4.213131743E2,1.017984375E3
4.218131743E2,1.017987061E3
4.223131743E2,1.017987061E3
4.228131743E2,1.017987061E3
4.233131743E2,1.017987061E3
4.238131743E2,1.017987061E3
4.243131743E2,1.017987061E3
4.248131743E2,1.017987061E3
4.253131743E2,1.017987061E3
4.258131743E2,1.017987061E3
4.263131743E2,1.017987061E3
4.268131743E2,1.017987061E3
4.273131743E2,1.017987061E3
4.278131743E2,1.017987061E3
4.283131743E2,1.017987061E3
4.288131743E2,1.017987061E3
4.293131743E2,1.017987061E3
4.298131743E2,1.017987061E3
4.303131743E2,1.017987061E3
4.308131743E2,1.017987061E3
4.313131743E2,1.017987061E3
4.318131743E2,1.017987061E3
4.323131743E2,1.017987061E3
4.328131743E2,1.017987061E3
4.333131743E2,1.017987061E3
4.338131743E2,1.017987061E3
4.343131743E2,1.017987061E3
4.348131743E2,1.017987061E3
