"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.386887500E-2,-3.030348748E-1,-1.572959483E-1,-2.580434740E-1
5.250398750E-1,9.046757971E-1,-1.125735778E0,-6.456507218E-1
1.026210875E0,2.209599060E0,8.522309504E-1,1.336489896E0
1.527384000E0,3.965590426E-1,1.741011384E-1,-2.770903112E0
2.028556000E0,5.478672959E-2,-6.104273871E-3,-2.670347375E-1
2.529732750E0,-2.167902346E-1,1.642422943E-1,3.391379231E-1
3.030903750E0,-1.346366354E-1,3.750352956E-2,7.030282795E-2
3.532071000E0,4.986862919E-1,-2.614632180E-1,3.786715329E-2
4.033243000E0,3.679557793E-2,1.951868559E-1,-3.577677369E-2
4.534414000E0,1.004346266E-1,1.596933067E-1,3.696668208E-2
5.035586000E0,1.155520910E-1,-4.878916740E-3,-1.021029103E-1
5.536758375E0,-1.926003218E-1,7.381707765E-2,1.159830308E-1
6.037929375E0,-1.787433708E-1,2.281970926E-1,1.583811915E-1
6.539101750E0,-4.392496007E-2,-1.264543708E-1,-4.505572021E-2
7.040273750E0,-3.179577000E-1,1.226381855E-1,1.966061944E-1
7.541445125E0,2.811229092E-1,-1.062175228E-1,-5.565029025E-2
8.042616125E0,-3.209819531E-1,-2.397504598E-2,1.491794282E-1
8.543787792E0,-1.186570173E-1,-1.788597487E-2,1.740441281E-1
9.044959792E0,-3.288737208E-1,1.554924477E-1,3.718758988E-1
9.546131042E0,8.746994248E-2,1.092691116E-2,9.443253279E-2
1.004730304E1,1.869564978E-1,2.634339490E-1,6.233248830E-2
1.054847442E1,-1.983481896E-1,-1.056179640E-1,1.813145560E-1
1.104964642E1,-2.917822737E-2,-7.539253682E-4,1.112087792E-1
1.155081767E1,2.005180182E-2,-1.526482158E-1,7.212715924E-2
1.205198867E1,2.140168820E-1,2.930397175E-1,9.264854729E-2
1.255316054E1,1.909591180E-1,9.621988043E-2,1.168928576E-1
1.305433054E1,1.155172453E-1,-4.225950859E-2,-1.530567169E-1
