"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.902708318E-3,2.844085693E-3,6.012097778E0,7.833360443E0
4.994825833E-1,-2.110610962E-2,5.995182953E0,7.823331299E0
9.970625833E-1,-2.784210205E-2,6.007906494E0,7.749085693E0
1.494641958E0,-2.724334717E-2,5.997428284E0,7.704328766E0
1.992221958E0,-2.305206299E-2,6.096372528E0,7.698490906E0
2.489801125E0,-2.050735474E-2,6.126160583E0,7.729925537E0
2.987379125E0,-1.916015625E-2,6.209537201E0,7.718100128E0
3.484957750E0,-2.080673218E-2,6.300398254E0,7.618856506E0
3.982536750E0,-2.249821472E-1,6.246360626E0,7.416926422E0
4.480115208E0,-3.986210632E-1,6.188880157E0,7.625891876E0
4.977693208E0,-6.486012268E-1,6.382277985E0,7.454348602E0
5.475271083E0,-7.033872986E-1,6.168821869E0,7.642357635E0
5.972849083E0,-5.379812622E-1,5.957611084E0,7.766299896E0
6.470425750E0,-4.462220764E-1,5.760471039E0,8.114625549E0
6.968003750E0,-2.064207458E-1,6.076463928E0,7.932903442E0
7.465581125E0,-2.020797729E-2,6.170468445E0,7.910749512E0
7.963158125E0,-4.848417664E-1,6.196214905E0,7.562423859E0
8.460735208E0,-4.402345276E-1,6.195316772E0,7.598349152E0
8.958312208E0,-1.300794983E-1,6.284980316E0,7.414082336E0
9.455888458E0,-1.627116394E-1,6.405479736E0,7.591313782E0
9.953465458E0,1.333726501E-1,6.293512573E0,7.447612610E0
1.045104062E1,1.745370483E-1,6.149362335E0,7.429350586E0
1.094861762E1,1.158590698E-1,5.995931396E0,7.664062500E0
1.144619387E1,3.457809448E-2,5.981411591E0,7.614216156E0
1.194377087E1,3.047662354E-1,6.054908752E0,7.833959198E0
1.244134733E1,6.137237549E-2,5.805377655E0,7.840545502E0
1.293892433E1,1.752854919E-1,5.623356171E0,8.013435974E0
1.343650083E1,-3.442840576E-2,5.401068420E0,8.100854187E0
1.393407783E1,4.135899353E-1,5.772595825E0,8.130342865E0
1.443165550E1,3.556604004E-1,5.854026489E0,7.758366394E0
1.492923250E1,-1.942959595E-1,5.757028198E0,7.185507660E0
1.542680933E1,-2.380050659E-2,6.086493073E0,7.385192413E0
1.592438633E1,-1.611249390E0,5.880820770E0,7.980354767E0
1.642196333E1,1.459465027E-1,5.741310883E0,8.100405121E0
1.691954033E1,4.836442566E-1,5.523214417E0,8.162525940E0
1.741711713E1,6.586303711E-3,5.182672577E0,7.821535034E0
1.791469413E1,1.447489929E-1,5.294190674E0,7.481442261E0
1.841227200E1,1.311273193E-1,5.418282623E0,8.614436188E0
1.890985000E1,3.933819580E-1,5.298232269E0,8.464747467E0
1.940742850E1,-2.390528870E-1,5.532794495E0,8.386011200E0
1.990500650E1,-1.294208679E0,5.625451813E0,7.970774689E0
2.040258496E1,-7.333250427E-1,5.930517426E0,7.774682465E0
2.090016296E1,-1.303788757E0,5.930367737E0,7.858657837E0
2.139774196E1,-1.655108185E0,5.767805786E0,8.208031311E0
