"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.061070833E-2,-5.170580882E-3,-7.174533606E-3,-1.847486258E-2
5.081905833E-1,-5.334186433E-3,-9.665447474E-3,-7.359890342E-2
1.005770583E0,1.148805429E-2,9.223982692E-3,-6.668749452E-2
1.503349958E0,3.342969448E-2,5.989302993E-3,-8.172068596E-3
2.000928958E0,-1.806536333E-2,1.066228080E-1,4.538082540E-2
2.498508125E0,-5.743907229E-4,1.432743251E-1,-8.015421689E-2
2.996087125E0,-2.743376540E-3,2.145711797E-1,-1.452670562E-1
3.493665750E0,-8.011993073E-3,2.716949683E-1,-2.485885262E-1
3.991243750E0,-1.799684356E-1,2.264913136E-1,-3.611784178E-1
4.488823208E0,-2.952013600E-1,1.916471708E-1,-1.412856871E-1
4.986401208E0,-3.975817207E-1,4.056891775E-1,-1.483157945E-1
5.483979083E0,-6.932694959E-1,9.627440572E-2,-2.540720451E-1
5.981557083E0,-3.667302029E-1,-4.510483682E-2,3.426468372E-4
6.479133750E0,-2.724522193E-1,-3.213261348E-1,1.259373307E-1
6.976711750E0,-5.092134728E-1,7.898535848E-2,1.335211694E-2
7.474289125E0,-2.791639093E-1,2.144635910E-1,-1.508324361E-1
7.971866125E0,-4.839782057E-1,2.398030847E-1,1.099802792E-2
8.469443208E0,-4.278472743E-1,1.461359525E-1,-3.425094277E-1
8.967019208E0,-5.573821776E-1,2.111944127E-1,1.281510866E-1
9.464596458E0,-7.259802090E-1,2.677785033E-1,-3.586530054E-1
9.962173458E0,-1.641004445E-1,1.926733571E-1,-2.335945112E-1
1.045974862E1,-2.816510590E-1,9.529909015E-2,-7.175469160E-2
1.095732462E1,1.937398162E-2,8.982200325E-2,-2.473050624E-1
1.145490187E1,-1.760933031E-1,1.279861951E-1,5.397389352E-2
1.195247787E1,-1.298039117E-1,1.254128355E-1,1.694067013E-1
1.245005533E1,4.962506343E-2,-1.773051202E-1,2.307439935E-1
1.294763233E1,-2.296567038E-1,-4.217853928E-1,-4.260515213E-2
1.344520883E1,1.753972834E-1,-4.643291491E-1,-1.959401965E-3
1.394278583E1,1.845662109E-1,-1.691406530E-1,-3.505405784E-2
1.444036350E1,1.327032170E-1,3.332269728E-2,1.861110270E-2
1.493794050E1,-7.348400563E-2,-1.020461923E-1,-4.018446332E-1
1.543551733E1,6.339452539E-2,3.001024961E-2,-5.583915532E-2
1.593309433E1,2.130586330E-1,3.490933925E-1,9.254768282E-1
1.643067133E1,-9.173309259E-2,-1.438362426E-1,7.406480956E-1
1.692824833E1,8.938996710E-2,-3.851291978E-1,1.769162804E-1
1.742582513E1,1.205048106E-1,-6.932441336E-1,2.196336991E-1
1.792340213E1,-2.490691126E-1,-6.413600349E-1,-2.597385818E-1
1.842098000E1,-2.521718827E-1,-3.886199856E-1,4.390159678E-1
1.891855800E1,8.831696648E-2,-4.714405328E-1,2.155716383E-1
1.941613650E1,-3.964905571E-1,-2.925239199E-1,3.266874468E-1
1.991371450E1,-9.913726097E-1,-2.404486173E-1,2.144302619E-1
2.041129196E1,-6.285911778E-1,1.581554890E-1,-7.995307267E-2
2.090887096E1,-7.348580365E-1,1.458500236E-1,1.801556379E-1
2.140644996E1,-1.477663462E0,-1.181260353E-1,6.031987667E-2
2.190402896E1,-5.636695789E-1,8.098802984E-2,7.353107572E-2
2.240160746E1,-4.649751934E-1,1.605060697E-1,1.357659155E-1
2.289918746E1,-5.621738246E-1,-9.490381837E-2,1.389941633E-2
2.339676621E1,-5.585916010E-1,-3.504598868E-1,-3.915120184E-2
2.389434621E1,-4.204325663E-1,-4.119667482E-1,2.294961977E-1
2.439192546E1,-2.434306790E-1,-5.941601408E-1,3.728699255E-1
2.488950546E1,5.111423962E-2,-5.570098561E-1,4.802096021E-1
2.538708483E1,-3.844694126E-2,-4.714282537E-1,4.394100702E-1
2.588466483E1,1.061271742E-1,1.441338658E-2,-4.892493975E-1
2.638224458E1,7.086148830E-2,4.772193360E-1,-1.077301537E0
2.687982558E1,-2.292896539E-3,4.944890875E-1,-4.660821444E-1
2.737740558E1,1.562258530E-1,3.573894221E-1,-5.808261502E-1
