"Time (s)","X (hPa)"
-5.384491667E-1,1.011765594E3
5.002038333E-1,1.011765671E3
1.538819833E0,1.011765594E3
2.577497833E0,1.011762619E3
3.616162833E0,1.011759949E3
4.654813833E0,1.011756668E3
5.166203833E0,1.011753006E3
6.204860833E0,1.011748734E3
7.243557833E0,1.011740265E3
8.282203833E0,1.011729660E3
9.320800833E0,1.011718140E3
1.035946483E1,1.011706924E3
1.139822283E1,1.011701355E3
1.243687383E1,1.011696777E3
1.347554583E1,1.011692352E3
1.451420283E1,1.011692352E3
1.555284583E1,1.011694031E3
1.659150183E1,1.011698151E3
1.763018783E1,1.011705399E3
1.866889483E1,1.011713028E3
1.970756383E1,1.011714935E3
2.074632083E1,1.011714935E3
2.178507583E1,1.011709747E3
2.282380883E1,1.011701584E3
2.386251283E1,1.011690750E3
2.490124483E1,1.011681366E3
2.594003683E1,1.011668854E3
2.697881083E1,1.011648178E3
2.801757383E1,1.011623764E3
2.905636383E1,1.011602631E3
3.009515683E1,1.011585541E3
3.113394983E1,1.011568680E3
3.217272483E1,1.011557159E3
3.321154783E1,1.011547012E3
3.425031883E1,1.011537552E3
3.528911883E1,1.011536942E3
3.632787083E1,1.011536942E3
3.736667383E1,1.011543427E3
3.840547683E1,1.011557999E3
3.944428483E1,1.011574783E3
4.048306383E1,1.011580963E3
4.152175383E1,1.011580963E3
4.256040283E1,1.011573334E3
4.359910083E1,1.011557541E3
4.463782483E1,1.011540375E3
4.567655483E1,1.011522293E3
4.671530583E1,1.011505432E3
4.775397683E1,1.011492691E3
4.879263983E1,1.011480637E3
4.983136683E1,1.011471100E3
5.087015383E1,1.011466675E3
5.190890783E1,1.011466675E3
5.294762283E1,1.011469269E3
5.398639783E1,1.011469269E3
5.502516683E1,1.011467361E3
5.606398283E1,1.011458206E3
5.710279483E1,1.011436310E3
5.814159483E1,1.011408768E3
5.918036783E1,1.011382675E3
6.021916183E1,1.011349335E3
6.125791083E1,1.011309738E3
6.229671383E1,1.011267090E3
6.333552183E1,1.011232986E3
6.437433983E1,1.011216049E3
6.541309683E1,1.011212234E3
6.645183183E1,1.011212234E3
6.749057383E1,1.011240082E3
6.852935483E1,1.011269302E3
6.956813583E1,1.011281967E3
7.060687583E1,1.011301041E3
7.164567483E1,1.011320114E3
7.268437783E1,1.011335449E3
7.372307883E1,1.011353531E3
7.476183483E1,1.011375580E3
7.580059483E1,1.011398163E3
7.683937783E1,1.011417313E3
7.787807483E1,1.011430359E3
7.891681583E1,1.011442795E3
7.995555983E1,1.011454010E3
8.099437783E1,1.011460724E3
8.203311783E1,1.011463776E3
8.307185983E1,1.011463776E3
8.411061483E1,1.011463776E3
8.514945083E1,1.011462021E3
8.618820083E1,1.011461563E3
8.722698483E1,1.011461105E3
8.826581083E1,1.011460190E3
8.930465483E1,1.011459045E3
9.034341883E1,1.011458054E3
9.138217783E1,1.011452332E3
9.242093183E1,1.011452332E3
9.345968983E1,1.011453629E3
9.449840883E1,1.011457596E3
9.553712083E1,1.011457672E3
9.657573883E1,1.011457672E3
9.761448183E1,1.011457520E3
9.865318883E1,1.011455383E3
9.969188083E1,1.011451187E3
1.007305828E2,1.011446609E3
1.017693008E2,1.011445084E3
1.028080068E2,1.011443787E3
1.038466718E2,1.011441727E3
1.048853928E2,1.011441727E3
1.059240988E2,1.011441727E3
1.069627828E2,1.011443329E3
1.080014458E2,1.011443329E3
1.090401918E2,1.011442719E3
1.100789088E2,1.011440201E3
1.111176818E2,1.011434784E3
1.121565198E2,1.011428909E3
1.131953338E2,1.011424332E3
1.142340698E2,1.011420059E3
1.152728058E2,1.011417084E3
1.163115708E2,1.011414719E3
1.173503428E2,1.011414719E3
1.183891108E2,1.011415329E3
1.194278708E2,1.011418762E3
1.204666258E2,1.011422348E3
1.215054478E2,1.011425476E3
1.225442768E2,1.011425476E3
1.235831178E2,1.011424713E3
1.246219948E2,1.011421585E3
1.256608228E2,1.011411819E3
1.266996308E2,1.011399002E3
1.277384458E2,1.011390381E3
1.287772658E2,1.011384354E3
1.298160308E2,1.011376190E3
1.308548608E2,1.011372604E3
1.318937218E2,1.011369934E3
1.329325918E2,1.011363449E3
1.339715198E2,1.011350861E3
1.350103998E2,1.011342239E3
1.360492828E2,1.011328201E3
1.370881388E2,1.011312408E3
1.381270048E2,1.011295090E3
1.391659108E2,1.011279221E3
1.402048508E2,1.011257629E3
1.412437328E2,1.011244736E3
1.422826318E2,1.011240768E3
1.433215068E2,1.011237793E3
1.443603038E2,1.011232834E3
1.453991148E2,1.011231766E3
1.464378818E2,1.011230774E3
1.474767288E2,1.011229248E3
1.485156218E2,1.011229248E3
1.495544758E2,1.011231613E3
1.505933198E2,1.011233673E3
1.516321588E2,1.011233902E3
1.526709768E2,1.011234436E3
1.537097708E2,1.011239700E3
1.547486398E2,1.011246490E3
1.557874748E2,1.011251450E3
1.568263178E2,1.011251984E3
1.578651828E2,1.011251450E3
1.589040998E2,1.011249390E3
1.599430778E2,1.011244202E3
1.609820228E2,1.011240387E3
1.620209268E2,1.011240082E3
1.630598208E2,1.011234818E3
1.640987348E2,1.011228027E3
1.651376228E2,1.011224365E3
1.661765888E2,1.011220932E3
1.672154768E2,1.011220932E3
1.682544388E2,1.011224747E3
1.692934118E2,1.011239624E3
1.703324368E2,1.011259460E3
1.713715048E2,1.011288071E3
1.724105258E2,1.011325455E3
1.734495148E2,1.011356430E3
1.744885068E2,1.011370087E3
1.755275228E2,1.011373825E3
1.765665048E2,1.011373825E3
1.776054868E2,1.011356659E3
1.786444718E2,1.011333466E3
1.796834708E2,1.011315765E3
1.807224738E2,1.011288376E3
1.817613918E2,1.011264572E3
1.828003878E2,1.011235428E3
1.838394038E2,1.011203003E3
1.848783908E2,1.011154175E3
1.859173628E2,1.011106644E3
1.869562908E2,1.011068802E3
1.879952448E2,1.011035004E3
1.890341858E2,1.011006165E3
1.900731848E2,1.010997314E3
1.911121048E2,1.010989151E3
1.921510918E2,1.010969009E3
1.931900928E2,1.010945129E3
1.942290478E2,1.010914383E3
1.952679968E2,1.010879669E3
1.963069608E2,1.010844650E3
1.973459148E2,1.010810394E3
1.983848138E2,1.010776291E3
1.994237298E2,1.010749588E3
2.004626788E2,1.010729904E3
2.015016868E2,1.010721664E3
2.025406758E2,1.010721664E3
2.035796298E2,1.010723648E3
2.046186018E2,1.010727005E3
2.056576158E2,1.010729446E3
2.066966488E2,1.010733948E3
2.077356898E2,1.010740662E3
2.087746538E2,1.010755539E3
2.098136788E2,1.010774765E3
2.108527558E2,1.010789566E3
2.118917968E2,1.010797119E3
2.129307938E2,1.010807724E3
2.139698258E2,1.010825043E3
2.150088488E2,1.010845108E3
2.160478648E2,1.010877380E3
2.170868968E2,1.010915070E3
2.181259428E2,1.010954971E3
2.191649298E2,1.010984192E3
2.202039788E2,1.011015778E3
2.212430538E2,1.011061020E3
2.222821338E2,1.011119308E3
2.233212008E2,1.011184769E3
2.243602278E2,1.011258316E3
2.253992518E2,1.011327057E3
2.264383478E2,1.011380081E3
2.274774118E2,1.011407776E3
2.285164408E2,1.011417923E3
2.295555078E2,1.011417923E3
2.305945368E2,1.011408081E3
2.316335558E2,1.011395645E3
2.326725758E2,1.011389389E3
2.337116388E2,1.011386642E3
2.347506578E2,1.011384430E3
2.357896708E2,1.011384048E3
2.368286998E2,1.011384048E3
2.378677508E2,1.011384888E3
2.389068268E2,1.011385880E3
2.399458918E2,1.011386414E3
2.409848868E2,1.011386414E3
2.420239128E2,1.011385880E3
2.430629818E2,1.011383591E3
2.441019998E2,1.011381683E3
2.451409428E2,1.011379395E3
2.461798468E2,1.011377335E3
2.472187848E2,1.011375961E3
2.482577898E2,1.011374969E3
2.492967868E2,1.011367569E3
2.503357968E2,1.011353760E3
2.513747908E2,1.011330719E3
2.524137308E2,1.011294479E3
2.534527138E2,1.011255569E3
2.544916418E2,1.011223450E3
2.555305928E2,1.011203232E3
2.565695478E2,1.011203232E3
2.576084838E2,1.011205978E3
2.586474778E2,1.011218185E3
2.596865018E2,1.011218185E3
2.607255088E2,1.011214676E3
2.617645088E2,1.011202927E3
2.628035288E2,1.011199799E3
2.638425268E2,1.011199799E3
2.648815438E2,1.011226349E3
2.659205378E2,1.011268539E3
2.669595308E2,1.011314392E3
2.679985448E2,1.011360397E3
2.690374858E2,1.011397476E3
2.700764568E2,1.011417160E3
2.711154638E2,1.011422729E3
2.721544808E2,1.011422729E3
2.731934228E2,1.011419754E3
2.742324178E2,1.011411819E3
2.752713718E2,1.011405487E3
2.763103228E2,1.011403656E3
2.773493428E2,1.011401520E3
2.783883408E2,1.011401443E3
2.794273468E2,1.011393967E3
2.804663498E2,1.011383362E3
2.815053018E2,1.011362915E3
2.825442698E2,1.011336670E3
2.835832538E2,1.011296844E3
2.846222078E2,1.011253738E3
2.856611748E2,1.011209259E3
2.867001898E2,1.011141815E3
2.877392278E2,1.011070862E3
2.887782158E2,1.011027069E3
2.898171618E2,1.010993347E3
2.908561668E2,1.010962601E3
2.918951378E2,1.010962601E3
2.929341908E2,1.010973587E3
2.939732968E2,1.010975952E3
2.950123518E2,1.010976410E3
2.960514088E2,1.010984650E3
2.970904718E2,1.010988541E3
2.981294908E2,1.010988541E3
2.991685108E2,1.011000214E3
3.002075518E2,1.011000214E3
3.012466098E2,1.011003494E3
3.022856808E2,1.011003494E3
3.033247758E2,1.011014175E3
3.043638968E2,1.011014175E3
3.054030188E2,1.011014709E3
3.064421338E2,1.011024933E3
3.074811848E2,1.011030579E3
3.085202548E2,1.011032410E3
3.095593208E2,1.011037521E3
3.105983418E2,1.011054688E3
3.116373418E2,1.011067581E3
3.126763608E2,1.011075134E3
3.137154058E2,1.011088181E3
3.147544378E2,1.011095123E3
3.157934678E2,1.011095428E3
3.168325798E2,1.011095428E3
3.178716138E2,1.011095428E3
3.189106868E2,1.011092758E3
3.199497308E2,1.011079330E3
3.209887698E2,1.011053238E3
3.220278388E2,1.011012497E3
3.230669138E2,1.010970535E3
3.241059858E2,1.010926666E3
3.251450538E2,1.010887985E3
3.261841648E2,1.010858536E3
3.272232558E2,1.010839844E3
3.282623528E2,1.010824280E3
3.293014408E2,1.010818634E3
3.303404848E2,1.010818634E3
3.313795668E2,1.010822830E3
3.324187078E2,1.010823212E3
3.334577818E2,1.010823212E3
3.344968598E2,1.010817413E3
3.355359588E2,1.010806885E3
3.365750338E2,1.010793915E3
3.376141618E2,1.010774078E3
3.386533378E2,1.010754623E3
3.396924578E2,1.010736084E3
3.407315898E2,1.010720596E3
3.417707438E2,1.010705795E3
3.428099078E2,1.010697098E3
3.438490088E2,1.010691223E3
3.448880898E2,1.010680618E3
3.459272188E2,1.010665894E3
3.469663828E2,1.010650024E3
3.480055218E2,1.010632248E3
3.490447278E2,1.010627670E3
3.500839178E2,1.010627670E3
3.511230638E2,1.010645523E3
3.521621968E2,1.010670242E3
3.532013688E2,1.010705566E3
3.542405228E2,1.010744781E3
3.552797058E2,1.010773849E3
3.563188768E2,1.010805130E3
3.573580338E2,1.010843430E3
3.583972428E2,1.010895309E3
3.594364188E2,1.010956726E3
3.604756008E2,1.011026230E3
3.615147628E2,1.011101074E3
3.625538758E2,1.011169891E3
3.635930288E2,1.011218948E3
3.646322328E2,1.011244736E3
3.656714528E2,1.011253738E3
3.667106958E2,1.011256561E3
3.677499618E2,1.011256561E3
3.687892088E2,1.011251526E3
3.698284058E2,1.011241684E3
3.708676168E2,1.011220398E3
3.719068188E2,1.011205215E3
3.729460448E2,1.011184006E3
3.739852798E2,1.011161346E3
3.750245328E2,1.011146927E3
3.760637178E2,1.011142960E3
3.771029178E2,1.011130524E3
3.781421338E2,1.011111755E3
3.791813598E2,1.011101379E3
3.802206388E2,1.011081085E3
3.812598658E2,1.011049728E3
3.822991628E2,1.011032333E3
3.833384818E2,1.011010513E3
3.843778518E2,1.010980606E3
3.854171868E2,1.010954056E3
3.864564838E2,1.010953751E3
3.874958248E2,1.010953751E3
3.885351358E2,1.010959930E3
3.895744338E2,1.010970612E3
3.906136838E2,1.011006851E3
3.916529248E2,1.011042557E3
3.926921278E2,1.011061249E3
3.937313288E2,1.011080780E3
3.947705668E2,1.011080780E3
3.958097738E2,1.011073380E3
3.968490158E2,1.011036530E3
3.978882588E2,1.011007309E3
3.989275348E2,1.010961304E3
3.999667498E2,1.010938950E3
4.010059758E2,1.010937653E3
4.020452528E2,1.010893021E3
4.030845718E2,1.010853271E3
4.041239108E2,1.010839996E3
4.051632068E2,1.010815277E3
4.062025138E2,1.010760040E3
4.072418468E2,1.010734482E3
4.082811828E2,1.010726624E3
4.093204998E2,1.010712662E3
4.103597778E2,1.010681458E3
4.113991468E2,1.010672607E3
4.124384938E2,1.010672607E3
4.134777918E2,1.010678864E3
4.145171348E2,1.010683060E3
4.155565238E2,1.010696335E3
4.165959768E2,1.010696335E3
4.176354318E2,1.010683823E3
4.186748858E2,1.010673370E3
