"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.061070833E-2,7.063917542E1,3.436053467E1,3.740234375E1
5.081905833E-1,7.104225159E1,3.432812500E1,3.784228516E1
1.005770583E0,7.108757019E1,3.430587769E1,3.803613281E1
1.503349958E0,7.069705200E1,3.409179688E1,3.751916504E1
2.000928958E0,7.054970551E1,3.405990601E1,3.748236084E1
2.498508125E0,7.064553833E1,3.417785645E1,3.790911865E1
2.996087125E0,7.073345947E1,3.397204590E1,3.772595215E1
3.493665750E0,7.043175507E1,3.357766724E1,3.732995605E1
3.991243750E0,6.846498108E1,3.627862549E1,4.349310303E1
4.488823208E0,6.705963135E1,3.812677002E1,6.048181152E1
4.986401208E0,5.010769653E1,4.253869629E1,2.468255615E1
5.483979083E0,3.409698868E1,4.260635376E1,1.846392822E1
5.981557083E0,2.541950989E1,4.092840576E1,1.814208984E1
6.479133750E0,1.846803284E1,4.197048950E1,1.831854248E1
6.976711750E0,1.441349411E1,4.098397827E1,2.040039062E1
7.474289125E0,1.330041885E1,4.134069824E1,2.005474854E1
7.971866125E0,1.332856750E1,4.162915039E1,1.912115479E1
8.469443208E0,1.316699123E1,4.099893188E1,1.820660400E1
8.967019208E0,1.410245419E1,4.073754883E1,1.855255127E1
9.464596458E0,1.413500977E1,4.032925415E1,1.771020508E1
9.962173458E0,1.436036301E1,4.030654907E1,1.858770752E1
1.045974862E1,1.411872768E1,4.037899780E1,1.847015381E1
1.095732462E1,1.338615513E1,4.020645142E1,2.001538086E1
1.145490187E1,1.492790794E1,3.923251343E1,1.929583740E1
1.195247787E1,1.529151535E1,3.857601929E1,1.965374756E1
1.245005533E1,1.463979053E1,3.815902710E1,2.078820801E1
1.294763233E1,1.363363647E1,3.891473389E1,2.091424561E1
1.344520883E1,1.369687366E1,4.029803467E1,2.047375488E1
1.394278583E1,1.401702976E1,4.058947754E1,1.937091064E1
1.444036350E1,1.478055096E1,3.905996704E1,1.837237549E1
1.493794050E1,1.498573112E1,3.782986450E1,1.858520508E1
1.543551733E1,1.502307320E1,3.706341553E1,1.760058594E1
1.593309433E1,1.487273407E1,3.733584595E1,1.822100830E1
1.643067133E1,1.512471771E1,3.792080688E1,1.827178955E1
1.692824833E1,1.471622086E1,3.850958252E1,1.851788330E1
1.742582513E1,1.512509346E1,3.777355957E1,1.806396484E1
1.792340213E1,1.518441963E1,3.611273193E1,1.638604736E1
1.842098000E1,1.554115486E1,3.651583862E1,1.656048584E1
1.891855800E1,1.507801056E1,3.655694580E1,1.497906494E1
1.941613650E1,1.591816425E1,3.615481567E1,1.562945557E1
1.991371450E1,1.624496078E1,3.492129517E1,1.916247559E1
2.041129196E1,1.828040504E1,3.136251831E1,1.160314941E1
2.090887096E1,1.991572380E1,2.962686157E1,1.267968750E1
2.140644996E1,2.202720261E1,2.651705933E1,1.310241699E1
2.190402896E1,2.347724152E1,2.253347778E1,1.175408936E1
2.240160746E1,2.400560760E1,1.920538330E1,1.221594238E1
2.289918746E1,2.365533447E1,1.719241333E1,1.417333984E1
2.339676621E1,2.322749138E1,1.633917236E1,1.631121826E1
2.389434621E1,2.235115623E1,1.496914673E1,1.714385986E1
2.439192546E1,2.279124451E1,1.355416870E1,1.777258301E1
2.488950546E1,2.114086533E1,1.284338379E1,1.966284180E1
2.538708483E1,2.151803207E1,1.176171875E1,1.978601074E1
2.588466483E1,2.140793610E1,1.113442993E1,1.952618408E1
2.638224458E1,2.172256279E1,-2.189605713E0,3.907470703E0
2.687982558E1,2.156395149E1,-3.266815186E0,3.653015137E0
2.737740558E1,2.170811844E1,-3.476562500E0,4.612243652E0
2.787498658E1,2.132133484E1,-2.124725342E0,2.400695801E0
2.837256683E1,2.124657822E1,-3.715759277E0,-4.326660156E0
2.887014783E1,2.155615425E1,-4.528137207E0,-3.286071777E0
2.936772946E1,2.048493195E1,-2.833099365E0,-1.041809082E0
2.986531046E1,1.963728714E1,-3.199584961E0,-5.525573730E0
3.036289071E1,2.121411514E1,-4.785278320E0,-9.540527344E0
3.086047271E1,2.058077812E1,-3.473785400E0,-1.117346191E1
3.135805433E1,2.110906410E1,-4.475189209E0,-1.408618164E1
3.185563533E1,2.026662445E1,-2.875213623E0,-1.616888428E1
3.235321671E1,1.938959503E1,-8.660888672E-2,-1.759130859E1
3.285079871E1,1.755354500E1,2.571441650E0,-1.826104736E1
3.334838121E1,1.576686001E1,4.602691650E0,-1.841925049E1
3.384596321E1,1.465795422E1,5.228729248E0,-1.913488770E1
3.434354496E1,1.317608833E1,6.447845459E0,-1.921197510E1
3.484112696E1,1.188047409E1,7.278259277E0,-1.912286377E1
3.533871038E1,1.157742786E1,7.268951416E0,-1.941162109E1
3.583629338E1,1.091605759E1,9.092193604E0,-1.840051270E1
3.633387575E1,1.068508720E1,1.081375122E1,-1.651470947E1
3.683145875E1,1.063938713E1,1.113571167E1,-1.654431152E1
3.732904358E1,1.011659336E1,1.189169312E1,-1.608337402E1
3.782662658E1,1.009213638E1,1.176385498E1,-1.590869141E1
3.832420925E1,9.816150665E0,1.208752441E1,-1.588000488E1
3.882179325E1,9.444961548E0,1.183877563E1,-1.649560547E1
3.931937646E1,9.347778320E0,1.174087524E1,-1.609362793E1
3.981696046E1,9.136753082E0,1.210879517E1,-1.601995850E1
