"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.337940097E1,5.206354193E1,4.495295940E0,-2.072399294E0,2.789103809E0,2.808009075E2,4.768106105E0,3.330120298E0
2.437940085E1,5.206353164E1,4.495248361E0,-1.977627537E0,3.053461962E0,2.643802796E2,4.767582707E0,3.330869581E0
2.537940168E1,5.206351920E1,4.495210716E0,-1.959785886E0,2.919899370E0,2.537821433E2,4.769725006E0,3.327801136E0
2.637940574E1,5.206351015E1,4.495190039E0,-2.000576918E0,2.209557103E0,2.476272178E2,4.767734367E0,3.330652494E0
2.737940300E1,5.206350376E1,4.495172617E0,-1.860864455E0,1.721970967E0,2.457574151E2,4.770684717E0,3.326425163E0
2.837940514E1,5.206349393E1,4.495136071E0,-1.398400840E0,2.268695168E0,2.489103150E2,4.740727124E0,3.368982542E0
2.937940574E1,5.206348612E1,4.495103029E0,-1.535786069E0,2.334425758E0,2.490320719E2,4.741198101E0,3.368319699E0
3.037940300E1,5.206348283E1,4.495076092E0,-1.690044893E0,2.017390486E0,2.526669242E2,4.741120277E0,3.368429241E0
3.137940347E1,5.206348368E1,4.495037988E0,-1.553638101E0,2.379702912E0,2.634306226E2,4.741407630E0,3.368024750E0
3.237940383E1,5.206349149E1,4.494991813E0,-1.467273382E0,2.891320956E0,2.786830833E2,4.740589295E0,3.369176483E0
3.337940478E1,5.206352540E1,4.494945489E0,-6.496156435E-1,3.890845083E0,3.109124857E2,4.739310485E0,3.370975105E0
3.437940681E1,5.206355751E1,4.494904242E0,-6.527327159E-1,4.353296996E0,3.197574433E2,4.739560487E0,3.370623595E0
3.537940490E1,5.206359670E1,4.494884777E0,-7.719138833E-1,4.442904044E0,3.346200788E2,4.740752614E0,3.368946672E0
3.637940836E1,5.206363537E1,4.494852028E0,-6.197369546E-1,4.748325453E0,3.337845298E2,4.740999910E0,3.368598653E0
3.737940454E1,5.206367529E1,4.494824458E0,-4.999941597E-1,4.796407379E0,3.353494767E2,4.740641468E0,3.369103072E0
3.837940598E1,5.206370757E1,4.494801139E0,-3.485032925E-1,4.266762549E0,3.358112035E2,4.740574491E0,3.369197312E0
3.937940514E1,5.206373485E1,4.494781044E0,-2.513813619E-1,3.610601320E0,3.358333520E2,4.741844255E0,3.367409998E0
4.037940550E1,5.206375234E1,4.494762028E0,-3.478909936E-1,2.686981960E0,3.322246915E2,4.743022264E0,3.365750561E0
4.137940800E1,5.206373709E1,4.494766156E0,5.510958508E-1,4.971286034E-1,NaN,4.744695711E0,3.363391092E0
4.237940562E1,5.206377802E1,4.494748210E0,1.859878590E-1,2.103922191E0,3.426797124E2,4.742998374E0,3.365784226E0
4.337940717E1,5.206379687E1,4.494724227E0,-2.703867629E-1,2.563027741E0,3.309298787E2,4.745794826E0,3.361840046E0
4.437940621E1,5.206380388E1,4.494727667E0,1.862092922E-1,1.955205057E0,3.364358142E2,4.741575272E0,3.367788737E0
4.537940526E1,5.206383242E1,4.494707221E0,3.339990498E-1,2.979396442E0,3.364214763E2,4.741961986E0,3.367244208E0
4.637940538E1,5.206386252E1,4.494687042E0,4.269642942E-2,3.418934151E0,3.367433598E2,4.743616909E0,3.364912429E0
4.737940621E1,5.206389305E1,4.494667508E0,4.395806231E-3,3.557597350E0,3.375473477E2,4.743138722E0,3.365586442E0
4.837940621E1,5.206392622E1,4.494642556E0,1.559620528E-1,4.019523111E0,3.366139728E2,4.742104093E0,3.367044075E0
4.937940586E1,5.206397053E1,4.494616682E0,3.429469373E-1,4.915231199E0,3.385083349E2,4.741955404E0,3.367253477E0
5.037940645E1,5.206402555E1,4.494588212E0,4.177765865E-1,5.993806136E0,3.410411824E2,4.742062018E0,3.367103333E0
5.137940788E1,5.206408546E1,4.494559087E0,5.522575649E-1,6.586264702E0,3.425860549E2,4.742081784E0,3.367075494E0
5.237940550E1,5.206414171E1,4.494527897E0,6.346846083E-1,6.569687186E0,3.420250982E2,4.741969940E0,3.367233006E0
5.337940574E1,5.206419487E1,4.494499672E0,6.025790311E-1,6.281221823E0,3.418245840E2,4.740247767E0,3.369656977E0
5.437940657E1,5.206424937E1,4.494471327E0,6.078364672E-1,6.275076312E0,3.382708740E2,4.739719506E0,3.370399982E0
5.537940609E1,5.206430233E1,4.494441013E0,8.529098043E-1,6.227933907E0,3.387689514E2,4.739129359E0,3.371229739E0
5.637940586E1,5.206435065E1,4.494403788E0,4.697864503E-1,5.971728047E0,3.381476746E2,4.738489433E0,3.372129139E0
5.737940609E1,5.206439778E1,4.494383727E0,3.282537637E-1,5.776263849E0,3.381476746E2,4.737642823E0,3.373318472E0
5.837940609E1,5.206443394E1,4.494360195E0,2.313430179E-1,5.999241235E0,2.957901695E2,7.815753424E0,3.374971078E0
5.937940562E1,5.206441942E1,4.494171988E0,4.821017152E-1,6.107258073E0,2.803114589E2,4.734997492E0,3.377030616E0
6.037940538E1,5.206439928E1,4.494076186E0,-3.129058015E-1,6.711498405E0,2.482492981E2,4.735143806E0,3.376825457E0
6.137940574E1,5.206436823E1,4.493961542E0,-5.194235798E-1,8.195968059E0,2.477560120E2,4.737069861E0,3.374123022E0
6.237940586E1,5.206433325E1,4.493827219E0,-3.630308062E-2,9.628249479E0,2.477560120E2,4.736049160E0,3.375555567E0
6.337940609E1,5.206429347E1,4.493673607E0,-5.618136683E-1,1.099676093E1,2.477560120E2,4.736732219E0,3.374597001E0
6.437940550E1,5.206425266E1,4.493510901E0,-6.190772802E-1,1.184332417E1,2.477560120E2,4.736924293E0,3.374327382E0
6.537940562E1,5.206421422E1,4.493339179E0,-2.549343798E-1,1.234570494E1,2.478568573E2,4.736107291E0,3.375474005E0
6.637940550E1,5.206417211E1,4.493171313E0,-6.492960369E-1,1.243048797E1,2.478568573E2,4.740896097E0,3.368744756E0
6.737940609E1,5.206412844E1,4.493008078E0,-6.595663726E-1,1.226550676E1,2.478568573E2,4.741982144E0,3.367215821E0
6.837940586E1,5.206408907E1,4.492850566E0,-7.411463289E-1,1.186033236E1,2.478568573E2,4.737038795E0,3.374166636E0
6.937940538E1,5.206405264E1,4.492698344E0,-7.837112648E-1,1.141353067E1,2.480147705E2,4.737346217E0,3.373735001E0
7.037940562E1,5.206401510E1,4.492554201E0,-7.872326747E-1,1.092841204E1,2.480147705E2,4.737344720E0,3.373737102E0
7.137940526E1,5.206397978E1,4.492420298E0,-8.979310151E-1,1.024493814E1,2.477142487E2,4.737654415E0,3.373302191E0
7.237940526E1,5.206395058E1,4.492302539E0,-1.124662641E0,9.028472476E0,2.477142487E2,4.736805149E0,3.374494631E0
7.337940526E1,5.206392396E1,4.492201351E0,-1.081636364E0,7.944738181E0,2.477142487E2,4.736109199E0,3.375471329E0
7.437940490E1,5.206390052E1,4.492110803E0,-1.152985622E0,7.084310910E0,2.477212435E2,4.736139400E0,3.375428953E0
7.537940478E1,5.206388066E1,4.492035918E0,-1.272278157E0,6.073771362E0,2.476503427E2,4.737509844E0,3.373505227E0
7.637940502E1,5.206386396E1,4.491970612E0,-1.233392490E0,5.160601441E0,2.476142116E2,4.736463839E0,3.374973679E0
7.737940478E1,5.206385056E1,4.491917374E0,-1.318637314E0,4.228648352E0,2.477503987E2,4.735190852E0,3.376759486E0
7.837940407E1,5.206384010E1,4.491874651E0,-1.393925608E0,3.447080548E0,2.478882908E2,4.736057136E0,3.375544377E0
7.937940443E1,5.206383201E1,4.491840425E0,-1.342895002E0,2.833662883E0,2.476473843E2,4.735983827E0,3.375647231E0
8.037940383E1,5.206382299E1,4.491808736E0,-1.636877445E0,2.497746606E0,2.463497134E2,4.735732568E0,3.375999715E0
8.137940454E1,5.206381899E1,4.491787601E0,-1.353344674E0,1.698439287E0,2.480361480E2,4.734769720E0,3.377349956E0
8.237940443E1,5.206381808E1,4.491781154E0,-1.319887560E0,8.067464340E-1,2.484826037E2,4.734296111E0,3.378013819E0
8.337940359E1,5.206381814E1,4.491779918E0,-1.394579961E0,3.027967147E-1,2.464048650E2,4.734501764E0,3.377725578E0
8.437940466E1,5.206381965E1,4.491781932E0,-1.361619018E0,1.125164688E-2,2.464048666E2,4.736241569E0,3.375285593E0
8.537940383E1,5.206382035E1,4.491781455E0,-1.371770076E0,2.184026340E-2,2.464048663E2,4.736952889E0,3.374287237E0
8.637940359E1,5.206382052E1,4.491780683E0,-1.370609950E0,4.851225337E-2,2.464048657E2,4.736693699E0,3.374651068E0
8.737940323E1,5.206382135E1,4.491779944E0,-1.281086231E0,2.928794404E-2,2.464048652E2,4.736824627E0,3.374467289E0
8.837886155E1,5.206382200E1,4.491777925E0,-1.413525227E0,6.219308148E-2,2.464048637E2,4.737000747E0,3.374220051E0
8.937884235E1,5.206382239E1,4.491777644E0,-1.457229981E0,1.686525175E-2,2.464048635E2,4.736882441E0,3.374386133E0
9.037884355E1,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.737184113E0,3.373962613E0
9.137883365E1,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.737300642E0,3.373798995E0
9.237882328E1,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.737219152E0,3.373913416E0
9.337883234E1,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.737592650E0,3.373388936E0
9.437882662E1,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.738562807E0,3.372026032E0
9.537882149E1,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.738781015E0,3.371719372E0
9.637883747E1,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.738462196E0,3.372167412E0
9.737884164E1,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.738938147E0,3.371498520E0
9.837884367E1,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.739156236E0,3.371191956E0
9.937886560E1,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.739402934E0,3.370845125E0
1.003788686E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.739809495E0,3.370273429E0
1.013788687E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.739939262E0,3.370090922E0
1.023788863E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.740123416E0,3.369831900E0
1.033789082E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.740319485E0,3.369556086E0
1.043789277E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.740570340E0,3.369203153E0
1.053789476E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.740742804E0,3.368960478E0
1.063789644E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.740888379E0,3.368755618E0
1.073789808E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.741036775E0,3.368546768E0
1.083789972E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.741157208E0,3.368377259E0
1.093790120E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.741320871E0,3.368146884E0
1.103790263E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.741430117E0,3.367993094E0
1.113790401E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.741546758E0,3.367828882E0
1.123790524E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.741648895E0,3.367685078E0
1.133790641E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.740959649E0,3.368655316E0
1.143790752E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.741394677E0,3.368042985E0
1.153790859E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.741298658E0,3.368178152E0
1.163790969E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.741551431E0,3.367822302E0
1.173791065E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.741833485E0,3.367425163E0
1.183791151E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.741752564E0,3.367539109E0
1.193791238E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.742153506E0,3.366974482E0
1.203791335E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.742205602E0,3.366901106E0
1.213791413E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.742343032E0,3.366707531E0
1.223791486E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.742431746E0,3.366582565E0
1.233791555E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.742551655E0,3.366413645E0
1.243791630E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.742654029E0,3.366269418E0
1.253791686E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.742750306E0,3.366133771E0
1.263791748E2,5.206382324E1,4.491776627E0,-1.578372300E0,0.000000000E0,2.464048628E2,4.742818466E0,3.366037735E0
1.273791814E2,5.206382546E1,4.491780151E0,-2.169822771E-1,4.445429046E-1,2.464048657E2,4.742060157E0,3.367105953E0
1.283791866E2,5.206381905E1,4.491751547E0,-3.202992333E-1,1.782445541E0,2.500190552E2,4.741615784E0,3.367731698E0
1.293791933E2,5.206380420E1,4.491698330E0,-5.978454035E-1,3.347951804E0,2.478848602E2,4.740395534E0,3.369449096E0
1.303791977E2,5.206379082E1,4.491644890E0,-2.471972285E-1,3.822018626E0,2.482476985E2,4.739720953E0,3.370397946E0
1.313792036E2,5.206377379E1,4.491584880E0,-1.198584726E-1,4.257361693E0,2.475943903E2,4.738589128E0,3.371989043E0
1.323792081E2,5.206375474E1,4.491511218E0,-3.194426475E-1,5.180847397E0,2.476172515E2,4.739166234E0,3.371177901E0
1.333792131E2,5.206373121E1,4.491421810E0,-6.001667827E-1,6.298784950E0,2.473304532E2,4.739160170E0,3.371186426E0
1.343792174E2,5.206370386E1,4.491313067E0,-1.656778743E-1,7.620841742E0,2.475783239E2,4.736565648E0,3.374830794E0
1.353792220E2,5.206367291E1,4.491191235E0,-2.559777033E-1,8.557881088E0,2.475937153E2,4.736117779E0,3.375459290E0
1.363792264E2,5.206364085E1,4.491065338E0,-9.011281002E-2,9.129560242E0,2.476242348E2,4.734659984E0,3.377503793E0
1.373792306E2,5.206360646E1,4.490929012E0,-6.636534249E-1,9.821380092E0,2.477962103E2,4.734457025E0,3.377788287E0
1.383792343E2,5.206357052E1,4.490787814E0,-4.848631397E-1,1.037729159E1,2.478512114E2,4.735618101E0,3.376160279E0
1.393792385E2,5.206353027E1,4.490628522E0,-6.297899950E-1,1.142905045E1,2.479283274E2,4.735497355E0,3.376329640E0
1.403792417E2,5.206348823E1,4.490460980E0,-5.418807631E-1,1.217023618E1,2.477484343E2,4.735886137E0,3.375784283E0
1.413792447E2,5.206344395E1,4.490285065E0,-6.035499545E-1,1.275961625E1,2.509115906E2,4.736102574E0,3.375480624E0
1.423792487E2,5.206341383E1,4.490104596E0,8.286974821E-1,1.282630104E1,2.478355865E2,4.735190406E0,3.376760112E0
1.433792527E2,5.206335586E1,4.489922420E0,-8.069972787E-2,1.336399868E1,2.478355865E2,4.735373061E0,3.376503962E0
1.443792552E2,5.206331420E1,4.489755012E0,7.170460373E-2,1.268782243E1,2.478355865E2,4.735201701E0,3.376744273E0
1.453792584E2,5.206327299E1,4.489583998E0,-8.912747540E-2,1.258043203E1,2.481310883E2,4.736109968E0,3.375470250E0
1.463792616E2,5.206323080E1,4.489415626E0,-4.135760088E-1,1.251430947E1,2.481310883E2,4.736687693E0,3.374659499E0
1.473792647E2,5.206318768E1,4.489245043E0,-4.347196473E-1,1.251951925E1,2.476492157E2,4.736727877E0,3.374603096E0
1.483792698E2,5.206314476E1,4.489084817E0,-4.981983257E-1,1.211902270E1,2.476492157E2,4.736524377E0,3.374888718E0
1.493792725E2,5.206310231E1,4.488924881E0,-7.414947199E-1,1.198419472E1,2.476492157E2,4.738579575E0,3.372002468E0
1.503792740E2,5.206306065E1,4.488761895E0,-1.126752567E0,1.205756509E1,2.468596353E2,4.741264370E0,3.368226419E0
1.513792763E2,5.206301755E1,4.488602268E0,-7.765338337E-1,1.204300546E1,2.462768987E2,4.738088496E0,3.372692461E0
1.523792799E2,5.206297074E1,4.488437609E0,-6.108744610E-1,1.231149285E1,2.452912713E2,4.738388894E0,3.372270411E0
1.533792820E2,5.206291733E1,4.488269375E0,-8.194879275E-1,1.273850783E1,2.435269406E2,4.739912354E0,3.370128768E0
1.543792847E2,5.206286873E1,4.488103090E0,-7.379956534E-1,1.266919398E1,2.440812102E2,4.741454780E0,3.367958372E0
1.553792877E2,5.206281341E1,4.487935405E0,-1.219538329E0,1.285881303E1,2.432344118E2,4.742995944E0,3.365787650E0
1.563792894E2,5.206276466E1,4.487764338E0,-8.878935752E-1,1.295505148E1,2.446485876E2,4.741207495E0,3.368306477E0
1.573792919E2,5.206271695E1,4.487588089E0,-6.730167856E-1,1.309702646E1,2.462336350E2,4.739592456E0,3.370578642E0
1.583792952E2,5.206267128E1,4.487403752E0,-7.458021073E-1,1.342795159E1,2.478525445E2,4.738601873E0,3.371971133E0
1.593792973E2,5.206262442E1,4.487223572E0,-4.830806991E-1,1.338376520E1,2.482486877E2,4.738910190E0,3.371537816E0
1.603792993E2,5.206257774E1,4.487046960E0,-4.802975375E-1,1.320867861E1,2.462626801E2,4.739113593E0,3.371251902E0
1.613793017E2,5.206253091E1,4.486871642E0,-4.302324085E-1,1.311683578E1,2.462626801E2,4.738692120E0,3.371844306E0
1.623793043E2,5.206248441E1,4.486696610E0,-1.766240876E-1,1.313269308E1,2.462863464E2,4.737981620E0,3.372842599E0
1.633793072E2,5.206243801E1,4.486520022E0,-2.581632687E-1,1.320982883E1,2.469553528E2,4.737931053E0,3.372913632E0
1.643793094E2,5.206239250E1,4.486343557E0,-1.816099631E-1,1.313796236E1,2.490928345E2,4.737211436E0,3.373924249E0
1.653793114E2,5.206235224E1,4.486174454E0,-2.920454927E-1,1.254091909E1,2.526622009E2,4.737312968E0,3.373781687E0
1.663793141E2,5.206231816E1,4.486010214E0,-1.751442002E-1,1.191998893E1,2.536220398E2,4.737040058E0,3.374164863E0
1.673793162E2,5.206229075E1,4.485848446E0,-1.193344677E-1,1.153451078E1,2.579869385E2,4.736340360E0,3.375146964E0
1.683793182E2,5.206226892E1,4.485687754E0,1.886370797E-1,1.122627296E1,2.603174744E2,4.735218514E0,3.376720696E0
1.693793205E2,5.206225294E1,4.485529952E0,2.625033520E-1,1.090050958E1,2.625868225E2,4.735193263E0,3.376756105E0
1.703793218E2,5.206223781E1,4.485378725E0,2.050089883E-1,1.041165299E1,2.622169800E2,4.735189780E0,3.376760989E0
1.713793248E2,5.206222489E1,4.485240736E0,1.261448851E-1,9.558338274E0,2.622169800E2,4.736439900E0,3.375007275E0
1.723793272E2,5.206221489E1,4.485130849E0,1.009063115E-1,7.735807976E0,2.622169800E2,4.736176737E0,3.375376563E0
1.733793288E2,5.206220658E1,4.485047127E0,1.637506923E-1,5.859754064E0,2.622169800E2,4.734889610E0,3.377181874E0
1.743793308E2,5.206220137E1,4.484993045E0,6.706875749E-3,3.899143025E0,2.622169800E2,4.731889301E0,3.381384432E0
1.753793329E2,5.206219878E1,4.484965979E0,-1.886494486E-1,2.175594330E0,2.622169800E2,4.727315283E0,3.387776151E0
1.763793356E2,5.206219478E1,4.484933682E0,-2.548244279E-1,2.375574676E0,2.622169800E2,4.725609727E0,3.390154825E0
1.773793372E2,5.206218974E1,4.484878226E0,-2.403079318E-1,3.613391655E0,2.622169800E2,4.727252589E0,3.387863633E0
1.783793396E2,5.206218476E1,4.484834936E0,2.950001080E-1,3.460297881E0,2.622169800E2,4.727695688E0,3.387245269E0
1.793793415E2,5.206217884E1,4.484758427E0,2.310132273E-1,4.848947282E0,2.619793396E2,4.730589371E0,3.383202808E0
1.803793432E2,5.206216996E1,4.484658113E0,6.389815267E-2,6.519887933E0,2.619793396E2,4.733487356E0,3.379147005E0
1.813793458E2,5.206216105E1,4.484534496E0,9.916386381E-2,8.292199681E0,2.607767944E2,4.735861510E0,3.375818832E0
1.823793480E2,5.206214797E1,4.484385962E0,2.996105570E-1,1.013859615E1,2.607767944E2,4.736989012E0,3.374236525E0
1.833793503E2,5.206213334E1,4.484223997E0,5.086886249E-1,1.118150191E1,2.614391894E2,4.738685871E0,3.371853088E0
1.843793522E2,5.206211461E1,4.484049278E0,4.064110089E-1,1.220886559E1,2.605853824E2,4.739495787E0,3.370714571E0
1.853793541E2,5.206209429E1,4.483861181E0,7.924840851E-1,1.308476272E1,2.599916622E2,4.739626141E0,3.370531276E0
1.863793560E2,5.206207319E1,4.483664621E0,1.066897928E0,1.363303023E1,2.597564649E2,4.740509229E0,3.369289136E0
1.873793582E2,5.206205001E1,4.483466881E0,1.422128854E0,1.384429272E1,2.603864136E2,4.740884547E0,3.368761011E0
1.883793606E2,5.206202710E1,4.483271720E0,1.677189676E0,1.369712535E1,2.595565491E2,4.741042244E0,3.368539071E0
1.893793617E2,5.206200517E1,4.483078974E0,1.902090872E0,1.349535902E1,2.595565491E2,4.741204179E0,3.368311145E0
1.903793650E2,5.206198372E1,4.482894307E0,2.083037995E0,1.290034382E1,2.599782104E2,4.741215736E0,3.368294877E0
1.913793663E2,5.206195698E1,4.482721634E0,2.276044932E0,1.226140978E1,2.553837614E2,4.741347186E0,3.368109840E0
1.923793676E2,5.206191996E1,4.482559794E0,2.558012343E0,1.188623945E1,2.495108601E2,4.740582884E0,3.369185503E0
1.933793697E2,5.206186592E1,4.482410199E0,2.920992704E0,1.188586632E1,2.398712120E2,4.740440920E0,3.369385243E0
1.943793719E2,5.206179752E1,4.482270907E0,2.936804029E0,1.220522986E1,2.306683960E2,4.740643794E0,3.369099798E0
1.953793744E2,5.206171202E1,4.482151836E0,3.106433517E0,1.257883151E1,2.177639313E2,4.739971678E0,3.370045330E0
1.963793758E2,5.206161288E1,4.482045529E0,3.297806130E0,1.320565063E1,2.095728760E2,4.739334652E0,3.370941129E0
1.973793783E2,5.206149848E1,4.481949328E0,3.430823801E0,1.418597262E1,2.050949707E2,4.738861852E0,3.371605757E0
1.983793795E2,5.206137460E1,4.481861499E0,3.693241869E0,1.498081946E1,2.030154572E2,4.738082422E0,3.372700994E0
1.993793821E2,5.206124508E1,4.481781032E0,3.623903692E0,1.544960745E1,1.984783630E2,4.737428339E0,3.373619683E0
2.003793838E2,5.206110926E1,4.481709303E0,3.695907754E0,1.588027472E1,1.983421478E2,4.737409010E0,3.373646826E0
2.013793854E2,5.206097235E1,4.481639781E0,3.690407781E0,1.604477133E1,1.972565613E2,4.737478260E0,3.373549580E0
2.023793880E2,5.206083258E1,4.481576722E0,3.603348197E0,1.613825670E1,1.961021423E2,4.737830200E0,3.373055295E0
2.033793900E2,5.206069460E1,4.481508021E0,3.451081366E0,1.607980479E1,1.961021423E2,4.738305640E0,3.372387388E0
2.043793918E2,5.206055689E1,4.481441144E0,3.644813759E0,1.598015697E1,1.961021423E2,4.738839689E0,3.371636907E0
2.053793936E2,5.206042027E1,4.481369581E0,3.621313424E0,1.598766457E1,1.967951202E2,4.739030672E0,3.371368465E0
2.063793957E2,5.206028264E1,4.481292870E0,3.603716276E0,1.614870742E1,1.968521118E2,4.739233460E0,3.371083394E0
2.073793975E2,5.206014657E1,4.481215069E0,3.676239339E0,1.601927533E1,1.973595581E2,4.739554873E0,3.370631490E0
2.083793998E2,5.206001140E1,4.481141560E0,3.786524598E0,1.584901279E1,1.970055237E2,4.739763781E0,3.370337717E0
2.093794020E2,5.205987705E1,4.481070516E0,3.556823407E0,1.571689404E1,1.965345764E2,4.739955828E0,3.370067623E0
2.103794032E2,5.205974555E1,4.481003999E0,3.403846448E0,1.534330975E1,1.968376007E2,4.740141053E0,3.369807091E0
2.113794051E2,5.205961715E1,4.480940453E0,3.270613042E0,1.496955966E1,1.964689178E2,4.740154103E0,3.369788735E0
