"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.610003296E1,5.233935490E1,4.880412290E0,1.420834850E1,6.969999790E0,8.819999695E1,3.790092468E0,3.127285480E0
3.709932900E1,5.233935663E1,4.880514740E0,1.395432031E1,6.949999809E0,8.819999695E1,3.790092468E0,3.181699753E0
3.809936946E1,5.233935773E1,4.880609100E0,1.386123631E1,6.909999847E0,8.840000153E1,3.790092468E0,2.674856901E0
3.909968832E1,5.233935979E1,4.880703880E0,1.399489950E1,6.860000134E0,8.809999847E1,3.790092468E0,2.500000000E0
4.009938837E1,5.233936033E1,4.880804430E0,1.380233094E1,6.809999943E0,8.830000305E1,3.790092468E0,2.500000000E0
4.109937821E1,5.233936203E1,4.880905500E0,1.291298698E1,6.820000172E0,8.790000153E1,3.790092468E0,2.500000000E0
4.209997629E1,5.233936316E1,4.881008370E0,1.278542303E1,6.880000114E0,8.840000153E1,3.790092468E0,2.500000000E0
4.309958582E1,5.233936436E1,4.881109080E0,1.236446194E1,6.809999943E0,8.869999695E1,3.790092468E0,2.500000000E0
4.410018915E1,5.233936563E1,4.881206910E0,1.199952958E1,6.610000134E0,8.840000153E1,3.790092468E0,2.500000000E0
4.510012358E1,5.233936619E1,4.881298110E0,1.170905530E1,6.500000000E0,8.740000153E1,3.790092468E0,2.500000000E0
4.609992149E1,5.233936499E1,4.881391880E0,1.196380707E1,6.440000057E0,8.840000153E1,3.790092468E0,2.500000000E0
4.709994300E1,5.233936776E1,4.881485540E0,1.189520011E1,6.389999866E0,8.859999847E1,3.790092468E0,2.500000000E0
4.810016180E1,5.233936694E1,4.881577560E0,1.197026391E1,6.369999886E0,8.859999847E1,3.790092468E0,2.500000000E0
4.909920665E1,5.233936855E1,4.881671680E0,1.198228303E1,6.349999905E0,8.869999695E1,3.790092468E0,2.500000000E0
5.009982535E1,5.233936757E1,4.881761470E0,1.173550694E1,6.309999943E0,8.900000000E1,3.790092468E0,2.500000000E0
5.109990805E1,5.233937103E1,4.881852060E0,1.127877664E1,6.300000191E0,8.940000153E1,3.790092468E0,2.500000000E0
5.209930972E1,5.233937198E1,4.881947580E0,1.122646457E1,6.289999962E0,8.959999847E1,3.790092468E0,2.500000000E0
5.309919389E1,5.233937523E1,4.882042010E0,1.169972885E1,6.250000000E0,9.000000000E1,3.790092468E0,2.500000000E0
5.409955035E1,5.233937925E1,4.882127740E0,1.168605075E1,6.250000000E0,9.050000000E1,3.790092468E0,2.500000000E0
5.509978508E1,5.233938060E1,4.882222510E0,1.123670512E1,6.219999790E0,9.109999847E1,3.790092468E0,2.500000000E0
5.609983962E1,5.233938029E1,4.882315930E0,1.107843304E1,6.139999866E0,9.180000305E1,3.790092468E0,2.500000000E0
5.710007836E1,5.233937766E1,4.882411700E0,1.100170201E1,6.269999981E0,9.450000000E1,3.790092468E0,2.500000000E0
5.809966331E1,5.233938096E1,4.882502530E0,1.098582855E1,6.269999981E0,9.519999695E1,3.790092468E0,2.500000000E0
5.910000321E1,5.233937960E1,4.882594770E0,1.065409240E1,6.250000000E0,9.619999695E1,3.790092468E0,2.500000000E0
6.009923092E1,5.233938225E1,4.882692950E0,1.061753132E1,6.260000229E0,9.730000305E1,3.790092468E0,2.500000000E0
6.109920612E1,5.233937887E1,4.882780090E0,1.022206869E1,6.269999981E0,9.790000153E1,3.790092468E0,2.500000000E0
6.209969466E1,5.233937335E1,4.882868180E0,9.829411212E0,6.289999962E0,9.830000305E1,3.790092468E0,2.500000000E0
6.309984675E1,5.233936525E1,4.882958230E0,9.711470453E0,6.289999962E0,9.890000153E1,3.790092468E0,2.500000000E0
6.409998623E1,5.233935786E1,4.883046450E0,9.515587750E0,6.179999828E0,9.950000000E1,9.935046196E0,2.500000000E0
6.509921935E1,5.233934633E1,4.883118910E0,8.970202871E0,6.239999771E0,1.000000000E2,9.935046196E0,2.500000000E0
6.609968805E1,5.233933972E1,4.883199500E0,8.748010742E0,6.179999828E0,1.005999985E2,9.935046196E0,2.500000000E0
6.709932904E1,5.233932616E1,4.883292950E0,8.330625755E0,6.260000229E0,1.009000015E2,9.935046196E0,2.500000000E0
6.809995044E1,5.233931020E1,4.883395800E0,7.539036227E0,6.239999771E0,1.011999969E2,9.935046196E0,2.500000000E0
6.909933732E1,5.233930199E1,4.883494390E0,7.244342393E0,6.280000210E0,1.010000000E2,9.935046196E0,2.500000000E0
7.010000758E1,5.233929169E1,4.883589380E0,6.429135735E0,6.250000000E0,9.990000153E1,9.935046196E0,2.500000000E0
7.109934831E1,5.233928185E1,4.883684270E0,5.871375958E0,6.300000191E0,1.005000000E2,9.935046196E0,2.500000000E0
7.209999091E1,5.233927322E1,4.883783460E0,5.531882070E0,6.340000153E0,1.014000015E2,9.935046196E0,2.500000000E0
7.309938846E1,5.233925793E1,4.883882690E0,5.036250882E0,6.360000134E0,1.021999969E2,9.935046196E0,2.500000000E0
7.409956940E1,5.233924246E1,4.883974360E0,4.941494013E0,6.369999886E0,1.026999969E2,9.935046196E0,2.500000000E0
7.509988950E1,5.233922940E1,4.884065910E0,4.922485102E0,6.420000076E0,1.030999985E2,9.935046196E0,2.500000000E0
7.610018034E1,5.233921789E1,4.884151130E0,5.075410783E0,6.369999886E0,1.034000015E2,9.935046196E0,2.500000000E0
7.710091721E1,5.233920695E1,4.884245390E0,6.077463543E0,6.400000095E0,1.038000031E2,9.935046196E0,2.500000000E0
7.809957752E1,5.233918933E1,4.884339270E0,6.029946117E0,6.329999924E0,1.040999985E2,9.935046196E0,2.539671898E0
7.909933961E1,5.233917141E1,4.884424250E0,5.945191720E0,6.329999924E0,1.043000031E2,9.935046196E0,2.500000000E0
8.009958507E1,5.233915315E1,4.884509060E0,6.027612039E0,6.300000191E0,1.045999985E2,9.935046196E0,2.500000000E0
8.109940283E1,5.233913718E1,4.884596640E0,6.001272526E0,6.280000210E0,1.048000031E2,9.935046196E0,2.500000000E0
8.209923388E1,5.233911987E1,4.884691180E0,5.401814995E0,6.219999790E0,1.050999985E2,9.935046196E0,2.500000000E0
8.310010986E1,5.233910821E1,4.884783910E0,5.373165176E0,6.269999981E0,1.053000031E2,9.935046196E0,2.589005709E0
8.409986440E1,5.233909396E1,4.884869320E0,4.669946961E0,6.199999809E0,1.055999985E2,9.935046196E0,2.723041773E0
8.510108643E1,5.233908373E1,4.884962440E0,5.096560613E0,6.289999962E0,1.059000015E2,9.935046196E0,2.782043934E0
8.609996716E1,5.233906758E1,4.885055050E0,4.826754488E0,6.409999847E0,1.061999969E2,9.935046196E0,2.919915199E0
8.709957960E1,5.233904909E1,4.885147740E0,4.771483682E0,6.340000153E0,1.064000015E2,9.935046196E0,3.149856091E0
8.810087450E1,5.233902790E1,4.885234420E0,5.037555720E0,6.230000019E0,1.066999969E2,9.935046196E0,3.333408356E0
8.909945049E1,5.233901107E1,4.885315250E0,4.777446472E0,6.280000210E0,1.005000000E2,9.935046196E0,3.372523308E0
9.010100731E1,5.233899670E1,4.885397960E0,4.296821752E0,6.320000172E0,1.083000031E2,9.935046196E0,3.518452406E0
9.109965132E1,5.233897825E1,4.885481300E0,4.125945055E0,6.260000229E0,1.084000015E2,1.013314819E1,3.661320925E0
9.209972444E1,5.233895788E1,4.885569940E0,4.167532066E0,6.280000210E0,1.044000015E2,1.018864346E1,3.818431139E0
9.310063861E1,5.233893835E1,4.885652380E0,3.971995125E0,6.269999981E0,1.055000000E2,1.002162457E1,3.641440153E0
9.410032507E1,5.233891911E1,4.885743240E0,3.891331582E0,6.219999790E0,1.060999985E2,9.935046196E0,3.560401201E0
9.510084944E1,5.233889606E1,4.885830340E0,3.839713244E0,6.250000000E0,1.068000031E2,9.935046196E0,3.523729801E0
9.609988351E1,5.233887417E1,4.885919980E0,3.883129735E0,6.400000095E0,1.075999985E2,9.935046196E0,3.560934544E0
9.710096856E1,5.233885170E1,4.886004200E0,3.934598941E0,6.309999943E0,1.080000000E2,9.935046196E0,3.678716660E0
9.810040106E1,5.233883185E1,4.886084840E0,3.767930143E0,6.150000095E0,1.085000000E2,9.935046196E0,3.947856426E0
9.910017720E1,5.233881141E1,4.886160270E0,3.399841510E0,6.099999905E0,1.103000031E2,9.935046196E0,4.118812561E0
1.001006487E2,5.233880508E1,4.886246220E0,3.721781253E0,6.119999886E0,1.090000000E2,9.935046196E0,3.894495010E0
1.011003801E2,5.233878945E1,4.886331870E0,3.677557801E0,5.929999828E0,1.091999969E2,1.011831474E1,4.287464619E0
1.021004597E2,5.233877371E1,4.886407910E0,4.829312572E0,5.789999962E0,1.094000015E2,1.008391190E1,4.163419724E0
1.030993824E2,5.233875056E1,4.886463710E0,5.299526735E0,4.980000019E0,1.113000031E2,1.009671593E1,4.390204430E0
1.041014828E2,5.233873436E1,4.886539450E0,6.048265548E0,5.920000076E0,1.140000000E2,1.023028278E1,4.447363377E0
1.051007128E2,5.233871534E1,4.886634710E0,7.047927096E0,6.449999809E0,1.119000015E2,1.002748871E1,3.960748196E0
1.061012141E2,5.233870981E1,4.886709910E0,7.184986316E0,6.260000229E0,1.125999985E2,9.935046196E0,3.546828747E0
1.071006397E2,5.233868916E1,4.886787910E0,7.215275320E0,6.260000229E0,1.130999985E2,9.935046196E0,3.387733936E0
1.081002641E2,5.233867374E1,4.886870790E0,7.051848913E0,6.269999981E0,1.108000031E2,1.024150276E1,3.670598745E0
1.091007091E2,5.233866074E1,4.886949390E0,7.039241338E0,5.650000095E0,1.076999969E2,1.134762859E1,4.115687370E0
1.101011237E2,5.233864244E1,4.887031070E0,7.044267210E0,5.829999924E0,1.089000015E2,1.316420364E1,4.622107506E0
1.111005735E2,5.233862547E1,4.887112020E0,7.027443954E0,5.829999924E0,1.089000015E2,1.552563000E1,5.128046036E0
1.261011865E2,5.233835898E1,4.888520730E0,9.697430835E0,3.680000067E0,9.940000153E1,1.106568050E1,8.837878227E0
1.271004943E2,5.233838477E1,4.888540140E0,1.178933626E1,3.069999933E0,9.169999695E1,7.839124203E0,7.369939327E0
1.281007010E2,5.233840490E1,4.888566370E0,1.310718976E1,3.289999962E0,9.369999695E1,6.238744736E0,6.464655876E0
1.291011665E2,5.233839662E1,4.888592610E0,1.369276440E1,2.789999962E0,8.940000153E1,5.104395866E0,5.390696049E0
1.301004958E2,5.233839407E1,4.888652850E0,1.472947745E1,2.670000076E0,8.900000000E1,4.956669331E0,4.966704845E0
1.311007128E2,5.233839161E1,4.888695690E0,1.654456201E1,2.359999895E0,8.409999847E1,5.324339867E0,4.763791084E0
1.321011894E2,5.233839057E1,4.888737290E0,1.758907900E1,2.720000029E0,8.230000305E1,6.233285904E0,4.497132301E0
1.331006302E2,5.233839679E1,4.888807100E0,1.709755064E1,4.070000172E0,8.050000000E1,5.333933353E0,4.665628433E0
1.341010357E2,5.233840262E1,4.888898450E0,1.477552869E1,4.409999847E0,7.869999695E1,5.425155640E0,4.788186073E0
1.351011940E2,5.233840093E1,4.888981690E0,1.481213407E1,3.960000038E0,7.690000153E1,5.281546593E0,4.808316708E0
1.361006394E2,5.233840036E1,4.889033940E0,1.711117443E1,1.429999948E0,7.509999847E1,5.218403816E0,4.947998047E0
1.371010555E2,5.233840161E1,4.889082550E0,1.934435835E1,1.740000010E0,7.309999847E1,5.536195755E0,5.129978657E0
1.381003937E2,5.233840139E1,4.889138250E0,2.034243683E1,2.009999990E0,7.119999695E1,6.039732456E0,5.267919064E0
1.391012050E2,5.233840391E1,4.889215970E0,2.060292194E1,3.289999962E0,6.950000000E1,5.917074203E0,5.447997570E0
1.401006254E2,5.233840668E1,4.889282760E0,2.069775172E1,2.799999952E0,6.780000305E1,6.270823956E0,5.485925674E0
1.411010590E2,5.233840859E1,4.889332690E0,2.103317121E1,2.640000105E0,6.509999847E1,7.256722450E0,5.538167953E0
1.421003733E2,5.233840872E1,4.889375200E0,2.102483393E1,2.440000057E0,6.329999924E1,8.881875992E0,5.624387741E0
1.601383156E2,5.233887440E1,4.886091200E0,NaN,NaN,NaN,3.000000000E2,0.000000000E0
1.804653156E2,5.234132900E1,4.891442400E0,-4.903803179E0,NaN,NaN,5.240000153E1,3.959524155E0
1.813713156E2,5.234132950E1,4.891439300E0,-4.903804252E0,NaN,NaN,3.959999847E1,3.018015146E0
2.202163156E2,5.234087690E1,4.886030400E0,NaN,NaN,NaN,8.000000000E2,0.000000000E0
2.401683156E2,5.234087690E1,4.886030400E0,NaN,NaN,NaN,8.000000000E2,0.000000000E0
2.601753156E2,5.235361350E1,4.892431000E0,NaN,NaN,NaN,2.400000000E3,0.000000000E0
2.802543156E2,5.233962130E1,4.884149900E0,NaN,NaN,NaN,8.000000000E2,0.000000000E0
3.002003156E2,5.233854350E1,4.886032700E0,NaN,NaN,NaN,3.000000000E2,0.000000000E0
3.202083156E2,5.236305890E1,4.897838600E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
3.402693156E2,5.236305890E1,4.897838600E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
3.602273156E2,5.236305890E1,4.897838600E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
3.802333156E2,5.236305890E1,4.897838600E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
4.003003156E2,5.235335070E1,4.890724900E0,NaN,NaN,NaN,1.799999023E3,0.000000000E0
4.215763156E2,5.234142140E1,4.891547600E0,-9.103613139E0,NaN,NaN,2.489999962E1,3.938698292E0
4.215983156E2,5.234142110E1,4.891547100E0,-9.103613849E0,NaN,NaN,2.089999962E1,3.240000010E0
4.603233156E2,5.236344110E1,4.896661100E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
4.802803156E2,5.236344110E1,4.896661100E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
5.002853156E2,5.235009220E1,4.888903900E0,NaN,NaN,NaN,1.100000000E3,0.000000000E0
5.202983156E2,5.234584090E1,4.886907800E0,NaN,NaN,NaN,8.999990234E2,0.000000000E0
5.405403156E2,5.237041790E1,4.892684200E0,-1.836201800E1,NaN,NaN,5.240000153E1,4.404970646E0
5.405663156E2,5.237042270E1,4.892687000E0,-1.836200960E1,NaN,NaN,3.959999847E1,3.313473463E0
5.804013156E2,5.236265280E1,4.891541000E0,NaN,NaN,NaN,1.600000000E3,0.000000000E0
6.015483156E2,5.237076230E1,4.892857300E0,-1.826143096E1,NaN,NaN,8.250000000E1,4.827364922E0
6.015743156E2,5.237068890E1,4.892841000E0,-1.826154406E1,NaN,NaN,6.409999847E1,4.988143444E0
6.404323156E2,5.235962250E1,4.892249700E0,NaN,NaN,NaN,2.099999023E3,0.000000000E0
6.603663156E2,5.238095920E1,4.908488600E0,NaN,NaN,NaN,1.799999023E3,0.000000000E0
6.803803156E2,5.238430450E1,4.908252000E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
7.004713156E2,5.237839610E1,4.905956600E0,NaN,NaN,NaN,2.000000000E3,0.000000000E0
7.206143156E2,5.237929540E1,4.891874400E0,-8.749950528E0,NaN,NaN,3.690000153E1,5.501156807E0
7.212563156E2,5.237929440E1,4.891874100E0,-8.749952114E0,NaN,NaN,2.810000038E1,4.376011848E0
7.604973156E2,5.238765550E1,4.915911000E0,NaN,NaN,NaN,1.299999023E3,0.000000000E0
7.804543156E2,5.238988760E1,4.918386100E0,NaN,NaN,NaN,6.999990234E2,0.000000000E0
7.940904951E2,5.238822485E1,4.917387410E0,1.557156571E1,1.085000038E1,5.259999847E1,1.019011593E1,1.199733162E1
7.950995361E2,5.238820807E1,4.917630910E0,-8.138032859E0,9.899999619E0,5.300000000E1,3.790092468E0,5.056935310E0
7.960999968E2,5.238825756E1,4.917755440E0,-5.391185994E0,9.170000076E0,5.250000000E1,3.790092468E0,4.495565414E0
7.970993858E2,5.238831004E1,4.917841930E0,-5.876901019E0,8.439999580E0,5.159999847E1,3.790092468E0,4.332287312E0
7.980997075E2,5.238836597E1,4.917926240E0,-5.507754026E0,7.820000172E0,5.109999847E1,3.790092468E0,3.811211348E0
7.990992127E2,5.238840387E1,4.918011490E0,-5.848837115E0,7.260000229E0,5.059999847E1,3.790092468E0,3.448838234E0
8.000993793E2,5.238844501E1,4.918085760E0,-4.955608050E0,6.750000000E0,5.009999847E1,3.790092468E0,3.131010056E0
8.010996457E2,5.238848166E1,4.918151880E0,-5.448559534E0,6.179999828E0,4.990000153E1,3.790092468E0,2.994634628E0
8.021000738E2,5.238851637E1,4.918211800E0,-5.012745410E0,5.710000038E0,4.929999924E1,3.790092468E0,2.941331863E0
8.030998844E2,5.238855144E1,4.918270890E0,-4.695583603E0,5.260000229E0,4.890000153E1,3.790092468E0,2.950066328E0
8.040992291E2,5.238858052E1,4.918326350E0,-3.754470000E0,4.760000229E0,4.840000153E1,3.790092468E0,2.942202091E0
8.051000953E2,5.238860191E1,4.918379340E0,-4.584975181E0,4.239999771E0,4.820000076E1,3.790092468E0,2.840081930E0
8.060993842E2,5.238861962E1,4.918426380E0,-4.643577428E0,3.779999971E0,4.809999847E1,3.790092468E0,2.804210901E0
8.070999914E2,5.238863623E1,4.918466450E0,-3.936316158E0,3.259999990E0,4.790000153E1,3.790092468E0,2.814713717E0
8.080995323E2,5.238864825E1,4.918502170E0,-2.985472622E0,2.799999952E0,4.779999924E1,3.790092468E0,2.687541246E0
8.091001236E2,5.238865915E1,4.918527220E0,-2.487395686E0,2.299999952E0,4.770000076E1,3.790092468E0,2.639476299E0
8.101001503E2,5.238866893E1,4.918548490E0,-2.511966586E0,1.820000052E0,4.759999847E1,3.790092468E0,2.685590506E0
8.111001307E2,5.238867527E1,4.918564080E0,-2.592270772E0,1.360000014E0,4.750000000E1,3.790092468E0,2.715498209E0
8.120996923E2,5.238867793E1,4.918573180E0,-2.598304174E0,8.299999833E-1,4.740000153E1,3.790092468E0,2.715591431E0
8.130996830E2,5.238867596E1,4.918575640E0,-2.122780629E0,2.700000107E-1,4.740000153E1,3.790092468E0,2.807645082E0
8.141001864E2,5.238866875E1,4.918573390E0,-2.755909837E0,0.000000000E0,NaN,3.790092468E0,2.687866211E0
8.150993961E2,5.238866585E1,4.918573870E0,-3.099053315E0,0.000000000E0,NaN,3.790092468E0,2.610878229E0
8.160995101E2,5.238866508E1,4.918574160E0,-3.227289101E0,0.000000000E0,NaN,3.790092468E0,2.571455002E0
8.170997083E2,5.238866429E1,4.918575390E0,-3.176935499E0,0.000000000E0,NaN,3.790092468E0,2.512174368E0
8.180999760E2,5.238866364E1,4.918575790E0,-3.117610016E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.191000479E2,5.238866312E1,4.918576790E0,-3.158442689E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.200993293E2,5.238866207E1,4.918577170E0,-3.106075791E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.210993812E2,5.238866131E1,4.918577560E0,-3.186704082E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.220996269E2,5.238866088E1,4.918578370E0,-3.117490352E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.230998654E2,5.238866014E1,4.918578340E0,-3.127012903E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.241001089E2,5.238865981E1,4.918578110E0,-3.125487626E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.250996749E2,5.238865981E1,4.918577770E0,-3.153380891E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.260999428E2,5.238865959E1,4.918577510E0,-3.151489264E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.271001506E2,5.238865969E1,4.918577520E0,-3.055114605E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.280996724E2,5.238866023E1,4.918577650E0,-2.904601069E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.290999031E2,5.238866053E1,4.918577830E0,-2.818052687E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.301000381E2,5.238866067E1,4.918577780E0,-2.788145291E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.310996944E2,5.238866086E1,4.918577780E0,-2.729368166E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.320999280E2,5.238866114E1,4.918577870E0,-2.687680705E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.331001191E2,5.238866135E1,4.918578030E0,-2.686215470E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.340997085E2,5.238866156E1,4.918578210E0,-2.661312724E0,0.000000000E0,NaN,3.790092468E0,2.500000000E0
8.350999796E2,5.238866153E1,4.918578310E0,-2.618649134E0,0.000000000E0,NaN,3.790092468E0,2.506485462E0
8.360993743E2,5.238866136E1,4.918578310E0,-2.583981406E0,0.000000000E0,NaN,3.790092468E0,2.566188574E0
8.370996374E2,5.238866276E1,4.918580450E0,-2.432122705E0,1.700000018E-1,4.570000076E1,3.790092468E0,2.590978861E0
8.380999609E2,5.238866760E1,4.918588140E0,-2.297223664E0,8.199999928E-1,4.820000076E1,3.790092468E0,2.588699341E0
8.391000311E2,5.238867629E1,4.918603930E0,-2.188681629E0,1.529999971E0,4.790000153E1,3.790092468E0,2.633885384E0
8.400993574E2,5.238868932E1,4.918627150E0,-2.125905475E0,2.210000038E0,4.729999924E1,3.790092468E0,2.607349396E0
8.410996737E2,5.238870683E1,4.918657470E0,-2.429512874E0,2.789999962E0,4.709999847E1,3.790092468E0,2.627086878E0
8.421000303E2,5.238872713E1,4.918694370E0,-2.456379080E0,3.420000076E0,4.790000153E1,3.790092468E0,2.589240074E0
8.430993976E2,5.238875310E1,4.918739730E0,-2.538591202E0,4.250000000E0,4.650000000E1,3.790092468E0,2.526320457E0
8.440999737E2,5.238878280E1,4.918792020E0,-2.308538134E0,4.869999886E0,4.670000076E1,3.790092468E0,2.535514116E0
8.450995627E2,5.238881543E1,4.918856680E0,-2.066083561E0,5.559999943E0,4.659999847E1,3.790092468E0,2.527391672E0
8.460998299E2,5.238885192E1,4.918925710E0,-1.610730341E0,6.230000019E0,4.640000153E1,3.790092468E0,2.584375620E0
8.470992179E2,5.238889516E1,4.919002700E0,-9.618204278E-1,6.900000095E0,4.609999847E1,3.790092468E0,2.617045403E0
8.480996485E2,5.238894194E1,4.919085950E0,-3.531240119E-1,7.489999771E0,4.579999924E1,3.790092468E0,2.808227539E0
8.490992354E2,5.238899300E1,4.919172670E0,1.974750281E-1,7.940000057E0,4.540000153E1,3.790092468E0,3.175196648E0
8.500996134E2,5.238905077E1,4.919271480E0,5.889109469E-1,8.920000076E0,4.520000076E1,3.883529902E0,3.517775536E0
8.511000709E2,5.238911054E1,4.919366740E0,7.968149172E-1,9.060000420E0,4.479999924E1,4.848291397E0,3.816143513E0
8.520999890E2,5.238916496E1,4.919455520E0,8.289873107E-1,8.859999657E0,4.440000153E1,6.585521221E0,4.111522675E0
8.530996858E2,5.238922753E1,4.919554430E0,8.240067592E-1,9.199999809E0,4.370000076E1,8.512816429E0,4.390941620E0
8.540993997E2,5.238930558E1,4.919675560E0,8.721617043E-1,1.035000038E1,4.300000000E1,9.020419121E0,4.705554008E0
