"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.114241344E1,-4.779052734E-2,8.015632629E-3,4.584598541E-2
6.164241344E1,4.929828644E-2,1.127475500E-2,-4.583168030E-2
6.214241344E1,6.284856796E-2,-7.579028606E-3,-5.390882492E-2
6.264241344E1,5.872249603E-3,-1.909428835E-2,-6.721019745E-3
6.314241344E1,1.196622849E-2,1.414507627E-2,1.326751709E-2
6.364241344E1,-3.730773926E-3,3.411173820E-4,-1.495075226E-2
6.414241344E1,-4.082489014E-2,3.018677235E-3,2.361965179E-2
6.464241344E1,1.166582108E-2,-2.551132441E-2,4.291534424E-6
6.514241344E1,1.198053360E-2,2.373397350E-2,-1.572036743E-2
6.564241344E1,1.609563828E-2,-7.458209991E-3,6.086349487E-3
6.614241344E1,-2.613019943E-2,-2.196866274E-2,7.988977432E-2
6.664241344E1,-2.063226700E-2,-3.532856703E-2,1.595973969E-2
6.714241344E1,4.422616959E-2,1.324850321E-2,-2.690744400E-2
6.764241344E1,1.109600067E-2,-2.602434158E-2,-5.691719055E-2
6.814241344E1,-2.942609787E-2,9.214460850E-3,6.000041962E-2
6.864241344E1,-8.066225052E-2,-1.790583134E-2,8.414077759E-2
6.914241344E1,-5.550699234E-1,5.966264009E-2,5.765142441E-1
6.964241344E1,3.370227814E-1,3.761852980E-1,-4.583239555E-1
7.014241344E1,5.021109581E-1,1.502830386E-1,-5.782370567E-1
7.064241344E1,2.217955589E-1,9.444183111E-2,-3.243103027E-1
7.114241344E1,7.190942764E-2,1.258015633E-2,2.125835419E-2
7.164241344E1,2.363967896E-2,-1.212787628E-2,-4.378890991E-2
7.214241344E1,5.355978012E-2,-1.125371456E-2,-1.381492615E-2
7.264241344E1,7.777595520E-2,-9.106159210E-3,-4.075479507E-2
7.314241344E1,-9.972572327E-3,4.534357786E-2,-2.058506012E-3
7.364241344E1,3.923320770E-2,1.647710800E-2,-5.542135239E-2
7.414241344E1,-5.077838898E-3,-1.602691412E-2,3.587913513E-2
7.464241344E1,-1.853609085E-2,-7.961571217E-3,1.806783676E-2
7.514241344E1,2.464580536E-2,-8.823335171E-3,-3.686380386E-2
7.564241344E1,4.285812378E-3,3.478944302E-3,7.546901703E-3
7.614241344E1,-1.485252380E-2,-4.246413708E-3,1.646280289E-2
7.664241344E1,-3.016185760E-2,-7.216155529E-3,1.496267319E-2
7.714241344E1,-3.022861481E-2,1.255339384E-2,1.187944412E-2
7.764241344E1,3.513383865E-2,-4.625320435E-5,-5.379629135E-2
7.814241344E1,-2.648830414E-3,-2.955079079E-3,-9.049892426E-3
7.864241344E1,-2.666568756E-2,1.843899488E-2,5.975580215E-2
7.914241344E1,-7.999420166E-3,-2.554714680E-3,-1.002216339E-2
7.964241344E1,1.183795929E-2,-5.873441696E-3,-2.124309540E-3
8.014241344E1,-1.245880127E-2,-2.037692070E-2,1.170539856E-2
8.064241344E1,2.235889435E-3,2.940714359E-3,8.303165436E-3
8.114241344E1,1.399374008E-2,-1.604080200E-2,3.380012512E-2
8.164241344E1,1.022243500E-2,-6.921231747E-3,-3.132534027E-2
8.214241344E1,1.346445084E-2,-5.353271961E-3,-1.350736618E-2
8.264241344E1,-1.654386520E-2,-2.006286383E-2,2.869939804E-2
8.314241344E1,1.497316360E-2,4.548966885E-3,1.366281509E-2
8.364241344E1,-6.227970123E-3,1.909738779E-2,-1.245975494E-2
8.414241344E1,-4.738807678E-3,5.292773247E-3,-7.172107697E-3
8.464241344E1,2.170038223E-2,-1.164007187E-2,1.196193695E-2
8.514241344E1,6.408691406E-4,-9.913444519E-4,-2.559232712E-2
8.564241344E1,-1.783847809E-2,1.489400864E-3,7.732868195E-3
8.614241344E1,5.679607391E-3,-4.261136055E-3,2.950286865E-2
8.664241344E1,4.648208618E-3,2.314567566E-3,-1.035356522E-2
8.714241344E1,2.431869507E-5,-1.365482807E-2,-8.255481720E-3
8.764241344E1,1.227855682E-3,1.323819160E-3,2.334165573E-2
8.814241344E1,1.856327057E-3,1.586353779E-2,-2.627372742E-4
8.864241344E1,1.926422119E-3,2.115106583E-2,1.352262497E-2
8.914241344E1,2.412767410E-1,2.120143771E-1,-5.409984589E-1
8.964241344E1,7.930631638E-1,4.532355964E-1,-1.086829662E0
9.014241344E1,2.225351334E-1,1.513023674E-1,-2.748675346E-1
9.064241344E1,8.040523529E-2,5.702254176E-2,-1.402120590E-1
9.114241344E1,5.513286591E-2,4.456052184E-2,-8.111429214E-2
9.164241344E1,1.649856567E-2,8.128345013E-3,-2.326154709E-2
9.214241344E1,3.943443298E-3,-2.130687237E-3,2.823638916E-2
9.264241344E1,-4.656791687E-3,-1.302421093E-3,-1.083230972E-2
9.314241344E1,7.209777832E-4,-5.378782749E-3,1.497602463E-2
9.364241344E1,3.774642944E-3,-2.480745316E-4,4.697322845E-3
9.414241344E1,8.602142334E-4,9.558260441E-3,1.549959183E-2
9.464241344E1,1.197338104E-2,-8.254170418E-3,-4.054546356E-3
9.514241344E1,-2.896308899E-3,1.146990061E-2,-2.818584442E-3
9.564241344E1,2.302169800E-3,-9.192407131E-3,-2.736568451E-3
9.614241344E1,-9.352684021E-3,2.413392067E-2,4.055023193E-2
9.664241344E1,-3.458976746E-3,-1.512616873E-2,2.092981339E-2
9.714241344E1,1.266193390E-2,5.925416946E-3,-1.141309738E-2
9.764241344E1,9.803771973E-4,2.089619637E-3,1.540803909E-2
9.814241344E1,3.254890442E-3,9.660720825E-4,-1.146936417E-2
9.864241344E1,-4.359245300E-3,-6.811320782E-3,-2.387523651E-3
9.914241344E1,-7.558822632E-3,6.751716137E-3,1.078081131E-2
9.964241344E1,-4.908561707E-3,-1.235347986E-2,-4.134178162E-4
1.001424134E2,-3.532409668E-3,-2.056735754E-2,5.276203156E-3
1.006424134E2,5.663871765E-3,-2.254366875E-3,-2.493381500E-3
1.011424134E2,1.462078094E-2,-2.009284496E-2,-6.434917450E-3
1.016424134E2,-4.405021667E-3,2.274751663E-2,3.693103790E-3
1.021424134E2,-1.278877258E-3,-1.001769304E-2,-1.473093033E-2
1.026424134E2,1.185035706E-2,3.803926706E-2,9.126186371E-3
1.031424134E2,-9.068393707E-2,-1.064421535E-1,1.649656296E-1
1.036424134E2,1.180998802E0,1.054530740E-1,-9.232263565E-1
1.041424134E2,-5.869340897E-1,-2.127439976E-1,2.564754486E-1
1.046424134E2,1.832866669E-1,-7.881022692E-1,-3.672466278E-1
1.051424134E2,1.635351181E-1,-6.933158636E-2,-5.282257795E-1
1.056424134E2,1.535873413E-1,-4.157403708E-1,-1.329872012E-1
1.061424134E2,4.013347626E-2,2.218205929E-1,-5.179178715E-1
1.066424134E2,1.159820557E-1,2.367922068E-1,-9.598879516E-2
1.071424134E2,-2.505111694E-2,6.661808491E-2,-1.656007916E-1
1.076424134E2,-2.503871918E-2,2.816629410E-2,4.648308456E-2
1.081424134E2,-3.501224518E-2,3.842937946E-2,-4.668755829E-1
1.086424134E2,-1.394939423E-2,-1.423621178E-2,1.021033525E-2
1.091424134E2,-2.315235138E-2,4.247450829E-2,-8.153209090E-2
1.096424134E2,-3.903388977E-3,-4.200577736E-3,4.515363276E-2
1.101424134E2,5.450248718E-3,1.901912689E-2,3.701491654E-2
1.106424134E2,7.845878601E-3,-2.111279964E-2,-7.960838079E-2
1.111424134E2,1.142501831E-3,7.842779160E-4,-1.426333189E-2
1.116424134E2,4.987716675E-4,1.096975803E-2,4.088401794E-3
1.121424134E2,-5.179405212E-3,7.629871368E-3,1.409642398E-2
1.126424134E2,3.119468689E-3,-1.437544823E-2,4.286050797E-3
1.131424134E2,-4.557609558E-3,-6.258249283E-3,5.715265870E-3
1.136424134E2,1.103496552E-2,-4.802227020E-3,1.098114252E-2
1.141424134E2,-2.045345306E-2,-4.538905621E-2,-1.247316599E-3
1.146424134E2,-1.529788971E-2,-5.198955536E-3,8.512243629E-3
1.151424134E2,3.362369537E-2,-5.478882790E-2,9.184420109E-3
1.156424134E2,1.742267609E-2,4.058933258E-2,1.270522177E-2
1.161424134E2,5.917549133E-3,-2.953028679E-2,1.248715818E-2
1.166424134E2,-4.896163940E-3,-1.279008389E-2,-1.580461860E-3
1.171424134E2,8.062362671E-3,8.604288101E-3,-2.716213465E-3
1.176424134E2,1.253890991E-2,-1.814842224E-3,2.430394292E-3
1.181424134E2,5.871772766E-3,-1.612067223E-2,-1.140138507E-2
1.186424134E2,-1.694774628E-2,-1.755738258E-2,-1.533327997E-2
1.191424134E2,1.512527466E-3,-3.542828560E-2,3.269761801E-3
1.196424134E2,-2.618503571E-2,-3.466343880E-2,-1.195558906E-2
1.201424134E2,-9.638786316E-3,2.969241142E-2,-1.582498252E-1
1.206424134E2,3.997135162E-2,1.261377335E-2,2.110061049E-2
1.211424134E2,-6.024360657E-3,-3.775835037E-3,-5.502104759E-4
1.216424134E2,7.332801819E-3,-1.163768768E-2,2.967521548E-2
1.221424134E2,-2.311897278E-2,-2.998352051E-3,4.087558389E-2
1.226424134E2,-2.639389038E-2,7.254362106E-3,1.980556548E-1
1.231424134E2,-1.398563385E-2,-7.031202316E-3,-3.392433524E-1
1.236424134E2,-1.401519775E-2,4.398798943E-2,-1.925278902E-1
1.241424134E2,1.044654846E-2,-4.459214211E-2,-5.918264389E-2
1.246424134E2,-5.681610107E-2,-2.848196030E-2,-2.070786357E-1
1.251424134E2,7.247829437E-2,1.801800728E-2,1.443837285E-1
1.256424134E2,-2.219104767E-2,6.814837456E-2,-1.584304571E-1
1.261424134E2,2.043628693E-2,-8.951830864E-2,-1.544567347E-1
1.266424134E2,1.491641998E-2,5.183148384E-2,7.237356901E-2
1.271424134E2,1.411247253E-2,1.837706566E-2,6.710332632E-2
1.276424134E2,-1.439571381E-2,5.462646484E-3,9.602248669E-3
1.281424134E2,2.259159088E-2,-4.977440834E-2,3.210330009E-2
1.286424134E2,1.367855072E-2,1.515913010E-2,9.117662907E-3
1.291424134E2,3.733634949E-3,-2.955651283E-2,1.861572266E-3
1.296424134E2,8.493423462E-3,1.024699211E-2,1.040512323E-2
1.301424134E2,-6.354331970E-3,2.861738205E-3,1.221626997E-2
1.306424134E2,-7.720947266E-3,-3.828978539E-2,-4.592120647E-3
1.311424134E2,-1.093006134E-2,6.758689880E-3,-8.546173573E-3
1.316424134E2,-5.221366882E-3,1.930594444E-2,-1.002877951E-2
1.321424134E2,-2.077388763E-2,-2.504348755E-3,-2.778691053E-2
1.326424134E2,2.225399017E-2,3.188681602E-2,6.162464619E-3
1.331424134E2,8.351325989E-3,2.428317070E-2,1.032674313E-2
1.336424134E2,-1.659393311E-3,-1.130366325E-2,-2.734851837E-2
1.341424134E2,-3.325939178E-2,-3.850388527E-2,-6.694674492E-3
1.346424134E2,3.546524048E-2,8.524632454E-2,-1.294863224E-2
1.351424134E2,-2.173233032E-2,-9.761381149E-2,1.395076513E-2
1.356424134E2,2.536869049E-2,7.937979698E-2,-3.089833260E-2
1.361424134E2,-1.427173615E-2,-1.090285778E-1,2.475258708E-2
1.366424134E2,4.597187042E-2,8.703970909E-2,-1.431936026E-2
1.371424134E2,-2.258586884E-2,-9.654808044E-2,1.111370325E-2
1.376424134E2,2.494907379E-2,3.872084618E-2,-1.605165005E-2
1.381424134E2,-2.052593231E-2,-4.388451576E-2,8.086532354E-3
1.386424134E2,-1.885986328E-2,2.340555191E-2,-2.534994483E-2
1.391424134E2,-9.198188782E-3,-4.380702972E-3,7.009536028E-3
1.396424134E2,1.128578186E-2,3.983044624E-2,3.327769041E-2
1.401424134E2,1.686763763E-2,-4.059100151E-2,5.592808127E-2
1.406424134E2,2.659130096E-2,4.350495338E-2,-1.419772506E-1
1.411424134E2,1.009464264E-2,-1.207232475E-2,6.456133723E-2
1.416424134E2,5.770206451E-2,2.620720863E-2,-3.100684285E-2
1.421424134E2,-1.964473724E-2,-3.009724617E-2,-8.312433958E-3
1.426424134E2,1.266956329E-2,-3.993988037E-3,-6.355026364E-2
1.431424134E2,-4.618930817E-2,-2.887606621E-2,7.314321399E-2
1.436424134E2,-2.403926849E-2,2.066779137E-2,2.966377139E-2
1.441424134E2,8.620262146E-3,-4.135465622E-2,-5.217999220E-3
1.446424134E2,1.147174835E-2,2.028894424E-2,1.771143079E-2
1.451424134E2,-1.335144043E-4,-1.427054405E-2,2.768877149E-2
1.456424134E2,2.375316620E-2,-2.712273598E-2,1.556551456E-2
1.461424134E2,-1.469612122E-3,1.346087456E-2,-1.758909225E-2
1.466424134E2,-3.388214111E-2,-4.357933998E-2,8.729726076E-3
1.471424134E2,1.749038696E-3,-1.192975044E-2,-2.996504307E-2
1.476424134E2,5.435180664E-2,3.789472580E-2,3.160685301E-3
1.481424134E2,-1.848888397E-2,-4.135656357E-2,-4.844367504E-4
1.486424134E2,1.874637604E-2,-1.559948921E-2,8.715689182E-4
1.491424134E2,2.413749695E-2,2.007174492E-2,-6.063282490E-3
1.496424134E2,-1.907062531E-2,-3.733944893E-2,5.328387022E-3
1.501424134E2,-1.680088043E-2,-1.225590706E-2,-1.748263836E-3
1.506424134E2,-3.889846802E-2,-2.857208252E-3,-2.520158887E-2
1.511424134E2,-2.885341644E-2,-2.628087997E-3,1.286090910E-2
1.516424134E2,1.091575623E-2,-1.988816261E-2,1.744809747E-2
1.521424134E2,2.175426483E-2,4.985404015E-2,-1.129582524E-3
1.526424134E2,4.350566864E-2,-4.573130608E-2,5.541755259E-2
1.531424134E2,5.640125275E-2,4.730916023E-2,8.092528582E-2
1.536424134E2,-2.690315247E-2,-2.052664757E-2,-5.610615015E-3
1.541424134E2,5.047798157E-3,4.677295685E-2,-7.014879584E-2
1.546424134E2,1.084232330E-2,-1.848030090E-2,2.007235587E-2
1.551424134E2,3.477096558E-3,3.772735596E-2,5.068294704E-2
1.556424134E2,1.969242096E-2,-4.435467720E-2,3.686562181E-3
1.561424134E2,1.146030426E-2,4.688644409E-2,2.318778634E-2
1.566424134E2,3.958415985E-2,-7.132935524E-2,6.848752499E-2
1.571424134E2,4.904079437E-2,5.420255661E-2,-1.157706156E-1
1.576424134E2,-4.052829742E-2,-1.312422752E-2,1.135989949E-1
1.581424134E2,2.438259125E-2,1.223509312E-1,4.416815937E-3
1.586424134E2,3.705406189E-2,-2.046582699E-1,-8.102400601E-2
1.591424134E2,-6.399154663E-2,1.348557472E-1,-6.211258471E-2
1.596424134E2,-9.852409363E-3,1.358375549E-1,3.983597159E-1
1.601424134E2,1.060438156E-1,-1.373224258E-1,-6.775060892E-1
1.606424134E2,7.771492004E-3,-2.772521973E-2,-3.418159783E-1
1.611424134E2,-2.976417542E-3,-1.144695282E-2,-8.535921574E-3
1.616424134E2,-5.609512329E-3,-1.927828789E-2,4.783287644E-2
1.621424134E2,-1.634693146E-2,-2.712321281E-2,-8.511720598E-2
1.626424134E2,-7.605552673E-3,-3.124284744E-2,-7.888623327E-2
1.631424134E2,-4.012775421E-2,6.115365028E-2,7.373878360E-2
1.636424134E2,-3.731155396E-2,2.922654152E-2,4.444387555E-2
1.641424134E2,2.083587646E-2,-6.079912186E-3,-8.556753397E-3
1.646424134E2,4.808425903E-2,3.216338158E-2,-4.853792489E-2
1.651424134E2,5.705833435E-3,-2.855372429E-2,-5.299858004E-2
1.656424134E2,3.331470490E-2,2.795457840E-3,9.751303494E-2
1.661424134E2,-2.959251404E-3,9.163141251E-3,-3.779688850E-3
1.666424134E2,-1.481723785E-2,4.513740540E-3,-7.125594467E-2
1.671424134E2,-3.156661987E-4,5.513668060E-3,-1.163673401E-2
1.676424134E2,7.561683655E-3,-2.061438560E-2,-4.721333832E-2
1.681424134E2,1.596927643E-2,9.419441223E-3,-4.092872143E-3
1.686424134E2,-1.510524750E-2,-1.102280617E-2,3.119035438E-2
1.691424134E2,1.295375824E-2,1.310658455E-2,3.410682082E-2
1.696424134E2,8.948326111E-3,1.056170464E-2,6.669862568E-2
1.701424134E2,-2.274227142E-2,-3.092932701E-2,3.334111348E-2
1.706424134E2,2.920150757E-3,7.353544235E-3,2.058748528E-2
1.711424134E2,-2.016544342E-2,-1.823115349E-2,1.444381662E-3
1.716424134E2,2.005577087E-3,1.692557335E-2,-4.408583045E-2
1.721424134E2,1.266384125E-2,-4.468488693E-2,-2.357107401E-2
1.726424134E2,2.079391479E-2,2.564692497E-2,6.890819222E-2
1.731424134E2,2.737998962E-3,-1.266098022E-2,9.191544354E-2
1.736424134E2,3.571510315E-3,1.581978798E-2,-3.368985653E-2
1.741424134E2,-8.299827576E-3,4.451751709E-3,-7.179737091E-3
1.746424134E2,1.433658600E-2,1.972913742E-2,1.030896977E-1
1.751424134E2,1.272201538E-2,-5.963325500E-3,1.029821038E-1
1.756424134E2,3.645896912E-3,5.347013474E-2,1.112773269E-2
1.761424134E2,-5.731582642E-4,-1.972413063E-2,-2.420164645E-2
1.766424134E2,6.506919861E-3,9.065389633E-3,1.227256656E-2
1.771424134E2,-1.270961761E-2,-4.902172089E-2,9.426355362E-3
1.776424134E2,1.472759247E-2,1.985430717E-2,2.224123850E-2
1.781424134E2,4.646301270E-3,-1.410627365E-2,1.218682528E-2
1.786424134E2,-1.334190369E-3,-2.425432205E-3,-7.238179445E-3
1.791424134E2,6.888389587E-3,-2.131867409E-2,-1.859064400E-2
1.796424134E2,1.061439514E-3,5.000591278E-3,7.461652160E-3
1.801424134E2,-1.111316681E-2,-7.725477219E-3,9.144604206E-3
1.806424134E2,2.606391907E-3,6.219625473E-3,-3.596134484E-3
1.811424134E2,1.386547089E-2,1.473522186E-2,-1.195721328E-3
1.816424134E2,4.331588745E-3,1.056432724E-3,-4.427991807E-3
1.821424134E2,5.876541138E-3,-5.992650986E-3,-6.344258785E-3
1.826424134E2,2.507209778E-3,4.914522171E-3,3.373347223E-3
1.831424134E2,1.283836365E-2,4.488706589E-3,2.168424428E-3
1.836424134E2,-1.923561096E-3,9.706497192E-3,-1.103132963E-2
1.841424134E2,8.255958557E-3,1.148152351E-2,-3.474456072E-2
1.846424134E2,6.350517273E-3,2.399325371E-2,5.457738414E-2
1.851424134E2,5.951881409E-3,-8.562684059E-3,2.612541616E-2
1.856424134E2,4.040718079E-3,4.434943199E-3,-9.014898539E-2
1.861424134E2,2.902030945E-3,3.364562988E-2,1.913560554E-3
1.866424134E2,-2.522468567E-3,2.208948135E-3,4.389729351E-2
1.871424134E2,-1.968669891E-2,1.386773586E-2,5.109459162E-4
1.876424134E2,-8.393287659E-3,8.836984634E-4,-5.022319406E-2
1.881424134E2,-1.931190491E-3,1.281583309E-2,-3.525584936E-3
1.886424134E2,3.604888916E-3,-5.767941475E-3,3.500721604E-2
1.891424134E2,1.313209534E-3,1.846587658E-2,-2.909153700E-4
1.896424134E2,-9.461402893E-3,-2.489674091E-2,-2.184496820E-2
