"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.142197940E2,5.233501838E1,4.859487653E0,-3.530873274E-1,2.125801457E0,2.530127535E2,4.994429668E0,2.979968008E0
1.152197829E2,5.233499690E1,4.859432408E0,2.466203226E-1,2.806655432E0,2.514543020E2,5.079309433E0,2.832870049E0
1.162197713E2,5.233498465E1,4.859352501E0,1.939140884E-1,3.457447865E0,2.509245232E2,5.338221636E0,2.308230230E0
1.172197608E2,5.233498395E1,4.859326184E0,8.681138093E-1,2.939498004E0,2.510441590E2,5.808999584E0,1.671552895E0
1.182197492E2,5.233501860E1,4.859300824E0,5.661737816E-1,2.611561182E0,2.733008457E2,5.895575695E0,1.576626376E0
1.192197387E2,5.233503177E1,4.859233670E0,-1.024070771E0,3.159942117E0,2.750642075E2,5.545302913E0,2.584783209E0
1.202197280E2,5.233503214E1,4.859247332E0,-1.956498881E0,1.206110603E0,2.609599182E2,5.022068020E0,2.933150156E0
1.212197163E2,5.233503550E1,4.859161585E0,-4.060553006E0,3.389188770E0,2.666704709E2,4.897262065E0,3.137094404E0
1.222197056E2,5.233503692E1,4.859096615E0,-3.049232830E0,1.710867398E0,2.702420089E2,4.855138055E0,3.201901232E0
1.232196935E2,5.233503666E1,4.858892533E0,-1.293189007E0,5.300397246E0,2.720943634E2,4.858916013E0,3.196165235E0
1.242196834E2,5.233504179E1,4.858706898E0,6.764817322E-1,5.449999809E0,2.707030617E2,4.234425775E0,6.000993364E0
1.252196722E2,5.233504299E1,4.858627948E0,5.741867423E-1,5.369999886E0,2.710546251E2,4.286375992E0,4.066482504E0
1.262196610E2,5.233503983E1,4.858554205E0,6.213057758E-1,5.239999771E0,2.678905642E2,4.610576851E0,3.545013135E0
1.272196498E2,5.233503631E1,4.858486625E0,6.944867037E-1,4.960000038E0,2.657811926E2,4.610576861E0,3.545013123E0
1.282196381E2,5.233503391E1,4.858425337E0,8.180215135E-1,4.489999771E0,2.650780730E2,4.610576871E0,3.545013110E0
1.292196274E2,5.233503160E1,4.858360763E0,1.146146512E0,4.489999771E0,2.654296355E2,4.610576880E0,3.545013098E0
1.302196167E2,5.233503093E1,4.858304773E0,1.090177096E0,4.230000019E0,2.657812010E2,4.610576892E0,3.545013083E0
1.312196050E2,5.233503159E1,4.858256204E0,1.120755494E0,3.890000105E0,2.668358924E2,4.610576904E0,3.545013066E0
1.322195936E2,5.233503358E1,4.858211981E0,1.309414934E0,3.500000000E0,2.685937094E2,4.610576920E0,3.545013047E0
