"Time (s)","Distance (cm)"
2.283150000E-2,5.000000000E0
1.941820125E0,0.000000000E0
1.427971706E3,5.000000000E0
1.435993328E3,0.000000000E0
1.436409354E3,5.000000000E0
1.436825591E3,0.000000000E0
1.644851318E3,5.000000000E0
1.645351318E3,5.000000000E0
