"Time (s)","X (hPa)"
7.328355685E2,1.017404556E3
7.339074725E2,1.017389603E3
7.349793595E2,1.017377625E3
7.360513165E2,1.017368546E3
7.371232665E2,1.017367935E3
7.381951895E2,1.017363892E3
7.392671025E2,1.017360306E3
7.403389735E2,1.017352600E3
7.414109055E2,1.017342377E3
7.424828155E2,1.017332153E3
7.435546695E2,1.017324142E3
7.446265495E2,1.017316513E3
7.456984485E2,1.017310181E3
7.467703845E2,1.017308731E3
7.478423165E2,1.017306900E3
7.489142385E2,1.017304382E3
7.499861595E2,1.017304382E3
7.510581005E2,1.017308731E3
7.521300205E2,1.017313995E3
7.532019345E2,1.017322540E3
7.542738355E2,1.017335434E3
7.553458075E2,1.017339706E3
7.564177815E2,1.017351456E3
7.574897055E2,1.017361221E3
7.585616735E2,1.017374878E3
7.596336535E2,1.017385025E3
7.607056095E2,1.017401123E3
7.617775395E2,1.017417145E3
7.628495145E2,1.017417145E3
7.639215105E2,1.017416916E3
7.649935185E2,1.017403336E3
7.660655245E2,1.017391510E3
7.671374975E2,1.017375107E3
7.682094955E2,1.017357788E3
7.692814625E2,1.017357559E3
7.703533865E2,1.017357559E3
7.714253045E2,1.017366714E3
7.724972065E2,1.017374725E3
7.735691075E2,1.017397995E3
7.746410215E2,1.017424316E3
7.757128975E2,1.017438431E3
7.767848345E2,1.017451019E3
7.778567875E2,1.017467041E3
7.789287455E2,1.017472076E3
7.800006655E2,1.017479477E3
7.810725765E2,1.017479477E3
7.821445115E2,1.017464142E3
7.832164585E2,1.017439423E3
7.842884595E2,1.017411880E3
7.853605065E2,1.017391129E3
7.864325525E2,1.017373199E3
7.875045495E2,1.017373199E3
7.885765145E2,1.017383881E3
7.896484565E2,1.017399521E3
7.907204275E2,1.017412796E3
7.917923685E2,1.017437592E3
7.928642795E2,1.017456970E3
7.939361785E2,1.017467270E3
7.950081325E2,1.017481537E3
7.960800535E2,1.017493820E3
7.971519415E2,1.017495422E3
7.982238195E2,1.017497177E3
7.992957355E2,1.017496948E3
8.003676725E2,1.017496948E3
8.014395465E2,1.017490463E3
