"Time (s)","X (hPa)"
-5.799583750E-1,1.017038803E3
4.208136250E-1,1.017039108E3
1.421596625E0,1.017039337E3
2.422366625E0,1.017043304E3
3.423080625E0,1.017044983E3
3.780322625E0,1.017052612E3
4.847786625E0,1.017054062E3
5.915255625E0,1.017058716E3
6.982716625E0,1.017068100E3
8.050143625E0,1.017068100E3
9.117567625E0,1.017062836E3
1.018495962E1,1.017062836E3
1.125241563E1,1.017062836E3
1.231990262E1,1.017059708E3
1.338738463E1,1.017059708E3
1.445484262E1,1.017065582E3
1.552230862E1,1.017065582E3
1.658979162E1,1.017064362E3
1.765724162E1,1.017061844E3
1.872469862E1,1.017055969E3
1.979219662E1,1.017048569E3
2.085969562E1,1.017039871E3
2.192715962E1,1.017033615E3
2.299467263E1,1.017029419E3
2.406218663E1,1.017029419E3
2.512967163E1,1.017033615E3
2.619712562E1,1.017036514E3
2.726458963E1,1.017038727E3
2.833206362E1,1.017040710E3
2.939954062E1,1.017045975E3
3.046703962E1,1.017051544E3
3.153453562E1,1.017056198E3
3.260203962E1,1.017060318E3
3.366951962E1,1.017063293E3
3.473702162E1,1.017064133E3
3.580449562E1,1.017064362E3
3.687194862E1,1.017064590E3
3.793941163E1,1.017068329E3
3.900685363E1,1.017072830E3
4.007429662E1,1.017075272E3
4.114172462E1,1.017079239E3
4.220915562E1,1.017081146E3
4.327661662E1,1.017082062E3
4.434403763E1,1.017082214E3
4.541146962E1,1.017082214E3
4.647889463E1,1.017082214E3
4.754637562E1,1.017080383E3
4.861385062E1,1.017077179E3
4.968129862E1,1.017074890E3
5.074873262E1,1.017073441E3
5.181621963E1,1.017073441E3
5.288369062E1,1.017074890E3
5.395120263E1,1.017076187E3
5.501868262E1,1.017076187E3
5.608614662E1,1.017075043E3
5.715362762E1,1.017069855E3
5.822111962E1,1.017064362E3
5.928857363E1,1.017059250E3
6.035601462E1,1.017054443E3
6.142348863E1,1.017052612E3
6.249096063E1,1.017051468E3
6.355842563E1,1.017047882E3
6.462584262E1,1.017046661E3
6.569324762E1,1.017045822E3
6.676069362E1,1.017045364E3
6.782819962E1,1.017045364E3
6.889570362E1,1.017051468E3
6.996318862E1,1.017056808E3
7.103067262E1,1.017061996E3
7.209818962E1,1.017070618E3
7.316569463E1,1.017077560E3
7.423315762E1,1.017083664E3
7.530061162E1,1.017090302E3
7.636806562E1,1.017097549E3
7.743553663E1,1.017106247E3
7.850304062E1,1.017115250E3
7.957057762E1,1.017126846E3
8.063811362E1,1.017139664E3
8.170562462E1,1.017151871E3
8.277307463E1,1.017159271E3
8.384053062E1,1.017159271E3
8.490796762E1,1.017156525E3
8.597540063E1,1.017154007E3
8.704291662E1,1.017147903E3
8.811037462E1,1.017147903E3
8.917788063E1,1.017148132E3
9.024538062E1,1.017148132E3
9.131285162E1,1.017123108E3
9.238031462E1,1.017093201E3
9.344778563E1,1.017057419E3
9.451529162E1,1.017017975E3
9.558278562E1,1.016982040E3
9.665026262E1,1.016960983E3
9.771773262E1,1.016955261E3
9.878520762E1,1.016955261E3
9.985271363E1,1.016957550E3
1.009201916E2,1.016959305E3
1.019877016E2,1.016962891E3
1.030551966E2,1.016962891E3
1.041226786E2,1.016962891E3
1.051901436E2,1.016963120E3
1.062575876E2,1.016968918E3
1.073250386E2,1.016977615E3
1.083924806E2,1.016982040E3
1.094599496E2,1.016982040E3
1.105273946E2,1.016979446E3
1.115948546E2,1.016975250E3
1.126623426E2,1.016973419E3
1.137298326E2,1.016973419E3
1.147973146E2,1.016981659E3
1.158648216E2,1.016987381E3
1.169323286E2,1.016989670E3
1.179998656E2,1.016989975E3
1.190673666E2,1.016989975E3
1.201348556E2,1.016989975E3
1.212023246E2,1.016989136E3
1.222698226E2,1.016987076E3
1.233373376E2,1.016982498E3
1.244048956E2,1.016975327E3
1.254724116E2,1.016969833E3
1.265399396E2,1.016965561E3
1.276074926E2,1.016962280E3
1.286750366E2,1.016962280E3
1.297425556E2,1.016965790E3
1.308101146E2,1.016969452E3
1.318776496E2,1.016973648E3
1.329451926E2,1.016973648E3
1.340126656E2,1.016972504E3
1.350801546E2,1.016961975E3
1.361476306E2,1.016955719E3
1.372151126E2,1.016951447E3
1.382825506E2,1.016951065E3
1.393500126E2,1.016951065E3
1.404174806E2,1.016954269E3
1.414849426E2,1.016954269E3
1.425524136E2,1.016947937E3
1.436199066E2,1.016936569E3
1.446873816E2,1.016927719E3
1.457548596E2,1.016922455E3
1.468222976E2,1.016922455E3
1.478896876E2,1.016923752E3
1.489570766E2,1.016937561E3
1.500244286E2,1.016951981E3
1.510918186E2,1.016968079E3
1.521592046E2,1.016982727E3
1.532265896E2,1.016992111E3
1.542939916E2,1.017001572E3
1.555486056E2,1.017020187E3
1.568781696E2,1.017042389E3
1.582077466E2,1.017068329E3
1.595373596E2,1.017096939E3
1.608668336E2,1.017118073E3
1.621963466E2,1.017127228E3
1.635257646E2,1.017133560E3
1.648552176E2,1.017134933E3
1.661846636E2,1.017135773E3
1.675141156E2,1.017135773E3
1.688434856E2,1.017138901E3
1.701729306E2,1.017140350E3
1.715024246E2,1.017140808E3
1.728318876E2,1.017146454E3
1.741614326E2,1.017151566E3
1.754909886E2,1.017155762E3
1.768204426E2,1.017158508E3
1.781499966E2,1.017159729E3
1.794795426E2,1.017159729E3
1.808090246E2,1.017156067E3
1.821385926E2,1.017153625E3
1.834681096E2,1.017144547E3
1.847975696E2,1.017128525E3
1.861270546E2,1.017111740E3
1.874564916E2,1.017095032E3
1.887859476E2,1.017070007E3
1.901154126E2,1.017046814E3
1.914448646E2,1.017023315E3
1.927743396E2,1.017000580E3
1.941038546E2,1.016974487E3
1.954333236E2,1.016954193E3
1.967627366E2,1.016939774E3
1.980921496E2,1.016923981E3
1.994215816E2,1.016906662E3
2.007510086E2,1.016890411E3
2.020804376E2,1.016870041E3
2.034098466E2,1.016845779E3
2.047392506E2,1.016822052E3
2.060688636E2,1.016797791E3
2.073984786E2,1.016773682E3
2.087281766E2,1.016747971E3
2.100578676E2,1.016724396E3
2.113875756E2,1.016703568E3
2.127173076E2,1.016682205E3
2.140469506E2,1.016653061E3
2.153763256E2,1.016623917E3
2.167058616E2,1.016590118E3
2.180355446E2,1.016559067E3
2.193652016E2,1.016529999E3
2.206949486E2,1.016510086E3
2.220246846E2,1.016496582E3
2.233544416E2,1.016488647E3
2.246840816E2,1.016477280E3
2.260137226E2,1.016468124E3
2.273433946E2,1.016464005E3
2.286730816E2,1.016464005E3
2.300027946E2,1.016469803E3
2.313324856E2,1.016481781E3
2.326621736E2,1.016493225E3
2.339917986E2,1.016507339E3
2.353214236E2,1.016513824E3
2.366511526E2,1.016524353E3
2.379807716E2,1.016538162E3
2.393104776E2,1.016550522E3
2.406401226E2,1.016562119E3
2.419696986E2,1.016574326E3
2.432992656E2,1.016576843E3
2.446288086E2,1.016577682E3
2.459583596E2,1.016580811E3
2.472880476E2,1.016580963E3
2.486177226E2,1.016583099E3
2.499473626E2,1.016592102E3
2.512770796E2,1.016603699E3
2.526067536E2,1.016610489E3
2.539364056E2,1.016614227E3
2.552661386E2,1.016614227E3
2.565958736E2,1.016607513E3
2.579256716E2,1.016595764E3
2.592554406E2,1.016586075E3
2.605851896E2,1.016576614E3
2.619149766E2,1.016568146E3
2.632446736E2,1.016559143E3
2.645744266E2,1.016550217E3
2.659041586E2,1.016537781E3
2.672339066E2,1.016522446E3
2.685636996E2,1.016504974E3
2.698934116E2,1.016492157E3
2.712231566E2,1.016487503E3
2.725529686E2,1.016487503E3
2.738827756E2,1.016496582E3
2.752125076E2,1.016508636E3
2.765421896E2,1.016519547E3
2.778718656E2,1.016519547E3
2.792015836E2,1.016518478E3
2.805312806E2,1.016509628E3
2.818609696E2,1.016499786E3
2.831907146E2,1.016488190E3
2.845204206E2,1.016478119E3
2.858501406E2,1.016470108E3
2.871798786E2,1.016463318E3
2.885095816E2,1.016457825E3
2.898393046E2,1.016454697E3
2.911690716E2,1.016452637E3
2.924987726E2,1.016452637E3
2.938284376E2,1.016453247E3
2.951581416E2,1.016456223E3
2.964878906E2,1.016456833E3
2.978175646E2,1.016456985E3
2.991472856E2,1.016456985E3
3.004769266E2,1.016456757E3
3.018065736E2,1.016452637E3
3.031362986E2,1.016406631E3
3.044659706E2,1.016343079E3
3.057956206E2,1.016278915E3
3.071253166E2,1.016214905E3
3.084550016E2,1.016153259E3
3.097845926E2,1.016130524E3
3.111141526E2,1.016130524E3
3.124437536E2,1.016131287E3
3.137734106E2,1.016131592E3
3.151030936E2,1.016132202E3
3.164327416E2,1.016132355E3
3.177624536E2,1.016132355E3
3.190921446E2,1.016133499E3
3.204218036E2,1.016133499E3
3.217515206E2,1.016133041E3
3.230812536E2,1.016129608E3
3.244109126E2,1.016129608E3
3.257405456E2,1.016144333E3
3.270701646E2,1.016197891E3
3.283998316E2,1.016263351E3
3.297295006E2,1.016331100E3
3.310592436E2,1.016398926E3
3.323889896E2,1.016448517E3
3.337187536E2,1.016460953E3
3.350484786E2,1.016461639E3
3.363782446E2,1.016462479E3
3.377079856E2,1.016465378E3
3.390376836E2,1.016466904E3
3.403673476E2,1.016470032E3
3.416969466E2,1.016472549E3
3.430265496E2,1.016474075E3
3.443562016E2,1.016476593E3
3.456858646E2,1.016479797E3
3.470154996E2,1.016482849E3
