"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.707719871E2,5.208234709E1,4.343653804E0,4.028463364E0,NaN,NaN,1.415237589E3,4.048884201E1
2.707773811E2,5.208234709E1,4.343653798E0,4.028463364E0,NaN,NaN,1.415237594E3,4.048884201E1
2.719497200E2,5.208118488E1,4.341255205E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
2.905353451E2,5.208057505E1,4.339984211E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
2.933190731E2,5.208057493E1,4.339983914E0,4.028463364E0,NaN,NaN,1.414009469E3,4.048884201E1
2.933273391E2,5.208057493E1,4.339983914E0,4.028463364E0,NaN,NaN,1.414009469E3,4.048884201E1
2.945786370E2,5.208057493E1,4.339983914E0,4.028463364E0,NaN,NaN,1.414009469E3,4.048884201E1
2.952712431E2,5.208057493E1,4.339983914E0,4.028463364E0,NaN,NaN,1.414009469E3,4.048884201E1
2.964174950E2,5.208204124E1,4.339579324E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
2.997918731E2,5.208204126E1,4.339579319E0,4.028463364E0,NaN,NaN,1.414315243E3,4.048884201E1
3.882305660E2,5.208127712E1,4.339946141E0,4.028463364E0,NaN,NaN,2.436935193E4,4.048884201E1
3.882381680E2,5.208127712E1,4.339946141E0,4.028463364E0,NaN,NaN,2.436935193E4,4.048884201E1
3.892090681E2,5.207674788E1,4.337866631E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
3.892359700E2,5.207674025E1,4.337863131E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
3.999103841E2,5.207684321E1,4.338013384E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
3.999144491E2,5.207689283E1,4.338085758E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.005331341E2,5.207454099E1,4.335736059E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.005413160E2,5.207336516E1,4.334561239E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.128467240E2,5.207423692E1,4.332501958E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.128566301E2,5.207467033E1,4.331478869E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.164056821E2,5.207359767E1,4.329106459E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.164111670E2,5.207306135E1,4.327920260E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.173279361E2,5.207416458E1,4.329059039E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.173377380E2,5.207471618E1,4.329628425E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.192714391E2,5.207362051E1,4.328181104E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.192731160E2,5.207307276E1,4.327457582E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.246081940E2,5.207417185E1,4.328829603E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.246157000E2,5.207471982E1,4.329513709E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.259708210E2,5.207491228E1,4.329985393E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.259764291E2,5.207500802E1,4.330220589E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.269118670E2,5.207376674E1,4.328477597E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.269220420E2,5.207314588E1,4.327605831E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.398828191E2,5.207315123E1,4.327612520E0,4.028463364E0,NaN,NaN,1.447160735E3,4.048884201E1
4.398900491E2,5.207315123E1,4.327612524E0,4.028463364E0,NaN,NaN,1.447160750E3,4.048884201E1
4.406557270E2,5.207283097E1,4.327163233E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.406566581E2,5.207267800E1,4.326948647E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.484314001E2,5.207039694E1,4.322854189E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.484361501E2,5.206928468E1,4.320858278E0,4.028463364E0,NaN,NaN,1.414000000E3,4.048884201E1
4.607195491E2,5.206985648E1,4.322773119E0,8.244413376E0,NaN,NaN,5.233113760E1,4.048884201E1
5.141212281E2,5.206985587E1,4.322773306E0,8.245183945E0,NaN,NaN,1.379165826E2,4.048884201E1
5.141254331E2,5.206985587E1,4.322773306E0,8.245183945E0,NaN,NaN,1.379165826E2,4.048884201E1
5.197110161E2,5.206952680E1,4.322550575E0,6.670352936E0,NaN,NaN,1.093333333E2,2.415410423E1
5.209992990E2,5.206942241E1,4.322479924E0,6.307102919E0,NaN,NaN,1.093333333E2,1.956312752E1
5.329492481E2,5.206942177E1,4.322479491E0,6.307610273E0,NaN,NaN,1.130125312E2,2.201660538E1
5.329504621E2,5.206942177E1,4.322479491E0,6.307610273E0,NaN,NaN,1.130125323E2,2.201660538E1
5.419122010E2,5.206942177E1,4.322479491E0,6.307694197E0,NaN,NaN,1.286476720E2,2.201660538E1
5.419135671E2,5.206942177E1,4.322479491E0,6.307694197E0,NaN,NaN,1.286476722E2,2.201660538E1
5.444638441E2,5.206942177E1,4.322479491E0,6.307610273E0,NaN,NaN,1.302880444E2,2.201660538E1
5.444717840E2,5.206942177E1,4.322479491E0,6.307610273E0,NaN,NaN,1.302880793E2,2.201660538E1
