"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.162500067E-4,-3.318598938E-1,3.882626038E0,1.021251297E1
4.982101250E-1,-8.276289368E-1,3.008593597E0,1.006656647E1
9.958041250E-1,-9.559121704E-1,3.164120178E0,9.618398438E0
1.493396917E0,-5.180726624E-1,3.790717163E0,9.286538544E0
1.990989917E0,-8.181985474E-1,2.938090210E0,8.396938477E0
2.488582875E0,-1.116677856E0,2.542462921E0,8.742270355E0
2.986174875E0,-8.367599487E-2,2.591560822E0,1.040845551E1
3.483765875E0,1.202000427E-1,2.903063049E0,9.683962097E0
3.981356875E0,2.384541321E-1,2.453248444E0,9.157656555E0
4.478948500E0,6.991960144E-1,2.703827362E0,9.493408356E0
4.976538500E0,8.186476135E-1,2.656825104E0,9.692494354E0
5.474128625E0,7.081773376E-1,2.617157593E0,9.549391937E0
5.971717625E0,7.188052368E-1,2.451901245E0,9.294172668E0
6.469306625E0,6.746470642E-1,2.681823120E0,9.337283020E0
6.966894625E0,6.857240295E-1,2.697540436E0,9.550589447E0
7.464482542E0,6.316864014E-1,2.512375488E0,9.024882660E0
7.962070542E0,9.240284729E-1,2.846331024E0,9.963580627E0
8.459657750E0,7.011419678E-1,2.879412231E0,9.460776215E0
8.957244750E0,8.256829834E-1,2.853665771E0,9.480235748E0
9.454831500E0,6.387217712E-1,2.996768188E0,9.122629395E0
9.952417500E0,8.083190918E-1,2.991529083E0,9.246272278E0
1.045000350E1,7.725434875E-1,2.919828186E0,9.442813568E0
1.094758950E1,6.318360901E-1,2.937641144E0,9.289232941E0
1.144517442E1,6.334826660E-1,2.971021729E0,9.249415741E0
1.194275942E1,6.902146912E-1,2.987637177E0,9.209448853E0
1.244034325E1,7.357200623E-1,2.986140289E0,9.329948273E0
1.293792725E1,5.360353088E-1,3.026256866E0,9.371711426E0
1.343551154E1,7.876620483E-1,2.979553986E0,9.321266327E0
1.393309454E1,7.852670288E-1,2.963686981E0,9.333540802E0
1.443067788E1,6.647676086E-1,3.094514923E0,9.392967224E0
1.492826087E1,6.379733276E-1,3.098706207E0,9.157057800E0
1.542584229E1,7.626640320E-1,2.949466553E0,9.214089203E0
1.592342429E1,5.703140259E-1,3.025209045E0,9.430539093E0
1.642100538E1,5.806425476E-1,3.029699707E0,9.220974884E0
1.691858638E1,6.653663635E-1,3.088377686E0,9.423204346E0
1.741616775E1,7.527845764E-1,3.053350525E0,9.663754120E0
1.791374775E1,4.975653076E-1,2.943928070E0,9.188642120E0
