"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.350333334E-2,-6.306631386E-1,4.827110410E-1,-9.987307459E-1
5.110115417E-1,-1.638889763E-1,-1.454678496E0,-1.334649192E0
1.008521542E0,-3.830468947E-2,-1.238476528E0,2.969680962E0
1.506033792E0,1.120595710E0,-9.267363185E-1,2.926929045E-1
2.003547792E0,3.754893027E0,-2.163031543E0,5.006033455E0
2.501062833E0,-9.336383718E-1,-3.590882721E0,-1.120454281E0
2.998577833E0,-3.014333224E-1,4.069659171E-1,7.884741535E-1
3.496095333E0,3.502649991E0,-2.003115165E0,4.221886168E0
3.993612333E0,8.584876174E-1,-6.099277425E0,-2.975794226E0
4.491130208E0,5.338740025E0,6.097077118E0,4.846203323E0
4.988648208E0,-5.410724512E0,-1.004462771E1,1.301578510E-1
5.486167417E0,1.774485524E0,4.934857053E0,2.297518964E0
5.983686417E0,-3.092548504E0,-5.924535139E0,7.708799547E-1
6.481206417E0,1.845021071E0,4.578371025E0,4.207282162E-1
6.978726417E0,1.391830283E0,-2.106713793E0,8.717479330E-1
7.476246042E0,3.131964585E0,-1.798419347E0,2.691026638E0
7.973767042E0,2.875137332E0,-4.732075614E-1,1.016941753E0
8.471287917E0,-3.323391901E0,-5.903740686E0,-8.989918649E-1
8.968808917E0,1.928409968E0,2.763100587E0,1.613739573E0
9.466329917E0,-4.075182450E0,-2.782635258E0,1.063268804E0
9.963850917E0,-9.404679197E-1,3.624231146E0,-1.528620046E-1
1.046137317E1,9.401246881E-1,-1.285638415E0,9.567377973E-1
1.095889417E1,-1.835149802E0,-3.804882043E0,6.873676819E-1
1.145641617E1,5.959285142E0,3.429442851E0,1.847524849E0
1.195393717E1,-3.347270175E0,-5.794219413E0,3.763086730E-1
1.245145846E1,-1.816783698E0,1.734885841E0,-1.603479025E-1
1.294897946E1,-3.700322133E0,-1.300790451E0,8.426714838E-2
1.344650046E1,-8.711947864E-1,-1.248998592E0,-2.739368785E0
1.394402046E1,6.779233761E0,1.794618073E0,3.685705263E0
1.444154042E1,2.432615374E0,-4.989324451E0,-3.029056513E-1
1.493906042E1,4.650057305E0,3.958202469E0,3.115111448E-1
1.543657867E1,-3.248802479E0,-4.639248726E0,-1.307330708E0
1.593409767E1,1.477977312E-1,2.562810647E0,1.181619226E0
1.643161717E1,-4.108043218E0,-3.190668291E0,1.725615665E-1
1.692913517E1,-1.780614576E0,9.937840015E-2,2.052606583E-2
1.742665208E1,3.737285306E0,-8.091751242E-1,1.399909381E0
1.792417008E1,3.709608096E0,-3.209263607E0,1.019022338E0
1.842168579E1,4.429053603E0,7.379858583E-1,2.427480934E0
1.891920179E1,-4.797576123E-1,-6.023826123E0,6.765883398E-1
1.941671842E1,1.483460830E0,2.744240978E0,3.284543292E-1
1.991423442E1,-4.842083960E0,-3.820184791E0,-1.101559003E0
2.041174896E1,-1.928291854E0,3.250039165E0,-8.161088987E-1
2.090926396E1,-1.760573244E-1,-1.013242658E0,1.089015118E0
2.140677804E1,3.483994449E0,3.893421167E-1,1.112204152E0
2.190429304E1,6.008095359E0,8.225430286E-1,3.015245975E0
2.240180679E1,9.727176529E-1,-6.212257910E0,-1.309512158E0
2.289932179E1,4.899949175E0,4.926663934E0,6.558295548E-1
2.339683592E1,-3.101295354E0,-4.139091056E0,-6.059848480E0
2.389434992E1,-2.479215344E0,-9.404914255E0,-5.771263829E0
2.439186442E1,-3.064708741E0,-1.526958122E0,-1.326963904E0
2.488937842E1,2.968179397E0,1.370267799E0,2.332292941E0
2.538689204E1,7.880329957E0,-5.017413890E-1,3.317888501E0
2.588440604E1,9.810359019E-1,-2.528119701E0,8.568036193E-1
2.638191996E1,4.531934193E0,4.211919588E0,5.351593959E-1
2.687943496E1,-2.736002836E0,-6.088346055E0,-1.254420423E0
