"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.786666544E-4,2.091600494E0,6.604715424E0,6.060596924E0
4.973295417E-1,9.006770325E-1,3.861220551E0,6.726262665E0
9.948395417E-1,5.601351929E-1,3.852688293E0,1.200683167E1
1.492351792E0,1.796264648E0,3.414100342E0,9.213191071E0
1.989865792E0,1.045261368E1,-1.931583252E0,8.238867188E0
2.487379833E0,8.480015717E0,-5.017565918E0,2.285297699E0
2.984895833E0,8.058941345E0,-4.073030090E0,1.974843292E0
3.482412333E0,1.289643173E1,-5.954617310E0,5.254672852E0
3.979929333E0,6.250851288E0,-1.835932159E0,4.661755829E0
4.477447208E0,1.188723038E1,-1.456171875E0,5.240901489E0
4.974965208E0,4.069587250E0,-7.107370148E0,1.532513123E0
5.472484417E0,8.129893799E0,-2.242337036E0,3.618126068E0
5.970004417E0,6.968908081E0,-6.023474121E0,2.166444855E0
6.467523417E0,1.030382309E1,-1.085392914E0,2.188598785E0
6.965043417E0,1.041818527E1,-6.610553284E0,2.564766541E0
7.462564042E0,1.233225494E1,-5.002147980E0,2.961142273E0
7.960084042E0,1.064975372E1,-5.960006104E0,2.258952484E0
8.457604917E0,6.124364319E0,-6.339616699E0,7.750881958E-1
8.955125917E0,8.922046509E0,-3.695664825E0,2.915636902E0
9.452646917E0,5.491630096E0,-5.164260864E0,1.735491028E0
9.950168917E0,6.950496368E0,-2.512824554E0,8.765771484E-1
1.044769017E1,1.007255402E1,-5.808970184E0,2.532882843E0
1.094521217E1,7.662266235E0,-4.609664154E0,2.655328217E0
1.144273317E1,1.312500641E1,-2.569406891E0,2.672542419E0
1.194025517E1,6.278543701E0,-5.138664093E0,1.522034912E0
1.243777546E1,6.350244598E0,-2.706072693E0,1.656754761E0
1.293529646E1,5.707481232E0,-3.665727081E0,2.076481934E0
1.343281846E1,9.233848114E0,-2.793041840E0,-3.125500488E-1
1.393033846E1,1.471395218E1,-2.801424408E0,4.184997253E0
1.442785842E1,1.207583817E1,-6.856491852E0,1.884580994E0
1.492537842E1,1.227971420E1,-1.722468109E0,1.382974091E0
1.542289667E1,6.096222839E0,-4.752766571E0,1.154399414E0
1.592041567E1,7.899672546E0,-2.941233673E0,2.370470581E0
1.641793417E1,5.769003296E0,-4.909790039E0,2.089504852E0
1.691545317E1,6.876250763E0,-4.073628845E0,2.173031158E0
1.741297008E1,1.219738541E1,-6.351741486E0,3.056943054E0
1.791048708E1,1.247865051E1,-5.900280304E0,2.813698883E0
1.840800379E1,1.189546326E1,-5.314398651E0,3.704496460E0
1.890551979E1,8.617429962E0,-7.231611786E0,2.807262268E0
1.940303642E1,8.707243195E0,-2.964136047E0,2.477797394E0
1.990055142E1,4.838238831E0,-4.573888550E0,1.256337433E0
2.039806696E1,6.174060974E0,-2.259102173E0,9.256750488E-1
2.089558096E1,9.141340485E0,-4.868775330E0,2.828667755E0
2.139309604E1,1.256023087E1,-3.843706970E0,3.194956055E0
2.189061104E1,1.351105362E1,-4.586462402E0,4.791086884E0
2.238812479E1,1.016910324E1,-6.159840546E0,1.386117554E0
2.288563879E1,1.128637985E1,-2.009571075E0,1.976340179E0
2.338315292E1,5.533393250E0,-2.251318359E0,-4.045487366E0
2.388066692E1,4.292623444E0,-5.707331543E0,-1.967658234E0
2.437818142E1,6.466103668E0,-3.497926025E0,1.880838776E0
2.487569542E1,1.260423935E1,-1.897304535E0,5.081483002E0
2.537320904E1,1.799602707E1,-1.796713715E0,5.683680725E0
2.587072404E1,1.067564987E1,-2.658321991E0,8.247848511E-1
2.636823796E1,1.298893936E1,-6.828799438E-1,1.840722198E0
2.686575296E1,6.410419464E0,-5.365292816E0,9.960287476E-1
2.736326654E1,6.676566010E0,-3.667673035E0,4.415068817E0
2.786078154E1,5.155878296E0,-4.572541351E0,1.366208954E0
2.835829792E1,7.184459839E0,-1.057999878E0,1.163680115E0
2.885581392E1,7.182813263E0,-3.870800629E0,2.881058807E0
2.935333033E1,1.142229721E1,-2.108365631E0,1.964215393E0
2.985084633E1,1.543126053E1,-4.545896759E0,4.501139832E0
3.034836217E1,1.025382706E1,-7.069947968E0,6.863227844E-1
3.084587917E1,1.182540894E1,-2.200723572E0,1.465602264E0
3.134339454E1,6.602021027E0,-6.096222839E0,1.269360352E0
3.184091054E1,8.294102325E0,-2.633922729E0,1.975741425E0
3.233842692E1,5.374423828E0,-4.079915771E0,1.001866608E0
3.283594292E1,6.702312469E0,-1.897005157E0,4.153862000E-1
3.333345858E1,1.000235001E1,-4.727918243E0,3.012635193E0
3.383097458E1,1.313308960E1,-2.999612274E0,2.985840912E0
3.432849042E1,1.242566071E1,-4.723427582E0,4.469256134E0
3.482600542E1,1.034438873E1,-7.306156769E0,6.887178040E-1
3.532352179E1,1.106903183E1,-4.370461578E0,1.016386414E0
3.582103779E1,1.233420090E1,-7.021748199E0,3.865561523E0
3.631855392E1,7.065906372E0,-3.755091248E0,2.063608704E0
3.681606992E1,5.296436005E0,-3.707190857E0,1.007405090E-1
3.731358729E1,5.004692688E0,-2.638862457E0,7.014413452E-1
3.781110429E1,7.712112579E0,-3.499422913E0,1.229543152E0
3.830862104E1,9.527238007E0,-3.279081116E0,1.229094086E0
3.880613904E1,1.412851959E1,-6.505172424E0,2.508333893E0
3.930365771E1,1.067849396E1,-8.265062714E0,2.024539948E0
3.980117671E1,1.178364578E1,-3.916904755E0,3.217409363E0
4.029869654E1,6.764732666E0,-5.314099274E0,1.863923950E0
4.079621654E1,8.525820465E0,-1.668430481E0,4.788392487E0
