"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.578590533E2,5.233427911E1,4.864429985E0,3.074215474E0,6.476772732E-1,2.263658418E1,4.737185466E0,3.373960713E0
1.588590516E2,5.233429522E1,4.864441987E0,2.700769684E0,1.478231924E0,2.311101226E1,4.735558085E0,3.376244460E0
1.598590499E2,5.233430466E1,4.864446496E0,2.346528081E0,1.113392406E0,1.700450271E1,4.729090009E0,3.385298321E0
1.608590480E2,5.233431640E1,4.864452184E0,3.030676951E0,1.377922778E0,1.347428648E1,4.732593124E0,3.380399289E0
1.618590471E2,5.233431832E1,4.864456917E0,3.513810582E0,9.343703886E-1,1.639235472E1,4.735292263E0,3.376617274E0
1.628590450E2,5.233432112E1,4.864456183E0,2.683596249E0,5.661227934E-1,1.667719437E1,4.731251659E0,3.382276566E0
1.638590430E2,5.233432480E1,4.864461462E0,3.103649335E0,4.541733972E-1,1.173413944E1,4.733979346E0,3.378457723E0
1.648590420E2,5.233433512E1,4.864468650E0,2.951990282E0,8.603042195E-1,8.821758334E0,4.734663300E0,3.377499144E0
1.658590404E2,5.233434127E1,4.864485187E0,3.541133819E0,9.709435327E-1,1.971558255E1,4.733677426E0,3.378880740E0
1.668590376E2,5.233435928E1,4.864482758E0,3.404674203E0,1.547540921E0,9.245852357E0,4.732560203E0,3.380445378E0
1.678590363E2,5.233436599E1,4.864478544E0,3.386116190E0,1.258859692E0,4.282919992E0,4.724694481E0,3.391430243E0
1.688590338E2,5.233437654E1,4.864478289E0,3.136047618E0,9.209477168E-1,3.592319621E2,4.734696473E0,3.377452641E0
1.698590322E2,5.233438029E1,4.864480726E0,3.635028823E0,5.148261422E-1,6.227640692E0,4.737311041E0,3.373784393E0
1.708590306E2,5.233438801E1,4.864488751E0,3.680425599E0,6.781946293E-1,7.805255814E0,4.735379073E0,3.376495530E0
1.718590287E2,5.233439555E1,4.864507859E0,3.480037157E0,9.905196090E-1,1.292519109E1,4.736229040E0,3.375303174E0
1.728590266E2,5.233440300E1,4.864521116E0,3.028267390E0,1.129473025E0,1.285141901E1,4.736816807E0,3.374478266E0
1.738590249E2,5.233440839E1,4.864535661E0,3.195927073E0,1.050949144E0,1.756532593E1,4.735465215E0,3.376374717E0
1.748590229E2,5.233440985E1,4.864542170E0,3.151244786E0,5.810193621E-1,1.775499023E1,4.736652488E0,3.374708912E0
1.758590211E2,5.233441087E1,4.864551129E0,2.990910373E0,2.566175226E-1,2.469680383E1,4.737807610E0,3.373087026E0
1.768590217E2,5.233441736E1,4.864566305E0,3.260118869E0,5.383820671E-1,3.227878499E1,4.738614114E0,3.371953930E0
1.778590163E2,5.233442294E1,4.864582089E0,3.530443655E0,8.574385700E-1,3.342519443E1,4.737551247E0,3.373447082E0
1.788590149E2,5.233443198E1,4.864590844E0,3.013336824E0,1.026151534E0,2.410981847E1,4.738412925E0,3.372236645E0
1.798590134E2,5.233443671E1,4.864594578E0,3.182674683E0,7.193869355E-1,2.254101965E1,4.739054968E0,3.371334312E0
1.808590105E2,5.233444393E1,4.864595432E0,3.498246235E0,5.814182028E-1,2.158608188E1,4.739646520E0,3.370502618E0
1.818590088E2,5.233444947E1,4.864600991E0,2.912913860E0,5.131818871E-1,2.826819323E1,4.740083320E0,3.369888299E0
1.828590065E2,5.233445949E1,4.864611367E0,2.772976645E0,8.510704778E-1,3.021734825E1,4.739457449E0,3.370768477E0
1.838590050E2,5.233446983E1,4.864612519E0,2.554821832E0,8.286405360E-1,1.660496909E1,4.738347505E0,3.372328565E0
1.848590028E2,5.233448228E1,4.864618784E0,2.517856558E0,1.038293935E0,1.368015505E1,4.738734422E0,3.371784855E0
1.858590003E2,5.233449894E1,4.864620790E0,2.306437691E0,1.328789878E0,7.643206429E0,4.739358441E0,3.370907682E0
1.868589984E2,5.233450641E1,4.864614981E0,1.609674064E0,1.075597368E0,6.023483141E0,4.732378687E0,3.380699484E0
1.878589956E2,5.233451876E1,4.864614370E0,1.665944185E0,8.479194781E-1,1.327991807E0,4.734825038E0,3.377272404E0
1.888589939E2,5.233453176E1,4.864614318E0,1.216251822E0,9.575897613E-1,6.747615488E0,4.736167225E0,3.375389911E0
1.898589926E2,5.233454413E1,4.864613453E0,1.361674836E0,1.074458408E0,7.214428216E0,4.737044026E0,3.374159291E0
1.908589897E2,5.233455925E1,4.864607935E0,9.252845664E-1,1.099014528E0,5.882192847E0,4.737555476E0,3.373441143E0
1.918589879E2,5.233457709E1,4.864597820E0,3.102712007E-1,1.125429656E0,9.254998641E-2,4.736836482E0,3.374450648E0
1.928589858E2,5.233458290E1,4.864599719E0,5.437924666E-1,6.588444757E-1,4.765019774E0,4.737385389E0,3.373679995E0
1.938589839E2,5.233459949E1,4.864603929E0,7.144475961E-1,8.623241125E-1,6.686197833E0,4.737736681E0,3.373186649E0
1.948589817E2,5.233461486E1,4.864602480E0,3.662911169E-1,9.983341533E-1,8.379104281E0,4.736686697E0,3.374660897E0
1.958589791E2,5.233462318E1,4.864596994E0,2.491115443E-1,8.627672329E-1,1.144620664E1,4.740264248E0,3.369633792E0
1.968589772E2,5.233464086E1,4.864596166E0,1.972579407E-1,1.035525084E0,1.128745294E1,4.743548447E0,3.365008940E0
1.978589755E2,5.233465515E1,4.864593282E0,-1.075315606E-1,9.628503090E-1,8.413924894E0,4.741651108E0,3.367681963E0
1.988589733E2,5.233466887E1,4.864590377E0,-5.986704677E-2,9.243649897E-1,5.417189753E0,4.741548695E0,3.367826154E0
1.998589704E2,5.233467851E1,4.864587830E0,-5.784759764E-1,5.553632116E-1,3.565421258E2,4.739729262E0,3.370386262E0
2.008589684E2,5.233469524E1,4.864587582E0,-7.154463967E-1,9.223652366E-1,1.698873260E0,4.742995501E0,3.365788275E0
2.018589666E2,5.233470713E1,4.864591316E0,-1.072383958E0,9.826861605E-1,8.411096177E0,4.744783907E0,3.363266672E0
2.028589649E2,5.233471921E1,4.864587281E0,-1.236989737E0,9.612433909E-1,1.132975156E1,4.744915637E0,3.363080824E0
2.038589625E2,5.233473024E1,4.864586601E0,-1.681563188E0,8.714560155E-1,1.499467084E1,4.743402642E0,3.365214467E0
2.048589598E2,5.233475496E1,4.864580982E0,-1.294718975E0,1.174673444E0,1.219648876E1,4.741210788E0,3.368301841E0
2.058589581E2,5.233476533E1,4.864586748E0,-2.045403242E0,1.006390637E0,1.767422010E1,4.744523273E0,3.363634336E0
2.068589565E2,5.233477291E1,4.864588179E0,-2.591656976E0,6.362355657E-1,2.433304491E1,4.743597009E0,3.364940482E0
2.078589542E2,5.233478117E1,4.864595700E0,-2.638377514E0,8.478137191E-1,2.441142272E1,4.746282875E0,3.361150979E0
2.088589516E2,5.233479099E1,4.864596884E0,-2.411104374E0,8.174833777E-1,1.626977369E1,4.745032409E0,3.362916067E0
