"Time (s)","X (hPa)"
-5.724225833E-1,1.012112274E3
4.281004167E-1,1.012114944E3
1.428615417E0,1.012117615E3
2.429149417E0,1.012142715E3
3.429646417E0,1.012155228E3
3.787134417E0,1.012166214E3
4.854313417E0,1.012167969E3
5.921542417E0,1.012181244E3
6.988761417E0,1.012186203E3
8.055961417E0,1.012192154E3
9.123157417E0,1.012196198E3
1.019032742E1,1.012198257E3
1.125752742E1,1.012199326E3
1.232475342E1,1.012201233E3
1.339199042E1,1.012201233E3
1.445928242E1,1.012201157E3
1.552655742E1,1.012201157E3
1.659381042E1,1.012201996E3
1.766102142E1,1.012202225E3
1.872824642E1,1.012202225E3
1.979546242E1,1.012204361E3
2.086267842E1,1.012205658E3
2.192994142E1,1.012205658E3
2.299715842E1,1.012206650E3
2.406435242E1,1.012207565E3
2.513160342E1,1.012209549E3
2.619885342E1,1.012211685E3
2.726602642E1,1.012213440E3
2.833323542E1,1.012216187E3
2.940047242E1,1.012216721E3
3.046770742E1,1.012216721E3
3.153492342E1,1.012217636E3
3.260211142E1,1.012219086E3
3.366928142E1,1.012221451E3
3.473647942E1,1.012224197E3
3.580373742E1,1.012227478E3
3.687093042E1,1.012229462E3
3.793807342E1,1.012230301E3
3.900525942E1,1.012231674E3
4.007250442E1,1.012232971E3
4.113971142E1,1.012233658E3
4.220691242E1,1.012235260E3
4.327405342E1,1.012237167E3
4.434122242E1,1.012239227E3
4.540838942E1,1.012240524E3
4.647552042E1,1.012242661E3
4.754266642E1,1.012242661E3
4.860978942E1,1.012241287E3
4.967688242E1,1.012239227E3
5.074400442E1,1.012237854E3
5.181107242E1,1.012236176E3
5.287815042E1,1.012236176E3
5.394523042E1,1.012236786E3
5.501235342E1,1.012237854E3
5.607945442E1,1.012239532E3
5.714658242E1,1.012240753E3
5.821364042E1,1.012242050E3
5.928074042E1,1.012244110E3
6.034789542E1,1.012245636E3
6.141505042E1,1.012246857E3
6.248221742E1,1.012248306E3
6.354940542E1,1.012248611E3
6.461655442E1,1.012248611E3
6.568374542E1,1.012247772E3
6.675093642E1,1.012245865E3
6.781809742E1,1.012238617E3
6.888524242E1,1.012219315E3
6.995240742E1,1.012194214E3
7.101961642E1,1.012174301E3
7.208677442E1,1.012157974E3
7.315393242E1,1.012157974E3
7.422108742E1,1.012162018E3
7.528831742E1,1.012177200E3
7.635552642E1,1.012187042E3
7.742268442E1,1.012195511E3
7.848990942E1,1.012198181E3
7.955713642E1,1.012198181E3
8.062433242E1,1.012198486E3
8.169150242E1,1.012198486E3
8.275865342E1,1.012198944E3
8.382582242E1,1.012198944E3
8.489298342E1,1.012199097E3
8.596016742E1,1.012202911E3
8.702735742E1,1.012206497E3
8.809451942E1,1.012211533E3
8.916167242E1,1.012217789E3
9.022885142E1,1.012220535E3
9.129608042E1,1.012220535E3
9.236331842E1,1.012218018E3
9.343055142E1,1.012215271E3
9.449775542E1,1.012213211E3
9.556498742E1,1.012213211E3
9.663219242E1,1.012216110E3
9.769937442E1,1.012221451E3
9.876663542E1,1.012227249E3
9.983391842E1,1.012231979E3
1.009011694E2,1.012233582E3
